query	reference	enzyme	tag_len	body_len	n_miss	hist
WTGC01000227.1	WTGF01000012.1	BcgI	32	26	332	5,22,25
WTGC01000227.1	WTGF01000012.1	BplI	27	21	44	1,1,2
WTGC01000227.1	WTGF01000012.1	BsaXI	27	21	78	1,2,2
WTGC01000227.1	WTGF01000012.1	Bsp24I	27	21	131	4,11,19
WTGC01000227.1	WTGF01000012.1	CjeI	28	23	366	12,28,48
WTGC01000227.1	WTGF01000012.1	CjePI	27	22	522	14,40,66
WTGC01000227.1	WTGF01000012.1	FalI	27	21	85	6,7,8
WTGC01000227.1	WTGF01000012.1	PpiI	28	21	28	1,3,2
WTGC01000227.1	WTGF01000012.1	PsrI	27	20	11	0,0,1
VXLV01000105.1	WTGN01000033.1	AlfI	32	26	413	7,13,24
VXLV01000105.1	WTGN01000033.1	AloI	27	20	58	1,1,0
VXLV01000105.1	WTGN01000033.1	BcgI	32	26	962	7,36,46
VXLV01000105.1	WTGN01000033.1	BplI	27	21	92	1,4,5
VXLV01000105.1	WTGN01000033.1	BsaXI	27	21	174	3,6,1
VXLV01000105.1	WTGN01000033.1	Bsp24I	27	21	426	4,15,21
VXLV01000105.1	WTGN01000033.1	CjeI	28	23	1141	13,42,66
VXLV01000105.1	WTGN01000033.1	CjePI	27	22	1381	15,49,93
VXLV01000105.1	WTGN01000033.1	FalI	27	21	206	3,10,15
VXLV01000105.1	WTGN01000033.1	PpiI	28	21	70	1,0,2
VXLV01000105.1	WTGN01000033.1	PsrI	27	20	55	1,1,1
JAFUJK010000015.1	JAGART010000052.1	AlfI	32	26	0	1,0,0
JAFUJK010000015.1	JAGART010000052.1	AloI	27	20	0	1,0,0
JAFUJK010000015.1	JAGART010000052.1	Bsp24I	27	21	0	2,0,0
JAFUJK010000015.1	JAGART010000052.1	CjeI	28	23	0	8,0,0
JAFUJK010000015.1	JAGART010000052.1	CjePI	27	22	2	4,1,0
WTGF01000012.1	JAAXID010000142.1	AlfI	32	26	105	2,5,11
WTGF01000012.1	JAAXID010000142.1	AloI	27	20	23	5,2,3
WTGF01000012.1	JAAXID010000142.1	BcgI	32	26	261	3,19,29
WTGF01000012.1	JAAXID010000142.1	BplI	27	21	36	1,0,1
WTGF01000012.1	JAAXID010000142.1	BsaXI	27	21	67	2,3,4
WTGF01000012.1	JAAXID010000142.1	Bsp24I	27	21	141	6,14,11
WTGF01000012.1	JAAXID010000142.1	CjeI	28	23	373	17,38,33
WTGF01000012.1	JAAXID010000142.1	CjePI	27	22	532	23,32,67
WTGF01000012.1	JAAXID010000142.1	FalI	27	21	61	2,4,3
WTGF01000012.1	JAAXID010000142.1	PpiI	28	21	20	2,1,3
WTGF01000012.1	JAAXID010000142.1	PsrI	27	20	17	0,1,1
VXLV01000105.1	VXNO01000104.1	AlfI	32	26	40	2,1,5
VXLV01000105.1	VXNO01000104.1	AloI	27	20	7	1,0,0
VXLV01000105.1	VXNO01000104.1	BcgI	32	26	116	2,8,12
VXLV01000105.1	VXNO01000104.1	BplI	27	21	8	0,1,0
VXLV01000105.1	VXNO01000104.1	BsaXI	27	21	25	1,0,0
VXLV01000105.1	VXNO01000104.1	Bsp24I	27	21	46	2,5,4
VXLV01000105.1	VXNO01000104.1	CjeI	28	23	118	6,9,12
VXLV01000105.1	VXNO01000104.1	CjePI	27	22	156	3,9,16
VXLV01000105.1	VXNO01000104.1	FalI	27	21	40	0,1,3
VXLV01000105.1	VXNO01000104.1	PpiI	28	21	7	1,0,0
VXLV01000105.1	VXNO01000104.1	PsrI	27	20	4	0,0,0
JACASW010000004.1	CABXKZ010000001.1	AloI	27	20	0	0,0,1
JACASW010000004.1	CABXKZ010000001.1	BcgI	32	26	0	2,1,1
JACASW010000004.1	CABXKZ010000001.1	BplI	27	21	0	1,0,0
JACASW010000004.1	CABXKZ010000001.1	Bsp24I	27	21	0	0,1,0
JACASW010000004.1	CABXKZ010000001.1	CjeI	28	23	2	6,1,0
JACASW010000004.1	CABXKZ010000001.1	CjePI	27	22	7	2,1,0
JACASW010000004.1	CABXKZ010000001.1	FalI	27	21	0	1,0,0
NZ_LVVY01000001.1	NZ_JZEY01000001.1	AlfI	32	26	1039	30,88,106
NZ_LVVY01000001.1	NZ_JZEY01000001.1	AloI	27	20	301	17,20,25
NZ_LVVY01000001.1	NZ_JZEY01000001.1	BcgI	32	26	2413	63,179,219
NZ_LVVY01000001.1	NZ_JZEY01000001.1	BplI	27	21	311	9,16,22
NZ_LVVY01000001.1	NZ_JZEY01000001.1	BsaXI	27	21	510	12,18,15
NZ_LVVY01000001.1	NZ_JZEY01000001.1	Bsp24I	27	21	819	34,55,58
NZ_LVVY01000001.1	NZ_JZEY01000001.1	CjeI	28	23	2091	90,140,147
NZ_LVVY01000001.1	NZ_JZEY01000001.1	CjePI	27	22	3042	132,226,285
NZ_LVVY01000001.1	NZ_JZEY01000001.1	FalI	27	21	344	23,40,36
NZ_LVVY01000001.1	NZ_JZEY01000001.1	PpiI	28	21	255	8,18,19
NZ_LVVY01000001.1	NZ_JZEY01000001.1	PsrI	27	20	40	4,7,3
DIKR01000087.1	JACUTW010000045.1	AlfI	32	26	372	25,61,53
DIKR01000087.1	JACUTW010000045.1	AloI	27	20	100	13,13,22
DIKR01000087.1	JACUTW010000045.1	BcgI	32	26	897	70,143,202
DIKR01000087.1	JACUTW010000045.1	BplI	27	21	160	8,24,18
DIKR01000087.1	JACUTW010000045.1	BsaXI	27	21	346	28,44,39
DIKR01000087.1	JACUTW010000045.1	Bsp24I	27	21	249	22,43,47
DIKR01000087.1	JACUTW010000045.1	CjeI	28	23	946	74,135,145
DIKR01000087.1	JACUTW010000045.1	CjePI	27	22	1149	125,215,243
DIKR01000087.1	JACUTW010000045.1	FalI	27	21	244	29,49,62
DIKR01000087.1	JACUTW010000045.1	PpiI	28	21	98	9,19,19
DIKR01000087.1	JACUTW010000045.1	PsrI	27	20	35	4,3,5
NZ_CP068047.1	JAHJWO010000011.1	AlfI	32	26	1208	47,97,115
NZ_CP068047.1	JAHJWO010000011.1	AloI	27	20	322	14,27,19
NZ_CP068047.1	JAHJWO010000011.1	BcgI	32	26	3255	83,183,222
NZ_CP068047.1	JAHJWO010000011.1	BplI	27	21	311	12,22,21
NZ_CP068047.1	JAHJWO010000011.1	BsaXI	27	21	597	22,18,17
NZ_CP068047.1	JAHJWO010000011.1	Bsp24I	27	21	1165	28,54,68
NZ_CP068047.1	JAHJWO010000011.1	CjeI	28	23	3359	91,159,174
NZ_CP068047.1	JAHJWO010000011.1	CjePI	27	22	3813	107,219,303
NZ_CP068047.1	JAHJWO010000011.1	FalI	27	21	421	20,53,68
NZ_CP068047.1	JAHJWO010000011.1	PpiI	28	21	332	18,37,28
NZ_CP068047.1	JAHJWO010000011.1	PsrI	27	20	65	6,7,8
JACASW010000004.1	CACDFH010000001.1	AlfI	32	26	1	0,0,0
JACASW010000004.1	CACDFH010000001.1	AloI	27	20	0	0,0,1
JACASW010000004.1	CACDFH010000001.1	BcgI	32	26	0	2,2,0
JACASW010000004.1	CACDFH010000001.1	BplI	27	21	0	1,0,0
JACASW010000004.1	CACDFH010000001.1	Bsp24I	27	21	0	0,1,0
JACASW010000004.1	CACDFH010000001.1	CjeI	28	23	7	6,1,0
JACASW010000004.1	CACDFH010000001.1	CjePI	27	22	10	2,1,1
JACASW010000004.1	CACDFH010000001.1	FalI	27	21	0	0,0,1
NZ_JACIEW010000001.1	NZ_LAJG01000001.1	AlfI	32	26	518	5,12,30
NZ_JACIEW010000001.1	NZ_LAJG01000001.1	AloI	27	20	121	3,7,4
NZ_JACIEW010000001.1	NZ_LAJG01000001.1	BcgI	32	26	1102	13,28,44
NZ_JACIEW010000001.1	NZ_LAJG01000001.1	BplI	27	21	173	4,2,1
NZ_JACIEW010000001.1	NZ_LAJG01000001.1	BsaXI	27	21	224	4,8,5
NZ_JACIEW010000001.1	NZ_LAJG01000001.1	Bsp24I	27	21	443	8,17,23
NZ_JACIEW010000001.1	NZ_LAJG01000001.1	CjeI	28	23	1389	26,45,70
NZ_JACIEW010000001.1	NZ_LAJG01000001.1	CjePI	27	22	1732	30,79,99
NZ_JACIEW010000001.1	NZ_LAJG01000001.1	FalI	27	21	207	4,14,16
NZ_JACIEW010000001.1	NZ_LAJG01000001.1	PpiI	28	21	118	1,10,4
NZ_JACIEW010000001.1	NZ_LAJG01000001.1	PsrI	27	20	38	5,5,1
JACASX010000001.1	JAANXC010000001.1	AlfI	32	26	45	25,18,7
JACASX010000001.1	JAANXC010000001.1	AloI	27	20	16	26,14,2
JACASX010000001.1	JAANXC010000001.1	BcgI	32	26	50	19,20,5
JACASX010000001.1	JAANXC010000001.1	BplI	27	21	12	23,8,3
JACASX010000001.1	JAANXC010000001.1	BsaXI	27	21	57	65,33,15
JACASX010000001.1	JAANXC010000001.1	Bsp24I	27	21	59	57,31,17
JACASX010000001.1	JAANXC010000001.1	CjeI	28	23	417	415,306,153
JACASX010000001.1	JAANXC010000001.1	CjePI	27	22	368	443,284,151
JACASX010000001.1	JAANXC010000001.1	FalI	27	21	63	98,58,28
JACASX010000001.1	JAANXC010000001.1	PpiI	28	21	13	15,6,8
JACASX010000001.1	JAANXC010000001.1	PsrI	27	20	21	27,21,5
JACUTW010000045.1	PHAV01000012.1	AlfI	32	26	556	27,65,93
JACUTW010000045.1	PHAV01000012.1	AloI	27	20	162	11,34,25
JACUTW010000045.1	PHAV01000012.1	BcgI	32	26	1411	89,210,222
JACUTW010000045.1	PHAV01000012.1	BplI	27	21	215	16,22,28
JACUTW010000045.1	PHAV01000012.1	BsaXI	27	21	476	33,70,53
JACUTW010000045.1	PHAV01000012.1	Bsp24I	27	21	386	32,54,51
JACUTW010000045.1	PHAV01000012.1	CjeI	28	23	1335	105,183,182
JACUTW010000045.1	PHAV01000012.1	CjePI	27	22	1690	159,287,296
JACUTW010000045.1	PHAV01000012.1	FalI	27	21	374	49,73,78
JACUTW010000045.1	PHAV01000012.1	PpiI	28	21	158	15,26,28
JACUTW010000045.1	PHAV01000012.1	PsrI	27	20	49	7,7,6
NZ_LANJ01000001.1	NZ_LVVY01000001.1	AlfI	32	26	419	8,11,21
NZ_LANJ01000001.1	NZ_LVVY01000001.1	AloI	27	20	89	4,5,11
NZ_LANJ01000001.1	NZ_LVVY01000001.1	BcgI	32	26	991	17,30,54
NZ_LANJ01000001.1	NZ_LVVY01000001.1	BplI	27	21	115	1,2,9
NZ_LANJ01000001.1	NZ_LVVY01000001.1	BsaXI	27	21	183	4,2,8
NZ_LANJ01000001.1	NZ_LVVY01000001.1	Bsp24I	27	21	416	7,12,19
NZ_LANJ01000001.1	NZ_LVVY01000001.1	CjeI	28	23	1261	22,38,61
NZ_LANJ01000001.1	NZ_LVVY01000001.1	CjePI	27	22	1593	17,49,80
NZ_LANJ01000001.1	NZ_LVVY01000001.1	FalI	27	21	154	5,12,17
NZ_LANJ01000001.1	NZ_LVVY01000001.1	PpiI	28	21	83	2,2,1
NZ_LANJ01000001.1	NZ_LVVY01000001.1	PsrI	27	20	31	0,3,0
NZ_FXWK01000003.1	JAGIAW010000010.1	AlfI	32	26	956	4,34,33
NZ_FXWK01000003.1	JAGIAW010000010.1	AloI	27	20	267	5,10,12
NZ_FXWK01000003.1	JAGIAW010000010.1	BcgI	32	26	2655	26,68,86
NZ_FXWK01000003.1	JAGIAW010000010.1	BplI	27	21	275	5,7,10
NZ_FXWK01000003.1	JAGIAW010000010.1	BsaXI	27	21	488	6,14,8
NZ_FXWK01000003.1	JAGIAW010000010.1	Bsp24I	27	21	926	10,28,26
NZ_FXWK01000003.1	JAGIAW010000010.1	CjeI	28	23	2475	35,61,91
NZ_FXWK01000003.1	JAGIAW010000010.1	CjePI	27	22	3116	32,105,144
NZ_FXWK01000003.1	JAGIAW010000010.1	FalI	27	21	349	6,17,26
NZ_FXWK01000003.1	JAGIAW010000010.1	PpiI	28	21	271	4,8,6
NZ_FXWK01000003.1	JAGIAW010000010.1	PsrI	27	20	73	1,8,3
JACAST010000047.1	CACIXQ010000001.1	AlfI	32	26	40	0,2,1
JACAST010000047.1	CACIXQ010000001.1	AloI	27	20	18	1,4,2
JACAST010000047.1	CACIXQ010000001.1	BcgI	32	26	40	1,0,2
JACAST010000047.1	CACIXQ010000001.1	BplI	27	21	13	1,0,0
JACAST010000047.1	CACIXQ010000001.1	BsaXI	27	21	46	3,2,11
JACAST010000047.1	CACIXQ010000001.1	Bsp24I	27	21	42	1,3,7
JACAST010000047.1	CACIXQ010000001.1	CjeI	28	23	368	14,42,58
JACAST010000047.1	CACIXQ010000001.1	CjePI	27	22	338	17,29,65
JACAST010000047.1	CACIXQ010000001.1	FalI	27	21	87	1,7,11
JACAST010000047.1	CACIXQ010000001.1	PpiI	28	21	10	0,1,1
JACAST010000047.1	CACIXQ010000001.1	PsrI	27	20	36	0,3,5
NZ_CP007026.1	JACAST010000047.1	AloI	27	20	1	0,0,1
NZ_CP007026.1	JACAST010000047.1	BcgI	32	26	2	2,1,1
NZ_CP007026.1	JACAST010000047.1	BplI	27	21	0	1,0,0
NZ_CP007026.1	JACAST010000047.1	BsaXI	27	21	1	0,0,0
NZ_CP007026.1	JACAST010000047.1	Bsp24I	27	21	2	1,0,0
NZ_CP007026.1	JACAST010000047.1	CjeI	28	23	3	7,0,0
NZ_CP007026.1	JACAST010000047.1	CjePI	27	22	5	3,1,0
NZ_CP007026.1	JACAST010000047.1	FalI	27	21	2	1,0,0
NZ_CP033868.1	NZ_CP064834.1	AlfI	32	26	0	0,0,1
NZ_CP033868.1	NZ_CP064834.1	BcgI	32	26	2	1,0,0
NZ_CP033868.1	NZ_CP064834.1	BplI	27	21	1	0,0,0
NZ_CP033868.1	NZ_CP064834.1	BsaXI	27	21	1	1,0,0
NZ_CP033868.1	NZ_CP064834.1	Bsp24I	27	21	3	0,1,0
NZ_CP033868.1	NZ_CP064834.1	CjeI	28	23	6	3,1,0
NZ_CP033868.1	NZ_CP064834.1	CjePI	27	22	5	0,1,2
NZ_CP033868.1	NZ_CP064834.1	FalI	27	21	1	2,0,0
NZ_NSHJ01000001.1	NZ_CP064834.1	AlfI	32	26	0	0,0,1
NZ_NSHJ01000001.1	NZ_CP064834.1	BcgI	32	26	0	1,0,1
NZ_NSHJ01000001.1	NZ_CP064834.1	BsaXI	27	21	1	1,1,1
NZ_NSHJ01000001.1	NZ_CP064834.1	Bsp24I	27	21	2	0,0,3
NZ_NSHJ01000001.1	NZ_CP064834.1	CjeI	28	23	6	3,1,2
NZ_NSHJ01000001.1	NZ_CP064834.1	CjePI	27	22	3	0,3,3
NZ_NSHJ01000001.1	NZ_CP064834.1	FalI	27	21	2	2,0,0
NZ_NSHJ01000001.1	NZ_CP064834.1	PsrI	27	20	2	0,0,0
JAFXEA010000483.1	DCIH01000011.1	AlfI	32	26	1	0,0,0
JAFXEA010000483.1	DCIH01000011.1	AloI	27	20	2	0,0,0
JAFXEA010000483.1	DCIH01000011.1	BcgI	32	26	6	0,3,1
JAFXEA010000483.1	DCIH01000011.1	BplI	27	21	2	0,0,0
JAFXEA010000483.1	DCIH01000011.1	BsaXI	27	21	3	0,0,0
JAFXEA010000483.1	DCIH01000011.1	Bsp24I	27	21	0	0,1,0
JAFXEA010000483.1	DCIH01000011.1	CjeI	28	23	5	1,1,0
JAFXEA010000483.1	DCIH01000011.1	CjePI	27	22	5	0,2,0
JAFXEA010000483.1	DCIH01000011.1	FalI	27	21	2	0,1,0
JAFXEA010000483.1	DCIH01000011.1	PpiI	28	21	1	0,0,1
NZ_CP064834.1	NZ_CP040059.1	AlfI	32	26	0	1,0,0
NZ_CP064834.1	NZ_CP040059.1	BcgI	32	26	2	1,0,0
NZ_CP064834.1	NZ_CP040059.1	BsaXI	27	21	3	1,0,1
NZ_CP064834.1	NZ_CP040059.1	Bsp24I	27	21	3	1,1,0
NZ_CP064834.1	NZ_CP040059.1	CjeI	28	23	5	4,1,1
NZ_CP064834.1	NZ_CP040059.1	CjePI	27	22	6	2,3,1
NZ_CP064834.1	NZ_CP040059.1	FalI	27	21	1	2,0,0
NZ_CP064834.1	NZ_CP040059.1	PsrI	27	20	1	0,0,0
NZ_CP007541.1	NZ_CP040059.1	AlfI	32	26	0	0,1,0
NZ_CP007541.1	NZ_CP040059.1	BcgI	32	26	0	1,0,0
NZ_CP007541.1	NZ_CP040059.1	BplI	27	21	1	0,0,1
NZ_CP007541.1	NZ_CP040059.1	BsaXI	27	21	2	1,0,0
NZ_CP007541.1	NZ_CP040059.1	Bsp24I	27	21	1	0,0,2
NZ_CP007541.1	NZ_CP040059.1	CjeI	28	23	2	3,0,2
NZ_CP007541.1	NZ_CP040059.1	CjePI	27	22	2	0,2,3
NZ_CP007541.1	NZ_CP040059.1	FalI	27	21	3	2,0,0
NZ_NSHJ01000001.1	NZ_CP007541.1	AlfI	32	26	0	0,1,0
NZ_NSHJ01000001.1	NZ_CP007541.1	BcgI	32	26	1	1,0,0
NZ_NSHJ01000001.1	NZ_CP007541.1	BsaXI	27	21	1	1,1,1
NZ_NSHJ01000001.1	NZ_CP007541.1	Bsp24I	27	21	3	1,1,0
NZ_NSHJ01000001.1	NZ_CP007541.1	CjeI	28	23	7	3,2,0
NZ_NSHJ01000001.1	NZ_CP007541.1	CjePI	27	22	4	2,2,1
NZ_NSHJ01000001.1	NZ_CP007541.1	FalI	27	21	2	2,0,0
NZ_NSHJ01000001.1	NZ_CP007541.1	PsrI	27	20	2	0,0,0
CACZCD010000001.1	JAGBFY010000386.1	AlfI	32	26	1	0,0,1
CACZCD010000001.1	JAGBFY010000386.1	AloI	27	20	0	2,2,2
CACZCD010000001.1	JAGBFY010000386.1	BcgI	32	26	12	0,4,3
CACZCD010000001.1	JAGBFY010000386.1	BplI	27	21	1	0,0,0
CACZCD010000001.1	JAGBFY010000386.1	BsaXI	27	21	5	2,1,2
CACZCD010000001.1	JAGBFY010000386.1	Bsp24I	27	21	4	1,2,1
CACZCD010000001.1	JAGBFY010000386.1	CjeI	28	23	10	3,3,5
CACZCD010000001.1	JAGBFY010000386.1	CjePI	27	22	8	2,4,7
CACZCD010000001.1	JAGBFY010000386.1	FalI	27	21	7	1,1,2
CACZCD010000001.1	JAGBFY010000386.1	PpiI	28	21	1	2,1,1
CACZCD010000001.1	JAGBFY010000386.1	PsrI	27	20	2	0,0,0
SUVZ01000432.1	CACZCD010000001.1	AlfI	32	26	6	1,0,0
SUVZ01000432.1	CACZCD010000001.1	AloI	27	20	6	2,4,5
SUVZ01000432.1	CACZCD010000001.1	BcgI	32	26	26	5,5,6
SUVZ01000432.1	CACZCD010000001.1	BplI	27	21	1	1,0,1
SUVZ01000432.1	CACZCD010000001.1	BsaXI	27	21	6	3,2,6
SUVZ01000432.1	CACZCD010000001.1	Bsp24I	27	21	4	3,1,2
SUVZ01000432.1	CACZCD010000001.1	CjeI	28	23	24	3,8,9
SUVZ01000432.1	CACZCD010000001.1	CjePI	27	22	26	8,2,8
SUVZ01000432.1	CACZCD010000001.1	FalI	27	21	7	1,2,5
SUVZ01000432.1	CACZCD010000001.1	PpiI	28	21	4	1,2,5
SUVZ01000432.1	CACZCD010000001.1	PsrI	27	20	1	0,1,0
CACGLI010000001.1	CACEXV010000001.1	AlfI	32	26	14	2,0,1
CACGLI010000001.1	CACEXV010000001.1	AloI	27	20	8	0,1,0
CACGLI010000001.1	CACEXV010000001.1	BcgI	32	26	25	2,0,0
CACGLI010000001.1	CACEXV010000001.1	BplI	27	21	12	2,0,1
CACGLI010000001.1	CACEXV010000001.1	BsaXI	27	21	36	7,5,3
CACGLI010000001.1	CACEXV010000001.1	Bsp24I	27	21	26	6,4,1
CACGLI010000001.1	CACEXV010000001.1	CjeI	28	23	180	32,19,10
CACGLI010000001.1	CACEXV010000001.1	CjePI	27	22	176	35,20,20
CACGLI010000001.1	CACEXV010000001.1	FalI	27	21	67	12,7,7
CACGLI010000001.1	CACEXV010000001.1	PpiI	28	21	6	0,0,0
CACGLI010000001.1	CACEXV010000001.1	PsrI	27	20	10	3,3,0
CACHZG010000001.1	CACEXV010000001.1	AlfI	32	26	14	2,0,1
CACHZG010000001.1	CACEXV010000001.1	AloI	27	20	4	0,1,0
CACHZG010000001.1	CACEXV010000001.1	BcgI	32	26	28	1,0,0
CACHZG010000001.1	CACEXV010000001.1	BplI	27	21	11	1,0,0
CACHZG010000001.1	CACEXV010000001.1	BsaXI	27	21	43	7,3,2
CACHZG010000001.1	CACEXV010000001.1	Bsp24I	27	21	31	5,3,4
CACHZG010000001.1	CACEXV010000001.1	CjeI	28	23	180	25,17,14
CACHZG010000001.1	CACEXV010000001.1	CjePI	27	22	214	35,15,18
CACHZG010000001.1	CACEXV010000001.1	FalI	27	21	67	6,8,3
CACHZG010000001.1	CACEXV010000001.1	PpiI	28	21	5	0,0,0
CACHZG010000001.1	CACEXV010000001.1	PsrI	27	20	11	4,1,2
CACEXV010000001.1	NZJU01000037.1	AlfI	32	26	11	1,0,0
CACEXV010000001.1	NZJU01000037.1	AloI	27	20	7	0,0,0
CACEXV010000001.1	NZJU01000037.1	BcgI	32	26	8	0,0,1
CACEXV010000001.1	NZJU01000037.1	BplI	27	21	8	0,1,0
CACEXV010000001.1	NZJU01000037.1	BsaXI	27	21	25	1,2,2
CACEXV010000001.1	NZJU01000037.1	Bsp24I	27	21	12	1,3,1
CACEXV010000001.1	NZJU01000037.1	CjeI	28	23	117	4,4,5
CACEXV010000001.1	NZJU01000037.1	CjePI	27	22	140	2,10,9
CACEXV010000001.1	NZJU01000037.1	FalI	27	21	42	1,1,1
CACEXV010000001.1	NZJU01000037.1	PpiI	28	21	8	0,0,0
CACEXV010000001.1	NZJU01000037.1	PsrI	27	20	2	0,1,1
CACHZG010000001.1	NZJU01000037.1	AlfI	32	26	5	0,0,0
CACHZG010000001.1	NZJU01000037.1	AloI	27	20	5	0,2,0
CACHZG010000001.1	NZJU01000037.1	BcgI	32	26	12	0,0,0
CACHZG010000001.1	NZJU01000037.1	BplI	27	21	6	0,0,0
CACHZG010000001.1	NZJU01000037.1	BsaXI	27	21	19	1,1,2
CACHZG010000001.1	NZJU01000037.1	Bsp24I	27	21	13	1,1,2
CACHZG010000001.1	NZJU01000037.1	CjeI	28	23	75	5,6,5
CACHZG010000001.1	NZJU01000037.1	CjePI	27	22	87	5,9,17
CACHZG010000001.1	NZJU01000037.1	FalI	27	21	29	2,1,5
CACHZG010000001.1	NZJU01000037.1	PpiI	28	21	2	0,0,0
CACHZG010000001.1	NZJU01000037.1	PsrI	27	20	4	1,0,0
CACEXV010000001.1	CACNRH010000001.1	AlfI	32	26	13	11,11,5
CACEXV010000001.1	CACNRH010000001.1	AloI	27	20	3	7,3,2
CACEXV010000001.1	CACNRH010000001.1	BcgI	32	26	27	15,10,4
CACEXV010000001.1	CACNRH010000001.1	BplI	27	21	15	10,11,6
CACEXV010000001.1	CACNRH010000001.1	BsaXI	27	21	35	46,27,14
CACEXV010000001.1	CACNRH010000001.1	Bsp24I	27	21	23	23,13,7
CACEXV010000001.1	CACNRH010000001.1	CjeI	28	23	161	152,144,73
CACEXV010000001.1	CACNRH010000001.1	CjePI	27	22	184	178,161,77
CACEXV010000001.1	CACNRH010000001.1	FalI	27	21	63	70,47,25
CACEXV010000001.1	CACNRH010000001.1	PpiI	28	21	6	5,2,1
CACEXV010000001.1	CACNRH010000001.1	PsrI	27	20	16	9,10,4
JACPOQ010000051.1	JADJBX010000001.1	AlfI	32	26	47	2,4,1
JACPOQ010000051.1	JADJBX010000001.1	AloI	27	20	24	6,2,0
JACPOQ010000051.1	JADJBX010000001.1	BcgI	32	26	177	3,6,15
JACPOQ010000051.1	JADJBX010000001.1	BplI	27	21	29	2,4,5
JACPOQ010000051.1	JADJBX010000001.1	BsaXI	27	21	51	8,6,2
JACPOQ010000051.1	JADJBX010000001.1	Bsp24I	27	21	26	4,4,10
JACPOQ010000051.1	JADJBX010000001.1	CjeI	28	23	113	15,17,21
JACPOQ010000051.1	JADJBX010000001.1	CjePI	27	22	153	15,13,21
JACPOQ010000051.1	JADJBX010000001.1	FalI	27	21	28	2,5,3
JACPOQ010000051.1	JADJBX010000001.1	PpiI	28	21	38	3,4,3
JACPOQ010000051.1	JADJBX010000001.1	PsrI	27	20	12	1,2,1
JAEUHG010000262.1	CAIMTB010000001.1	AlfI	32	26	6	0,0,0
JAEUHG010000262.1	CAIMTB010000001.1	AloI	27	20	5	0,0,1
JAEUHG010000262.1	CAIMTB010000001.1	BcgI	32	26	31	3,1,4
JAEUHG010000262.1	CAIMTB010000001.1	BplI	27	21	3	0,0,1
JAEUHG010000262.1	CAIMTB010000001.1	BsaXI	27	21	12	0,1,1
JAEUHG010000262.1	CAIMTB010000001.1	Bsp24I	27	21	15	0,1,3
JAEUHG010000262.1	CAIMTB010000001.1	CjeI	28	23	40	0,1,4
JAEUHG010000262.1	CAIMTB010000001.1	CjePI	27	22	53	0,3,5
JAEUHG010000262.1	CAIMTB010000001.1	FalI	27	21	6	0,0,1
JAEUHG010000262.1	CAIMTB010000001.1	PpiI	28	21	2	0,1,0
JAEUHG010000262.1	CAIMTB010000001.1	PsrI	27	20	2	0,0,0
NZ_JAGSOH010000100.1	NZ_JAGSOG010000100.1	AlfI	32	26	727	49,95,107
NZ_JAGSOH010000100.1	NZ_JAGSOG010000100.1	AloI	27	20	394	39,36,35
NZ_JAGSOH010000100.1	NZ_JAGSOG010000100.1	BcgI	32	26	2223	121,184,238
NZ_JAGSOH010000100.1	NZ_JAGSOG010000100.1	BplI	27	21	646	40,97,102
NZ_JAGSOH010000100.1	NZ_JAGSOG010000100.1	BsaXI	27	21	1229	101,150,120
NZ_JAGSOH010000100.1	NZ_JAGSOG010000100.1	Bsp24I	27	21	637	79,111,118
NZ_JAGSOH010000100.1	NZ_JAGSOG010000100.1	CjeI	28	23	1774	197,322,310
NZ_JAGSOH010000100.1	NZ_JAGSOG010000100.1	CjePI	27	22	1709	183,251,301
NZ_JAGSOH010000100.1	NZ_JAGSOG010000100.1	FalI	27	21	166	39,46,51
NZ_JAGSOH010000100.1	NZ_JAGSOG010000100.1	PpiI	28	21	469	58,71,62
NZ_JAGSOH010000100.1	NZ_JAGSOG010000100.1	PsrI	27	20	208	26,26,26
NZ_JAGSOG010000100.1	NZ_KI632511.1	AlfI	32	26	1248	199,219,233
NZ_JAGSOG010000100.1	NZ_KI632511.1	AloI	27	20	600	111,100,90
NZ_JAGSOG010000100.1	NZ_KI632511.1	BcgI	32	26	2674	426,490,442
NZ_JAGSOG010000100.1	NZ_KI632511.1	BplI	27	21	829	192,207,174
NZ_JAGSOG010000100.1	NZ_KI632511.1	BsaXI	27	21	1842	351,375,239
NZ_JAGSOG010000100.1	NZ_KI632511.1	Bsp24I	27	21	1113	234,245,239
NZ_JAGSOG010000100.1	NZ_KI632511.1	CjeI	28	23	3061	661,712,635
NZ_JAGSOG010000100.1	NZ_KI632511.1	CjePI	27	22	2821	615,668,609
NZ_JAGSOG010000100.1	NZ_KI632511.1	FalI	27	21	200	89,80,52
NZ_JAGSOG010000100.1	NZ_KI632511.1	PpiI	28	21	733	153,162,129
NZ_JAGSOG010000100.1	NZ_KI632511.1	PsrI	27	20	279	61,74,56
NZ_BJCC01000001.1	NZ_BJDW01000001.1	AlfI	32	26	20	1,1,1
NZ_BJCC01000001.1	NZ_BJDW01000001.1	AloI	27	20	14	0,1,1
NZ_BJCC01000001.1	NZ_BJDW01000001.1	BcgI	32	26	56	1,1,0
NZ_BJCC01000001.1	NZ_BJDW01000001.1	BplI	27	21	6	0,0,0
NZ_BJCC01000001.1	NZ_BJDW01000001.1	BsaXI	27	21	30	3,6,2
NZ_BJCC01000001.1	NZ_BJDW01000001.1	Bsp24I	27	21	34	1,2,4
