query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate
QCPL01000001.1	QCHT01000001.1	83.8499	88.0425	0.2948	0.2757	0.43834	8	0.6423	49	2.863	0.2245	87.4907	92.4101	3.1293	2.00	AlfI:90.02,AloI:86.89,BcgI:87.14,FalI:87.78	163	8	475	23	12	ok	83.8499	gamma
QCLC01000001.1	NZ_JNBA01000001.1	94.6634	95.1389	0.6191	0.5217	0.09953	63	0.9198	117	3.707	0.6542	94.6566	95.8868	1.0945	5.17	AlfI:95.32,AloI:94.31,BcgI:95.41,FalI:94.44	1539	63	2283	110	22.3015873015873	ok	94.6634	gamma
QCJV01000001.1	QCPL01000001.1	87.3615	87.3615	0.3297	0.1980	0.54573	6	0.7600	18	inf	0.1966	87.0889	90.1985	2.4124	0.65	AlfI:88.75,AloI:86.33,BcgI:86.50,FalI:87.24	91	6	338	15	10.5	BELOW_DETECTION	87.3615	uniform
QCIF01000001.1	QCBV01000001.1	87.1934	87.1934	0.3399	0.3300	0.49375	9	0.6339	41	inf	0.1958	87.0031	89.7084	2.5429	0.58	AlfI:86.43,AloI:85.04,BcgI:86.32,FalI:87.58	135	9	424	18	8.88888888888889	BELOW_DETECTION	87.1934	uniform
QHNT01000298.1	QHPA01000207.1	96.5533	96.8360	0.2912	0.4372	0.06206	291	0.6897	1045	2.948	0.7861	96.4471	97.1622	0.5175	1.52	AlfI:96.96,AloI:96.98,BcgI:96.82,FalI:96.46	3763	291	3451	26	8.982817869415808	ok	96.5533	gamma
QHOI01000044.1	QHRF01000002.1	95.2863	95.6997	0.5429	0.4476	0.10154	127	0.8444	203	3.355	0.6958	95.2972	96.2539	0.4713	0.48	AlfI:95.88,AloI:95.60,BcgI:95.71,FalI:95.40	1471	127	1851	37	9.67716535433071	ok	95.2863	gamma
QHPA01000207.1	QHOP01000362.1	96.0730	96.3274	0.2928	0.1975	0.08139	209	0.6232	907	3.930	0.7460	96.0423	96.6234	0.4269	0.53	AlfI:96.42,AloI:96.46,BcgI:96.31,FalI:96.03	2891	209	2366	26	8.177033492822966	ok	96.0730	gamma
QHOP01000362.1	QHNT01000298.1	95.8591	96.0546	0.3067	0.3023	0.06837	304	0.6273	1348	5.554	0.7246	95.7898	96.3602	0.7695	2.26	AlfI:95.99,AloI:96.36,BcgI:96.09,FalI:95.59	4122	304	3657	32	8.463815789473685	ok	95.8591	gamma
QHRC01000086.1	QHPX01000108.1	92.5403	92.5403	0.3543	0.2644	0.15369	84	0.6795	291	inf	0.4445	92.5583	92.3815	1.7020	1.98	AlfI:92.30,AloI:91.06,BcgI:92.76,FalI:92.15	1113	84	1577	17	8.345238095238095	ok	92.5403	uniform
QHRJ01000090.1	QHPP01000240.1	94.4473	94.6441	0.3699	0.3237	0.10705	156	0.6161	686	8.426	0.6082	94.4099	95.1157	0.8495	0.84	AlfI:94.60,AloI:94.94,BcgI:94.70,FalI:94.09	2057	156	2132	23	8.057692307692308	ok	94.4473	gamma
QHSA01000048.1	MNCR01000031.1	91.7736	91.7736	0.1643	0.2438	0.20116	53	0.5292	330	inf	0.3944	91.6955	92.3069	1.6503	2.80	AlfI:91.62,AloI:92.04,BcgI:91.49,FalI:93.14	873	53	1092	25	8	ok	91.7736	uniform
QHSA01000048.1	QHTD01000191.1	92.3568	92.5961	0.2633	0.2654	0.14729	88	0.5736	501	11.565	0.4510	92.3900	93.4355	1.8862	3.71	AlfI:91.62,AloI:91.90,BcgI:92.69,FalI:93.50	1397	88	1754	30	8.659090909090908	ok	92.3568	gamma
QHSB01000266.1	QHRU01000041.1	93.2743	93.5723	0.3421	0.3229	0.08856	224	0.6687	879	7.948	0.5228	93.3436	94.2564	0.9106	3.20	AlfI:93.72,AloI:93.68,BcgI:93.41,FalI:94.32	3211	224	3966	27	8.919642857142858	ok	93.2743	gamma
QHSP01000015.1	QHTE01000119.1	91.4343	92.1287	0.7418	0.7223	0.07280	136	0.8572	495	5.962	0.4167	91.7728	93.6693	1.1651	4.93	AlfI:92.00,AloI:91.71,BcgI:92.08,FalI:92.88	3604	136	7921	172	22.852941176470587	ok	91.4343	gamma
QHTT01000069.1	MNEL01000027.1	93.6022	94.0090	0.4662	0.7980	0.08766	88	0.7698	562	5.791	0.5566	93.6305	94.9710	1.0857	4.05	AlfI:93.69,AloI:94.77,BcgI:93.97,FalI:94.21	2528	88	3748	80	22.352272727272727	ok	93.6022	gamma
QHTT01000069.1	QHUM01000011.1	88.6642	89.0444	0.3785	0.4397	0.15850	66	0.6148	369	16.344	0.2330	88.8984	90.7865	2.5287	8.01	AlfI:88.88,AloI:90.04,BcgI:88.68,FalI:91.21	1063	66	2918	28	9.924242424242424	ok	88.6642	gamma
QHSX01000038.1	MNCR01000031.1	91.2860	91.2860	0.2201	0.3524	0.17289	58	0.6036	333	inf	0.3618	91.1434	92.1998	1.3390	2.15	AlfI:91.34,AloI:91.23,BcgI:91.09,FalI:92.43	894	58	1627	28	9.741379310344827	ok	91.2860	uniform
QHSX01000038.1	QHTD01000191.1	91.8034	91.8034	0.2555	0.2830	0.15332	78	0.5157	601	inf	0.3956	91.6255	92.7768	2.7635	6.89	AlfI:90.61,AloI:91.45,BcgI:91.78,FalI:93.37	1304	78	1882	23	9.205128205128204	ok	91.8034	uniform
QHUL01000043.1	QHUR01000043.1	94.3203	94.3203	0.4783	0.6816	0.09469	139	0.8274	323	inf	0.5824	94.2059	94.5979	0.8330	1.39	AlfI:94.03,AloI:94.29,BcgI:94.35,FalI:94.86	1932	139	2931	62	12.136690647482014	ok	94.3203	uniform
QIGD01000001.1	BDTY01000001.1	95.6115	95.6115	0.2821	0.2850	0.18442	57	0.5696	272	inf	0.7044	95.6887	95.5027	0.7076	0.37	AlfI:95.67,AloI:96.20,BcgI:95.49,FalI:95.55	796	57	590	16	7.315789473684211	ok	95.6115	uniform
QIDD01000001.1	BDTI01000001.1	95.4647	95.4647	0.0162	0.0127	0.69599	5	0.1935	100	inf	0.6854	96.2088	94.5128	0.8643	0.13	AlfI:95.93,BcgI:95.06,FalI:95.75	238	5	39	8	5.8	ok	95.4647	uniform
QIJG01000026.1	JAADGU010000093.1	95.2801	95.2801	0.0230	0.0306	0.59860	6	0.1735	162	inf	0.6704	95.8400	94.3092	6.4625	1.84	AlfI:96.88,AloI:90.41,BcgI:96.05,FalI:94.01	359	6	56	10	6.666666666666667	ok	95.2801	uniform
MOLU01000001.1	CP017714.1	88.6240	94.2004	0.1660	0.1529	0.47124	6	0.4931	73	0.650	0.6108	92.4372	97.3355	1.6743	0.56	AlfI:95.87,AloI:94.60,FalI:94.19	154	6	158	21	12.833333333333334	ok	88.6240	gamma
QCHR01000001.1	CACFCB010000001.1	85.9003	88.3690	0.1933	0.1993	0.54515	9	0.5657	43	4.097	0.2427	87.9947	91.0431	4.3327	3.51	AlfI:91.44,AloI:90.12,BcgI:88.61,FalI:87.10	125	9	287	16	7.222222222222222	ok	85.9003	gamma
QCHU01000001.1	QCFJ01000001.1	93.6684	94.0744	0.3566	0.3790	0.25699	21	0.8304	49	5.395	0.5890	93.6815	94.9143	2.2037	1.89	AlfI:94.35,AloI:95.24,BcgI:93.03,FalI:94.06	314	21	466	47	12.428571428571429	ok	93.6684	gamma
QCGZ01000001.1	CACBCD010000001.1	92.2780	92.2780	0.1055	0.1185	0.68664	5	0.3889	55	inf	0.4593	91.9126	93.6079	2.7204	0.76	AlfI:92.89,AloI:94.16,BcgI:93.35,FalI:91.44	105	5	92	15	8	INCONSISTENT	92.2780	uniform
NIZU01000001.1	DAHC01000012.1	93.7786	94.7722	0.5691	0.6253	0.11990	72	0.8807	128	2.175	0.6243	94.1221	95.9580	0.3896	0.66	AlfI:94.55,AloI:94.83,BcgI:94.91,FalI:94.52	1170	72	1777	44	14.125	ok	93.7786	gamma
LXQD01000001.1	NZ_JAECZA010000001.1	92.7008	92.9317	0.1645	0.1888	0.14674	96	0.3506	1282	10.910	0.4862	92.7055	93.6532	0.3465	0.31	AlfI:92.88,AloI:93.02,BcgI:93.09,FalI:92.74	2130	96	1686	21	8.208333333333334	INCONSISTENT	92.7008	gamma
QOQA01000001.1	CACLQX010000001.1	91.3012	91.3012	0.1135	0.1323	0.73713	6	0.3678	55	inf	0.4053	91.2843	91.2116	8.1505	3.10	AlfI:95.16,AloI:87.01,BcgI:87.73,FalI:91.37	113	6	94	8	6.333333333333333	ok	91.3012	uniform
QENH01000201.1	WSZT01000205.1	94.5110	94.5110	0.0703	0.1004	0.26630	35	0.1964	757	inf	0.6071	94.7825	93.9430	0.7443	0.41	AlfI:94.75,AloI:94.62,BcgI:94.66,FalI:94.01	1072	35	350	13	6.285714285714286	INCONSISTENT	94.5110	uniform
DMCG01000220.1	QHPX01000108.1	93.1816	93.1816	0.2525	0.1800	0.16824	69	0.6484	269	inf	0.4912	93.0238	93.7052	0.4167	0.22	AlfI:92.96,AloI:92.85,BcgI:93.26,FalI:93.20	976	69	1175	22	8.18840579710145	ok	93.1816	uniform
DMCT01000129.1	JAHDOX010000131.1	95.8264	95.8264	0.3606	0.3899	0.14157	78	0.7157	228	inf	0.7118	95.7449	95.9223	0.8374	1.34	AlfI:95.46,AloI:96.30,BcgI:96.00,FalI:95.55	914	78	920	21	8.35897435897436	ok	95.8264	uniform
DLYY01000107.1	PKDX01000021.1	91.9982	91.9982	0.2423	0.2263	0.26238	39	0.6041	156	inf	0.4301	92.2855	90.7778	1.2384	1.03	AlfI:91.28,AloI:91.12,BcgI:92.36,FalI:92.23	547	39	616	16	7.102564102564102	ok	91.9982	uniform
DMCY01000031.1	NCRO01000001.1	94.9408	94.9408	0.0027	0.0030	1.22546	2	0.0337	258	inf	0.6528	98.6377	88.9523	5.2060	1.51	AlfI:98.44,AloI:96.30,BcgI:95.31,FalI:93.23	345	2	12	6	5.5	INCONSISTENT	94.9408	uniform_fallback
DMTB01000055.1	JADHMO010000023.1	95.4202	95.4202	0.2024	0.1052	0.28678	26	0.5672	116	inf	0.6881	96.0051	94.6615	2.3630	2.05	AlfI:95.19,AloI:97.53,BcgI:95.17,FalI:95.37	389	26	243	13	6.846153846153846	ok	95.4202	uniform
DMPJ01000405.1	AP017991.1	96.3165	96.3165	0.0053	0.0042	0.71339	5	0.0712	248	inf	0.7510	97.7701	95.0865	2.9860	0.19	AlfI:93.73,AloI:96.30,BcgI:96.72,FalI:96.30	587	5	28	5	4.8	ok	96.3165	uniform
QULU01000001.1	CP046174.1	83.3356	90.7579	0.2054	0.2194	0.21127	42	0.5975	229	1.189	0.3379	89.7461	95.7605	2.1516	5.29	AlfI:89.49,AloI:91.23,BcgI:91.13,FalI:91.64	648	42	1303	27	9.095238095238095	INCONSISTENT	90.7579	uniform_fallback
DNGT01000453.1	PKTV01000353.1	95.6714	95.6714	0.0273	0.0269	0.37913	17	0.1781	360	inf	0.7015	96.3516	94.8120	1.1338	0.42	AlfI:95.71,AloI:96.30,BcgI:95.16,FalI:96.02	750	17	126	10	5.588235294117647	ok	95.6714	uniform
DNJG01000098.1	JACQBS010000147.1	93.8360	93.8360	0.0272	0.0194	0.74767	4	0.1250	182	inf	0.5621	93.6144	94.1960	1.5631	0.32	AlfI:94.70,AloI:93.18,BcgI:93.14,FalI:93.32	322	4	55	10	7.5	INCONSISTENT	93.8360	uniform
CP022706.1	BBES01000001.1	95.2071	95.9415	0.8113	0.7951	0.12408	35	0.8835	108	1.833	0.7242	95.2876	96.7079	1.1236	3.39	AlfI:96.26,AloI:96.08,BcgI:95.14,FalI:96.15	928	35	1275	91	24.4	ok	95.2071	gamma
DNRP01000064.1	MFRJ01000001.1	92.5652	92.5652	0.1035	0.1089	0.33800	22	0.3089	340	inf	0.4822	93.0733	90.9140	3.0646	1.92	AlfI:92.85,AloI:89.97,BcgI:91.19,FalI:93.03	635	22	336	17	7.909090909090909	INCONSISTENT	92.5652	uniform
DNQL01000139.1	WOVA01000054.1	93.8286	93.8286	0.1208	0.0922	0.25375	38	0.4428	268	inf	0.5512	93.7396	94.0434	1.3307	1.67	AlfI:94.60,AloI:93.61,BcgI:93.27,FalI:94.15	712	38	463	15	6.605263157894737	ok	93.8286	uniform
DNVR01000017.1	LBRD01000001.1	90.1632	92.3596	0.5586	0.5572	0.25719	14	0.7393	85	2.148	0.4511	91.5942	95.0446	2.6101	2.80	AlfI:91.33,AloI:93.94,BcgI:92.95,FalI:92.12	343	14	651	55	18.214285714285715	ok	90.1632	gamma
DOLC01000046.1	NZ_BLWF01000001.1	90.9636	92.5905	0.2447	0.1973	0.25354	35	0.5934	159	2.548	0.4666	92.0210	94.3800	2.2361	4.47	AlfI:94.13,AloI:91.89,BcgI:92.14,FalI:92.15	489	35	632	22	7.628571428571429	ok	90.9636	gamma
DOTD01000007.1	DIEU01000008.1	92.5939	93.2909	0.4590	0.5407	0.16233	51	0.7958	154	4.344	0.5207	92.8417	94.4601	0.6115	0.41	AlfI:93.37,AloI:92.88,BcgI:93.49,FalI:93.19	827	51	1338	34	12.764705882352942	ok	92.5939	gamma
DOTD01000007.1	DMZI01000041.1	91.1341	91.1341	0.2972	0.3469	0.24359	35	0.6178	172	inf	0.3727	90.9167	92.1687	1.3975	1.67	AlfI:91.78,AloI:92.04,BcgI:90.92,FalI:90.64	517	35	871	24	8.942857142857143	ok	91.1341	uniform
DPHD01000010.1	JABGSN010000057.1	90.7756	90.7756	0.3861	0.3935	0.19780	40	0.7143	162	inf	0.3349	90.6476	91.6052	2.1261	0.99	AlfI:90.86,AloI:92.67,BcgI:90.55,FalI:90.92	652	40	1360	31	11.125	ok	90.7756	uniform
DOFS01000132.1	JACDDF010000391.1	93.8443	93.8443	0.0071	0.0107	0.70822	6	0.1233	199	inf	0.5560	94.6438	91.5707	4.1848	1.96	AlfI:94.12,AloI:91.42,BcgI:95.60,FalI:91.68	476	6	55	7	5.666666666666667	ok	93.8443	uniform
DQED01000355.1	NZ_JNJA01000001.1	96.4249	96.7775	0.5779	0.3737	0.05965	306	0.8495	482	2.516	0.7821	96.3188	97.1701	0.4096	1.53	AlfI:96.80,AloI:96.62,BcgI:96.86,FalI:96.45	3629	306	3832	43	9.88888888888889	ok	96.4249	gamma
DPET01000082.1	BJFQ01000001.1	89.0770	89.0770	0.0464	0.0282	1.41445	1	0.2424	25	inf	0.2549	88.6917	92.6648	3.4740	0.34	AlfI:90.29,AloI:91.22,BcgI:87.74,FalI:88.61	78	1	38	9	9	ok	89.0770	uniform
DOEU01000037.1	DDID01000052.1	94.3477	94.3477	0.0426	0.0528	0.51440	8	0.5200	48	inf	0.5906	95.1182	92.4619	5.7960	1.46	AlfI:95.14,AloI:89.38,BcgI:94.29,FalI:95.18	165	8	92	12	7.5	ok	94.3477	uniform
DPYO01000234.1	NYYF01000001.1	97.1861	97.1861	0.1053	0.2394	0.23639	24	0.6652	74	inf	0.8172	97.3789	97.0664	0.5307	0.17	AlfI:96.87,AloI:97.26,BcgI:97.40,FalI:97.18	293	24	207	13	7.125	ok	97.1861	uniform
DPMO01000090.1	DPTM01000197.1	98.0638	98.0638	0.1686	0.1501	0.12271	65	0.4986	369	inf	0.8761	97.9649	98.1201	0.9578	2.98	AlfI:98.71,AloI:98.23,BcgI:97.76,FalI:98.16	989	65	497	16	6.6461538461538465	ok	98.0638	uniform
DPKX01000263.1	JAAYUT010000426.1	93.4667	93.4667	0.0040	0.0029	1.46614	2	0.0729	89	inf	0.5356	95.5360	87.0150	3.2515	0.13	AlfI:91.27,AloI:94.53,BcgI:93.74,FalI:93.54	242	2	13	5	4.5	INCONSISTENT	93.4667	uniform_fallback
DPKX01000263.1	NZ_CP065383.1	95.4202	95.4202	0.3287	0.2369	0.16599	71	0.6716	224	inf	0.6868	95.3413	95.5475	0.6426	0.53	AlfI:95.42,AloI:94.95,BcgI:95.34,FalI:95.59	922	71	777	21	7.450704225352113	ok	95.4202	uniform
PUMC01000014.1	PUMK01000196.1	93.5689	93.5689	0.0422	0.0211	0.58453	7	0.2609	119	inf	0.5268	94.0360	92.3174	0.7933	0.10	AlfI:93.26,AloI:93.67,BcgI:93.85,FalI:93.06	233	7	87	10	7	INCONSISTENT	93.5689	uniform
PUOI01000574.1	SKRY01000006.1	95.2705	95.2705	0.0292	0.0343	0.29236	29	0.2509	409	inf	0.6635	95.8087	94.4448	0.9000	0.34	AlfI:94.80,AloI:95.21,BcgI:95.41,FalI:95.70	888	29	235	19	5.724137931034483	ok	95.2705	uniform
PUPA01000125.1	LKNG01000022.1	96.2180	96.2180	0.1064	0.0807	0.22247	36	0.4286	268	inf	0.7358	96.4080	96.0143	1.4233	1.47	AlfI:97.27,AloI:95.95,BcgI:96.11,FalI:97.37	662	36	317	13	6.583333333333333	ok	96.2180	uniform
PUPD01000274.1	PUNW01000079.1	92.7799	92.7799	0.2882	0.3785	0.12077	137	0.7170	394	inf	0.4630	92.6854	93.1148	0.4626	0.33	AlfI:92.86,AloI:92.39,BcgI:92.81,FalI:92.77	1595	137	2478	25	8.284671532846716	ok	92.7799	uniform
PWFH01000051.1	SLNF01000069.1	94.0922	94.0922	0.3421	0.4294	0.10375	163	0.7070	511	inf	0.5603	94.0551	94.2100	2.1365	6.21	AlfI:93.61,AloI:94.23,BcgI:94.12,FalI:95.74	1909	163	2498	26	8.56441717791411	ok	94.0922	uniform
PWFC01000084.1	PUOX01000071.1	73.1464	91.4329	0.3214	0.3819	0.25146	24	0.8007	55	0.554	0.3849	89.8302	97.2912	2.4599	5.13	AlfI:92.31,AloI:89.85,BcgI:92.10,FalI:90.05	312	24	854	27	10.208333333333334	INCONSISTENT	91.4329	uniform_fallback
PWHA01000212.1	SLJX01000131.1	94.3417	94.3417	0.1058	0.1168	0.33147	21	0.3773	203	inf	0.5946	94.3156	94.3745	1.0899	0.62	AlfI:94.65,AloI:94.24,BcgI:94.70,FalI:93.61	490	21	243	10	6.857142857142857	ok	94.3417	uniform
PWKM01000221.1	PUPC01000263.1	94.9825	95.2076	0.2935	0.2670	0.11240	155	0.5876	664	6.320	0.6547	95.0158	95.5260	0.3779	0.21	AlfI:95.18,AloI:95.39,BcgI:95.18,FalI:95.01	1924	155	1707	22	7.103225806451613	ok	94.9825	gamma
PXBQ01000547.1	REEC01000164.1	95.2729	95.2729	0.3132	0.2148	0.10707	137	0.7559	344	inf	0.6614	95.2744	95.2782	0.3276	0.31	AlfI:95.16,AloI:95.48,BcgI:95.23,FalI:95.39	1809	137	1817	34	8.773722627737227	ok	95.2729	uniform
PXBG01000057.1	SLCH01000146.1	92.7221	93.7409	0.0344	0.0440	0.44430	15	0.2159	236	2.948	0.5429	93.0935	95.2992	1.1135	0.40	AlfI:94.56,AloI:93.58,BcgI:93.45,FalI:93.47	399	15	162	7	5.333333333333333	INCONSISTENT	92.7221	gamma
PWYP01000020.1	SKVN01000077.1	91.3433	93.5438	0.1104	0.0749	0.32703	22	0.4690	137	1.631	0.5228	92.7328	95.6938	3.6320	1.50	AlfI:94.13,AloI:90.49,BcgI:93.67,FalI:92.93	331	22	310	17	6.5	ok	91.3433	gamma
PJFC01000001.1	NZ_JAHCVK010000010.1	87.1859	88.0827	0.4071	0.3913	0.19799	38	0.6053	253	10.464	0.2005	87.8866	90.5119	1.9297	3.19	AlfI:87.27,AloI:89.20,BcgI:88.16,FalI:87.67	654	38	2259	37	11.210526315789474	ok	87.1859	gamma
QEVF01000010.1	JABARW010000019.1	91.4989	93.0954	0.7544	0.7846	0.08190	125	0.9165	204	2.374	0.4896	92.4432	95.1179	1.5270	10.04	AlfI:93.50,AloI:92.03,BcgI:92.79,FalI:93.55	2494	125	5358	102	18.904	ok	91.4989	gamma
QEVS01000007.1	JABTUD010000001.1	84.8957	86.8766	0.7003	0.5040	0.20270	24	0.8184	81	6.985	0.1500	86.6536	90.7124	3.0000	8.97	AlfI:86.30,AloI:87.03,BcgI:86.44,FalI:89.30	461	24	2711	50	16.208333333333332	BELOW_DETECTION	84.8957	gamma
QZJI01000071.1	VGPD01000001.1	90.3158	91.5971	0.3417	0.3275	0.18999	42	0.7262	158	4.046	0.3805	91.1966	93.6731	1.4563	2.72	AlfI:91.42,AloI:92.77,BcgI:91.32,FalI:92.06	648	42	1300	25	10.976190476190476	ok	90.3158	gamma
QZJQ01000037.1	JACPZK010000002.1	91.4177	91.4177	0.1372	0.0838	0.42449	15	0.3830	145	inf	0.3928	91.4017	91.4046	1.7293	0.73	AlfI:92.30,AloI:91.17,BcgI:90.57,FalI:91.34	279	15	268	12	7	INCONSISTENT	91.4177	uniform
QNAZ01000001.1	JACDNX010000001.1	93.1470	93.1470	0.0164	0.0104	0.99893	4	0.1468	93	inf	0.5296	93.9686	90.6111	5.4424	2.11	AlfI:93.75,AloI:97.53,BcgI:93.74,FalI:92.09	215	4	34	6	5	ok	93.1470	uniform
QNCR01000001.1	LGGY01000264.1	90.5356	90.5356	0.0038	0.0037	2.23139	1	0.0698	40	inf	0.3336	91.0438	85.9376	3.6482	0.14	AlfI:91.27,AloI:89.16,BcgI:89.69,FalI:92.81	138	1	11	4	4	INCONSISTENT	90.5356	uniform_fallback
QMUF01000001.1	NC_012883.1	95.2069	95.2069	0.2727	0.2418	0.19616	54	0.6347	202	inf	0.6767	95.3294	95.0922	2.2817	4.12	AlfI:95.13,AloI:94.79,BcgI:93.34,FalI:95.62	724	54	592	17	7.5	ok	95.2069	uniform
QWRL01000001.1	BGOS01000001.1	90.7462	90.7462	0.4321	0.3478	0.15546	69	0.8367	121	inf	0.3210	90.7125	90.9406	1.4938	5.64	AlfI:91.20,AloI:91.09,BcgI:89.70,FalI:90.69	887	69	2160	32	9.985507246376812	ok	90.7462	uniform
QWQY01000001.1	CAIPUQ010000001.1	95.5233	95.6558	0.5216	0.2804	0.08474	224	0.7696	469	8.183	0.6900	95.5347	95.8320	0.7103	1.25	AlfI:95.67,AloI:96.30,BcgI:95.59,FalI:95.91	2191	224	2578	35	7.995535714285714	ok	95.5233	gamma
RFGS01000111.1	WFOK01000001.1	88.7432	88.7432	0.2717	0.2379	0.29119	30	0.6481	95	inf	0.2208	88.9892	85.2246	1.2895	0.58	AlfI:88.48,AloI:88.94,BcgI:89.05,FalI:87.76	374	30	883	13	6.833333333333333	ok	88.7432	uniform
RHLH01000001.1	WUAK01000001.1	92.5716	92.5716	0.3839	0.4214	0.11548	136	0.6535	586	inf	0.4474	92.4872	92.9282	0.4342	0.26	AlfI:92.47,AloI:92.41,BcgI:92.58,FalI:92.85	1692	136	2819	27	9.125	ok	92.5716	uniform
RHFA01000052.1	RKSK01000001.1	94.2413	94.2413	0.1394	0.1435	0.26498	31	0.5441	155	inf	0.5766	94.0885	94.6241	3.9377	5.69	AlfI:93.66,AloI:92.64,BcgI:94.09,FalI:96.58	458	31	381	13	6.967741935483871	ok	94.2413	uniform
MTKO01000034.1	MTKS01000001.1	95.3114	95.3114	0.0109	0.0189	0.53397	8	0.1079	339	inf	0.6667	95.7262	94.6969	1.1667	0.18	AlfI:94.72,AloI:95.89,BcgI:95.35,FalI:95.63	482	8	70	8	6.125	INCONSISTENT	95.3114	uniform
PDJU01000010.1	NZ_NXIE01000010.1	85.5543	89.1262	0.2123	0.2098	0.37304	14	0.4517	159	2.548	0.2897	88.5206	93.0682	7.1213	1.42	AlfI:89.09,AloI:90.33,BcgI:83.20,FalI:89.24	310	14	556	19	10.357142857142858	INCONSISTENT	85.5543	gamma
PDJV01000099.1	NC_014166.1	92.1940	93.3673	0.7651	0.8045	0.13715	33	0.9141	91	2.623	0.5481	92.6971	94.9760	4.2086	6.53	AlfI:93.18,AloI:93.69,BcgI:89.48,FalI:93.53	1097	33	1986	96	30.333333333333332	ok	92.1940	gamma
PDKG01000010.1	NZ_CP031219.1	87.8991	87.8991	0.0831	0.0743	0.77321	4	0.2081	118	inf	0.2339	88.0787	85.8013	1.5503	0.08	AlfI:89.24,BcgI:87.69,FalI:88.16	163	4	149	12	8.75	INCONSISTENT	87.8991	uniform
SCKP01000009.1	DTTG01000001.1	95.1399	95.1399	0.0559	0.0737	0.56217	8	0.2063	150	inf	0.6629	94.7793	95.6653	2.9151	1.07	AlfI:96.06,AloI:96.30,BcgI:93.38,FalI:94.84	241	8	74	9	5.875	INCONSISTENT	95.1399	uniform
RPGO01000021.1	RXIJ01000018.1	95.6295	95.8736	0.2340	0.3064	0.15304	74	0.4594	559	4.800	0.7165	95.5969	96.2304	1.6125	1.75	AlfI:95.83,AloI:94.59,BcgI:95.81,FalI:96.20	1070	74	793	18	7.418918918918919	INCONSISTENT	95.6295	gamma
RPGQ01000001.1	MAXL01000001.1	94.1109	94.1109	0.0503	0.0829	0.28545	30	0.2313	575	inf	0.5818	94.2281	93.9105	1.3671	0.95	AlfI:94.58,AloI:95.10,BcgI:93.73,FalI:93.97	799	30	347	12	6.766666666666667	INCONSISTENT	94.1109	uniform
PSPT01000020.1	JABIHC010000131.1	94.7705	94.9196	0.6305	0.5515	0.12825	82	0.7704	247	9.312	0.6417	94.7140	95.3239	0.8104	2.88	AlfI:94.69,AloI:95.31,BcgI:94.54,FalI:95.35	1107	82	1453	31	11.109756097560975	ok	94.7705	gamma
RXIL01000054.1	CABGHH010000001.1	97.2702	97.2702	0.1093	0.1025	0.19858	35	0.3650	341	inf	0.8225	97.2726	97.2683	1.5211	3.25	AlfI:96.91,AloI:98.03,BcgI:97.80,FalI:96.51	667	35	282	12	6.6	INCONSISTENT	97.2702	uniform
RXIJ01000018.1	CAJHIR010000001.1	95.7389	95.7389	0.1234	0.1819	0.24382	35	0.4342	245	inf	0.7077	95.6116	95.8824	0.7139	0.54	AlfI:96.22,AloI:95.75,BcgI:95.50,FalI:95.57	523	35	321	10	6.371428571428571	ok	95.7389	uniform
RXIG01000024.1	DSAJ01000112.1	95.7888	95.7888	0.4472	0.5848	0.10522	120	0.7938	266	inf	0.7039	95.8607	95.7104	0.5727	0.69	AlfI:95.66,AloI:96.23,BcgI:95.75,FalI:95.84	1316	120	1612	38	9.533333333333333	ok	95.7888	uniform
RDXH01000003.1	REAP01000005.1	93.9976	95.1126	0.0581	0.0567	0.22791	42	0.1628	1142	1.781	0.6514	94.3635	96.3155	1.9110	1.15	AlfI:95.76,AloI:93.85,BcgI:94.97,FalI:95.01	1683	42	450	12	6.285714285714286	INCONSISTENT	93.9976	gamma
SCUP01000064.1	BGOU01000001.1	94.9800	94.9800	0.0137	0.0147	1.19691	2	0.0726	115	inf	0.6503	96.7584	92.0196	6.2656	1.40	AlfI:95.83,AloI:98.15,BcgI:96.67,FalI:91.88	284	2	14	6	5.5	ok	94.9800	uniform
SIHH01000128.1	NZ_ML776472.1	92.3119	94.0058	0.0595	0.0558	0.32166	21	0.2927	302	1.781	0.5621	93.2201	95.7234	4.6327	5.13	AlfI:93.25,AloI:90.12,BcgI:94.75,FalI:94.72	701	21	295	14	6.9523809523809526	ok	92.3119	gamma
SCTS01000001.1	VMHB01000008.1	88.3043	90.7875	0.8215	0.7796	0.25277	10	0.9017	29	2.701	0.3481	90.1958	94.0194	2.1344	4.30	AlfI:90.79,AloI:90.53,BcgI:89.69,FalI:91.83	303	10	886	55	27.6	ok	88.3043	gamma
SCVO01000001.1	JAENJF010000072.1	90.6265	90.6265	0.0311	0.0388	0.94563	4	0.2045	70	inf	0.3367	91.3226	84.7137	4.3657	0.76	AlfI:91.21,AloI:92.71,BcgI:91.29,FalI:88.35	151	4	58	6	5.5	INCONSISTENT	90.6265	uniform_fallback
