query	reference	label	q_domain	r_domain	q_phylum	r_phylum	q_genus	r_genus	q_species	r_species	fastani_ani	skani_ani	skani_align_frac	s2b_raw_ani	s2b_gbrt_ani	s2b_shared_tags	s2b_af_q	s2b_af_r	s2b_ref_gc
GCA_016789345.1	GCA_016191985.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__OLB14	g__OLB14	s__OLB14 sp016789345	s__OLB14 sp016191985	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.001361	0.000856	0.514125
GCA_016709305.1	GCA_014860745.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__OLB14	g__OLB14	s__OLB14 sp016709305	s__OLB14 sp014860745	0.777237	0.000000	0.000000	0.955357	0.888819	28	0.008769	0.008658	0.512581
GCA_017303735.1	GCA_009885525.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__OLB14	g__OLB14	s__OLB14 sp017303735	s__OLB14 sp009885525	0.000000	0.000000	0.000000	0.946691	0.899103	17	0.004417	0.005925	0.492014
GCA_017539125.1	GCA_017934115.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__RUG11864	g__RUG11864	s__RUG11864 sp017539125	s__RUG11864 sp017934115	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.417323
GCA_017539125.1	GCA_902773415.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__RUG11864	g__RUG11864	s__RUG11864 sp017539125	s__RUG11864 sp902773415	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.003761	0.002428	0.657707
GCA_017471765.1	GCA_017398485.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__UBA5905	g__UBA5905	s__UBA5905 sp017471765	s__UBA5905 sp017398485	0.773504	0.000000	0.000000	0.950000	0.898021	10	0.009709	0.005176	0.564819
GCA_002437905.1	GCA_015066365.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__UBA5905	g__UBA5905	s__UBA5905 sp002437905	s__UBA5905 sp015066365	0.778749	0.000000	0.000000	0.000000	0.000000	0	0.002793	0.004376	0.562879
GCA_015066065.1	GCA_017440755.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__UBA5905	g__UBA5905	s__UBA5905 sp015066065	s__UBA5905 sp017440755	0.785406	0.000000	0.000000	0.000000	0.000000	0	0.004926	0.004284	0.558413
GCA_017423825.1	GCA_017520705.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__UBA5905	g__UBA5905	s__UBA5905 sp017423825	s__UBA5905 sp017520705	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.001957	0.001961	0.563843
GCF_900143535.1	GCA_905480645.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Tateyamaria	g__Tateyamaria	s__Tateyamaria sp900143535	s__Tateyamaria sp003445215	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000229	0.000735	0.440796
GCF_001969365.1	GCF_000814025.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Tateyamaria	g__Tateyamaria	s__Tateyamaria omphalii_A	s__Tateyamaria sp000814025	0.847134	0.845800	32.900000	0.959239	0.951735	161	0.034639	0.034871	0.606095
GCA_018668195.1	GCF_001969365.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Tateyamaria	g__Tateyamaria	s__Tateyamaria sp018668195	s__Tateyamaria omphalii_A	0.000000	0.000000	0.000000	0.951389	0.887482	18	0.005540	0.003873	0.619605
GCA_905480645.1	GCF_007995245.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Tateyamaria	g__Tateyamaria	s__Tateyamaria sp003445215	s__Tateyamaria sp007995245	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000735	0.000201	0.610879
GCF_007995245.1	GCF_001969365.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Tateyamaria	g__Tateyamaria	s__Tateyamaria sp007995245	s__Tateyamaria omphalii_A	0.857010	0.861600	47.300000	0.957490	0.937369	519	0.104091	0.111661	0.619605
GCA_017619295.1	GCA_017614185.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__G11	g__G11	s__G11 sp017619295	s__G11 sp017614185	0.823944	0.000000	0.000000	0.973958	0.923531	12	0.012012	0.017143	0.431334
GCA_900103495.1	GCA_017619295.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__G11	g__G11	s__G11 sp900103495	s__G11 sp017619295	0.891476	0.899900	58.950000	0.970799	0.934678	122	0.121635	0.122122	0.433588
GCF_002860355.1	GCF_002802905.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Galliscardovia	g__Galliscardovia	s__Galliscardovia margollesii	s__Galliscardovia simiarum	0.870739	0.867600	25.460000	0.964573	0.927955	404	0.103643	0.114675	0.637891
GCF_003129925.1	GCF_003952005.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Galliscardovia	g__Galliscardovia	s__Galliscardovia catulorum	s__Galliscardovia callimiconis	0.832177	0.000000	0.000000	0.959375	0.958742	160	0.046390	0.040050	0.623746
GCF_003952005.1	GCF_002802905.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Galliscardovia	g__Galliscardovia	s__Galliscardovia callimiconis	s__Galliscardovia simiarum	0.836523	0.000000	0.000000	0.960227	0.957016	132	0.033041	0.037468	0.637891
GCF_010667655.1	GCF_003952005.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Galliscardovia	g__Galliscardovia	s__Galliscardovia saimiriisciurei	s__Galliscardovia callimiconis	0.845818	0.000000	0.000000	0.964005	0.915418	270	0.069840	0.067584	0.623746
GCF_003952005.1	GCF_002860355.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Galliscardovia	g__Galliscardovia	s__Galliscardovia callimiconis	s__Galliscardovia margollesii	0.823390	0.000000	0.000000	0.956473	0.958342	196	0.049061	0.050282	0.619115
GCA_016794035.1	GCA_016794565.1	mid_high	d__Bacteria	d__Bacteria	p__Planctomycetota	p__Planctomycetota	g__JAEUHS01	g__JAEUHS01	s__JAEUHS01 sp016794035	s__JAEUHS01 sp016794565	0.807720	0.000000	0.000000	0.955316	0.958438	328	0.034650	0.030166	0.700738
GCA_016794035.1	GCA_016794425.1	mid_high	d__Bacteria	d__Bacteria	p__Planctomycetota	p__Planctomycetota	g__JAEUHS01	g__JAEUHS01	s__JAEUHS01 sp016794035	s__JAEUHS01 sp016794425	0.847887	0.841400	19.870000	0.963308	0.921312	712	0.075217	0.065731	0.724362
GCA_016716715.1	GCA_003152095.1	mid_high	d__Bacteria	d__Bacteria	p__Acidobacteriota	p__Acidobacteriota	g__Fen-183	g__Fen-183	s__Fen-183 sp016716715	s__Fen-183 sp003152095	0.807760	0.000000	0.000000	0.956473	0.943371	84	0.019691	0.022030	0.676289
GCA_017436905.1	GCA_017502845.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__SIG455	g__SIG455	s__SIG455 sp017436905	s__SIG455 sp017502845	0.793731	0.000000	0.000000	0.000000	0.000000	0	0.006266	0.011390	0.418692
GCA_015068565.1	GCA_017502845.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__SIG455	g__SIG455	s__SIG455 sp015068565	s__SIG455 sp017502845	0.783674	0.000000	0.000000	0.000000	0.000000	0	0.001733	0.002278	0.418692
GCA_013821475.1	GCA_005885405.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__VAYN01	g__VAYN01	s__VAYN01 sp013821475	s__VAYN01 sp005885405	0.839712	0.000000	0.000000	0.960841	0.964327	162	0.047479	0.051201	0.680243
GCA_016649905.1	GCA_018268415.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__VAYN01	g__VAYN01	s__VAYN01 sp016649905	s__VAYN01 sp018268415	0.819405	0.000000	0.000000	0.966270	0.930919	126	0.033484	0.022070	0.703749
GCA_018268675.1	GCA_017882505.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__VAYN01	g__VAYN01	s__VAYN01 sp018268675	s__VAYN01 sp017882505	0.822302	0.000000	0.000000	0.967120	0.934675	115	0.023765	0.035115	0.695990
GCA_018268675.1	GCA_016649905.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__VAYN01	g__VAYN01	s__VAYN01 sp018268675	s__VAYN01 sp016649905	0.822149	0.000000	0.000000	0.962636	0.956228	138	0.028518	0.036673	0.689717
GCA_013821475.1	GCA_018268655.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__VAYN01	g__VAYN01	s__VAYN01 sp013821475	s__VAYN01 sp018268655	0.835707	0.000000	0.000000	0.963235	0.954896	119	0.034877	0.031357	0.711698
GCF_000020965.1	GCF_000021645.1	mid_high	d__Bacteria	d__Bacteria	p__Dictyoglomota	p__Dictyoglomota	g__Dictyoglomus	g__Dictyoglomus	s__Dictyoglomus thermophilum	s__Dictyoglomus turgidum	0.810671	0.819000	16.950000	0.983333	0.934687	15	0.109489	0.112782	0.339573
GCA_001769535.1	GCA_016936815.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__GWF2-38-335	g__GWF2-38-335	s__GWF2-38-335 sp001769535	s__GWF2-38-335 sp016936815	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.002851	0.003855	0.341939
GCA_002501855.1	GCA_003176995.1	mid_high	d__Archaea	d__Archaea	p__Thermoproteota	p__Thermoproteota	g__UBA10452	g__UBA10452	s__UBA10452 sp002501855	s__UBA10452 sp003176995	0.944601	0.956800	46.980000	0.982305	0.967505	302	0.314911	0.237983	0.388920
GCF_009898475.1	GCA_003176995.1	mid_high	d__Archaea	d__Archaea	p__Thermoproteota	p__Thermoproteota	g__UBA10452	g__UBA10452	s__UBA10452 sp009898475	s__UBA10452 sp003176995	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.004777	0.002364	0.388920
GCA_003176995.1	GCA_009665115.1	mid_high	d__Archaea	d__Archaea	p__Thermoproteota	p__Thermoproteota	g__UBA10452	g__UBA10452	s__UBA10452 sp003176995	s__UBA10452 sp009665115	0.932237	0.944500	63.170000	0.977726	0.945035	188	0.148148	0.228989	0.393039
GCA_009665115.1	GCA_002501855.1	mid_high	d__Archaea	d__Archaea	p__Thermoproteota	p__Thermoproteota	g__UBA10452	g__UBA10452	s__UBA10452 sp009665115	s__UBA10452 sp002501855	0.943019	0.952700	50.240000	0.978249	0.957627	227	0.276492	0.236705	0.379795
GCA_903878265.1	GCA_903913645.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__UBA4417	g__UBA4417	s__UBA4417 sp903878265	s__UBA4417 sp903913645	0.000000	0.000000	0.000000	0.958984	0.897207	16	0.004868	0.005946	0.400865
GCA_015657475.1	GCA_903879715.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__UBA4417	g__UBA4417	s__UBA4417 sp015657475	s__UBA4417 sp903879715	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000446	0.000395	0.399887
GCA_903878265.1	GCA_903917425.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__UBA4417	g__UBA4417	s__UBA4417 sp903878265	s__UBA4417 sp903917425	0.788309	0.000000	0.000000	0.955645	0.914913	31	0.009431	0.011774	0.414770
GCA_903887815.1	GCA_016707705.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__UBA4417	g__UBA4417	s__UBA4417 sp903887815	s__UBA4417 sp016707705	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.002252	0.004058	0.426044
GCA_903822525.1	GCA_016707705.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__UBA4417	g__UBA4417	s__UBA4417 sp903822525	s__UBA4417 sp016707705	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.001220	0.001739	0.426044
GCF_000375465.1	GCF_001650905.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Balneola	g__Balneola	s__Balneola vulgaris	s__Balneola sp001650905	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.005285	0.005599	0.380824
GCA_006969905.1	GCF_000375465.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Balneola	g__Balneola	s__Balneola sp006969905	s__Balneola vulgaris	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.002350	0.002114	0.397751
GCF_001650905.1	GCA_017643645.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Balneola	g__Balneola	s__Balneola sp001650905	s__Balneola sp017643645	0.892735	0.895400	51.520000	0.974057	0.933061	106	0.118701	0.129268	0.382006
GCA_017643645.1	GCA_017640785.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Balneola	g__Balneola	s__Balneola sp017643645	s__Balneola sp017640785	0.895586	0.899200	54.960000	0.975202	0.940719	155	0.189024	0.186747	0.381777
GCF_000876205.1	GCF_005405445.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Paucilactobacillus	g__Paucilactobacillus	s__Paucilactobacillus wasatchensis	s__Paucilactobacillus nenjiangensis	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.008696	0.009868	0.387126
GCF_005405145.1	GCF_000876205.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Paucilactobacillus	g__Paucilactobacillus	s__Paucilactobacillus kaifaensis	s__Paucilactobacillus wasatchensis	0.796175	0.000000	0.000000	0.000000	0.000000	0	0.016194	0.011594	0.398049
GCF_005405445.1	GCF_005405145.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Paucilactobacillus	g__Paucilactobacillus	s__Paucilactobacillus nenjiangensis	s__Paucilactobacillus kaifaensis	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.004934	0.006073	0.380289
GCF_005405445.1	GCF_001436295.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Paucilactobacillus	g__Paucilactobacillus	s__Paucilactobacillus nenjiangensis	s__Paucilactobacillus vaccinostercus	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.004934	0.002545	0.434834
GCA_903874575.1	GCA_013044195.1	mid_high	d__Bacteria	d__Bacteria	p__Elusimicrobiota	p__Elusimicrobiota	g__GWA2-66-18	g__GWA2-66-18	s__GWA2-66-18 sp903874575	s__GWA2-66-18 sp013044195	0.787488	0.000000	0.000000	0.956597	0.938001	36	0.016401	0.015531	0.666301
GCA_001799675.1	GCA_013044195.1	mid_high	d__Bacteria	d__Bacteria	p__Elusimicrobiota	p__Elusimicrobiota	g__GWA2-66-18	g__GWA2-66-18	s__GWA2-66-18 sp001799675	s__GWA2-66-18 sp013044195	0.779820	0.000000	0.000000	0.953125	0.901868	22	0.009670	0.009491	0.666301
GCA_016194625.1	GCA_016191335.1	mid_high	d__Bacteria	d__Bacteria	p__Elusimicrobiota	p__Elusimicrobiota	g__GWA2-66-18	g__GWA2-66-18	s__GWA2-66-18 sp016194625	s__GWA2-66-18 sp016191335	0.798672	0.000000	0.000000	0.954861	0.951909	81	0.033977	0.023018	0.685289
GCA_016191335.1	GCA_016182905.1	mid_high	d__Bacteria	d__Bacteria	p__Elusimicrobiota	p__Elusimicrobiota	g__GWA2-66-18	g__GWA2-66-18	s__GWA2-66-18 sp016191335	s__GWA2-66-18 sp016182905	0.906378	0.905300	54.650000	0.970757	0.941258	685	0.194658	0.176729	0.688481
GCA_009930425.1	GCA_002304945.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__UBA1383	g__UBA1383	s__UBA1383 sp009930425	s__UBA1383 sp002304945	0.856534	0.885700	26.690000	0.976452	0.932408	284	0.097864	0.094698	0.707747
GCA_017882885.1	GCA_009930425.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__UBA1383	g__UBA1383	s__UBA1383 sp017882885	s__UBA1383 sp009930425	0.801613	0.000000	0.000000	0.956455	0.945090	61	0.023819	0.021020	0.701648
GCA_017882885.1	GCA_002304945.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__UBA1383	g__UBA1383	s__UBA1383 sp017882885	s__UBA1383 sp002304945	0.803783	0.000000	0.000000	0.961207	0.945368	58	0.022647	0.019340	0.707747
GCA_004195325.1	GCF_000755705.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Izemoplasma_B	g__Izemoplasma_B	s__Izemoplasma_B sp004195325	s__Izemoplasma_B sp000755705	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.011494	0.012121	0.313413
GCA_016936415.1	GCA_014023125.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Izemoplasma_B	g__Izemoplasma_B	s__Izemoplasma_B sp016936415	s__Izemoplasma_B sp014023125	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.382107
GCA_014023125.1	GCF_000755705.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Izemoplasma_B	g__Izemoplasma_B	s__Izemoplasma_B sp014023125	s__Izemoplasma_B sp000755705	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.313413
GCA_014023125.1	GCA_000753575.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Izemoplasma_B	g__Izemoplasma_B	s__Izemoplasma_B sp014023125	s__Izemoplasma_B sp000753575	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.001517	0.009091	0.292172
GCA_000753575.1	GCF_000755705.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Izemoplasma_B	g__Izemoplasma_B	s__Izemoplasma_B sp000753575	s__Izemoplasma_B sp000755705	0.779027	0.000000	0.000000	0.000000	0.000000	0	0.009091	0.006061	0.313413
GCF_003590945.1	GCF_003173055.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Zavarzinia	g__Zavarzinia	s__Zavarzinia sp003590945	s__Zavarzinia compransoris	0.815043	0.000000	0.000000	0.957357	0.948487	192	0.026663	0.032792	0.681408
GCA_012512265.1	GCA_012841485.1	mid_high	d__Bacteria	d__Bacteria	p__Armatimonadota	p__Armatimonadota	g__DUUU01	g__DUUU01	s__DUUU01 sp012512265	s__DUUU01 sp012841485	0.921716	0.929400	75.180000	0.977827	0.949577	1050	0.218114	0.226880	0.661550
GCA_012799905.1	GCA_002070945.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__JAAZKI01	g__JAAZKI01	s__JAAZKI01 sp012799905	s__JAAZKI01 sp002070945	0.898121	0.898700	46.220000	0.964712	0.928071	650	0.194844	0.160059	0.571517
GCA_000802045.1	GCA_000961765.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_B	p__Firmicutes_B	g__BICA1-8	g__BICA1-8	s__BICA1-8 sp000802045	s__BICA1-8 sp000961765	0.890204	0.882200	36.350000	0.966570	0.910390	43	0.078324	0.070261	0.370409
GCA_009691525.1	GCA_016187725.1	mid_high	d__Bacteria	d__Bacteria	p__Latescibacterota	p__Latescibacterota	g__SICG01	g__SICG01	s__SICG01 sp009691525	s__SICG01 sp016187725	0.855873	0.850800	20.280000	0.959473	0.931139	192	0.072727	0.059369	0.652307
GCA_009691525.1	GCA_016867395.1	mid_high	d__Bacteria	d__Bacteria	p__Latescibacterota	p__Latescibacterota	g__SICG01	g__SICG01	s__SICG01 sp009691525	s__SICG01 sp016867395	0.825532	0.826900	12.700000	0.962666	0.954105	113	0.042803	0.038752	0.665202
GCA_016867395.1	GCA_016187725.1	mid_high	d__Bacteria	d__Bacteria	p__Latescibacterota	p__Latescibacterota	g__SICG01	g__SICG01	s__SICG01 sp016867395	s__SICG01 sp016187725	0.837604	0.833800	15.180000	0.956836	0.962407	160	0.054870	0.049474	0.652307
GCA_017853515.1	GCA_014879535.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__JACTMZ01	g__JACTMZ01	s__JACTMZ01 sp017853515	s__JACTMZ01 sp014879535	0.789624	0.000000	0.000000	0.950149	0.930980	42	0.015487	0.011504	0.635432
GCA_903953565.1	GCA_014584375.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__JACTMZ01	g__JACTMZ01	s__JACTMZ01 sp903953565	s__JACTMZ01 sp014584375	0.000000	0.000000	0.000000	0.946875	0.900910	10	0.002885	0.006090	0.572358
GCA_018402585.1	GCA_018883245.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__JACTMZ01	g__JACTMZ01	s__JACTMZ01 sp018402585	s__JACTMZ01 sp018883245	0.784271	0.000000	0.000000	0.958333	0.905019	24	0.009449	0.006568	0.614669
GCA_014879535.1	GCA_018402585.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__JACTMZ01	g__JACTMZ01	s__JACTMZ01 sp014879535	s__JACTMZ01 sp018402585	0.781869	0.000000	0.000000	0.949811	0.898847	33	0.009039	0.012992	0.622722
GCA_903953565.1	GCA_017853515.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__JACTMZ01	g__JACTMZ01	s__JACTMZ01 sp903953565	s__JACTMZ01 sp017853515	0.807624	0.000000	0.000000	0.956130	0.946300	104	0.030006	0.038348	0.626692
GCA_902551155.1	GCA_002719595.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__UBA1100	g__UBA1100	s__UBA1100 sp902551155	s__UBA1100 sp002719595	0.941118	0.938500	42.990000	0.981061	0.964582	132	0.173456	0.173456	0.459430
GCA_002719595.1	GCA_002718935.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__UBA1100	g__UBA1100	s__UBA1100 sp002719595	s__UBA1100 sp002718935	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.002628	0.001327	0.571935
GCA_011523245.1	GCA_902551155.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__UBA1100	g__UBA1100	s__UBA1100 sp011523245	s__UBA1100 sp902551155	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.002389	0.006570	0.462357
GCA_902551155.1	GCA_002718935.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__UBA1100	g__UBA1100	s__UBA1100 sp902551155	s__UBA1100 sp002718935	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.001314	0.000664	0.571935
GCA_003517285.1	GCA_002719595.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__UBA1100	g__UBA1100	s__UBA1100 sp003517285	s__UBA1100 sp002719595	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.001112	0.002628	0.459430
GCF_006151685.1	GCF_900105535.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Pseudarthrobacter	g__Pseudarthrobacter	s__Pseudarthrobacter sp006151685	s__Pseudarthrobacter equi	0.830788	0.000000	0.000000	0.962244	0.923718	269	0.078701	0.077254	0.661273
GCF_001428075.1	GCF_005796185.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Pseudarthrobacter	g__Pseudarthrobacter	s__Pseudarthrobacter sp001428075	s__Pseudarthrobacter sp005796185	0.829068	0.828700	17.090000	0.963542	0.912294	180	0.059801	0.061813	0.649464
GCF_005796225.1	GCF_000962805.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Pseudarthrobacter	g__Pseudarthrobacter	s__Pseudarthrobacter sp005796225	s__Pseudarthrobacter chlorophenolicus_A	0.826232	0.000000	0.000000	0.962416	0.962037	148	0.046120	0.043237	0.660278
GCF_902506025.1	GCF_014639275.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Pseudarthrobacter	g__Pseudarthrobacter	s__Pseudarthrobacter sp902506025	s__Pseudarthrobacter liuii	0.876853	0.877500	41.610000	0.966050	0.922347	382	0.120088	0.104543	0.654536
GCF_000189535.1	GCF_018613805.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Pseudarthrobacter	g__Pseudarthrobacter	s__Pseudarthrobacter phenanthrenivorans	s__Pseudarthrobacter sp018613805	0.814310	0.000000	0.000000	0.962812	0.955591	100	0.028818	0.028082	0.638829
GCA_900321665.1	GCA_902794945.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__RUG714	g__RUG714	s__RUG714 sp900321665	s__RUG714 sp902794945	0.806899	0.000000	0.000000	0.972128	0.936491	37	0.025983	0.034323	0.436349
GCA_017512465.1	GCA_017432485.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__RUG714	g__RUG714	s__RUG714 sp017512465	s__RUG714 sp017432485	0.806676	0.000000	0.000000	0.972842	0.903290	84	0.052930	0.039679	0.464845
