query	reference	label	q_domain	r_domain	q_phylum	r_phylum	q_genus	r_genus	q_species	r_species	fastani_ani	skani_ani	skani_align_frac	s2b_raw_ani	s2b_gbrt_ani	s2b_shared_tags	s2b_af_q	s2b_af_r	s2b_ref_gc
GCF_000443915.1	GCF_000445595.1	high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Mycobacterium	g__Mycobacterium	s__Mycobacterium tuberculosis	s__Mycobacterium tuberculosis	0.999162	0.999400	99.140000	0.999878	0.999240	5138	0.990553	0.993042	0.650927
GCF_000443915.1	GCF_000195955.2	high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Mycobacterium	g__Mycobacterium	s__Mycobacterium tuberculosis	s__Mycobacterium tuberculosis	0.999128	0.999500	99.130000	0.999861	0.999222	5160	0.994795	0.989643	0.656147
GCF_000445345.1	GCF_000445595.1	high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Mycobacterium	g__Mycobacterium	s__Mycobacterium tuberculosis	s__Mycobacterium tuberculosis	0.999125	0.999000	98.930000	0.999933	0.999326	5118	0.997466	0.989177	0.650927
GCF_000445345.1	GCF_000195955.2	high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Mycobacterium	g__Mycobacterium	s__Mycobacterium tuberculosis	s__Mycobacterium tuberculosis	0.998626	0.999700	99.150000	0.999841	0.998910	5126	0.999026	0.983122	0.656147
GCF_000445595.1	GCF_000195955.2	high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Mycobacterium	g__Mycobacterium	s__Mycobacterium tuberculosis	s__Mycobacterium tuberculosis	0.999231	0.999700	99.420000	0.999843	0.998912	5166	0.998454	0.990794	0.656147
GCF_001928565.1	GCF_004136375.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Xanthomonas	g__Xanthomonas	s__Xanthomonas oryzae	s__Xanthomonas oryzae	0.996173	0.997300	82.040000	0.998643	0.995922	3200	0.500078	0.453965	0.636866
GCF_001928565.1	GCF_001042875.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Xanthomonas	g__Xanthomonas	s__Xanthomonas oryzae	s__Xanthomonas oryzae	0.977225	0.979700	78.420000	0.989793	0.979114	2679	0.418659	0.376793	0.640766
GCF_004136375.1	GCF_001042875.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Xanthomonas	g__Xanthomonas	s__Xanthomonas oryzae	s__Xanthomonas oryzae	0.974160	0.976700	80.420000	0.989684	0.978077	2272	0.322315	0.319550	0.640766
GCF_002148215.1	GCF_900099625.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Lactococcus	g__Lactococcus	s__Lactococcus lactis	s__Lactococcus lactis	0.983504	0.984900	81.060000	0.995614	0.988614	171	0.380846	0.368534	0.352174
GCF_002148215.1	GCF_000447905.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Lactococcus	g__Lactococcus	s__Lactococcus lactis	s__Lactococcus lactis	0.997368	0.997500	93.760000	0.999857	0.997515	219	0.487751	0.493243	0.351242
GCF_900099625.1	GCF_000447905.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Lactococcus	g__Lactococcus	s__Lactococcus lactis	s__Lactococcus lactis	0.984986	0.987300	83.060000	0.994282	0.983573	235	0.506466	0.529279	0.351242
GCF_001544255.1	GCF_018070705.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Enterococcus_B	g__Enterococcus_B	s__Enterococcus_B faecium	s__Enterococcus_B faecium	0.993359	0.995700	75.500000	0.998672	0.995381	400	0.488998	0.434311	0.376864
GCF_001544255.1	GCF_018070845.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Enterococcus_B	g__Enterococcus_B	s__Enterococcus_B faecium	s__Enterococcus_B faecium	0.991361	0.993100	77.430000	0.998430	0.994811	398	0.486553	0.425668	0.379487
GCF_001544255.1	GCA_015705565.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Enterococcus_B	g__Enterococcus_B	s__Enterococcus_B faecium	s__Enterococcus_B faecium	0.993786	0.994900	78.320000	0.998786	0.995502	412	0.503667	0.440642	0.377571
GCF_001544255.1	GCF_018070855.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Enterococcus_B	g__Enterococcus_B	s__Enterococcus_B faecium	s__Enterococcus_B faecium	0.990761	0.993200	75.600000	0.998744	0.995485	398	0.486553	0.422954	0.378549
GCF_018070705.1	GCF_018070845.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Enterococcus_B	g__Enterococcus_B	s__Enterococcus_B faecium	s__Enterococcus_B faecium	0.991675	0.990900	87.110000	0.999022	0.996580	831	0.902280	0.888770	0.379487
GCF_018070705.1	GCA_015705565.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Enterococcus_B	g__Enterococcus_B	s__Enterococcus_B faecium	s__Enterococcus_B faecium	0.992534	0.995900	88.070000	0.999245	0.996048	497	0.539631	0.531551	0.377571
GCF_018070705.1	GCF_018070855.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Enterococcus_B	g__Enterococcus_B	s__Enterococcus_B faecium	s__Enterococcus_B faecium	0.989407	0.991800	85.530000	0.998411	0.995490	826	0.896851	0.877790	0.378549
GCF_018070845.1	GCA_015705565.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Enterococcus_B	g__Enterococcus_B	s__Enterococcus_B faecium	s__Enterococcus_B faecium	0.992800	0.995500	85.450000	0.999501	0.996444	501	0.535829	0.535829	0.377571
GCF_018070845.1	GCF_018070855.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Enterococcus_B	g__Enterococcus_B	s__Enterococcus_B faecium	s__Enterococcus_B faecium	0.995824	0.996600	93.750000	0.999292	0.996865	883	0.944385	0.938363	0.378549
GCA_015705565.1	GCF_018070855.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Enterococcus_B	g__Enterococcus_B	s__Enterococcus_B faecium	s__Enterococcus_B faecium	0.990941	0.994100	82.830000	0.998666	0.995239	492	0.526203	0.522848	0.378549
GCF_900509255.1	GCF_000751755.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Klebsiella	g__Klebsiella	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	0.992521	0.991300	92.340000	0.996101	0.991404	2244	0.543210	0.544925	0.579649
GCF_900509255.1	GCF_003196635.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Klebsiella	g__Klebsiella	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	0.990052	0.989700	95.240000	0.995575	0.990142	1250	0.302590	0.318147	0.583503
GCF_900509255.1	GCF_009498255.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Klebsiella	g__Klebsiella	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	0.965798	0.965700	90.590000	0.983627	0.964839	1212	0.293391	0.311488	0.581800
GCF_900509255.1	GCF_900174425.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Klebsiella	g__Klebsiella	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	0.965307	0.965000	92.270000	0.984850	0.968364	986	0.238683	0.257913	0.581498
GCF_000751755.1	GCF_003196635.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Klebsiella	g__Klebsiella	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	0.990413	0.989100	93.730000	0.995604	0.990841	2147	0.521370	0.546449	0.583503
GCF_000751755.1	GCF_009498255.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Klebsiella	g__Klebsiella	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	0.965640	0.964700	90.040000	0.000000	0.000000	0	0.001700	0.001799	0.581800
GCF_000751755.1	GCF_900174425.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Klebsiella	g__Klebsiella	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	0.965475	0.963300	91.230000	0.984255	0.968989	2086	0.506557	0.545645	0.581498
GCF_003196635.1	GCF_009498255.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Klebsiella	g__Klebsiella	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	0.965405	0.965700	89.180000	0.982871	0.956521	1153	0.293459	0.296325	0.581800
GCF_003196635.1	GCF_900174425.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Klebsiella	g__Klebsiella	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	0.965674	0.963300	90.870000	0.983109	0.957042	1678	0.427081	0.438922	0.581498
GCF_009498255.1	GCF_900174425.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Klebsiella	g__Klebsiella	s__Klebsiella quasipneumoniae	s__Klebsiella quasipneumoniae	0.991717	0.991800	94.990000	0.995471	0.989245	1035	0.265998	0.270730	0.581498
GCA_900466525.1	GCA_900465585.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Agrobacterium	g__Agrobacterium	s__Agrobacterium tumefaciens	s__Agrobacterium tumefaciens	0.999955	1.000000	100.000000	0.999975	0.999401	3768	0.583101	0.583191	0.595274
GCA_900466525.1	GCF_001541315.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Agrobacterium	g__Agrobacterium	s__Agrobacterium tumefaciens	s__Agrobacterium tumefaciens	0.978558	0.979100	80.780000	0.990504	0.979614	1945	0.300990	0.269279	0.593158
GCA_900465585.1	GCF_001541315.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Agrobacterium	g__Agrobacterium	s__Agrobacterium tumefaciens	s__Agrobacterium tumefaciens	0.978637	0.979000	80.790000	0.989689	0.978729	3058	0.473301	0.423370	0.593158
GCF_002568285.1	GCF_002148065.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Bacillus_A	g__Bacillus_A	s__Bacillus_A thuringiensis_S	s__Bacillus_A thuringiensis_S	0.969127	0.972800	76.230000	0.989379	0.975131	459	0.352535	0.363997	0.349534
GCF_002568285.1	GCF_000021305.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Bacillus_A	g__Bacillus_A	s__Bacillus_A thuringiensis_S	s__Bacillus_A thuringiensis_S	0.971194	0.974500	83.000000	0.991023	0.978724	550	0.422427	0.456432	0.350155
GCF_002148065.1	GCF_000021305.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Bacillus_A	g__Bacillus_A	s__Bacillus_A thuringiensis_S	s__Bacillus_A thuringiensis_S	0.992098	0.991800	87.260000	0.997914	0.994511	659	0.522601	0.546888	0.350155
GCA_001812235.1	GCF_003030305.1	high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Cutibacterium	g__Cutibacterium	s__Cutibacterium acnes	s__Cutibacterium acnes	0.970751	0.971400	93.510000	0.985826	0.969744	1109	0.427525	0.420873	0.600280
GCA_001812235.1	GCF_000144795.1	high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Cutibacterium	g__Cutibacterium	s__Cutibacterium acnes	s__Cutibacterium acnes	0.971429	0.974100	91.680000	0.986430	0.970128	1034	0.398612	0.384816	0.600502
GCF_003030305.1	GCF_000144795.1	high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Cutibacterium	g__Cutibacterium	s__Cutibacterium acnes	s__Cutibacterium acnes	0.995265	0.996200	97.180000	0.997685	0.992298	567	0.215180	0.211016	0.600502
GCF_006739205.1	GCF_000339075.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Streptococcus	g__Streptococcus	s__Streptococcus mutans	s__Streptococcus mutans	0.990845	0.990500	95.480000	0.995229	0.986290	131	0.365922	0.378613	0.367679
GCF_006739205.1	GCF_000375505.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Streptococcus	g__Streptococcus	s__Streptococcus mutans	s__Streptococcus mutans	0.999521	1.000000	100.000000	1.000000	0.998074	214	0.597765	0.606232	0.367093
GCF_000339075.1	GCF_000375505.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Streptococcus	g__Streptococcus	s__Streptococcus mutans	s__Streptococcus mutans	0.991893	0.990500	93.380000	0.994847	0.985898	188	0.543353	0.532578	0.367093
GCF_000949695.1	GCF_900494855.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Acinetobacter	g__Acinetobacter	s__Acinetobacter nosocomialis	s__Acinetobacter nosocomialis	0.975868	0.975000	86.840000	0.991451	0.979298	541	0.391462	0.413609	0.387286
GCF_000949695.1	GCF_000368085.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Acinetobacter	g__Acinetobacter	s__Acinetobacter nosocomialis	s__Acinetobacter nosocomialis	0.979674	0.981000	87.640000	0.991706	0.980637	633	0.458032	0.473448	0.384399
GCF_900494855.1	GCF_000368085.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Acinetobacter	g__Acinetobacter	s__Acinetobacter nosocomialis	s__Acinetobacter nosocomialis	0.978386	0.980600	86.210000	0.991030	0.978710	540	0.412844	0.403889	0.384399
GCF_000538055.1	GCF_013307065.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Staphylococcus	g__Staphylococcus	s__Staphylococcus aureus	s__Staphylococcus aureus	0.989026	0.988600	93.670000	0.995924	0.990292	414	0.778195	0.796154	0.327932
GCF_000538055.1	GCF_001027105.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Staphylococcus	g__Staphylococcus	s__Staphylococcus aureus	s__Staphylococcus aureus	0.989740	0.990200	94.530000	0.996160	0.991067	415	0.780075	0.823413	0.328379
GCF_013307065.1	GCF_001027105.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Staphylococcus	g__Staphylococcus	s__Staphylococcus aureus	s__Staphylococcus aureus	0.997939	0.997800	98.200000	0.999872	0.998394	489	0.940385	0.970238	0.328379
GCF_000196555.1	GCA_018326805.1	high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Bifidobacterium	g__Bifidobacterium	s__Bifidobacterium longum	s__Bifidobacterium longum	0.986854	0.987000	84.530000	0.996477	0.991823	683	0.244540	0.251937	0.599270
GCF_000196555.1	GCF_002833015.1	high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Bifidobacterium	g__Bifidobacterium	s__Bifidobacterium longum	s__Bifidobacterium longum	0.986659	0.990300	81.360000	0.996173	0.991791	2213	0.792338	0.790922	0.604039
GCA_018326805.1	GCF_002833015.1	high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Bifidobacterium	g__Bifidobacterium	s__Bifidobacterium longum	s__Bifidobacterium longum	0.984718	0.988000	84.770000	0.996186	0.991073	721	0.265954	0.257684	0.604039
GCF_001229105.1	GCF_001229125.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Staphylococcus	g__Staphylococcus	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	0.993346	0.994600	95.020000	0.997423	0.991683	194	0.528610	0.540390	0.326883
GCF_001229105.1	GCF_006094395.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Staphylococcus	g__Staphylococcus	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	0.991863	0.994200	86.370000	0.999657	0.995497	91	0.247956	0.175337	0.329072
GCF_001229125.1	GCF_006094395.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Staphylococcus	g__Staphylococcus	s__Staphylococcus haemolyticus	s__Staphylococcus haemolyticus	0.991230	0.994200	86.540000	0.996011	0.988726	94	0.261838	0.181118	0.329072
GCF_002179565.1	GCF_000828055.2	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Klebsiella	g__Klebsiella	s__Klebsiella variicola	s__Klebsiella variicola	0.989554	0.989000	92.250000	0.994918	0.988068	1980	0.466431	0.484700	0.575604
GCF_002179565.1	GCF_902387895.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Klebsiella	g__Klebsiella	s__Klebsiella variicola	s__Klebsiella variicola	0.988744	0.989000	89.650000	0.995558	0.989523	1210	0.285041	0.295122	0.572330
GCF_000828055.2	GCF_902387895.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Klebsiella	g__Klebsiella	s__Klebsiella variicola	s__Klebsiella variicola	0.990377	0.990900	90.430000	0.996175	0.991348	1536	0.376010	0.374634	0.572330
GCF_011754395.1	GCF_002224265.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Vibrio	g__Vibrio	s__Vibrio vulnificus	s__Vibrio vulnificus	0.953377	0.953500	85.700000	0.980608	0.956600	1207	0.378489	0.397170	0.467426
GCF_011754395.1	GCF_002903325.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Vibrio	g__Vibrio	s__Vibrio vulnificus	s__Vibrio vulnificus	0.982233	0.983800	92.540000	0.992127	0.982181	1163	0.364691	0.373475	0.468521
GCF_002224265.1	GCF_002903325.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Vibrio	g__Vibrio	s__Vibrio vulnificus	s__Vibrio vulnificus	0.953902	0.951700	86.650000	0.979362	0.955047	1549	0.509707	0.497431	0.468521
GCA_900320325.1	GCA_902779635.1	high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__CAG-791	g__CAG-791	s__CAG-791 sp900320325	s__CAG-791 sp900320325	0.987447	0.987500	67.700000	0.995670	0.990108	433	0.449170	0.338281	0.532653
GCA_900320325.1	GCA_902790295.1	high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__CAG-791	g__CAG-791	s__CAG-791 sp900320325	s__CAG-791 sp900320325	0.981211	0.978900	62.990000	0.993031	0.982845	417	0.432573	0.308889	0.534715
GCA_902779635.1	GCA_902790295.1	high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__CAG-791	g__CAG-791	s__CAG-791 sp900320325	s__CAG-791 sp900320325	0.974046	0.973200	81.950000	0.990792	0.978591	560	0.437500	0.414815	0.534715
GCF_900447495.1	GCF_013186245.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Cronobacter	g__Cronobacter	s__Cronobacter sakazakii	s__Cronobacter sakazakii	0.981573	0.982400	91.600000	0.990571	0.979353	1518	0.468808	0.474079	0.568931
GCF_900447495.1	GCF_000982825.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Cronobacter	g__Cronobacter	s__Cronobacter sakazakii	s__Cronobacter sakazakii	0.979012	0.981100	87.460000	0.989250	0.976414	2468	0.762199	0.756823	0.566415
GCF_013186245.1	GCF_000982825.1	high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Cronobacter	g__Cronobacter	s__Cronobacter sakazakii	s__Cronobacter sakazakii	0.977284	0.980400	85.590000	0.989719	0.977956	1541	0.481262	0.472554	0.566415
GCA_903844325.1	GCA_005843825.1	high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Chlorobium	g__Chlorobium	s__Chlorobium sp005843825	s__Chlorobium sp005843825	0.975936	0.976400	77.810000	0.993421	0.982708	475	0.326012	0.322252	0.459398
GCA_903844325.1	GCA_903910085.1	high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Chlorobium	g__Chlorobium	s__Chlorobium sp005843825	s__Chlorobium sp005843825	0.987780	0.995100	93.070000	0.997530	0.992383	582	0.399451	0.476658	0.464676
GCA_005843825.1	GCA_903910085.1	high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Chlorobium	g__Chlorobium	s__Chlorobium sp005843825	s__Chlorobium sp005843825	0.974417	0.977400	85.750000	0.992863	0.982922	486	0.329715	0.398034	0.464676
GCF_018454405.1	GCF_000009045.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Bacillus	g__Bacillus	s__Bacillus subtilis	s__Bacillus subtilis	0.988709	0.989700	99.840000	0.992572	0.983031	1624	0.916996	0.915445	0.435144
GCF_018454405.1	GCF_018986855.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Bacillus	g__Bacillus	s__Bacillus subtilis	s__Bacillus subtilis	0.994487	0.994600	88.280000	0.999845	0.998466	1608	0.907962	0.911565	0.434950
GCF_000009045.1	GCF_018986855.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Bacillus	g__Bacillus	s__Bacillus subtilis	s__Bacillus subtilis	0.982476	0.983600	87.680000	0.991740	0.980348	1468	0.827508	0.832200	0.434950
GCF_000294495.1	GCF_000936735.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Streptococcus	g__Streptococcus	s__Streptococcus suis	s__Streptococcus suis	0.969968	0.971300	77.310000	0.985863	0.967781	252	0.444444	0.412439	0.410636
GCF_000294495.1	GCF_000939015.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Streptococcus	g__Streptococcus	s__Streptococcus suis	s__Streptococcus suis	0.998437	0.998500	95.350000	0.998125	0.993250	200	0.352734	0.347826	0.411612
GCF_000294495.1	GCF_000936535.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Streptococcus	g__Streptococcus	s__Streptococcus suis	s__Streptococcus suis	0.998726	0.998600	95.450000	0.999452	0.994663	285	0.502646	0.491379	0.411785
GCF_000294495.1	GCF_000876695.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Streptococcus	g__Streptococcus	s__Streptococcus suis	s__Streptococcus suis	0.998905	0.999200	94.610000	1.000000	0.997995	234	0.412698	0.403448	0.411252
GCF_000936735.1	GCF_000939015.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Streptococcus	g__Streptococcus	s__Streptococcus suis	s__Streptococcus suis	0.967604	0.969100	83.140000	0.987926	0.968989	176	0.288052	0.306087	0.411612
GCF_000936735.1	GCF_000936535.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Streptococcus	g__Streptococcus	s__Streptococcus suis	s__Streptococcus suis	0.968698	0.970900	83.210000	0.986181	0.967521	199	0.325696	0.343103	0.411785
GCF_000936735.1	GCF_000876695.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Streptococcus	g__Streptococcus	s__Streptococcus suis	s__Streptococcus suis	0.968495	0.970600	83.300000	0.988101	0.969749	260	0.425532	0.448276	0.411252
GCF_000939015.1	GCF_000936535.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Streptococcus	g__Streptococcus	s__Streptococcus suis	s__Streptococcus suis	0.998149	0.997600	98.820000	0.998962	0.994748	271	0.471304	0.467241	0.411785
GCF_000939015.1	GCF_000876695.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Streptococcus	g__Streptococcus	s__Streptococcus suis	s__Streptococcus suis	0.997507	0.997100	96.450000	0.999401	0.995589	261	0.453913	0.450000	0.411252
GCF_000936535.1	GCF_000876695.1	high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Streptococcus	g__Streptococcus	s__Streptococcus suis	s__Streptococcus suis	0.997988	0.998500	96.750000	0.999731	0.997174	349	0.601724	0.601724	0.411252
