query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	synteny_score	breakpoint_count	ani_gated	gate	flag
JADJQR010000001.1	DEHY01000178.1	95.5854	95.5854	0.0008	0.0012	1.45262	1	1.0000	0	95.5854	uniform	ok
JADJQR010000001.1	PFVX01000085.1	86.2691	86.2691	0.0202	0.0304	0.74723	5	0.8571	4	86.2691	uniform	BELOW_DETECTION
UQAR01000001.1	FR881032.1	99.9999	99.9999	0.0012	0.0011	8.03219	1	1.0000	0	99.9999	uniform	ok
JADKAE010000001.1	JABWBR010000122.1	92.2952	92.8416	0.6540	0.6280	0.08048	160	0.9510	120	92.2952	gamma	ok
UQIF01000001.1	UREM01000001.1	95.3831	95.3831	0.0031	0.0035	1.04287	1	1.0000	0	95.3831	uniform	ok
UQIF01000001.1	URPK01000001.1	96.2327	96.2327	0.0033	0.0037	0.87593	2	1.0000	0	96.2327	uniform	ok
UQIF01000001.1	CAAEOL010000001.1	94.7284	94.7284	0.0046	0.0049	0.98096	2	1.0000	0	94.7284	uniform	INCONSISTENT
UQIF01000001.1	DCZG01000005.1	89.4760	89.4760	0.0097	0.0078	1.13876	2	1.0000	0	89.4760	uniform_fallback	INCONSISTENT
UQIF01000001.1	DJRP01000010.1	93.1259	93.1259	0.0030	0.0030	1.71018	1	1.0000	0	93.1259	uniform_fallback	INCONSISTENT
JADKCV010000001.1	DDRC01000251.1	92.2933	92.2933	0.0139	0.0160	0.48783	11	0.9833	1	92.2933	uniform	INCONSISTENT
JADKCV010000001.1	JABWBQ010000091.1	88.7520	88.7520	0.0281	0.0304	0.53523	10	0.9615	2	88.7520	uniform	INCONSISTENT
ONDK01000098.1	DLDU01000070.1	97.7564	97.7564	0.0014	0.0012	0.83843	2	1.0000	0	97.7564	uniform	ok
ONIP01000060.1	DECD01000025.1	94.2393	94.2393	0.0048	0.0051	1.10647	2	1.0000	0	94.2393	uniform	INCONSISTENT
UQUN01000001.1	CAADWS010000001.1	99.9999	99.9999	0.0004	0.0004	7.73822	1	1.0000	0	99.9999	uniform	ok
ONVK01000160.1	DEWI01000036.1	98.3760	98.3760	0.0025	0.0031	0.57046	2	1.0000	0	98.3760	uniform	ok
ONVK01000160.1	DFFF01000021.1	89.1206	89.1206	0.0024	0.0040	1.87394	1	1.0000	0	89.1206	uniform	ok
ONVK01000160.1	DGVK01000164.1	94.7703	94.7703	0.0051	0.0059	0.70468	3	1.0000	0	94.7703	uniform	ok
ONVK01000160.1	DJXI01000075.1	95.3316	97.0509	0.0211	0.0232	0.28790	16	0.9806	2	95.3316	gamma	ok
ONVK01000160.1	DUPH01000138.1	99.9999	99.9999	0.0004	0.0003	7.90569	1	1.0000	0	99.9999	uniform	ok
UREM01000001.1	URPK01000001.1	95.1486	96.6323	0.7438	0.7626	0.06737	68	0.9921	18	95.1486	gamma	ok
UREM01000001.1	CAAEOL010000001.1	94.7226	96.1252	0.7409	0.7204	0.07242	95	0.9820	39	94.7226	gamma	ok
UREM01000001.1	DJRP01000010.1	85.2651	88.7978	0.1921	0.1597	0.30683	19	0.9933	1	85.2651	gamma	ok
UBZP01000050.1	DDEX01000037.1	88.7158	88.7158	0.0035	0.0051	1.37315	1	1.0000	0	88.7158	uniform	INCONSISTENT
UBZP01000050.1	DDFA01000072.1	85.5627	87.8027	0.0302	0.0464	0.47630	7	0.9688	2	85.5627	gamma	BELOW_DETECTION
UBZP01000050.1	VWVY01000001.1	90.5618	90.5618	0.0009	0.0014	1.92941	1	1.0000	0	90.5618	uniform_fallback	INCONSISTENT
UBZP01000050.1	DRFF01000001.1	91.3139	91.3139	0.0006	0.0006	2.02552	1	1.0000	0	91.3139	uniform_fallback	INCONSISTENT
UBZP01000050.1	DSIT01000125.1	88.4946	88.4946	0.0014	0.0015	1.87208	1	1.0000	0	88.4946	uniform	INCONSISTENT
UBZP01000050.1	WOZM01000002.1	96.0938	96.0938	0.0001	0.0002	1.71247	1	1.0000	0	96.0938	uniform_fallback	INCONSISTENT
UBZP01000050.1	DIVD01000052.1	94.5128	94.5128	0.0002	0.0003	1.98507	1	1.0000	0	94.5128	uniform_fallback	INCONSISTENT
UBZP01000050.1	CP000781.1	92.9756	92.9756	0.0002	0.0002	1.94898	1	1.0000	0	92.9756	uniform_fallback	INCONSISTENT
UBZP01000050.1	DLHQ01000016.1	91.1540	91.1540	0.0023	0.0040	1.19270	2	0.9000	1	91.1540	uniform_fallback	INCONSISTENT
UBZP01000050.1	JAAYVT010000351.1	96.7480	96.7480	0.0001	0.0001	1.59936	1	1.0000	0	96.7480	uniform_fallback	INCONSISTENT
UBZP01000050.1	PAKZ01000001.1	69.9703	87.7382	0.0035	0.0043	1.34475	1	1.0000	0	87.7382	uniform_fallback	BELOW_DETECTION
UBZP01000050.1	PAPF01000003.1	91.0237	91.0237	0.0027	0.0031	1.15110	3	1.0000	0	91.0237	uniform	INCONSISTENT
UBZP01000050.1	PARB01000030.1	93.3112	93.3112	0.0007	0.0008	1.68675	1	1.0000	0	93.3112	uniform_fallback	INCONSISTENT
JADHUC010000100.1	NYXM01000195.1	99.9999	99.9999	0.0001	0.0005	8.83883	1	1.0000	0	99.9999	uniform	ok
URPK01000001.1	CAAEOL010000001.1	94.6346	95.8458	0.7334	0.7251	0.07548	65	0.9789	45	94.6346	gamma	ok
URPK01000001.1	DJRP01000010.1	83.8580	87.7056	0.3005	0.2564	0.27140	23	0.9439	11	87.7056	uniform_fallback	BELOW_DETECTION
JAEUQX010000524.1	JABWBO010000155.1	98.7500	98.7500	0.0004	0.0005	0.87834	1	1.0000	0	98.7500	uniform	ok
JAEUMP010000004.1	PAQI01000001.1	94.9153	94.9153	0.0004	0.0003	2.02237	1	1.0000	0	94.9153	uniform_fallback	INCONSISTENT
JAEUMP010000004.1	JACCXK010000046.1	94.3089	94.3089	0.0002	0.0002	2.08891	1	1.0000	0	94.3089	uniform_fallback	INCONSISTENT
UQPQ01000001.1	URLQ01000001.1	98.9011	98.9011	0.0009	0.0007	0.77276	1	1.0000	0	98.9011	uniform	ok
UQPQ01000001.1	FR887734.1	97.0050	97.0050	0.0015	0.0013	0.88920	2	1.0000	0	97.0050	uniform	INCONSISTENT
URZK01000001.1	QXXE01000104.1	99.9999	99.9999	0.0014	0.0005	8.30454	1	1.0000	0	99.9999	uniform	ok
UQVH01000001.1	DLAL01000071.1	87.7342	87.7342	0.0052	0.0051	1.72633	1	1.0000	0	87.7342	uniform	BELOW_DETECTION
JAERST010000001.1	DALV01000117.1	99.9999	99.9999	0.0102	0.0136	3.50499	3	0.9600	1	99.9999	uniform	ok
JAERST010000001.1	DAPQ01000012.1	94.5644	94.5644	0.0158	0.0198	0.72604	4	0.9643	1	94.5644	uniform_fallback	INCONSISTENT
JAERST010000001.1	DUJH01000046.1	86.1310	86.1310	0.1791	0.2120	0.46702	10	0.9692	2	86.1310	uniform	BELOW_DETECTION
USPI01000001.1	HF990512.1	98.7500	98.7500	0.0013	0.0008	0.87834	1	1.0000	0	98.7500	uniform	ok
USPI01000001.1	HF985662.1	99.9999	99.9999	0.0009	0.0008	7.90569	1	1.0000	0	99.9999	uniform	ok
USPI01000001.1	DKRV01000003.1	91.2893	93.0186	0.0379	0.0297	0.48825	10	1.0000	0	91.2893	gamma	ok
URLQ01000001.1	FR887734.1	99.9999	99.9999	0.0006	0.0005	9.62249	1	1.0000	0	99.9999	uniform	ok
URLQ01000001.1	JAAYDO010000172.1	95.7627	95.7627	0.0004	0.0004	1.85439	1	1.0000	0	95.7627	uniform_fallback	INCONSISTENT
CAADSF010000001.1	HF990512.1	95.1598	95.4710	0.3009	0.3116	0.10106	160	0.9929	8	95.1598	gamma	ok
CAADSF010000001.1	HF985662.1	98.4375	98.4375	0.0003	0.0004	1.09619	1	1.0000	0	98.4375	uniform	ok
URQX01000001.1	SAAC01000199.1	96.1694	96.1694	0.0068	0.0063	1.01221	1	1.0000	0	96.1694	uniform	ok
CAAFLF010000001.1	CAAGJQ010000001.1	92.8098	92.8098	0.0109	0.0050	1.23842	2	1.0000	0	92.8098	uniform	INCONSISTENT
USRA01000001.1	CAAFRM010000001.1	96.4772	96.8006	0.2993	0.3012	0.10257	82	0.9730	25	96.4772	gamma	ok
USRA01000001.1	DJSH01000071.1	88.6788	88.6788	0.0440	0.0313	0.69221	6	1.0000	0	88.6788	uniform	INCONSISTENT
CAAHET010000001.1	CAAFRM010000001.1	99.8285	99.8285	0.0033	0.0040	0.17138	1	1.0000	0	99.8285	uniform	ok
CAADWS010000001.1	CAAFRM010000001.1	97.4209	97.4209	0.0004	0.0005	1.47387	1	1.0000	0	97.4209	uniform	ok
CAAEOL010000001.1	DJRP01000010.1	87.7523	89.1809	0.1641	0.1470	0.31140	22	0.9932	1	87.7523	gamma	ok
CABXHU010000001.1	PACY01000036.1	94.0236	94.0236	0.2057	0.2251	0.41129	14	0.9474	5	94.0236	uniform	ok
CABYFB010000001.1	CABYZU010000001.1	97.8884	97.8884	0.0041	0.0057	1.21901	1	1.0000	0	97.8884	uniform	ok
CABYFB010000001.1	CACAYM010000001.1	94.6662	94.6662	0.0121	0.0131	1.62139	1	1.0000	0	94.6662	uniform	ok
CABYFB010000001.1	CACBYP010000001.1	94.7696	95.8504	0.7433	0.6984	0.18819	22	0.9864	5	94.7696	gamma	ok
CABYFB010000001.1	CACDQB010000001.1	97.8884	97.8884	0.0041	0.0063	1.21901	1	1.0000	0	97.8884	uniform	ok
CABYFB010000001.1	CACIHO010000001.1	97.1743	97.1743	0.0041	0.0046	1.39442	1	1.0000	0	97.1743	uniform	ok
CABYFB010000001.1	CACDYR010000001.1	97.1743	97.1743	0.0041	0.0039	1.39442	1	1.0000	0	97.1743	uniform	ok
CABYFB010000001.1	CACFYN010000001.1	94.4214	94.4214	0.0121	0.0207	1.55506	1	1.0000	0	94.4214	uniform	ok
CABYFB010000001.1	CACHPB010000001.1	98.2442	98.2442	0.0035	0.0034	1.01069	1	1.0000	0	98.2442	uniform	ok
CABYFB010000001.1	CACOSU010000001.1	83.2948	98.6086	0.0041	0.0041	0.99314	1	1.0000	0	83.2948	gamma	ok
CABYFB010000001.1	CACJWS010000001.1	95.4219	95.9513	0.6458	0.6520	0.19223	26	0.9712	10	95.4219	gamma	ok
JAFGTZ010000309.1	JAABTK010000100.1	94.0225	94.0225	0.0005	0.0003	2.05993	1	1.0000	0	94.0225	uniform	ok
JAFGTZ010000309.1	PAEP01000043.1	94.2729	94.2729	0.0003	0.0004	2.03949	1	1.0000	0	94.2729	uniform_fallback	INCONSISTENT
CAAFRM010000001.1	DJSH01000071.1	92.4943	92.4943	0.0063	0.0046	1.11956	2	1.0000	0	92.4943	uniform	ok
CABYZU010000001.1	CACAYM010000001.1	97.7401	97.7401	0.0054	0.0041	1.11710	1	1.0000	0	97.7401	uniform	ok
CABYZU010000001.1	CACBYP010000001.1	99.3103	99.3103	0.0057	0.0039	0.68727	1	1.0000	0	99.3103	uniform	ok
CABYZU010000001.1	CACDQB010000001.1	98.8701	98.8701	0.0054	0.0059	0.79446	1	1.0000	0	98.8701	uniform	ok
CABYZU010000001.1	CACIHO010000001.1	98.3051	98.3051	0.0054	0.0044	0.97023	1	1.0000	0	98.3051	uniform	ok
CABYZU010000001.1	CACDYR010000001.1	98.3051	98.3051	0.0054	0.0037	0.97023	1	1.0000	0	98.3051	uniform	ok
CABYZU010000001.1	CACFYN010000001.1	97.1751	97.1751	0.0054	0.0065	1.24534	1	1.0000	0	97.1751	uniform	ok
CABYZU010000001.1	CACHPB010000001.1	98.3051	98.3051	0.0054	0.0038	0.97023	1	1.0000	0	98.3051	uniform	ok
CABYZU010000001.1	CACOSU010000001.1	97.6285	97.6285	0.0082	0.0060	0.95663	2	1.0000	0	97.6285	uniform	ok
JAFLBS010000001.1	JAAFHW010000001.1	92.1644	92.1644	0.0026	0.0031	2.10424	1	1.0000	0	92.1644	uniform_fallback	INCONSISTENT
CAAGCY010000001.1	DJSW01000005.1	95.2447	96.3515	0.0199	0.0177	0.47500	4	0.9792	1	95.2447	gamma	INCONSISTENT
CACAYM010000001.1	CACBYP010000001.1	68.9500	94.1185	0.0131	0.0114	1.61738	1	1.0000	0	94.1185	uniform_fallback	INCONSISTENT
CACAYM010000001.1	CACDQB010000001.1	97.8401	97.8401	0.0049	0.0070	1.24241	1	1.0000	0	97.8401	uniform	ok
CACAYM010000001.1	CACIHO010000001.1	97.1197	97.1197	0.0049	0.0050	1.40890	1	1.0000	0	97.1197	uniform	ok
CACAYM010000001.1	CACDYR010000001.1	97.1197	97.1197	0.0049	0.0044	1.40890	1	1.0000	0	97.1197	uniform	ok
CACAYM010000001.1	CACFYN010000001.1	95.0768	95.0768	0.1345	0.2128	0.45915	11	0.9538	3	95.0768	uniform	ok
CACAYM010000001.1	CACHPB010000001.1	83.5855	98.5769	0.0049	0.0045	1.01862	1	1.0000	0	83.5855	gamma	ok
CACAYM010000001.1	CACOSU010000001.1	97.9102	97.9102	0.0044	0.0041	1.20027	1	1.0000	0	97.9102	uniform	ok
CACAYM010000001.1	CACJWS010000001.1	92.3110	92.3110	0.0132	0.0121	1.85304	1	1.0000	0	92.3110	uniform_fallback	INCONSISTENT
CABHOL010000001.1	DJFP01000264.1	95.8843	96.4115	0.5694	0.5915	0.07239	210	0.9284	156	95.8843	gamma	ok
CACBYP010000001.1	CACDQB010000001.1	98.6148	98.6148	0.0039	0.0063	0.98061	1	1.0000	0	98.6148	uniform	ok
CACBYP010000001.1	CACIHO010000001.1	97.9102	97.9102	0.0039	0.0046	1.20027	1	1.0000	0	97.9102	uniform	ok
CACBYP010000001.1	CACDYR010000001.1	97.9102	97.9102	0.0039	0.0039	1.20027	1	1.0000	0	97.9102	uniform	ok
CACBYP010000001.1	CACFYN010000001.1	97.2083	97.2083	0.0039	0.0070	1.37737	1	1.0000	0	97.2083	uniform	ok
CACBYP010000001.1	CACHPB010000001.1	98.8372	98.8372	0.0033	0.0034	0.81742	1	1.0000	0	98.8372	uniform	ok
CACBYP010000001.1	CACOSU010000001.1	99.3150	99.3150	0.0039	0.0041	0.68746	1	1.0000	0	99.3150	uniform	ok
CACBYP010000001.1	CACJWS010000001.1	95.4356	96.2299	0.5950	0.6363	0.18511	22	0.9721	10	95.4356	gamma	ok
CACDQB010000001.1	CACIHO010000001.1	94.3772	94.3772	0.1529	0.1148	0.56831	6	1.0000	0	94.3772	uniform	ok
CACDQB010000001.1	CACDYR010000001.1	95.0807	95.8774	0.4043	0.2582	0.28002	19	1.0000	0	95.0807	gamma	ok
CACDQB010000001.1	CACJRK010000001.1	93.8794	93.8794	0.1420	0.1047	0.63307	6	1.0000	0	93.8794	uniform	ok
CACDQB010000001.1	CACFYN010000001.1	97.0649	97.0649	0.0070	0.0078	1.42203	1	1.0000	0	97.0649	uniform	ok
CACDQB010000001.1	CACHPB010000001.1	98.8501	98.8501	0.0059	0.0038	0.81681	1	1.0000	0	98.8501	uniform	ok
CACDQB010000001.1	CACOSU010000001.1	92.3699	92.3699	0.1591	0.1073	0.66906	8	1.0000	0	92.3699	uniform	ok
CABXRY010000001.1	CACIHO010000001.1	88.8640	88.8640	0.0215	0.0200	2.06563	1	1.0000	0	88.8640	uniform_fallback	INCONSISTENT
CABXRY010000001.1	CACJRK010000001.1	92.2396	92.2396	0.0317	0.0279	1.83665	1	1.0000	0	92.2396	uniform	ok
CACELY010000001.1	JAAXKA010000137.1	99.2188	99.2188	0.0032	0.0017	0.77819	1	1.0000	0	99.2188	uniform	ok
CACELY010000001.1	NZSE01000003.1	88.4933	88.4933	0.0128	0.0159	2.09946	1	1.0000	0	88.4933	uniform_fallback	INCONSISTENT
CABYKW010000001.1	CACMOZ010000001.1	92.2908	92.2908	0.0117	0.0065	1.99952	1	1.0000	0	92.2908	uniform	ok
CACFQM010000001.1	CACMOZ010000001.1	97.2646	97.2646	0.0094	0.0069	1.20237	1	1.0000	0	97.2646	uniform	ok
JAFRDQ010000038.1	DFGE01000032.1	95.0481	95.0481	0.0002	0.0002	1.91669	1	1.0000	0	95.0481	uniform_fallback	INCONSISTENT
JAFRDQ010000038.1	HF985662.1	91.7464	91.7464	0.0009	0.0010	2.02946	1	1.0000	0	91.7464	uniform_fallback	INCONSISTENT
JAFRDQ010000038.1	DJYJ01000052.1	95.4839	95.4839	0.0002	0.0002	1.66795	1	1.0000	0	95.4839	uniform_fallback	INCONSISTENT
CABZFF010000001.1	CACBFE010000001.1	93.0509	93.0509	0.0132	0.0142	1.43990	1	1.0000	0	93.0509	uniform	ok
CABZFF010000001.1	CACNYH010000001.1	93.5105	93.5105	0.1445	0.1756	0.56252	7	0.9630	2	93.5105	uniform	ok
CABZFF010000001.1	CACMOZ010000001.1	90.7345	90.7345	0.1120	0.1051	0.79689	4	0.9643	1	90.7345	uniform	ok
CABZFF010000001.1	CACPCL010000001.1	91.7567	91.7567	0.1058	0.1263	0.81621	3	1.0000	0	91.7567	uniform	ok
CACBFE010000001.1	CACNYH010000001.1	95.3256	95.3256	0.0170	0.0195	1.36676	1	1.0000	0	95.3256	uniform	INCONSISTENT
CACBFE010000001.1	CACMOZ010000001.1	91.4690	91.4690	0.3328	0.2980	0.47831	10	0.9750	2	91.4690	uniform	ok
CACBFE010000001.1	CACPCL010000001.1	91.7448	91.7448	0.0096	0.0105	2.06919	1	1.0000	0	91.7448	uniform	INCONSISTENT
CACIHO010000001.1	CACDYR010000001.1	92.5910	93.6623	0.6590	0.5308	0.27705	14	0.9817	4	92.5910	gamma	ok
CACIHO010000001.1	CACJRK010000001.1	91.5073	91.5073	0.1997	0.1897	0.57038	9	0.9643	2	91.5073	uniform	ok
CACIHO010000001.1	CACFYN010000001.1	98.5839	98.5839	0.0050	0.0078	1.00513	1	1.0000	0	98.5839	uniform	ok
CACIHO010000001.1	CACHPB010000001.1	98.8701	98.8701	0.0044	0.0038	0.79446	1	1.0000	0	98.8701	uniform	ok
CACIHO010000001.1	CACOSU010000001.1	91.5396	91.5396	0.2749	0.2403	0.51006	9	0.9851	1	91.5396	uniform	ok
CACIHO010000001.1	CACJWS010000001.1	90.4714	90.4714	0.0148	0.0117	1.83882	1	1.0000	0	90.4714	uniform_fallback	INCONSISTENT
CACCNJ010000001.1	NZFS01000015.1	87.1681	87.1681	0.0922	0.1062	1.05779	3	1.0000	0	87.1681	uniform	BELOW_DETECTION
CACJAW010000001.1	DEBE01000165.1	99.2857	99.2857	0.0025	0.0021	0.71173	1	1.0000	0	99.2857	uniform	ok
CACDYR010000001.1	CACJRK010000001.1	91.4812	92.4759	0.2353	0.2726	0.45898	11	0.9524	4	91.4812	gamma	ok
CACDYR010000001.1	CACKKY010000001.1	88.1800	88.1800	0.0160	0.0232	2.10337	1	1.0000	0	88.1800	uniform_fallback	INCONSISTENT
CACDYR010000001.1	CACFYN010000001.1	98.5839	98.5839	0.0044	0.0078	1.00513	1	1.0000	0	98.5839	uniform	ok
CACDYR010000001.1	CACHPB010000001.1	98.8701	98.8701	0.0037	0.0038	0.79446	1	1.0000	0	98.8701	uniform	ok
CACDYR010000001.1	CACOSU010000001.1	92.9734	92.9734	0.2494	0.2628	0.43594	13	0.9348	6	92.9734	uniform	ok
CACDYR010000001.1	CACJWS010000001.1	87.7257	87.7257	0.0526	0.0552	1.40309	1	1.0000	0	87.7257	uniform	ok
CACJRK010000001.1	CACKKY010000001.1	91.5525	91.5525	0.0128	0.0171	1.93262	1	1.0000	0	91.5525	uniform_fallback	INCONSISTENT
CACJRK010000001.1	CACOSU010000001.1	91.8643	91.8643	0.1806	0.1656	0.57913	9	1.0000	0	91.8643	uniform	ok
CACKKY010000001.1	CACOSU010000001.1	90.0703	90.0703	0.0377	0.0279	1.60661	2	1.0000	0	90.0703	uniform_fallback	INCONSISTENT
CACFYN010000001.1	CACHPB010000001.1	97.8401	97.8401	0.0078	0.0045	1.24241	1	1.0000	0	97.8401	uniform	ok
CACFYN010000001.1	CACOSU010000001.1	97.2083	97.2083	0.0070	0.0041	1.37737	1	1.0000	0	97.2083	uniform	ok
CACFYN010000001.1	CACJWS010000001.1	91.3316	91.3316	0.0209	0.0121	1.94665	1	1.0000	0	91.3316	uniform	ok
CACGRD010000001.1	CACNCW010000001.1	96.5665	96.5665	0.1853	0.2324	0.32665	12	0.9802	2	96.5665	uniform	ok
CACGRD010000001.1	CACNKX010000001.1	94.2761	95.0282	0.4403	0.3443	0.27963	13	1.0000	0	94.2761	gamma	ok
CACHPB010000001.1	CACOSU010000001.1	98.6148	98.6148	0.0040	0.0041	0.98061	1	1.0000	0	98.6148	uniform	ok
CACHPB010000001.1	CACJWS010000001.1	77.0898	92.8052	0.0126	0.0128	1.67220	1	1.0000	0	92.8052	uniform_fallback	INCONSISTENT
CACNCW010000001.1	CACNKX010000001.1	94.7282	95.9525	0.4244	0.2690	0.28461	18	1.0000	0	94.7282	gamma	ok
CACNYH010000001.1	CACMOZ010000001.1	91.6134	91.6134	0.0640	0.0494	1.01514	2	1.0000	0	91.6134	uniform_fallback	INCONSISTENT
CACNYH010000001.1	CACPCL010000001.1	90.8253	90.8253	0.0312	0.0306	1.45030	2	1.0000	0	90.8253	uniform_fallback	INCONSISTENT
JAFTJE010000007.1	JAFTUL010000004.1	99.1525	99.1525	0.0036	0.0074	0.48720	2	1.0000	0	99.1525	uniform	ok
JAFUCC010000130.1	DFIX01000050.1	89.4735	89.4735	0.0147	0.0179	0.71714	6	1.0000	0	89.4735	uniform	INCONSISTENT
CACMOZ010000001.1	CACPCL010000001.1	93.6813	93.6813	0.0289	0.0355	1.09931	3	0.9231	1	93.6813	uniform	ok
CACXQL010000001.1	DEJF01000056.1	88.7852	92.4209	0.0228	0.0189	0.70593	5	1.0000	0	88.7852	gamma	INCONSISTENT
CACXQL010000001.1	DEJG01000014.1	96.0502	96.0502	0.0012	0.0011	1.45290	1	1.0000	0	96.0502	uniform	INCONSISTENT
CACXQL010000001.1	DETM01000044.1	98.4375	98.4375	0.0005	0.0006	1.09619	1	1.0000	0	98.4375	uniform	ok
CACNKX010000001.1	NYVP01000091.1	98.8024	98.8024	0.0032	0.0016	0.84175	1	1.0000	0	98.8024	uniform	ok
JAFUZM010000153.1	DEFL01000059.1	97.8022	97.8022	0.0010	0.0013	0.88733	2	1.0000	0	97.8022	uniform	ok
CACOEA010000001.1	CACPCL010000001.1	86.6160	86.6160	0.0561	0.0535	1.70709	1	1.0000	0	86.6160	uniform	BELOW_DETECTION
CACYPY010000001.1	DFFT01000135.1	91.7587	91.7587	0.0134	0.0121	0.87999	4	1.0000	0	91.7587	uniform	INCONSISTENT
JAACZU010000001.1	DDKN01000118.1	95.8999	95.8999	0.0004	0.0007	1.71870	1	1.0000	0	95.8999	uniform	INCONSISTENT
JAACZU010000001.1	DDVW01000074.1	95.2344	95.2344	0.0002	0.0003	1.84988	1	1.0000	0	95.2344	uniform	INCONSISTENT
JAACZU010000001.1	DEVL01000003.1	94.4857	94.4857	0.0002	0.0002	1.96896	1	1.0000	0	94.4857	uniform_fallback	INCONSISTENT
JAACZU010000001.1	JAACFL010000135.1	93.0103	93.0103	0.0001	0.0001	2.18287	1	1.0000	0	93.0103	uniform_fallback	INCONSISTENT
JAACZU010000001.1	DSOT01000049.1	94.9465	94.9465	0.0004	0.0004	1.70334	1	1.0000	0	94.9465	uniform_fallback	INCONSISTENT
JAACZU010000001.1	DGLB01000079.1	95.2344	95.2344	0.0002	0.0002	1.84988	1	1.0000	0	95.2344	uniform	INCONSISTENT
JAACZU010000001.1	JAAZHF010000220.1	95.3326	95.3326	0.0008	0.0011	1.23507	2	1.0000	0	95.3326	uniform	INCONSISTENT
JAACZU010000001.1	DJAN01000207.1	91.1753	91.1753	0.0036	0.0038	1.03611	3	1.0000	0	91.1753	uniform	INCONSISTENT
JAACZU010000001.1	WYBC01000008.1	89.8233	89.8233	0.0093	0.0076	0.73548	6	0.9600	1	89.8233	uniform	INCONSISTENT
JAACZU010000001.1	WVWV01000076.1	92.2404	92.2404	0.0003	0.0004	2.01230	1	1.0000	0	92.2404	uniform_fallback	INCONSISTENT
JAACZU010000001.1	DKPB01000011.1	95.2344	95.2344	0.0002	0.0002	1.84988	1	1.0000	0	95.2344	uniform	INCONSISTENT
JAACZU010000001.1	JAAYIK010000013.1	96.0938	96.0938	0.0002	0.0003	1.71247	1	1.0000	0	96.0938	uniform_fallback	INCONSISTENT
JAACZU010000001.1	JABDQH010000076.1	95.5542	95.5542	0.0004	0.0006	1.61098	1	1.0000	0	95.5542	uniform	ok
JAACZU010000001.1	JABFRN010000001.1	89.5248	89.5248	0.0060	0.0051	0.95371	3	1.0000	0	89.5248	uniform	INCONSISTENT
JAACZU010000001.1	JABFYC010000269.1	88.8808	88.8808	0.0012	0.0009	1.96496	1	1.0000	0	88.8808	uniform_fallback	INCONSISTENT
JAACZU010000001.1	JABFWW010000175.1	89.7290	89.7290	0.0099	0.0111	0.75822	5	0.9583	1	89.7290	uniform	INCONSISTENT
JAACZU010000001.1	JACDZI010000024.1	89.3514	89.3514	0.0017	0.0017	1.60605	1	1.0000	0	89.3514	uniform_fallback	INCONSISTENT
JAACZU010000001.1	JAAFHE010000001.1	95.6297	95.6297	0.0021	0.0017	0.81926	4	0.9375	1	95.6297	uniform	INCONSISTENT
DDBP01000085.1	JAAYCM010000026.1	92.4583	92.4583	0.0003	0.0002	2.14568	1	1.0000	0	92.4583	uniform_fallback	INCONSISTENT
RGJX01000001.1	RGYL01000001.1	92.7918	95.3136	0.0079	0.0085	0.97130	3	1.0000	0	92.7918	gamma	ok
WRGV01000001.1	DJWE01000043.1	89.8712	89.8712	0.0032	0.0021	1.60513	1	1.0000	0	89.8712	uniform_fallback	INCONSISTENT
WRGV01000001.1	VMSW01000007.1	89.7345	89.7345	0.0031	0.0020	1.80373	1	1.0000	0	89.7345	uniform	ok
WRGV01000001.1	PHEV01000208.1	90.6239	90.6239	0.0035	0.0018	1.64597	1	1.0000	0	90.6239	uniform_fallback	INCONSISTENT
WRGQ01000001.1	WRGH01000001.1	99.9999	99.9999	0.0016	0.0019	7.62492	1	1.0000	0	99.9999	uniform	ok
RGGS01000001.1	RGYX01000001.1	93.3483	93.3483	0.0236	0.0330	0.58550	11	1.0000	0	93.3483	uniform_fallback	INCONSISTENT
DDCR01000036.1	DKMQ01000035.1	94.7886	94.7886	0.0058	0.0066	0.98649	1	1.0000	0	94.7886	uniform	ok
RGVP01000001.1	RFPW01000001.1	98.4263	98.4263	0.0003	0.0004	1.11358	1	1.0000	0	98.4263	uniform	ok
RGVP01000001.1	DFYA01000091.1	95.2812	95.2812	0.0009	0.0006	1.52766	1	1.0000	0	95.2812	uniform	ok
DDCS01000106.1	RFXU01000001.1	93.6034	93.6034	0.1311	0.0929	0.32291	27	0.9927	1	93.6034	uniform	ok
DCWM01000011.1	NZEH01000001.1	99.9999	99.9999	0.0047	0.0050	8.16496	1	1.0000	0	99.9999	uniform	ok
RGUL01000001.1	RFTM01000001.1	89.9801	89.9801	0.0019	0.0019	1.80206	1	1.0000	0	89.9801	uniform	INCONSISTENT
WQSQ01000001.1	WQSN01000001.1	99.9999	99.9999	0.0015	0.0010	6.57951	1	1.0000	0	99.9999	uniform	ok
RHAF01000001.1	RGYX01000001.1	91.2311	91.2311	0.0007	0.0007	2.39039	1	1.0000	0	91.2311	uniform_fallback	INCONSISTENT
RGXB01000001.1	RGYU01000001.1	99.9999	99.9999	0.0016	0.0015	7.17957	1	1.0000	0	99.9999	uniform	ok
RGXB01000001.1	RFZJ01000001.1	99.0762	99.0762	0.0020	0.0006	0.45976	3	1.0000	0	99.0762	uniform	ok
DDEJ01000155.1	DJBQ01000032.1	99.9999	99.9999	0.0038	0.0042	4.50834	1	1.0000	0	99.9999	uniform	ok
