query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag_verbose	ani_gated	gate	ani_upper95	flag	q_acc	r_acc	ani_pct	q_country	r_country
NZ_JXZV02000001.1	NZ_CP026077.1	99.9352	99.945	0.9275	0.9759	0.01039	15	0.9937	0	0.07	0.9967	99.8396	99.9727	0.1067	1.19	AlfI:99.95,AloI:99.86,BcgI:99.97,FalI:99.94	1842	15	1754	456	116.4	ok	99.9352	gamma	99.8977	ok	GCF_001018795.1	GCF_001019275.1	99.9352	missing	missing
NZ_JXZV02000001.1	NZ_JXZL02000001.1	99.9628	99.9628	0.9276	0.9288	0.00854	18	0.9915	0	inf	0.9977	99.915	99.9753	0.1082	0.87	AlfI:99.97,AloI:99.87,BcgI:99.97,FalI:99.96	1869	18	1750	462	97.66666666666669	ok	99.9628	uniform	99.9557	ok	GCF_001018795.1	GCF_001019295.2	99.9628	missing	France
NZ_JXZV02000001.1	NZ_CP026079.1	99.0025	99.3597	0.8984	0.9289	0.03729	13	0.9936	0	0.183	0.9614	98.8166	99.524	0.391	1.26	AlfI:99.41,AloI:99.02,BcgI:99.34,FalI:99.39	1640	13	1693	440	120.46153846153848	ok	99.0025	gamma	98.9782	ok	GCF_001018795.1	GCF_001019305.2	99.0025	missing	Japan
NZ_JXZV02000001.1	NZ_JXZQ02000002.1	99.9349	99.9449	0.9257	0.9474	0.01042	15	0.9931	0	0.07	0.9967	99.8391	99.9727	0.1129	1.82	AlfI:99.95,AloI:99.86,BcgI:99.97,FalI:99.93	1839	15	1749	456	116.06666666666666	ok	99.9349	gamma	99.8975	ok	GCF_001018795.1	GCF_001019335.2	99.9349	missing	missing
NZ_JXZV02000001.1	NZ_JXZT02000001.1	98.9607	99.3564	0.9062	0.9543	0.03729	15	0.9924	0	0.17	0.9612	98.7872	99.5291	0.391	1.25	AlfI:99.41,AloI:99.02,BcgI:99.34,FalI:99.39	1643	15	1705	325	105.4	ok	98.9607	gamma	98.9499	ok	GCF_001018795.1	GCF_001019355.1	98.9607	missing	missing
NZ_JXZV02000001.1	NZ_JXZU02000001.1	98.9363	99.3485	0.9037	0.9374	0.03757	15	0.9924	0	0.17	0.9607	98.7592	99.5281	0.4176	1.43	AlfI:99.40,AloI:98.98,BcgI:99.33,FalI:99.39	1662	15	1705	438	105.4	ok	98.9363	gamma	98.9234	ok	GCF_001018795.1	GCF_001019375.2	98.9363	missing	missing
NZ_JXZV02000001.1	NZ_CP026066.1	96.9947	98.2365	0.9196	0.9524	0.06649	11	0.9942	3	0.376	0.8907	96.9871	98.8472	0.8949	2.54	AlfI:98.36,AloI:97.50,BcgI:98.40,FalI:98.17	1467	11	1733	528	125.0909090909091	ok	96.9947	gamma	97.2026	ok	GCF_001018795.1	GCF_001019395.1	96.9947	missing	missing
NZ_JXZV02000001.1	NZ_CP026068.1	99.9428	99.9505	0.9227	0.9839	0.00989	12	0.9948	0	0.07	0.997	99.8573	99.975	0.0838	2.07	AlfI:99.95,AloI:99.90,BcgI:99.98,FalI:99.94	1833	12	1739	456	144.33333333333334	ok	99.9428	gamma	99.912	ok	GCF_001018795.1	GCF_001019415.2	99.9428	missing	missing
NZ_JXZV02000001.1	NZ_CP026069.1	98.9908	99.3605	0.8983	0.9129	0.03724	16	0.9917	2	0.178	0.9614	98.8092	99.5274	0.391	1.31	AlfI:99.41,AloI:99.02,BcgI:99.34,FalI:99.40	1643	16	1696	432	98.0	ok	98.9908	gamma	98.9711	ok	GCF_001018795.1	GCF_001019435.1	98.9908	missing	Japan
NZ_JXZV02000001.1	NZ_JYAJ02000001.1	97.1121	98.2738	0.9027	0.9255	0.06609	11	0.9941	0	0.381	0.8931	97.0693	98.8522	0.8969	2.37	AlfI:98.36,AloI:97.53,BcgI:98.43,FalI:98.22	1440	11	1703	390	124.0	ok	97.1121	gamma	97.2852	ok	GCF_001018795.1	GCF_001019455.2	97.1121	missing	United Kingdom: London
NZ_JXZV02000001.1	NZ_JYAK02000001.1	99.9344	99.9445	0.9227	0.9821	0.01048	15	0.9931	0	0.07	0.9966	99.8382	99.9725	0.1129	1.83	AlfI:99.95,AloI:99.86,BcgI:99.97,FalI:99.93	1841	15	1739	456	116.66666666666669	ok	99.9344	gamma	99.8969	ok	GCF_001018795.1	GCF_001019475.1	99.9344	missing	missing
NZ_JXZV02000001.1	NZ_CP026072.1	99.965	99.965	0.9345	0.9522	0.00825	14	0.9937	3	inf	0.9979	99.8877	99.9853	0.0714	0.48	AlfI:99.97,AloI:99.90,BcgI:99.97,FalI:99.97	1867	14	1766	650	125.5	ok	99.965	uniform	99.9352	ok	GCF_001018795.1	GCF_001019485.1	99.965	missing	USA:Massachusetts
NZ_JXZV02000001.1	NZ_CP026958.1	99.0039	99.3649	0.8938	0.9052	0.03711	16	0.9917	2	0.178	0.9617	98.8264	99.5274	0.3133	0.89	AlfI:99.41,AloI:99.10,BcgI:99.34,FalI:99.39	1643	16	1694	432	98.0	ok	99.0039	gamma	98.9875	ok	GCF_001018795.1	GCF_001019495.2	99.0039	missing	Japan
NZ_JXZV02000001.1	NZ_CP026073.1	98.906	99.3502	0.919	0.9435	0.0371	15	0.9925	3	0.156	0.9608	98.759	99.5303	0.8638	4.03	AlfI:99.45,AloI:98.59,BcgI:99.35,FalI:99.39	1680	15	1744	391	107.0	ok	98.906	gamma	98.9214	ok	GCF_001018795.1	GCF_001019535.2	98.906	missing	USA:North Dakota
NZ_JXZV02000001.1	NZ_JYAV02000001.1	99.9396	99.9484	0.9162	0.9793	0.01011	15	0.993	0	0.07	0.9969	99.8474	99.975	0.0791	1.36	AlfI:99.95,AloI:99.89,BcgI:99.97,FalI:99.94	1819	15	1735	456	115.2	ok	99.9396	gamma	99.9042	ok	GCF_001018795.1	GCF_001019555.1	99.9396	missing	missing
NZ_JXZV02000001.1	NZ_JYAX02000001.1	99.9823	99.9828	0.9482	0.9554	0.00572	17	0.9923	0	0.07	0.999	99.9632	99.988	0.0602	0.93	AlfI:99.98,AloI:99.93,BcgI:99.99,FalI:99.98	1980	17	1794	600	107.41176470588236	ok	99.9823	gamma	99.9874	ok	GCF_001018795.1	GCF_001019565.1	99.9823	missing	Denmark
NZ_JXZV02000001.1	NZ_CP026074.1	98.9677	99.3597	0.9128	0.9111	0.03698	17	0.9912	3	0.17	0.9614	98.7917	99.5318	0.4266	1.52	AlfI:99.42,AloI:98.99,BcgI:99.33,FalI:99.40	1656	17	1725	394	93.70588235294116	ok	98.9677	gamma	98.9533	ok	GCF_001018795.1	GCF_001019575.2	98.9677	missing	Portugal
NZ_JXZV02000001.1	NZ_LORT02000003.1	99.9283	99.9396	0.9362	0.9452	0.01084	12	0.9949	0	0.07	0.9963	99.8317	99.968	0.0716	1.37	AlfI:99.97,AloI:99.90,BcgI:99.95,FalI:99.93	1849	12	1770	693	146.0	ok	99.9283	gamma	99.8912	ok	GCF_001018795.1	GCF_001471675.2	99.9283	missing	USA: DC
NZ_JXZV02000001.1	NZ_LOSC02000001.1	99.9188	99.9345	0.9445	0.9122	0.01123	17	0.9927	0	0.07	0.996	99.7968	99.9708	0.115	3.54	AlfI:99.98,AloI:99.87,BcgI:99.95,FalI:99.91	1900	17	1793	691	105.70588235294116	ok	99.9188	gamma	99.8623	ok	GCF_001018795.1	GCF_001471695.1	99.9188	missing	USA: DC
NZ_JXZV02000001.1	NZ_CP027101.1	99.9569	99.9569	0.9295	0.935	0.00918	15	0.9931	0	inf	0.9974	99.8681	99.9802	0.1091	1.2	AlfI:99.97,AloI:99.86,BcgI:99.97,FalI:99.95	1838	15	1756	454	116.06666666666666	ok	99.9569	uniform	99.9203	ok	GCF_001018795.1	GCF_001471715.2	99.9569	missing	USA: DC
NZ_JXZV02000001.1	NZ_CP014064.2	98.947	99.3445	0.9028	0.9231	0.03767	15	0.9924	0	0.176	0.9605	98.7685	99.52	0.3257	1.02	AlfI:99.39,AloI:99.06,BcgI:99.31,FalI:99.38	1638	15	1705	432	104.86666666666666	ok	98.947	gamma	98.9322	ok	GCF_001018795.1	GCF_001558795.2	98.947	missing	USA:DC
NZ_JXZV02000001.1	NZ_NJFS02000001.1	96.9384	98.151	0.9376	0.9386	0.06787	13	0.9929	0	0.404	0.885	96.9275	98.7713	0.6408	1.17	AlfI:98.18,AloI:97.56,BcgI:98.16,FalI:98.20	1530	13	1755	389	108.46153846153848	ok	96.9384	gamma	97.1427	ok	GCF_001018795.1	GCF_002206395.1	96.9384	missing	missing
NZ_JXZV02000001.1	NZ_CP023500.1	99.9726	99.9726	0.9256	0.9657	0.00732	13	0.9943	0	inf	0.9983	99.9151	99.9877	0.0938	1.2	AlfI:99.99,AloI:99.90,BcgI:99.97,FalI:99.97	1845	13	1753	701	134.84615384615384	ok	99.9726	uniform	99.9557	ok	GCF_001018795.1	GCF_002386245.1	99.9726	missing	missing
NZ_JXZV02000001.1	NZ_PDDS01000001.1	98.9527	99.3539	0.9036	0.9255	0.03738	16	0.9918	0	0.17	0.961	98.7778	99.5288	0.391	1.22	AlfI:99.41,AloI:99.02,BcgI:99.34,FalI:99.38	1660	16	1705	432	99.75	ok	98.9527	gamma	98.9411	ok	GCF_001018795.1	GCF_002554295.1	98.9527	missing	USA: MD
NZ_JXZV02000001.1	NZ_CP033865.1	97.0172	98.2459	0.9107	0.9299	0.06647	11	0.9941	0	0.376	0.8913	97.0021	98.8515	0.7844	2.1	AlfI:98.38,AloI:97.60,BcgI:98.38,FalI:98.18	1464	11	1722	553	124.54545454545456	ok	97.0172	gamma	97.218	ok	GCF_001018795.1	GCF_003827915.1	97.0172	missing	missing
NZ_JXZV02000001.1	NZ_RKJB01000002.1	98.9411	99.3487	0.9096	0.9065	0.03743	16	0.9918	3	0.17	0.9607	98.7669	99.5259	0.4211	1.4	AlfI:99.40,AloI:98.98,BcgI:99.33,FalI:99.38	1655	16	1716	385	98.9375	ok	98.9411	gamma	98.9302	ok	GCF_001018795.1	GCF_003937725.1	98.9411	missing	missing
NZ_JXZV02000001.1	NZ_RKJC01000002.1	98.957	99.3504	0.9086	0.9133	0.03739	15	0.9924	3	0.176	0.9608	98.7748	99.5255	0.3719	1.12	AlfI:99.40,AloI:99.03,BcgI:99.34,FalI:99.37	1645	15	1714	436	105.33333333333331	ok	98.957	gamma	98.9378	ok	GCF_001018795.1	GCF_003938815.1	98.957	missing	missing
NZ_JXZV02000001.1	NZ_CP040998.1	99.9598	99.9625	0.9219	0.9565	0.00859	14	0.9937	0	0.07	0.9977	99.924	99.9726	0.1283	2.58	AlfI:99.99,AloI:99.86,BcgI:99.98,FalI:99.95	1853	14	1739	453	124.35714285714286	ok	99.9598	gamma	99.9622	ok	GCF_001018795.1	GCF_006364675.1	99.9598	missing	USA:VA
NZ_JXZV02000001.1	NZ_CP041010.1	99.9358	99.9458	0.9411	0.9527	0.01024	11	0.9954	0	0.07	0.9967	99.8326	99.9756	0.1061	1.19	AlfI:99.97,AloI:99.86,BcgI:99.96,FalI:99.94	1855	11	1780	586	159.0909090909091	ok	99.9358	gamma	99.8918	ok	GCF_001018795.1	GCF_006364775.1	99.9358	missing	USA:VA
NZ_JXZV02000001.1	NZ_VFAE01000004.1	98.9392	99.3735	0.9046	0.9462	0.03686	12	0.9942	0	0.156	0.9622	98.7649	99.5578	0.6034	2.73	AlfI:99.31,AloI:98.86,BcgI:99.46,FalI:99.40	1622	12	1700	439	130.5	ok	98.9392	gamma	98.9291	ok	GCF_001018795.1	GCF_006370485.1	98.9392	missing	USA: Miami, FL
NZ_JXZV02000001.1	NZ_CP044106.1	97.9043	98.5751	0.9197	0.9532	0.05788	12	0.9938	3	0.428	0.9126	97.6661	98.9513	0.5079	1.2	AlfI:98.75,AloI:98.24,BcgI:98.56,FalI:98.55	1556	12	1731	607	121.83333333333331	ok	97.9043	gamma	97.8681	ok	GCF_001018795.1	GCF_008693765.1	97.9043	missing	USA: KY
NZ_JXZV02000001.1	NZ_CP068143.1	98.8014	99.3232	0.9065	0.9491	0.03828	13	0.9936	0	0.152	0.9592	98.667	99.5258	0.6247	2.72	AlfI:99.45,AloI:98.83,BcgI:99.35,FalI:99.30	1650	13	1718	444	120.76923076923076	ok	98.8014	gamma	98.8353	ok	GCF_001018795.1	GCF_016727585.1	98.8014	missing	Germany:Langen
NZ_JXZV02000001.1	NZ_CP069470.1	99.9381	99.9473	0.9326	0.9451	0.01014	13	0.9943	0	0.07	0.9968	99.8405	99.9753	0.0832	2.11	AlfI:99.98,AloI:99.90,BcgI:99.96,FalI:99.93	1848	13	1764	693	134.3846153846154	ok	99.9381	gamma	99.8983	ok	GCF_001018795.1	GCF_016889145.1	99.9381	missing	USA:MD
NZ_JXZV02000001.1	NZ_CP069565.1	99.9381	99.9473	0.932	0.9455	0.01014	13	0.9943	0	0.07	0.9968	99.8405	99.9753	0.0832	2.11	AlfI:99.98,AloI:99.90,BcgI:99.96,FalI:99.93	1848	13	1764	646	134.3846153846154	ok	99.9381	gamma	99.8983	ok	GCF_001018795.1	GCF_016889945.1	99.9381	missing	USA:MD
NZ_CP026960.1	NZ_CP026064.1	97.9671	98.7911	0.9318	0.929	0.05331	10	0.9938	0	0.278	0.9263	97.834	99.1562	0.5547	1.63	AlfI:98.93,AloI:98.37,BcgI:98.86,FalI:98.74	1539	10	1701	535	144.1	ok	97.9671	gamma	98.0334	ok	GCF_001018805.1	GCF_001018835.1	97.9671	missing	missing
NZ_CP026960.1	NZ_CP026067.1	97.7741	98.4901	0.9441	0.9365	0.05956	10	0.9938	0	0.441	0.9072	97.5667	98.884	0.4093	1.95	AlfI:98.60,AloI:98.24,BcgI:98.65,FalI:98.36	1528	10	1744	454	144.9	ok	97.7741	gamma	97.7702	ok	GCF_001018805.1	GCF_001018845.1	97.7741	missing	missing
NZ_CP026960.1	NZ_JXZZ02000001.1	98.8346	99.3186	0.9479	0.9102	0.03835	17	0.9899	5	0.161	0.9589	98.6861	99.5136	0.3747	1.04	AlfI:99.39,AloI:99.01,BcgI:99.32,FalI:99.33	1657	17	1719	456	93.29411764705884	ok	98.8346	gamma	98.8534	ok	GCF_001018805.1	GCF_001018875.1	98.8346	missing	USA:Tennessee
NZ_CP026960.1	NZ_JYAA02000001.1	99.9519	99.9577	0.9795	0.9693	0.00902	9	0.9955	2	0.07	0.9974	99.8703	99.9806	0.0171	0.12	AlfI:99.96,AloI:99.97,BcgI:99.95,FalI:99.96	1889	9	1786	648	195.77777777777777	ok	99.9519	gamma	99.9216	ok	GCF_001018805.1	GCF_001018885.1	99.9519	missing	missing
NZ_CP026960.1	NZ_JYAD02000001.1	98.9079	99.3487	0.9363	0.9411	0.03762	14	0.9917	2	0.161	0.9607	98.747	99.5323	0.2817	0.76	AlfI:99.38,AloI:99.10,BcgI:99.33,FalI:99.38	1638	14	1701	494	112.28571428571428	ok	98.9079	gamma	98.9121	ok	GCF_001018805.1	GCF_001018905.2	98.9079	missing	USA:Washington
NZ_CP026960.1	NZ_CP026070.1	99.9999	99.9999	0.9556	0.9764	0.4415	9	0.9954	0	inf	1.0	99.9999	99.9999	0.0	0.0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	1848	9	1751	710	193.0	ok	99.9999	uniform	100.0	ok	GCF_001018805.1	GCF_001018915.1	99.9999	missing	missing
NZ_CP026960.1	NZ_JYAF02000001.1	99.951	99.957	0.9698	0.9618	0.00916	13	0.9932	2	0.07	0.9974	99.8683	99.9803	0.0169	0.13	AlfI:99.96,AloI:99.97,BcgI:99.95,FalI:99.96	1868	13	1759	612	135.15384615384616	ok	99.951	gamma	99.9204	ok	GCF_001018805.1	GCF_001018955.1	99.951	missing	missing
NZ_CP026960.1	NZ_JYAG02000001.1	97.0418	98.0658	0.9388	0.9028	0.07037	14	0.9903	0	0.487	0.8793	96.9491	98.6462	0.298	0.35	AlfI:98.17,AloI:97.88,BcgI:98.01,FalI:98.08	1412	14	1698	275	96.07142857142856	ok	97.0418	gamma	97.1673	ok	GCF_001018805.1	GCF_001018965.1	97.0418	missing	USA:NY
NZ_CP026960.1	NZ_CP026071.1	96.8513	98.2154	0.9391	0.9411	0.06761	10	0.9933	0	0.355	0.8892	96.9234	98.8563	0.8271	2.14	AlfI:98.27,AloI:97.56,BcgI:98.39,FalI:98.16	1403	10	1707	409	133.8	ok	96.8513	gamma	97.1414	ok	GCF_001018805.1	GCF_001018975.2	96.8513	missing	missing
NZ_CP026960.1	NZ_JYAI02000002.1	99.9658	99.9691	0.9769	0.9921	0.00771	13	0.9933	3	0.07	0.9981	99.8978	99.9878	0.0507	0.68	AlfI:99.98,AloI:100.00,BcgI:99.95,FalI:99.97	1888	13	1779	754	137.07692307692307	ok	99.9658	gamma	99.9427	ok	GCF_001018805.1	GCF_001019015.2	99.9658	missing	missing
NZ_CP026960.1	NZ_JYAL02000001.1	98.8831	99.4038	0.9398	0.9359	0.03564	12	0.993	3	0.117	0.964	98.8103	99.5818	0.4557	1.56	AlfI:99.47,AloI:99.01,BcgI:99.42,FalI:99.41	1695	12	1725	450	131.16666666666666	ok	98.8831	gamma	98.9708	ok	GCF_001018805.1	GCF_001019035.1	98.8831	missing	USA
NZ_CP026960.1	NZ_JYAN02000001.1	98.5996	99.2541	0.9423	0.9323	0.0405	12	0.9929	0	0.152	0.955	98.4923	99.497	0.7529	2.85	AlfI:99.26,AloI:98.56,BcgI:99.28,FalI:99.31	1642	12	1716	537	129.58333333333334	ok	98.5996	gamma	98.6687	ok	GCF_001018805.1	GCF_001019045.1	98.5996	missing	France
NZ_CP026960.1	NZ_JYAP02000001.1	98.8024	99.3081	0.963	0.9801	0.03829	8	0.9956	0	0.161	0.9582	98.651	99.512	0.3363	1.01	AlfI:99.33,AloI:99.01,BcgI:99.29,FalI:99.35	1671	8	1757	624	198.125	ok	98.8024	gamma	98.8182	ok	GCF_001018805.1	GCF_001019055.2	98.8024	missing	USA:New York
NZ_CP026960.1	NZ_JYAO02000001.1	98.783	99.3196	0.952	0.9033	0.03837	14	0.9918	0	0.152	0.9589	98.6426	99.5293	0.2972	0.71	AlfI:99.36,AloI:99.06,BcgI:99.31,FalI:99.34	1649	14	1722	432	113.28571428571428	ok	98.783	gamma	98.8119	ok	GCF_001018805.1	GCF_001019065.2	98.783	missing	Japan
NZ_CP026960.1	NZ_JYAQ02000002.1	93.5944	93.5944	0.0044	0.0048	1.99949	1	1.0	0	inf	0.5608	95.6965	87.7651	3.5495	0.31	AlfI:93.75,AloI:96.30,FalI:92.75	46	1	7	5	5.0	INCONSISTENT	93.5944	uniform_fallback	99.1251	INCONSISTENT	GCF_001018805.1	GCF_001019115.1	93.5944	missing	France
NZ_CP026960.1	NZ_CP026957.1	98.8972	99.3632	0.9375	0.9463	0.03703	13	0.9924	0	0.146	0.9616	98.7654	99.5446	0.7244	3.01	AlfI:99.43,AloI:98.70,BcgI:99.37,FalI:99.40	1650	13	1714	503	121.3076923076923	ok	98.8972	gamma	98.9289	ok	GCF_001018805.1	GCF_001019125.1	98.8972	missing	USA:North Dakota
NZ_CP026960.1	NZ_JYAS02000001.1	98.8119	99.3116	0.9594	0.8993	0.03827	13	0.9925	4	0.161	0.9585	98.6623	99.5127	0.2443	0.51	AlfI:99.34,AloI:99.10,BcgI:99.31,FalI:99.33	1685	13	1748	415	122.53846153846152	ok	98.8119	gamma	98.8294	ok	GCF_001018805.1	GCF_001019135.2	98.8119	missing	USA:Michigan
NZ_CP026960.1	NZ_JYAW02000001.1	97.0688	98.2576	0.9223	0.899	0.06679	18	0.9873	2	0.376	0.892	97.0523	98.842	0.8067	1.8	AlfI:98.31,AloI:97.58,BcgI:98.39,FalI:98.23	1405	18	1686	236	74.27777777777777	ok	97.0688	gamma	97.2694	ok	GCF_001018805.1	GCF_001019175.2	97.0688	missing	Denmark
NZ_CP026960.1	NZ_JYBA02000001.1	99.9181	99.9328	0.9589	0.9295	0.01153	15	0.9919	0	0.07	0.9959	99.8194	99.9626	0.0323	0.46	AlfI:99.95,AloI:99.93,BcgI:99.94,FalI:99.92	1853	15	1742	604	115.66666666666669	ok	99.9181	gamma	99.8817	ok	GCF_001018805.1	GCF_001019195.1	99.9181	missing	USA:New York
NZ_CP026960.1	NZ_CP026953.1	98.8941	99.3344	0.9408	0.9263	0.03795	18	0.9892	0	0.166	0.9599	98.7347	99.5181	0.1441	0.34	AlfI:99.36,AloI:99.22,BcgI:99.30,FalI:99.36	1644	18	1710	325	87.44444444444444	ok	98.8941	gamma	98.9	ok	GCF_001018805.1	GCF_001019205.1	98.8941	missing	Portugal:Lisbon
NZ_CP026960.1	NZ_JYBB02000001.1	98.8328	99.3192	0.957	0.9239	0.03803	14	0.9918	0	0.161	0.9589	98.6812	99.5162	0.2335	0.52	AlfI:99.34,AloI:99.11,BcgI:99.31,FalI:99.34	1681	14	1749	415	113.71428571428572	ok	98.8328	gamma	98.8473	ok	GCF_001018805.1	GCF_001019215.2	98.8328	missing	missing
NZ_CP026960.1	NZ_CP026968.1	98.9014	99.3366	0.9398	0.9227	0.03788	18	0.9892	0	0.166	0.96	98.7433	99.5181	0.1441	0.3	AlfI:99.36,AloI:99.22,BcgI:99.31,FalI:99.36	1644	18	1709	459	87.44444444444444	ok	98.9014	gamma	98.9081	ok	GCF_001018805.1	GCF_001019255.2	98.9014	missing	Portugal:Lisbon
NZ_CP026960.1	NZ_CP026077.1	99.998	99.998	0.9576	0.9823	0.00192	8	0.996	0	inf	0.9999	99.9906	99.9999	0.0063	0.0	AlfI:100.00,AloI:100.00,BcgI:99.99,FalI:100.00	1841	8	1750	705	216.875	ok	99.998	uniform	99.9995	ok	GCF_001018805.1	GCF_001019275.1	99.998	missing	missing
NZ_CP026960.1	NZ_JXZL02000001.1	99.9309	99.9406	0.9521	0.9337	0.01084	16	0.9914	0	0.07	0.9964	99.8571	99.9625	0.0369	0.62	AlfI:99.96,AloI:99.97,BcgI:99.94,FalI:99.93	1846	16	1737	517	108.5625	ok	99.9309	gamma	99.9119	ok	GCF_001018805.1	GCF_001019295.2	99.9309	missing	France
NZ_CP026960.1	NZ_CP026079.1	98.926	99.3563	0.9418	0.9441	0.03712	10	0.9942	0	0.161	0.9612	98.7637	99.5365	0.2673	0.68	AlfI:99.38,AloI:99.11,BcgI:99.36,FalI:99.37	1649	10	1724	459	156.6	ok	98.926	gamma	98.9268	ok	GCF_001018805.1	GCF_001019305.2	98.926	missing	Japan
NZ_CP026960.1	NZ_JXZQ02000002.1	99.9704	99.9729	0.9713	0.9748	0.00723	9	0.9954	3	0.07	0.9984	99.9068	99.9902	0.0444	1.19	AlfI:99.99,AloI:100.00,BcgI:99.96,FalI:99.97	1873	9	1774	710	194.44444444444449	ok	99.9704	gamma	99.9494	ok	GCF_001018805.1	GCF_001019335.2	99.9704	missing	missing
NZ_CP026960.1	NZ_JXZT02000001.1	98.8417	99.3295	0.952	0.9747	0.03805	14	0.9918	0	0.156	0.9596	98.6952	99.5247	0.2597	0.6	AlfI:99.34,AloI:99.10,BcgI:99.32,FalI:99.36	1643	14	1719	493	113.0	ok	98.8417	gamma	98.8621	ok	GCF_001018805.1	GCF_001019355.1	98.8417	missing	missing
NZ_CP026960.1	NZ_JXZU02000001.1	98.8812	99.3404	0.936	0.9409	0.03792	13	0.9923	0	0.161	0.9602	98.7184	99.531	0.3146	0.87	AlfI:99.36,AloI:99.06,BcgI:99.33,FalI:99.37	1650	13	1700	494	120.6153846153846	ok	98.8812	gamma	98.885	ok	GCF_001018805.1	GCF_001019375.2	98.8812	missing	missing
NZ_CP026960.1	NZ_CP026066.1	96.9721	98.2456	0.9421	0.9666	0.06672	9	0.9941	0	0.365	0.8912	96.9871	98.86	0.8847	2.43	AlfI:98.29,AloI:97.55,BcgI:98.43,FalI:98.19	1455	9	1712	416	150.0	ok	96.9721	gamma	97.2038	ok	GCF_001018805.1	GCF_001019395.1	96.9721	missing	missing
NZ_CP026960.1	NZ_CP026068.1	99.998	99.998	0.9487	0.9847	0.00195	11	0.9942	0	inf	0.9999	99.9904	99.9999	0.0065	0.0	AlfI:100.00,AloI:100.00,BcgI:99.99,FalI:100.00	1826	11	1724	612	157.27272727272728	ok	99.998	uniform	99.9995	ok	GCF_001018805.1	GCF_001019415.2	99.998	missing	missing
NZ_CP026960.1	NZ_CP026069.1	98.8626	99.3407	0.9493	0.9422	0.03753	12	0.993	2	0.156	0.9602	98.7074	99.535	0.2576	0.62	AlfI:99.33,AloI:99.11,BcgI:99.35,FalI:99.37	1657	12	1735	459	130.75	ok	98.8626	gamma	98.8728	ok	GCF_001018805.1	GCF_001019435.1	98.8626	missing	Japan
NZ_CP026960.1	NZ_JYAJ02000001.1	97.0155	98.2475	0.9493	0.9491	0.06622	13	0.9913	3	0.376	0.8914	96.9975	98.8568	0.8326	2.1	AlfI:98.33,AloI:97.56,BcgI:98.40,FalI:98.20	1453	13	1734	415	106.0	ok	97.0155	gamma	97.2126	ok	GCF_001018805.1	GCF_001019455.2	97.0155	missing	United Kingdom: London
NZ_CP026960.1	NZ_JYAK02000001.1	99.9981	99.9981	0.9584	0.9928	0.00192	10	0.9949	0	inf	0.9999	99.9999	99.9975	0.0043	0.0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	1861	10	1751	530	175.5	ok	99.9981	uniform	100.0	ok	GCF_001018805.1	GCF_001019475.1	99.9981	missing	missing
NZ_CP026960.1	NZ_CP026072.1	99.9164	99.932	0.9715	0.9574	0.0115	7	0.9965	0	0.07	0.9959	99.8133	99.9632	0.031	0.39	AlfI:99.95,AloI:99.93,BcgI:99.94,FalI:99.92	1853	7	1773	702	247.1428571428571	ok	99.9164	gamma	99.8762	ok	GCF_001018805.1	GCF_001019485.1	99.9164	missing	USA:Massachusetts
NZ_CP026960.1	NZ_CP026958.1	98.9108	99.3568	0.9355	0.9154	0.03709	13	0.9923	2	0.156	0.9612	98.7559	99.5397	0.233	0.53	AlfI:99.36,AloI:99.15,BcgI:99.37,FalI:99.38	1657	13	1726	409	120.46153846153848	ok	98.9108	gamma	98.9192	ok	GCF_001018805.1	GCF_001019495.2	98.9108	missing	Japan
NZ_CP026960.1	NZ_CP026073.1	98.8972	99.3632	0.9344	0.9432	0.03703	13	0.9924	0	0.146	0.9616	98.7654	99.5446	0.7244	3.01	AlfI:99.43,AloI:98.70,BcgI:99.37,FalI:99.40	1650	13	1714	503	121.3076923076923	ok	98.8972	gamma	98.9289	ok	GCF_001018805.1	GCF_001019535.2	98.8972	missing	USA:North Dakota
NZ_CP026960.1	NZ_JYAV02000001.1	99.998	99.998	0.9516	0.9902	0.00192	10	0.9948	0	inf	0.9999	99.9906	99.9999	0.0064	0.0	AlfI:100.00,AloI:100.00,BcgI:99.99,FalI:100.00	1839	10	1748	712	173.3	ok	99.998	uniform	99.9995	ok	GCF_001018805.1	GCF_001019555.1	99.998	missing	missing
NZ_CP026960.1	NZ_JYAX02000001.1	99.9176	99.9332	0.9679	0.9609	0.01145	11	0.9942	0	0.07	0.996	99.8113	99.9653	0.0359	0.68	AlfI:99.95,AloI:99.93,BcgI:99.95,FalI:99.92	1844	11	1755	664	157.9090909090909	ok	99.9176	gamma	99.8748	ok	GCF_001018805.1	GCF_001019565.1	99.9176	missing	Denmark
NZ_CP026960.1	NZ_CP026074.1	98.9024	99.3316	0.9419	0.9139	0.03792	16	0.9905	3	0.17	0.9597	98.7327	99.5151	0.2875	0.86	AlfI:99.35,AloI:99.09,BcgI:99.30,FalI:99.38	1645	16	1720	478	98.8125	ok	98.9024	gamma	98.8976	ok	GCF_001018805.1	GCF_001019575.2	98.9024	missing	Portugal
