pairid	band	phylum	dd_breakpoints_ref	dd_breakpoints_qry	dd_relocations_ref	dd_relocations_qry	dd_translocations_ref	dd_translocations_qry	dd_inversions_ref	dd_inversions_qry	dd_insertions_ref	dd_insertions_qry	dd_insertionsum_ref	dd_insertionsum_qry	dd_tandemins_ref	dd_tandemins_qry	dd_tandeminssum_ref	dd_tandeminssum_qry
GCF_004283785.1__GCA_000440235.1	85-90	Firmicutes	1218.0	1246.0	5.0	5.0	134.0	101.0	2.0	1.0	626.0	619.0	1402943.0	951723.0	0.0	0.0	0.0	0.0
GCA_009698445.1__GCA_009726135.1	85-90	Actinobacteriota	266.0	296.0	0.0	0.0	16.0	26.0	0.0	0.0	141.0	151.0	300911.0	271053.0	0.0	0.0	0.0	0.0
GCF_900095825.1__GCF_900106585.1	80-85	Firmicutes_C	1244.0	1243.0	85.0	68.0	3.0	26.0	50.0	52.0	582.0	609.0	1249578.0	1629950.0	0.0	0.0	0.0	0.0
GCF_001667315.1__GCF_010731595.1	80-85	Actinobacteriota	2408.0	2367.0	27.0	30.0	128.0	0.0	4.0	16.0	1166.0	1248.0	2480043.0	2155706.0	0.0	0.0	0.0	0.0
GCA_905215245.1__GCA_905214375.1	90-95	Proteobacteria	664.0	429.0	1.0	3.0	249.0	40.0	1.0	3.0	246.0	283.0	274805.0	228748.0	0.0	0.0	0.0	0.0
GCF_013426915.1__GCF_013426895.1	90-95	Proteobacteria	3230.0	3230.0	120.0	162.0	121.0	116.0	50.0	49.0	1223.0	1235.0	2425016.0	4248254.0	4.0	1.0	555.0	103.0
GCF_005405925.1__GCF_001417735.1	85-90	Actinobacteriota	5657.0	5714.0	239.0	116.0	4.0	426.0	198.0	43.0	2776.0	2832.0	4091930.0	6345094.0	1.0	0.0	52.0	0.0
GCF_002848005.1__GCA_000508625.1	85-90	Actinobacteriota	911.0	895.0	20.0	20.0	57.0	23.0	6.0	11.0	434.0	438.0	621706.0	646961.0	0.0	0.0	0.0	0.0
GCF_000971115.1__GCF_000759715.1	85-90	Actinobacteriota	1489.0	1492.0	19.0	21.0	29.0	29.0	4.0	4.0	766.0	752.0	1040868.0	1298064.0	0.0	0.0	0.0	0.0
GCF_009807095.1__GCF_013205055.1	85-90	Actinobacteriota	2694.0	2695.0	54.0	35.0	141.0	141.0	17.0	19.0	1252.0	1354.0	1840640.0	1555210.0	0.0	0.0	0.0	0.0
GCF_002204185.1__GCF_002117485.1	90-95	Proteobacteria	2123.0	2015.0	43.0	59.0	139.0	30.0	6.0	25.0	969.0	956.0	1691226.0	1197339.0	1.0	0.0	321.0	0.0
GCA_004020365.1__GCF_004791165.1	80-85	Proteobacteria	3550.0	3488.0	22.0	27.0	301.0	168.0	9.0	21.0	1723.0	1809.0	3965561.0	3859798.0	2.0	0.0	303.0	0.0
GCF_002858865.1__GCF_002310375.3	90-95	Proteobacteria	2381.0	2354.0	141.0	91.0	152.0	0.0	13.0	83.0	1054.0	1036.0	857594.0	681928.0	0.0	0.0	0.0	0.0
GCF_004339465.1__GCA_000378025.1	90-95	Proteobacteria	1919.0	1908.0	27.0	46.0	71.0	4.0	13.0	32.0	958.0	918.0	1509322.0	1233894.0	0.0	0.0	0.0	0.0
GCF_001667185.1__GCF_002102255.1	80-85	Actinobacteriota	2537.0	2525.0	10.0	11.0	149.0	127.0	2.0	2.0	1355.0	1338.0	2775435.0	2378216.0	0.0	0.0	0.0	0.0
GCA_011523445.1__GCA_009842205.1	90-95	Proteobacteria	1060.0	687.0	2.0	4.0	335.0	64.0	0.0	0.0	462.0	400.0	609043.0	212212.0	0.0	6.0	0.0	2150.0
GCF_900091315.1__GCA_014649355.1	80-85	Actinobacteriota	4111.0	4111.0	12.0	16.0	335.0	178.0	16.0	22.0	2057.0	2245.0	4185514.0	5044551.0	0.0	0.0	0.0	0.0
GCF_001667885.1__GCF_001667145.1	80-85	Actinobacteriota	2366.0	2341.0	6.0	6.0	129.0	78.0	2.0	3.0	1206.0	1280.0	2166606.0	2657265.0	0.0	0.0	0.0	0.0
GCF_014145585.1__GCF_014635905.1	80-85	Firmicutes	712.0	713.0	0.0	0.0	38.0	17.0	1.0	1.0	352.0	392.0	1266017.0	868941.0	0.0	0.0	0.0	0.0
GCF_009765225.1__GCF_001647635.1	80-85	Actinobacteriota	1514.0	1512.0	56.0	72.0	7.0	0.0	91.0	81.0	756.0	756.0	2133452.0	2214382.0	0.0	0.0	0.0	0.0
GCA_902514485.1__GCA_902511005.1	85-90	Thermoplasmatota	187.0	160.0	0.0	0.0	33.0	13.0	1.0	1.0	115.0	104.0	594174.0	205868.0	0.0	0.0	0.0	0.0
GCF_000815105.2__GCF_902459745.1	80-85	Proteobacteria	2577.0	2603.0	28.0	21.0	0.0	46.0	17.0	3.0	1278.0	1299.0	2647180.0	2809964.0	0.0	0.0	0.0	0.0
GCF_006175905.1__GCF_001113365.1	80-85	Firmicutes	1231.0	1238.0	38.0	65.0	72.0	97.0	15.0	12.0	666.0	459.0	1163019.0	764655.0	1.0	0.0	136.0	0.0
GCF_004570845.1__GCF_001425325.1	85-90	Actinobacteriota	1260.0	1246.0	8.0	11.0	30.0	7.0	7.0	12.0	617.0	617.0	674652.0	842661.0	0.0	1.0	0.0	141.0
GCA_902571865.1__GCA_902541215.1	90-95	Proteobacteria	213.0	277.0	1.0	1.0	15.0	57.0	5.0	2.0	121.0	147.0	283795.0	612024.0	0.0	0.0	0.0	0.0
GCF_001171885.1__GCA_001579015.1	80-85	Firmicutes	1309.0	1315.0	37.0	42.0	107.0	63.0	9.0	32.0	576.0	673.0	1002044.0	1102910.0	0.0	0.0	0.0	0.0
GCF_003610995.1__GCA_003268675.1	90-95	Actinobacteriota	3502.0	3502.0	63.0	72.0	0.0	0.0	41.0	33.0	1743.0	1703.0	2393193.0	1776266.0	0.0	0.0	0.0	0.0
GCF_004217115.1__GCF_004122035.1	85-90	Bacteroidota	1310.0	1313.0	22.0	24.0	28.0	65.0	9.0	2.0	694.0	592.0	943823.0	827097.0	1.0	0.0	42.0	0.0
GCA_003211655.1__GCA_902609995.1	90-95	Cyanobacteria	169.0	148.0	2.0	1.0	33.0	26.0	3.0	2.0	104.0	98.0	354311.0	343117.0	0.0	0.0	0.0	0.0
GCF_001544135.1__GCF_000445995.2	85-90	Firmicutes	2455.0	2337.0	48.0	52.0	169.0	3.0	3.0	26.0	1152.0	1152.0	1307217.0	1172908.0	0.0	0.0	0.0	0.0
GCF_001563495.1__GCF_900156575.1	80-85	Bacteroidota	1921.0	1924.0	30.0	28.0	24.0	30.0	7.0	5.0	930.0	978.0	2520197.0	2725242.0	0.0	0.0	0.0	0.0
GCF_016907815.1__GCF_001592125.1	80-85	Actinobacteriota	1499.0	1510.0	29.0	24.0	0.0	65.0	12.0	2.0	779.0	751.0	2140780.0	2094437.0	0.0	0.0	0.0	0.0
GCA_902536655.1__GCA_902526865.1	90-95	Proteobacteria	111.0	124.0	0.0	0.0	19.0	28.0	2.0	2.0	68.0	72.0	178303.0	332048.0	0.0	0.0	0.0	0.0
GCA_900543155.1__GCA_900542795.1	85-90	Bacteroidota	1454.0	1458.0	2.0	0.0	163.0	202.0	1.0	2.0	879.0	813.0	946706.0	1048349.0	0.0	0.0	0.0	0.0
GCA_902598305.1__GCA_902595825.1	85-90	Bacteroidota	208.0	233.0	2.0	1.0	9.0	37.0	1.0	1.0	128.0	129.0	238854.0	659268.0	0.0	0.0	0.0	0.0
GCA_016871725.1__GCA_004293385.1	90-95	Verrucomicrobiota	356.0	505.0	3.0	2.0	47.0	125.0	0.0	0.0	190.0	271.0	56626.0	820344.0	0.0	0.0	0.0	0.0
GCA_902613845.1__GCA_902527545.1	90-95	Proteobacteria	128.0	136.0	0.0	1.0	20.0	26.0	3.0	3.0	74.0	76.0	257462.0	233302.0	0.0	0.0	0.0	0.0
GCF_009883055.1__GCA_900751995.1	90-95	Firmicutes_A	584.0	636.0	6.0	5.0	47.0	52.0	1.0	1.0	192.0	464.0	1112218.0	2587970.0	1.0	0.0	768.0	0.0
GCA_900543025.1__GCA_018380015.1	90-95	Actinobacteriota	754.0	698.0	6.0	5.0	76.0	27.0	8.0	6.0	340.0	341.0	372101.0	289821.0	0.0	0.0	0.0	0.0
GCF_004217615.1__GCF_902825405.1	85-90	Actinobacteriota	3413.0	3703.0	40.0	25.0	0.0	863.0	60.0	5.0	2262.0	1817.0	2160363.0	3922058.0	0.0	0.0	0.0	0.0
GCF_008329605.1__GCF_014202335.1	85-90	Actinobacteriota	2513.0	2474.0	29.0	33.0	77.0	86.0	5.0	6.0	1192.0	1165.0	3463851.0	2310584.0	0.0	0.0	0.0	0.0
GCF_003234115.1__GCA_900086645.1	80-85	Actinobacteriota	2197.0	2189.0	26.0	39.0	98.0	0.0	3.0	30.0	1096.0	1127.0	1841303.0	1692682.0	0.0	0.0	0.0	0.0
GCF_014650495.1__GCA_000715685.1	85-90	Actinobacteriota	5460.0	5519.0	30.0	10.0	250.0	433.0	38.0	38.0	2908.0	2661.0	3600205.0	3313860.0	0.0	1.0	0.0	116.0
GCF_001858325.1__GCA_018066865.1	80-85	Proteobacteria	1327.0	1401.0	10.0	7.0	84.0	172.0	1.0	0.0	725.0	738.0	1821376.0	2126559.0	0.0	0.0	0.0	0.0
GCF_005406225.1__GCF_016598935.1	90-95	Campylobacterota	332.0	363.0	1.0	0.0	28.0	40.0	0.0	0.0	174.0	188.0	178075.0	266550.0	0.0	0.0	0.0	0.0
GCA_902596655.1__GCA_902578815.1	85-90	Proteobacteria	469.0	456.0	3.0	3.0	82.0	66.0	4.0	4.0	267.0	265.0	734367.0	764492.0	0.0	0.0	0.0	0.0
GCF_900112935.1__GCF_900109135.1	85-90	Firmicutes	1529.0	1531.0	8.0	10.0	79.0	102.0	1.0	1.0	756.0	740.0	880013.0	947128.0	0.0	0.0	0.0	0.0
GCA_003216595.1__GCA_003216895.1	85-90	Cyanobacteria	294.0	295.0	2.0	3.0	40.0	35.0	4.0	1.0	159.0	175.0	316786.0	481232.0	0.0	0.0	0.0	0.0
GCF_003606365.2__GCF_005404815.1	80-85	Firmicutes	1196.0	1222.0	30.0	33.0	0.0	75.0	18.0	7.0	608.0	592.0	1714583.0	1442962.0	0.0	0.0	0.0	0.0
GCA_017998575.1__GCA_017307855.1	90-95	Proteobacteria	1574.0	1095.0	4.0	5.0	386.0	26.0	0.0	0.0	638.0	709.0	2015677.0	630214.0	0.0	0.0	0.0	0.0
GCA_004963905.1__GCF_003952525.1	85-90	Proteobacteria	4241.0	3983.0	211.0	128.0	341.0	0.0	6.0	115.0	1720.0	2290.0	2148968.0	2888906.0	1.0	0.0	63.0	0.0
GCF_014529935.1__GCF_014529945.1	80-85	Bacteroidota	2520.0	2521.0	24.0	36.0	43.0	45.0	7.0	6.0	1269.0	1225.0	4135080.0	3573740.0	0.0	0.0	0.0	0.0
GCF_000369525.1__GCF_009884975.1	90-95	Proteobacteria	1060.0	1052.0	26.0	27.0	10.0	0.0	8.0	12.0	491.0	494.0	819062.0	1247117.0	0.0	0.0	0.0	0.0
GCF_000493015.1__GCF_014169315.1	85-90	Proteobacteria	1148.0	1150.0	38.0	36.0	0.0	0.0	18.0	24.0	558.0	521.0	1135263.0	1282699.0	0.0	1.0	0.0	107.0
GCA_900469475.1__GCF_003627795.1	85-90	Proteobacteria	2301.0	2284.0	22.0	35.0	141.0	59.0	10.0	28.0	1166.0	1073.0	2827775.0	1918408.0	1.0	0.0	501.0	0.0
GCF_003725545.1__GCF_000158815.1	80-85	Actinobacteriota	3086.0	3069.0	24.0	33.0	240.0	2.0	4.0	51.0	1550.0	1659.0	4250877.0	3058044.0	1.0	0.0	60.0	0.0
GCF_900169165.1__GCF_011617245.1	80-85	Actinobacteriota	2352.0	2347.0	16.0	9.0	64.0	0.0	0.0	9.0	1158.0	1208.0	2045525.0	1751899.0	0.0	0.0	0.0	0.0
GCF_004366075.1__GCF_004216905.1	90-95	Actinobacteriota	2865.0	2861.0	61.0	65.0	77.0	98.0	16.0	5.0	1275.0	1302.0	1486384.0	1435183.0	0.0	0.0	0.0	0.0
GCF_003999415.1__GCF_000633395.1	80-85	Proteobacteria	2838.0	2846.0	8.0	7.0	106.0	109.0	13.0	6.0	1448.0	1456.0	4583094.0	3599612.0	1.0	1.0	282.0	149.0
GCA_003022945.1__GCA_018609665.1	85-90	Halobacteriota	1954.0	2110.0	0.0	0.0	110.0	325.0	5.0	1.0	1099.0	959.0	732916.0	1087956.0	0.0	0.0	0.0	0.0
GCA_016788465.1__GCA_002420115.1	80-85	Nitrospirota	1935.0	1734.0	6.0	6.0	301.0	47.0	1.0	2.0	924.0	1058.0	2145188.0	1360522.0	0.0	0.0	0.0	0.0
GCF_001905735.1__GCF_001905505.1	80-85	Actinobacteriota	3694.0	3692.0	26.0	28.0	151.0	142.0	13.0	10.0	1831.0	1845.0	4802402.0	4319198.0	0.0	0.0	0.0	0.0
GCF_003289625.1__GCF_017876655.1	85-90	Actinobacteriota	1267.0	1261.0	26.0	29.0	21.0	0.0	6.0	12.0	620.0	629.0	1205812.0	1321425.0	0.0	0.0	0.0	0.0
GCF_001542405.1__GCF_000799845.1	85-90	Proteobacteria	1701.0	1683.0	5.0	8.0	159.0	136.0	3.0	4.0	789.0	915.0	2761707.0	3045092.0	1.0	0.0	4.0	0.0
GCA_002699615.1__GCA_902633855.1	80-85	Proteobacteria	208.0	215.0	0.0	0.0	12.0	17.0	1.0	1.0	109.0	122.0	366577.0	498506.0	0.0	0.0	0.0	0.0
GCF_000830005.1__GCF_014649755.1	90-95	Actinobacteriota	3976.0	4056.0	154.0	95.0	9.0	276.0	106.0	22.0	1826.0	2029.0	2143036.0	3403410.0	0.0	2.0	0.0	410.0
GCF_003269295.1__GCF_001279525.1	85-90	Actinobacteriota	3785.0	3836.0	75.0	55.0	180.0	287.0	55.0	42.0	1923.0	1873.0	4590550.0	4100819.0	0.0	1.0	0.0	255.0
GCF_006334985.2__GCF_900111685.1	80-85	Actinobacteriota	4758.0	4739.0	41.0	53.0	495.0	477.0	116.0	115.0	2356.0	2390.0	5395561.0	6451257.0	0.0	0.0	0.0	0.0
GCF_001022965.1__GCF_000211415.1	90-95	Proteobacteria	1051.0	1045.0	9.0	8.0	34.0	38.0	0.0	0.0	484.0	480.0	931422.0	954109.0	2.0	0.0	287.0	0.0
GCA_902611475.1__GCA_902581005.1	90-95	Proteobacteria	193.0	189.0	6.0	7.0	35.0	35.0	2.0	2.0	113.0	112.0	466561.0	434955.0	1.0	0.0	84.0	0.0
GCA_900314695.1__GCA_902801725.1	85-90	Methanobacteriota	788.0	814.0	1.0	2.0	74.0	89.0	3.0	3.0	420.0	439.0	974275.0	1147104.0	0.0	0.0	0.0	0.0
GCF_009720745.1__GCF_001427305.1	85-90	Proteobacteria	2193.0	2145.0	25.0	26.0	104.0	68.0	3.0	3.0	1073.0	1117.0	2237083.0	1732205.0	0.0	0.0	0.0	0.0
GCA_900318535.1__GCA_900317325.1	80-85	Bacteroidota	1806.0	1807.0	31.0	26.0	181.0	193.0	48.0	35.0	902.0	904.0	2131452.0	1585395.0	0.0	0.0	0.0	0.0
GCF_000741175.1__GCF_018555635.1	85-90	Actinobacteriota	1796.0	1795.0	20.0	26.0	89.0	81.0	30.0	26.0	913.0	924.0	1608581.0	1697194.0	0.0	0.0	0.0	0.0
GCF_003143935.1__GCF_000745715.1	85-90	Actinobacteriota	4966.0	4996.0	146.0	87.0	25.0	299.0	147.0	48.0	2519.0	2448.0	4854344.0	4460064.0	0.0	0.0	0.0	0.0
GCF_004138285.1__GCF_002128425.1	90-95	Firmicutes	1921.0	1899.0	13.0	23.0	130.0	111.0	7.0	7.0	862.0	912.0	868267.0	1134339.0	2.0	2.0	325.0	293.0
GCF_000805335.1__GCF_009811635.1	85-90	Actinobacteriota	4350.0	4347.0	129.0	121.0	0.0	64.0	75.0	41.0	2136.0	2155.0	4214517.0	4317386.0	1.0	0.0	96.0	0.0
GCF_000278115.1__GCF_003606345.3	80-85	Proteobacteria	1239.0	1240.0	25.0	44.0	95.0	0.0	17.0	53.0	571.0	625.0	991582.0	969039.0	0.0	0.0	0.0	0.0
GCA_902624765.1__GCA_902589965.1	85-90	Proteobacteria	159.0	143.0	0.0	0.0	25.0	9.0	0.0	0.0	89.0	89.0	434401.0	258807.0	0.0	0.0	0.0	0.0
GCF_002530675.1__GCA_002217245.1	90-95	Bacteroidota	1759.0	1822.0	16.0	19.0	158.0	211.0	9.0	7.0	919.0	853.0	577563.0	525951.0	2.0	0.0	150.0	0.0
GCA_002869845.2__GCA_016222925.1	90-95	Nitrospirota	1334.0	1639.0	9.0	7.0	23.0	302.0	10.0	0.0	615.0	733.0	579351.0	1361072.0	2.0	0.0	693.0	0.0
GCA_902632665.1__GCA_902628565.1	90-95	Proteobacteria	110.0	93.0	0.0	0.0	26.0	13.0	3.0	3.0	63.0	60.0	387121.0	217501.0	0.0	0.0	0.0	0.0
GCF_000745065.1__GCF_000091545.1	80-85	Deinococcota	1400.0	1399.0	94.0	97.0	15.0	22.0	95.0	89.0	675.0	687.0	888311.0	986756.0	0.0	0.0	0.0	0.0
GCA_007130445.1__GCA_007695125.1	90-95	Deinococcota	1280.0	1139.0	2.0	2.0	259.0	172.0	0.0	0.0	718.0	648.0	1232525.0	744190.0	0.0	0.0	0.0	0.0
GCF_007786235.1__GCF_018215265.1	80-85	Actinobacteriota	1637.0	1630.0	6.0	6.0	57.0	48.0	8.0	8.0	829.0	826.0	1649545.0	2114974.0	0.0	0.0	0.0	0.0
GCF_004795055.1__GCF_017639205.1	85-90	Actinobacteriota	3998.0	3941.0	33.0	96.0	309.0	0.0	23.0	125.0	1973.0	2021.0	5168883.0	3886866.0	0.0	0.0	0.0	0.0
GCF_900091575.1__GCF_900089585.1	80-85	Actinobacteriota	3559.0	3546.0	57.0	105.0	192.0	71.0	24.0	65.0	1779.0	1739.0	3873379.0	4199138.0	0.0	0.0	0.0	0.0
GCF_001025215.1__GCF_001025195.1	90-95	Actinobacteriota	698.0	698.0	24.0	24.0	0.0	0.0	16.0	16.0	304.0	332.0	427210.0	665491.0	0.0	1.0	0.0	109.0
GCA_900555355.1__GCA_900760245.1	90-95	Actinobacteriota	1094.0	853.0	0.0	2.0	239.0	132.0	2.0	2.0	640.0	476.0	554673.0	272811.0	0.0	0.0	0.0	0.0
GCF_007828215.1__GCF_000292795.1	80-85	Proteobacteria	3176.0	3162.0	124.0	118.0	258.0	0.0	8.0	117.0	1571.0	1485.0	3666442.0	3588848.0	1.0	0.0	149.0	0.0
GCA_009691785.1__GCA_903831295.1	80-85	Planctomycetota	1263.0	1301.0	1.0	0.0	57.0	72.0	0.0	0.0	682.0	656.0	1099146.0	933666.0	0.0	0.0	0.0	0.0
GCF_900313025.1__GCF_000152965.1	80-85	Proteobacteria	1884.0	1873.0	14.0	22.0	70.0	12.0	15.0	41.0	929.0	943.0	1877729.0	2028111.0	0.0	0.0	0.0	0.0
GCA_004118855.1__GCF_004116625.1	80-85	Campylobacterota	1034.0	1027.0	20.0	13.0	41.0	46.0	3.0	3.0	501.0	523.0	1468842.0	1383932.0	0.0	1.0	0.0	3.0
GCA_900547685.1__GCA_900539145.1	85-90	Firmicutes_A	773.0	735.0	1.0	2.0	60.0	54.0	0.0	0.0	436.0	376.0	702970.0	496368.0	0.0	0.0	0.0	0.0
GCF_004345505.1__GCF_900091595.1	85-90	Actinobacteriota	3907.0	3908.0	31.0	21.0	205.0	232.0	3.0	6.0	1950.0	1959.0	3933633.0	4247346.0	0.0	0.0	0.0	0.0
GCF_002192695.1__GCF_013267355.1	90-95	Proteobacteria	1043.0	873.0	19.0	24.0	96.0	1.0	0.0	6.0	440.0	408.0	985231.0	897000.0	3.0	0.0	467.0	0.0
GCF_009496155.1__GCA_905373305.1	85-90	Firmicutes	800.0	944.0	5.0	6.0	48.0	186.0	2.0	1.0	427.0	479.0	480651.0	1172003.0	1.0	0.0	129.0	0.0
GCF_003471585.1__GCF_019131995.1	90-95	Actinobacteriota	914.0	954.0	8.0	0.0	57.0	92.0	1.0	1.0	446.0	417.0	516181.0	465276.0	0.0	0.0	0.0	0.0
GCA_902633965.1__GCA_902626575.1	90-95	Proteobacteria	96.0	95.0	0.0	0.0	14.0	15.0	0.0	0.0	56.0	52.0	298308.0	220065.0	0.0	0.0	0.0	0.0
GCF_015561235.1__GCA_905221435.1	90-95	Firmicutes	826.0	820.0	16.0	10.0	29.0	108.0	26.0	0.0	418.0	338.0	434816.0	475739.0	2.0	0.0	450.0	0.0
GCA_016285885.1__GCA_002310215.1	90-95	Bacteroidota	1535.0	1548.0	37.0	34.0	69.0	98.0	30.0	25.0	724.0	757.0	1069285.0	1322841.0	0.0	2.0	0.0	444.0
GCA_002482965.1__GCA_903848465.1	80-85	Verrucomicrobiota	3291.0	3280.0	10.0	9.0	261.0	407.0	20.0	13.0	1827.0	1632.0	2495344.0	3404949.0	0.0	0.0	0.0	0.0
GCA_903899375.1__GCA_903827345.1	90-95	Actinobacteriota	520.0	626.0	0.0	0.0	81.0	185.0	0.0	0.0	327.0	249.0	354753.0	323997.0	0.0	0.0	0.0	0.0
GCF_004216615.1__GCF_001591365.1	85-90	Proteobacteria	3288.0	3274.0	82.0	65.0	260.0	212.0	14.0	40.0	1585.0	1569.0	2614057.0	2375456.0	0.0	0.0	0.0	0.0
GCF_000720135.1__GCF_014650575.1	85-90	Actinobacteriota	4797.0	4752.0	22.0	21.0	278.0	244.0	32.0	35.0	2381.0	2430.0	4006141.0	5062844.0	0.0	0.0	0.0	0.0
GCF_005670685.2__GCF_010730955.1	85-90	Actinobacteriota	1878.0	1877.0	75.0	71.0	0.0	8.0	31.0	30.0	932.0	889.0	1872115.0	1658788.0	0.0	0.0	0.0	0.0
GCF_014250475.1__GCF_000286455.1	90-95	Firmicutes_C	910.0	1073.0	21.0	22.0	0.0	153.0	7.0	1.0	483.0	493.0	438918.0	472099.0	0.0	0.0	0.0	0.0
GCF_001809325.1__GCA_003028315.1	90-95	Proteobacteria	3872.0	3514.0	68.0	283.0	719.0	0.0	14.0	310.0	1661.0	1436.0	910977.0	915335.0	0.0	1.0	0.0	222.0
GCF_000368625.1__GCF_000773685.1	85-90	Proteobacteria	1399.0	1463.0	3.0	2.0	23.0	190.0	1.0	1.0	813.0	748.0	1142448.0	1524524.0	2.0	0.0	210.0	0.0
GCA_017646185.1__GCA_017399965.1	85-90	Firmicutes_A	1107.0	756.0	2.0	1.0	339.0	48.0	0.0	2.0	451.0	494.0	709994.0	193649.0	0.0	0.0	0.0	0.0
GCF_000772895.1__GCF_900114955.1	90-95	Actinobacteriota	4367.0	4379.0	21.0	23.0	267.0	256.0	15.0	13.0	2152.0	1991.0	2423382.0	2558137.0	1.0	2.0	324.0	277.0
GCF_004362315.1__GCF_010731875.1	85-90	Actinobacteriota	1948.0	1939.0	14.0	10.0	23.0	0.0	0.0	10.0	932.0	957.0	1477871.0	3579200.0	1.0	0.0	57.0	0.0
GCF_004349135.1__GCF_003634755.1	80-85	Bacteroidota	1379.0	1379.0	17.0	20.0	76.0	34.0	8.0	20.0	678.0	721.0	1365896.0	1951191.0	0.0	0.0	0.0	0.0
GCF_015554145.1__GCA_900757505.1	90-95	Actinobacteriota	710.0	806.0	5.0	4.0	53.0	103.0	6.0	6.0	335.0	387.0	281831.0	676382.0	0.0	0.0	0.0	0.0
GCF_006715785.1__GCF_004803895.1	80-85	Actinobacteriota	4308.0	4308.0	102.0	131.0	132.0	0.0	66.0	130.0	2127.0	2148.0	5216724.0	5487648.0	0.0	0.0	0.0	0.0
GCF_006438915.1__GCF_001952855.1	80-85	Proteobacteria	4288.0	4298.0	42.0	40.0	322.0	335.0	8.0	12.0	1907.0	2080.0	4425629.0	3999853.0	0.0	0.0	0.0	0.0
GCF_902833045.1__GCF_000012945.1	90-95	Proteobacteria	1706.0	1655.0	24.0	26.0	65.0	28.0	5.0	10.0	816.0	704.0	2654642.0	1538972.0	1.0	3.0	129.0	1687.0
GCF_900187605.1__GCF_018138145.1	90-95	Proteobacteria	3219.0	3163.0	182.0	70.0	77.0	0.0	6.0	28.0	1444.0	1233.0	1272242.0	976695.0	14.0	1.0	2108.0	109.0
GCF_018917935.1__GCA_000432915.1	90-95	Firmicutes_A	1084.0	1119.0	9.0	6.0	53.0	78.0	7.0	8.0	498.0	548.0	457088.0	813248.0	0.0	0.0	0.0	0.0
GCF_000720145.1__GCF_003287935.1	85-90	Actinobacteriota	4899.0	4773.0	50.0	336.0	807.0	0.0	26.0	373.0	2424.0	2382.0	4529895.0	3951303.0	1.0	0.0	552.0	0.0
GCF_000018065.1__GCA_000634215.1	90-95	Cyanobacteria	223.0	329.0	10.0	5.0	0.0	98.0	7.0	0.0	143.0	141.0	162931.0	354353.0	0.0	0.0	0.0	0.0
GCA_902555065.1__GCA_902531175.1	90-95	Proteobacteria	161.0	162.0	0.0	0.0	18.0	14.0	1.0	1.0	84.0	90.0	335312.0	267393.0	0.0	0.0	0.0	0.0
GCF_001968985.1__GCF_000421485.1	80-85	Aquificota	617.0	594.0	2.0	6.0	57.0	2.0	2.0	5.0	256.0	362.0	690833.0	624167.0	0.0	0.0	0.0	0.0
GCA_017938885.1__GCA_017420845.1	85-90	Firmicutes_A	2082.0	2332.0	8.0	5.0	216.0	613.0	5.0	1.0	1324.0	1158.0	1168259.0	1748871.0	0.0	0.0	0.0	0.0
GCA_001464835.1__GCA_903839845.1	80-85	Proteobacteria	2457.0	2522.0	1.0	1.0	67.0	199.0	9.0	6.0	1383.0	1241.0	1656853.0	1499348.0	0.0	0.0	0.0	0.0
GCA_902596185.1__GCA_902581605.1	90-95	Proteobacteria	174.0	157.0	0.0	0.0	28.0	12.0	3.0	3.0	103.0	100.0	570070.0	300454.0	0.0	0.0	0.0	0.0
GCF_001984175.1__GCF_001280085.1	85-90	Actinobacteriota	5075.0	5122.0	28.0	23.0	443.0	566.0	22.0	15.0	2488.0	2501.0	5158234.0	4584917.0	0.0	1.0	0.0	144.0
GCF_008919445.1__GCF_008386315.1	80-85	Actinobacteriota	1805.0	1806.0	18.0	27.0	50.0	0.0	4.0	12.0	900.0	917.0	1421737.0	1488550.0	0.0	0.0	0.0	0.0
GCA_900551615.1__GCA_001916065.1	85-90	Firmicutes_A	1092.0	1086.0	5.0	7.0	140.0	104.0	8.0	7.0	563.0	555.0	669911.0	684352.0	1.0	0.0	67.0	0.0
GCF_014836445.1__GCF_018388445.1	80-85	Actinobacteriota	2060.0	2050.0	70.0	79.0	82.0	0.0	0.0	24.0	1015.0	1044.0	1774339.0	1867123.0	0.0	0.0	0.0	0.0
GCF_005280195.1__GCF_014649495.1	80-85	Actinobacteriota	4257.0	4285.0	27.0	19.0	182.0	206.0	51.0	49.0	2159.0	2143.0	5506377.0	4265469.0	0.0	0.0	0.0	0.0
GCF_003205835.1__GCF_003086895.1	85-90	Proteobacteria	2375.0	2376.0	112.0	102.0	0.0	0.0	52.0	44.0	1078.0	1129.0	1425777.0	1844542.0	0.0	0.0	0.0	0.0
GCF_001314325.1__GCA_017309275.1	80-85	Proteobacteria	2149.0	2184.0	61.0	9.0	5.0	248.0	67.0	13.0	1148.0	1079.0	2674436.0	3528105.0	0.0	0.0	0.0	0.0
GCF_014844075.1__GCF_000499205.1	85-90	Firmicutes	2833.0	2928.0	88.0	76.0	0.0	161.0	27.0	2.0	1346.0	1364.0	1963364.0	2361273.0	0.0	1.0	0.0	630.0
GCF_009741445.1__GCF_010731775.1	85-90	Actinobacteriota	2217.0	2216.0	41.0	52.0	0.0	0.0	27.0	22.0	1115.0	1056.0	2389299.0	1169901.0	0.0	0.0	0.0	0.0
