pairid	fastani_ani	fastani_mapped	fastani_total
GCF_900148835.1__GCA_002483315.1	84.4179	584	943
GCF_014132155.1__GCF_002723935.1	93.4338	875	1145
GCF_003384795.1__GCF_014205255.1	85.408	1912	3353
GCA_900314795.1__GCA_002394725.1	88.8112	464	810
GCA_017427685.1__GCA_016285135.1	88.5497	544	915
GCF_900636545.1__GCF_900102635.1	89.128	1383	1730
GCF_003253745.1__GCF_000176035.2	87.8161	1673	2642
GCF_900109115.1__GCA_005402585.1	88.0245	1569	2157
GCF_003224335.1__GCF_013359865.1	84.3428	749	1090
GCA_003210235.1__GCA_003209655.1	84.2283	242	322
GCF_016860545.1__GCA_018195615.1	84.5781	1784	2943
GCA_900550865.1__GCF_001404875.1	90.9435	597	785
GCF_000739595.1__GCF_000337915.1	90.3685	772	1174
GCA_900319185.1__GCA_902785785.1	89.4291	506	615
GCF_014203215.1__GCF_902825155.1	85.7328	474	563
GCA_015066345.1__GCA_017461235.1	82.5169	445	754
GCA_003963075.1__GCF_004342485.1	86.5136	1042	1451
GCF_000744175.1__GCF_000091545.1	84.0765	552	851
GCF_000278725.1__GCA_018375675.1	85.932	507	744
GCA_001724985.1__GCA_018240795.1	85.853	557	773
GCF_002563895.1__GCF_002837185.1	87.5126	1487	2103
GCF_014962245.1__GCA_011053855.1	83.6467	339	435
GCF_002000165.1__GCF_002356535.2	86.4969	1556	2115
GCF_005406205.1__GCF_016598935.1	86.5565	429	531
GCF_003385895.1__GCF_014207905.1	83.9367	1046	1626
GCF_002848345.1__GCA_002213445.1	84.5189	902	1712
GCA_900552685.1__GCF_015557435.1	92.4685	312	366
GCF_003236315.1__GCF_900091445.1	84.7539	1238	2157
GCA_902573565.1__GCA_902538515.1	90.3365	274	440
GCF_000737715.1__GCF_900128945.1	94.5456	1526	1737
GCA_014239665.1__GCA_902514615.1	83.1891	224	376
GCF_005930975.1__GCF_001308205.1	90.1321	404	502
GCF_002895925.1__GCF_009914055.1	83.5873	994	1402
GCA_002435595.1__GCA_002386405.1	87.5492	782	1328
GCF_000717245.1__GCF_900116325.1	84.712	1502	2488
GCA_902619055.1__GCA_902573325.1	93.5082	197	266
GCF_902459535.1__GCF_000013645.1	94.6764	2225	2781
GCF_009690905.1__GCF_002879865.1	84.9302	1542	3202
GCF_003075095.1__GCF_013410015.1	86.945	1196	1524
GCA_902800345.1__GCA_902762795.1	85.5549	893	1373
GCF_014251555.1__GCF_000348805.1	84.4159	191	212
GCF_015206885.1__GCF_000297435.1	94.0913	986	1349
GCF_002890915.1__GCF_000935215.1	86.1302	1075	1573
GCF_003467445.1__GCF_000702585.1	84.0871	726	919
GCF_900091455.1__GCF_900091575.1	89	1732	2309
GCF_006716315.1__GCF_015752315.1	87.7121	1301	1656
GCF_018918025.1__GCA_002437735.1	94.7943	371	865
GCF_007667425.1__GCF_006385575.1	83.5289	780	1159
GCF_002924365.1__GCF_008275125.1	88.8121	1114	1432
GCA_016741945.1__GCA_013391385.1	87.7211	588	697
GCA_902625475.1__GCA_902573735.1	92.6931	269	463
GCF_002086835.1__GCF_001245615.1	88.2796	1742	2284
GCF_002283365.1__GCA_012269805.1	89.0164	767	1657
GCF_003182075.1__GCF_000010185.1	90.9505	500	645
GCF_001509795.1__GCF_001905385.1	85.1325	1618	2478
GCF_000350545.1__GCA_011389835.1	85.0772	710	1645
GCA_003279615.1__GCA_003280445.1	85.8473	307	493
GCA_017616555.1__GCA_017557885.1	87.2581	447	539
GCF_014358075.1__GCF_900115295.1	88.785	953	1308
GCF_000010625.1__GCA_009995705.1	93.2574	1202	1947
GCA_003483645.1__GCA_002501065.1	92.278	647	705
GCF_005144795.1__GCF_000963255.1	83.6085	398	642
GCA_003216175.1__GCA_003216595.1	89.7336	389	513
GCF_000010185.1__GCA_900766215.1	89.8448	439	662
GCA_902594675.1__GCA_902563435.1	84.214	245	395
GCF_900119235.1__GCF_900110505.1	83.3817	877	1386
GCF_003148585.1__GCF_904846185.1	96.324	968	1062
GCF_003762905.1__GCF_001864895.1	85.0814	867	1295
GCF_002574545.1__GCF_001712755.1	91.1716	1212	1429
GCA_016707175.1__GCA_016704565.1	84.42	853	1295
GCA_900556705.1__GCA_905215725.1	94.1546	250	312
GCA_900549655.1__GCA_900542175.1	93.3006	470	619
GCF_015776785.2__GCF_000718025.1	86.7165	1587	2178
GCF_001347015.1__GCA_905221085.1	92.3211	507	705
GCF_000527275.1__GCF_000156395.1	83.5348	963	1358
GCF_001514235.1__GCF_001514065.1	86.1049	2062	3400
GCF_002161555.1__GCA_019115485.1	85.4388	670	990
GCF_900104095.1__GCF_001652915.1	91.5001	1748	2086
GCF_003387415.1__GCF_003054145.1	88.5277	1334	2089
GCA_007280935.1__GCA_903850885.1	92.5425	467	551
GCA_900544645.1__GCF_001405375.1	94.9322	551	604
GCF_007341385.1__GCF_004362055.1	87.4075	1248	1569
GCF_001580545.1__GCF_900099835.1	84.6685	1578	2597
GCF_000243715.2__GCF_000243675.2	89.8452	1308	1459
GCA_902585265.1__GCA_902522525.1	88.7229	206	305
GCF_003337355.1__GCF_018403325.1	83.3744	1103	1802
GCF_013385965.1__GCF_900111895.1	87.8958	1606	2151
GCF_009709575.1__GCF_002843305.1	87.4913	1470	2045
GCF_003933245.1__GCF_002742265.1	90.4678	1064	1370
GCF_018424685.1__GCF_018613315.1	88.2661	1190	1475
GCF_013407145.1__GCA_014384555.1	85.5011	364	521
GCA_903872345.1__GCA_903820285.1	88.4641	1201	2068
GCF_002154895.1__GCF_016027715.1	83.1057	466	781
GCA_902623975.1__GCA_902573465.1	81.4865	190	327
GCF_006782915.1__GCF_001514215.1	84.9276	1665	2640
GCA_900551815.1__GCA_900757285.1	91.5949	394	651
GCF_001429545.1__GCF_000422905.1	91.0773	1552	2533
GCF_900581005.1__GCF_900187615.1	84.223	1198	2139
GCF_002849695.1__GCF_000025985.1	87.5514	1322	1771
GCF_003254545.1__GCF_003312915.1	85.0786	1149	1665
GCA_015057555.1__GCA_017463225.1	83.3761	512	831
GCF_002879535.1__GCF_900103325.1	87.3247	1480	1996
GCF_019039055.1__GCA_017307275.1	83.4776	1220	1834
GCA_018433835.1__GCA_016841955.1	91.7095	672	945
GCA_902618855.1__GCA_902554035.1	85.2915	214	313
GCF_000158075.1__GCF_902364025.1	94.4249	1689	2110
GCF_005048225.1__GCF_003259195.1	83.3229	813	1358
GCF_009683175.1__GCF_002715865.1	92.1217	594	705
GCF_000717335.1__GCF_014145675.1	85.261	1886	3313
GCA_902635865.1__GCA_902628525.1	83.6864	145	293
GCA_902598655.1__GCA_902539195.1	93.5054	192	350
GCF_002980575.1__GCF_011043555.1	84.5728	1004	1527
GCF_900107395.1__GCF_003852315.1	83.5703	1308	2222
GCA_902592965.1__GCA_902515965.1	82.5368	130	331
GCF_000741295.1__GCF_000771225.1	94.2018	554	633
GCF_001618175.1__GCF_000299935.1	83.8857	759	1204
GCF_017874735.1__GCF_000758665.1	83.6921	1698	2531
GCF_006175905.1__GCA_905221195.1	86.7427	443	625
GCF_001700505.1__GCF_002711365.1	90.293	1686	2172
GCF_016758195.1__GCF_900163635.1	85.3075	883	1172
GCA_017561935.1__GCA_017548545.1	91.9514	760	1081
GCF_016863495.1__GCF_014646235.1	86.1878	1419	2297
GCA_902597895.1__GCA_902521005.1	94.8469	244	322
GCA_017620435.1__GCA_017418585.1	85.3039	259	431
GCF_001074635.1__GCF_001579665.1	92.8198	457	593
GCA_902613065.1__GCA_902596975.1	93.5033	330	409
GCA_015257455.1__GCA_013333135.2	92.7578	179	227
GCA_002837415.1__GCF_014084045.1	86.5668	699	923
GCF_018380615.1__GCA_900129595.1	85.331	1232	1869
GCF_001440405.1__GCF_013114825.1	88.0452	1823	2826
GCA_003213555.1__GCA_902601705.1	85.5495	174	247
GCA_003278095.1__GCA_902528415.1	94.0534	423	725
GCF_000154905.1__GCF_000213055.1	91.682	1899	2323
GCF_003605755.1__GCF_002870965.1	92.3439	844	1092
GCA_016788495.1__GCA_013347225.1	90.3997	764	894
GCF_003352185.1__GCF_000633255.1	88.5945	1718	2108
GCA_017960085.1__GCA_017527625.1	93.4726	399	476
GCA_002840155.1__GCF_003060885.1	88.1197	1165	1504
GCA_902614655.1__GCA_902577765.1	92.8005	282	346
GCA_002839645.1__GCF_000015825.1	86.3746	647	892
GCA_902583635.1__GCA_902528505.1	90.2955	130	308
GCF_000518925.1__GCF_900100045.1	91.1005	1091	1451
GCF_019168305.1__GCF_015354575.1	84.4701	1177	1813
GCF_000317475.1__GCA_013299165.1	86.0762	1771	2755
GCF_001984155.1__GCF_013280595.1	84.5717	2090	3878
GCF_000173795.1__GCA_900764725.1	91.5947	498	749
GCA_013333675.2__GCA_905371715.1	94.1987	215	264
GCA_001916715.1__GCA_002472405.1	94.7423	526	802
GCF_001639065.2__GCF_900088415.1	95.1474	1639	1819
GCF_001275135.1__GCA_000436695.1	85.8077	718	1223
GCF_900446215.1__GCF_902499175.1	91.889	1993	2671
GCA_902613545.1__GCA_902590505.1	94.5828	255	316
GCF_004353905.1__GCF_000519185.1	94.1481	2454	3099
GCA_902619105.1__GCA_902533965.1	93.0071	175	408
GCF_016908435.1__GCA_015978205.1	93.1528	669	887
GCF_015163075.1__GCF_003955715.1	94.6027	2737	3460
GCF_002797895.1__GCF_000242815.1	89.6706	1403	2148
GCF_003675955.1__GCF_000158915.1	85.7749	2452	4219
GCF_004770145.1__GCF_004770765.1	85.0041	1048	1381
GCF_007827595.1__GCF_001685355.1	84.5575	1938	3400
GCF_001602525.1__GCF_001422725.1	84.5456	1282	1966
GCA_900549085.1__GCF_002736145.1	91.8576	550	670
GCF_013385985.1__GCF_009866765.1	88.2321	1587	2204
GCA_017469405.1__GCA_017464045.1	88.5477	447	847
GCF_003044275.1__GCF_017355185.1	90.2321	989	1372
GCF_002204185.1__GCF_002117485.1	91.8632	1740	2063
GCA_004020365.1__GCF_004791165.1	84.919	1352	2323
GCF_002858865.1__GCF_002310375.3	91.947	1123	1310
GCF_004339465.1__GCA_000378025.1	90.1969	1275	1605
GCF_001667185.1__GCF_002102255.1	84.2479	1274	1774
GCA_011523445.1__GCA_009842205.1	93.1837	570	628
GCF_900091315.1__GCA_014649355.1	84.7141	1588	2827
GCF_001667885.1__GCF_001667145.1	83.246	1228	1766
GCF_014145585.1__GCF_014635905.1	82.9762	435	610
GCF_009765225.1__GCF_001647635.1	83.4049	772	1225
GCA_902514485.1__GCA_902511005.1	88.9538	218	277
GCF_000815105.2__GCF_902459745.1	84.9925	1368	1955
GCF_006175905.1__GCF_001113365.1	86.3535	448	625
GCF_004570845.1__GCF_001425325.1	89.0088	1030	1254
GCA_902571865.1__GCA_902541215.1	91.4632	328	531
GCF_001171885.1__GCA_001579015.1	85.9549	432	693
GCF_003610995.1__GCA_003268675.1	91.8596	1995	2412
GCF_004217115.1__GCF_004122035.1	88.4282	1112	1327
GCA_003211655.1__GCA_902609995.1	93.5879	172	326
GCF_001544135.1__GCF_000445995.2	85.9441	853	1104
GCF_001563495.1__GCF_900156575.1	83.0975	1067	1686
GCF_016907815.1__GCF_001592125.1	83.8406	653	1137
GCA_902536655.1__GCA_902526865.1	89.5561	328	457
GCA_900543155.1__GCA_900542795.1	85.1484	469	713
GCA_902598305.1__GCA_902595825.1	87.275	345	588
GCA_016871725.1__GCA_004293385.1	90.9478	251	703
GCA_902613845.1__GCA_902527545.1	94.1348	333	411
GCF_009883055.1__GCA_900751995.1	90.5698	327	1124
GCA_900543025.1__GCA_018380015.1	94.2772	566	641
GCF_004217615.1__GCF_902825405.1	86.727	1105	2422
GCF_008329605.1__GCF_014202335.1	88.5312	1743	2405
GCF_003234115.1__GCA_900086645.1	85.4749	945	1245
GCF_014650495.1__GCA_000715685.1	87.3222	1642	2329
GCF_001858325.1__GCA_018066865.1	82.7999	773	1332
GCF_005406225.1__GCF_016598935.1	90.3677	425	545
GCA_902596655.1__GCA_902578815.1	89.4688	398	690
GCF_900112935.1__GCF_900109135.1	86.6694	791	1039
GCA_003216595.1__GCA_003216895.1	89.1949	339	504
GCF_003606365.2__GCF_005404815.1	83.7684	610	904
GCA_017998575.1__GCA_017307855.1	92.1316	901	1096
GCA_004963905.1__GCF_003952525.1	87.7356	1488	2260
GCF_014529935.1__GCF_014529945.1	84.1281	1897	2683
GCF_000369525.1__GCF_009884975.1	92.2724	1142	1540
GCF_000493015.1__GCF_014169315.1	87.9371	1205	1578
GCA_900469475.1__GCF_003627795.1	87.1999	1572	2094
GCF_003725545.1__GCF_000158815.1	85.3962	1205	1870
GCF_900169165.1__GCF_011617245.1	85.1074	969	1280
GCF_004366075.1__GCF_004216905.1	93.6789	2386	2791
GCF_003999415.1__GCF_000633395.1	83.692	1341	2095
GCA_003022945.1__GCA_018609665.1	89.4123	506	843
GCA_016788465.1__GCA_002420115.1	84.2687	780	1049
GCF_001905735.1__GCF_001905505.1	84.6433	1611	2538
GCF_003289625.1__GCF_017876655.1	85.6461	797	1083
GCF_001542405.1__GCF_000799845.1	86.5158	1433	2625
GCA_002699615.1__GCA_902633855.1	83.6095	275	472
GCF_000830005.1__GCF_014649755.1	92.2184	2098	3050
GCF_003269295.1__GCF_001279525.1	86.7745	2044	3086
GCF_006334985.2__GCF_900111685.1	84.7532	2166	3645
GCF_001022965.1__GCF_000211415.1	90.1554	1378	1694
GCA_902611475.1__GCA_902581005.1	92.602	290	496
GCA_900314695.1__GCA_902801725.1	84.4901	460	745
GCF_009720745.1__GCF_001427305.1	87.4175	1551	1972
GCA_900318535.1__GCA_900317325.1	84.096	677	957
GCF_000741175.1__GCF_018555635.1	86.1917	565	945
GCF_003143935.1__GCF_000745715.1	86.6098	2154	3200
GCF_004138285.1__GCF_002128425.1	92.8044	1342	1680
GCF_000805335.1__GCF_009811635.1	86.4013	1668	2682
GCF_000278115.1__GCF_003606345.3	82.6073	536	703
GCA_902624765.1__GCA_902589965.1	88.1866	219	307
GCF_002530675.1__GCA_002217245.1	91.4102	791	953
GCA_002869845.2__GCA_016222925.1	91.6889	536	1035
GCA_902632665.1__GCA_902628565.1	92.4859	139	224
GCF_000745065.1__GCF_000091545.1	84.4589	550	738
GCA_007130445.1__GCA_007695125.1	89.0598	596	865
GCF_007786235.1__GCF_018215265.1	84.9386	1101	1605
GCF_004795055.1__GCF_017639205.1	86.2076	1708	2570
GCF_900091575.1__GCF_900089585.1	84.1322	1494	2364
GCF_001025215.1__GCF_001025195.1	92.576	588	771
GCA_900555355.1__GCA_900760245.1	93.6097	334	429
GCF_007828215.1__GCF_000292795.1	83.7638	1253	2047
GCA_009691785.1__GCA_903831295.1	84.8496	556	688
GCF_900313025.1__GCF_000152965.1	84.3784	1060	1510
GCA_004118855.1__GCF_004116625.1	83.8928	608	903
GCA_900547685.1__GCA_900539145.1	88.2965	565	757
GCF_004345505.1__GCF_900091595.1	85.1582	1536	2470
GCF_002192695.1__GCF_013267355.1	94.9315	2063	2354
GCF_009496155.1__GCA_905373305.1	86.003	305	701
GCF_003471585.1__GCF_019131995.1	93.5604	592	747
GCA_902633965.1__GCA_902626575.1	93.5001	212	290
GCF_015561235.1__GCA_905221435.1	91.7315	480	632
GCA_016285885.1__GCA_002310215.1	91.8449	895	1225
GCA_002482965.1__GCA_903848465.1	84.8679	1329	2296
GCA_903899375.1__GCA_903827345.1	89.0544	242	387
GCF_004216615.1__GCF_001591365.1	88.121	1550	2162
GCF_000720135.1__GCF_014650575.1	85.5695	1759	2903
GCF_005670685.2__GCF_010730955.1	88.5957	1586	2033
GCF_014250475.1__GCF_000286455.1	93.6979	613	783
GCF_001809325.1__GCA_003028315.1	93.0014	653	856
GCF_000368625.1__GCF_000773685.1	84.4477	703	1124
GCA_017646185.1__GCA_017399965.1	88.9864	326	348
GCF_000772895.1__GCF_900114955.1	93.1575	2596	3308
GCF_004362315.1__GCF_010731875.1	85.2678	1285	2306
GCF_004349135.1__GCF_003634755.1	85.1288	807	1307
GCF_015554145.1__GCA_900757505.1	94.233	545	790
GCF_006715785.1__GCF_004803895.1	84.8148	1802	3045
GCF_006438915.1__GCF_001952855.1	83.8811	1240	2218
GCF_902833045.1__GCF_000012945.1	94.5345	2070	2557
GCF_900187605.1__GCF_018138145.1	93.0057	1909	2148
GCF_018917935.1__GCA_000432915.1	91.5675	714	973
GCF_000720145.1__GCF_003287935.1	87.0087	1877	2834
GCF_000018065.1__GCA_000634215.1	91.1984	454	579
GCA_902555065.1__GCA_902531175.1	93.0113	306	384
GCF_001968985.1__GCF_000421485.1	83.0415	388	505
GCA_017938885.1__GCA_017420845.1	85.8209	422	946
GCA_001464835.1__GCA_903839845.1	85.452	844	1146
GCA_902596185.1__GCA_902581605.1	89.9464	178	272
GCF_001984175.1__GCF_001280085.1	88.1577	2246	3398
GCF_008919445.1__GCF_008386315.1	85.3898	881	1147
GCA_900551615.1__GCA_001916065.1	86.2263	352	499
GCF_014836445.1__GCF_018388445.1	85.2686	1013	1373
GCF_005280195.1__GCF_014649495.1	84.9307	1713	2574
GCF_003205835.1__GCF_003086895.1	88.2984	1182	1630
GCF_001314325.1__GCA_017309275.1	84.8881	963	1914
GCF_014844075.1__GCF_000499205.1	88.9682	1857	2517
GCF_009741445.1__GCF_010731775.1	86.5424	1410	1652
GCF_009469765.1__GCA_013335535.1	82.7248	794	1413
GCA_900314215.1__GCF_009676955.1	84.5344	632	884
GCA_902593125.1__GCA_902522865.1	85.1797	210	402
GCA_002500485.1__GCA_002435305.1	87.0322	511	771
GCA_014653835.1__GCA_902609855.1	81.1659	193	312
GCA_902624635.1__GCA_902578265.1	87.0747	232	309
GCF_002913225.1__GCF_003048575.1	88.0545	479	617
GCA_902613855.1__GCA_902526595.1	91.5575	280	392
GCF_011682145.1__GCF_011682045.1	93.5409	2046	2448
GCA_900472785.1__GCF_001885585.1	84.4029	1133	1725
GCF_008042115.1__GCF_012273515.1	91.8926	2543	3138
GCF_005083565.1__GCF_005080845.1	80.9676	177	217
GCF_003058195.1__GCF_001675285.1	90.6211	1147	1335
GCF_004794465.1__GCF_004794515.1	84.7633	839	1339
GCA_002325245.1__GCA_905479755.1	88.103	650	818
GCA_002717445.1__GCA_002691305.1	81.4854	272	486
GCF_009363115.1__GCF_002240415.1	91.2442	1383	1880
GCF_000273745.1__GCA_000012145.1	93.4429	387	412
GCF_003289925.1__GCF_018613655.1	82.3932	709	1042
GCF_003349955.1__GCF_003119195.2	94.7523	1953	2289
GCF_000278115.1__GCF_000278295.1	91.5701	582	703
GCA_017417315.1__GCA_016287995.1	85.12	627	1269
GCA_900318445.1__GCA_002392525.1	94.1061	387	752
GCF_003063355.1__GCF_001269385.1	86.4741	761	1199
GCA_004346725.1__GCA_002377245.1	83.0344	960	1833
GCA_016703005.1__GCA_902825795.1	90.0956	1007	1368
GCF_005217615.1__GCF_013284355.1	92.9799	1688	2060
GCF_014202075.1__GCA_013912005.1	84.1817	660	879
GCF_004135645.1__GCF_000236865.1	85.0149	560	915
GCA_902603625.1__GCA_902582845.1	84.636	118	235
GCF_004762045.1__GCF_002102345.1	87.6673	1711	2200
GCF_017874765.1__GCF_000758665.1	83.9231	1590	2481
GCF_003634495.1__GCF_013410755.1	91.145	1892	2483
GCF_008704655.1__GCF_003865135.1	89.902	2428	3120
GCF_000332875.2__GCA_902362875.1	88.291	629	888
GCA_902575065.1__GCA_902527525.1	83.5154	145	403
GCF_014269185.2__GCF_900188455.1	83.9298	1162	1745
GCF_000336815.1__GCF_000025685.1	93.4071	1031	1310
GCA_016869875.1__GCA_003255745.1	83.4142	585	1052
GCF_900187225.1__GCF_013282665.1	92.7177	843	954
GCF_001700505.1__GCF_000717025.1	90.4315	1732	2172
GCF_002847525.1__GCF_000278725.1	85.7837	542	767
GCF_014698065.1__GCA_017115165.1	88.1967	1761	3240
GCF_000148585.2__GCA_905221385.1	86.9362	442	622
GCA_003210095.1__GCA_902583455.1	86.818	219	381
GCF_004011865.1__GCF_001646645.1	86.0453	1206	1797
GCA_004020875.1__GCF_006440675.1	89.6854	1575	2179
GCF_002288525.1__GCF_000265205.3	84.5038	1360	2030
GCA_016937035.1__GCA_012729265.1	88.673	510	781
GCA_019120075.1__GCA_019120615.1	92.0021	692	1042
GCA_902158745.1__GCA_902158735.1	92.8084	253	433
GCF_018881655.1__GCF_018687895.1	91.1464	595	737
GCA_900539115.1__GCA_002431395.1	93.3489	741	907
GCF_008180865.1__GCF_002561455.1	83.0902	944	1573
GCF_000400715.1__GCF_000369805.1	87.9604	1085	1430
GCA_902632575.1__GCA_902617465.1	91.2017	107	188
GCA_017303795.1__GCA_003537495.1	87.0721	693	1612
GCA_017744495.1__GCA_017745235.1	85.8886	945	1312
GCF_003001815.1__GCF_014647795.1	84.9394	2195	3681
GCF_001431415.1__GCA_002345545.1	84.4878	770	1340
GCF_900078675.2__GCF_001053185.1	83.9757	1305	1963
GCF_009739905.1__GCF_014649735.1	89.4545	1768	2359
GCA_900319035.1__GCA_017542915.1	94.0534	433	775
GCF_002222055.1__GCF_018380615.1	85.2856	1280	1897
GCF_014650595.1__GCF_014648635.1	87.6191	2003	3337
GCF_014252455.1__GCF_014252095.1	82.3157	179	202
GCF_010667645.1__GCF_002860365.1	90.4645	635	859
GCF_000411415.1__GCF_009730335.1	88.3138	679	808
GCF_002096595.1__GCF_001553685.1	83.7512	421	646
GCA_000218745.1__GCA_000291825.1	93.3401	245	494
GCF_001179945.1__GCA_902557605.1	83.469	74	191
GCF_015351235.1__GCF_900177615.1	87.7603	1119	1340
GCF_003217415.1__GCF_900129795.1	83.3867	1238	2031
GCF_003466125.1__GCA_905215815.1	91.2081	472	711
GCF_016907275.1__GCF_014201145.1	94.0317	1931	2387
GCF_013337185.1__GCF_001642805.2	84.2413	1227	1750
GCF_001667035.1__GCF_900240975.1	83.6603	1230	1854
GCA_902592715.1__GCA_902545635.1	83.5646	222	342
GCA_003212175.1__GCA_902572915.1	83.9841	132	333
GCF_003434305.1__GCF_003857015.1	85.9441	1063	2302
GCF_001719045.1__GCF_000237325.1	90.0075	1638	1918
GCA_003212275.1__GCA_902560185.1	94.8771	230	355
GCA_017536405.1__GCA_017466865.1	92.5536	397	564
GCF_002160825.1__GCF_002160765.1	85.4571	772	1149
GCA_017535125.1__GCA_905235775.1	85.486	347	569
GCF_014698475.1__GCA_018993265.1	89.4108	1707	2339
GCF_002382885.1__GCA_003268675.1	89.0205	1853	2619
GCA_003214115.1__GCA_902538695.1	92.085	134	342
GCA_009360615.1__GCF_008727115.1	85.0121	956	1692
GCA_902613855.1__GCA_902571135.1	81.4255	235	392
GCF_001280455.1__GCF_018228765.1	90.7211	816	1181
GCF_013034685.1__GCF_013031355.1	82.942	948	1516
GCF_004217145.1__GCF_011761605.1	86.3521	1999	2868
GCA_902625365.1__GCA_902560675.1	87.5399	187	321
GCF_000622145.1__GCF_900100045.1	84.5886	875	1439
GCA_900555355.1__GCA_900552425.1	92.4212	301	429
GCF_003667505.1__GCF_900156065.1	84.7804	1411	2018
GCA_900556285.1__GCF_003437035.1	92.6929	330	368
GCF_001642575.1__GCF_000454545.1	93.3044	1400	1723
GCF_003664255.1__GCF_012034245.1	85.9926	1407	2601
GCF_001886615.1__GCA_014859505.1	84.349	689	1181
GCF_013410405.1__GCF_014653945.1	87.7943	1715	2398
GCF_004348675.1__GCF_900090305.1	84.9214	1139	2000
GCF_002096845.1__GCA_905221345.1	86.8217	443	663
GCA_900105215.1__GCA_002367105.1	93.9183	1427	1976
GCF_003063665.1__GCA_903935585.1	83.6415	699	984
GCF_003751305.1__GCF_009832905.1	87.2969	1119	1359
GCF_002112385.1__GCF_004683905.1	88.6177	1711	2081
GCA_900469175.1__GCF_000696095.1	83.1854	1346	2195
GCF_000203935.1__GCF_000146165.2	86.2225	1263	1749
GCF_016917755.1__GCF_014648695.1	87.7695	2096	3285
GCF_014197615.1__GCF_017357245.1	87.4442	1479	1988
GCA_003260345.1__GCA_013332525.2	91.8408	268	314
GCA_010202115.1__GCA_013100805.1	91.509	240	310
GCF_013112245.1__GCF_013111185.1	89.7567	1230	1578
GCF_001270495.1__GCF_019049285.1	91.7177	2397	3334
GCF_003501885.1__GCA_003268675.1	89.2478	1776	2237
GCA_900553935.1__GCA_900545605.1	92.6124	332	424
GCF_004403395.1__GCF_004402375.1	87.2468	821	1034
GCA_017649855.1__GCA_017544105.1	94.2582	515	767
GCA_000403275.2__GCA_910585965.1	84.1781	841	1422
GCA_002731315.1__GCA_002686685.1	90.3882	243	445
GCF_003048675.2__GCF_003048835.2	95.0092	593	677
GCA_902601895.1__GCA_902539195.1	91.7178	192	362
GCF_010614725.1__GCF_010645075.1	84.6827	1230	1903
GCA_903866255.1__GCA_903859055.1	85.3678	475	874
GCF_004366035.1__GCF_000565285.1	88.7332	1260	1917
GCF_000720325.1__GCF_014656095.1	88.4497	2138	3272
GCF_001884235.1__GCF_001455345.1	89.0343	1407	1760
GCF_000440555.1__GCA_002831545.1	86.2785	450	676
GCF_007858365.1__GCF_001042985.1	83.4876	1048	1752
GCA_003326195.1__GCA_017114945.1	90.5724	1898	2974
GCA_012517995.1__GCA_012841175.1	89.6558	324	890
GCF_002210425.1__GCA_902762795.1	85.6536	822	1168
GCA_002704225.1__GCA_012269545.1	82.0113	736	942
GCF_900637905.1__GCF_001553085.1	85.3088	377	559
GCF_003627815.1__GCF_014650455.1	89.6374	1993	2797
GCF_000515415.1__GCF_014198245.1	88.4034	1871	2682
GCF_001187535.1__GCF_017357385.1	90.9356	1653	2227
GCA_900547855.1__GCF_902364945.1	93.5367	471	523
GCF_000702585.1__GCF_000714435.1	88.5516	814	1011
GCF_014651155.1__GCF_014649815.1	89.4264	1882	2702
GCF_001647715.1__GCF_000931465.1	83.492	1344	2202
GCA_002698265.1__GCA_002746355.1	87.0753	567	644
GCF_019212185.1__GCF_000282275.2	84.6299	1243	2114
GCF_013870525.1__GCF_900105055.1	89.3331	2154	2716
