pairid	dnadiff_blocks	dnadiff_inverted_blocks	dnadiff_aligned_bp	dnadiff_inverted_bp	dnadiff_inverted_fraction
GCA_017852845.1__GCA_017855415.1	740	359	3559469	1720071	0.4832380897263046
GCA_017852845.1__GCA_017859615.1	705	351	3761000	1881086	0.5001558096250998
GCA_017852255.1__GCA_017852845.1	702	360	3701852	1953586	0.527732064923179
GCA_018661305.1__GCA_018667715.1	168	81	997809	495245	0.4963324644295652
GCA_900540645.1__GCA_905196595.1	45	18	1355409	447902	0.3304552352832244
GCF_000295825.1__GCF_001655245.1	176	80	6270716	3387611	0.5402271447152127
GCA_900542415.1__GCA_900752575.1	122	73	1650595	1092407	0.6618261899496848
GCA_014863965.1__GCA_900542415.1	165	103	1726814	936788	0.5424950226254825
GCA_014864025.1__GCA_900542415.1	294	137	1698020	716322	0.4218572219408487
GCA_002705005.1__GCF_014645395.1	232	116	2763068	1372171	0.4966113754710343
GCA_903951895.1__GCA_903953535.1	597	285	2501788	1215986	0.4860467793434136
GCA_903951895.1__GCA_903954235.1	622	276	2466970	1110407	0.4501096486783382
GCA_903953535.1__GCA_903954235.1	636	318	2520037	1253811	0.4975367425160821
GCF_000834715.1__GCF_002217365.1	612	226	4915030	1864047	0.3792544501254316
GCF_009805855.1__GCF_009805885.1	177	93	1720750	999317	0.5807450239721051
GCF_007625215.1__GCF_009805855.1	185	79	1695585	624813	0.36849405957236
GCF_009805845.1__GCF_009805855.1	180	79	1695605	851030	0.5019034503908635
GCA_902760775.1__GCA_902762035.1	370	171	1809373	839099	0.4637512552690904
GCA_017856345.1__GCA_017859595.1	220	115	1842233	954168	0.5179409987770277
GCA_017852595.1__GCA_017859415.1	238	111	1781542	788634	0.4426693280315592
GCA_017856345.1__GCA_017859075.1	218	121	1796605	1103592	0.6142652391594146
GCA_003644565.1__GCA_017656455.1	376	171	1649304	770759	0.4673237923390715
GCA_009778765.1__GCA_009784415.1	171	68	513624	182475	0.3552696135694593
GCA_017409075.1__GCA_017451815.1	426	214	1582513	874230	0.5524314808156394
GCA_903883795.1__GCA_903893395.1	225	100	1271629	555808	0.4370834575178767
GCA_903905385.1__GCA_903915885.1	256	128	1139590	646460	0.5672741951052571
GCA_903837245.1__GCA_903883795.1	245	104	1402621	497357	0.3545911547025176
GCA_002439445.1__GCF_006351725.1	353	153	3879108	1686907	0.4348698205876196
GCA_002316375.1__GCA_002439445.1	663	311	3848261	1896768	0.4928896454788279
GCA_002340205.1__GCF_006351725.1	164	68	4095081	1864280	0.4552486263397476
GCA_002314135.1__GCA_002473045.1	88	52	4847658	3310943	0.6829984706016803
GCA_002378245.1__GCA_002471505.1	94	42	4805704	2448302	0.5094575113240433
GCA_002378245.1__GCA_002473045.1	110	44	4806854	1395796	0.2903762003172969
GCF_012843815.1__GCF_016902075.1	272	132	1796462	884298	0.4922441999886443
GCF_000379745.1__GCF_900447715.1	120	43	2186962	991542	0.4533878503604543
GCF_000379745.1__GCF_013103685.1	183	94	2000042	1136470	0.5682230673155864
GCA_017985345.1__GCA_018060405.1	181	92	1076928	560424	0.5203913353538955
GCA_017985345.1__GCA_018053265.1	188	100	1079477	578285	0.5357084958734647
GCA_018060405.1__GCA_018063865.1	145	66	1095516	544785	0.4972862103337605
GCF_000721345.1__GCF_000721625.1	1404	632	6806971	3393008	0.4984607691144857
GCF_000721345.1__GCF_003814885.1	1097	571	7111698	3678130	0.5171943465540859
GCF_000721625.1__GCF_003814885.1	1199	669	7003901	3792362	0.5414642497088409
GCF_017815105.1__GCF_019048705.1	227	76	3994833	1304771	0.3266146544799244
GCA_904385455.1__GCA_905209125.1	418	206	2007986	1058799	0.5272940149981126
GCA_900759135.1__GCA_904385455.1	370	189	1693848	805985	0.4758307711199588
GCA_019118615.1__GCA_904385455.1	371	178	1945925	972369	0.4996950036614977
GCF_003814635.1__GCF_003814965.1	10	3	3692338	760248	0.2058988099139352
GCF_003814635.1__GCF_015350875.1	317	234	3100696	2128093	0.6863275213048942
GCF_003814965.1__GCF_015350875.1	318	189	3100648	1712824	0.5524083997925595
GCA_903819555.1__GCA_903836045.1	38	18	1997993	881610	0.441247792159432
GCF_012396665.1__GCF_016760305.1	139	77	1703597	901015	0.5288897550300922
GCA_003542775.1__GCF_016760265.1	156	101	1545348	929402	0.6014192272549613
GCA_003542775.1__GCF_016760285.1	154	86	1545358	845829	0.5473353100058368
GCA_902550055.1__GCA_902556295.1	66	36	475962	201215	0.4227543375311474
GCF_000742335.1__GCF_003795605.1	462	234	4223681	2003769	0.4744129587438066
GCF_002978315.1__GCF_002978535.1	303	139	4048862	1677907	0.4144144700412115
GCA_000319535.1__GCA_000319555.1	1243	177	4084114	342535	0.0838700878574888
GCA_017889225.1__GCA_904382395.1	438	225	2807632	1505134	0.5360866381349123
GCA_009993565.1__GCA_009994575.1	77	21	2972774	418883	0.1409064395746195
GCA_016708985.1__GCA_016718615.1	55	24	4203209	2088382	0.4968541892634889
GCA_016708985.1__GCA_018057805.1	93	34	3864549	1365125	0.3532430304286477
GCA_016718615.1__GCA_018057805.1	102	42	3835573	1987867	0.5182711944212768
GCF_008016805.1__GCF_009862625.1	1001	525	6989059	3526536	0.5045795149246844
GCF_008016805.1__GCF_009862035.1	416	221	7050231	3426451	0.4860054940043808
GCF_009862035.1__GCF_009862625.1	730	358	7985432	4106998	0.5143113108971437
GCA_903841725.1__GCA_903940335.1	381	193	1386899	680311	0.4905267074242609
GCA_903824085.1__GCA_903937015.1	412	168	1370017	492144	0.3592247395470275
GCA_903940335.1__GCA_903959055.1	160	81	1501819	808411	0.5382879028697866
GCA_017449705.1__GCA_017460645.1	383	187	1324186	642693	0.4853494901773618
GCF_014299995.1__GCF_014696195.1	1735	870	4350105	2135889	0.4909971138627688
GCF_005402885.1__GCF_014696235.1	1276	622	4850023	2524947	0.5206051600167669
GCF_005402885.1__GCF_014696195.1	1356	700	5100911	2694922	0.5283217056717908
GCF_003990085.1__GCF_900640165.1	461	244	3125199	1658326	0.5306305294478848
GCF_003990085.1__GCF_900452715.1	424	147	3146148	1234070	0.3922479171354939
GCF_900452715.1__GCF_900640165.1	141	81	3751091	2407795	0.6418919189110581
GCF_002873195.1__GCF_002874415.1	421	213	5078092	2614996	0.5149564048859296
GCF_011378705.1__GCF_015864705.1	391	185	3939487	2028737	0.514974919323252
GCF_000238895.1__GCF_002836155.1	480	212	3872567	1670467	0.4313590959175141
GCF_012933495.1__GCF_015864505.1	456	231	4031826	1947867	0.4831227835725054
GCF_014875845.1__GCF_014875965.1	199	96	3390709	1800960	0.5311455509747371
GCF_000478785.1__GCF_014875755.1	360	163	3264972	1451260	0.4444938578340028
GCF_014875745.1__GCF_014875785.1	142	54	3357064	959373	0.2857773935796279
GCF_004959795.1__GCF_900638655.1	114	45	3859401	1638286	0.4244922981571493
GCF_900454805.1__GCF_900638655.1	163	7	3832155	3636	0.0009488133961178
GCF_001026985.1__GCF_004959795.1	207	101	3727868	1583416	0.4247510909721052
GCF_002213185.1__GCF_002213225.1	124	80	3600558	2346920	0.6518211899377818
GCF_002213225.1__GCF_002213235.1	102	53	3554441	1923474	0.5411466950780728
GCF_002213195.1__GCF_002213235.1	73	40	3553250	1617695	0.455271934144797
GCF_013283075.1__GCF_900116725.1	330	151	2873496	1237558	0.4306802584726062
GCF_013283495.1__GCF_900116725.1	332	119	2873787	856497	0.2980377460124915
GCF_013283525.1__GCF_900116725.1	330	151	2873525	1237549	0.4306727799479733
GCA_001779255.1__GCA_001779265.1	119	41	1240672	417932	0.3368593794330814
GCA_001779255.1__GCA_001779385.1	110	45	1237434	508573	0.4109900002747621
GCA_001779265.1__GCA_001779275.1	125	55	1272137	526891	0.414177875496114
GCA_000995905.1__GCA_001779775.1	40	19	1256281	426043	0.3391303378782295
GCA_000995905.1__GCA_001776705.1	34	16	1252395	625699	0.4996019626395825
GCA_000995045.1__GCA_001776705.1	56	33	1207643	835457	0.6918079266803187
GCA_002704555.1__GCA_003212435.1	113	53	806743	312375	0.3872050950550547
GCA_002704555.1__GCA_902588525.1	113	53	806743	312375	0.3872050950550547
GCA_003212435.1__GCA_902588525.1	78	0	1370794	0	0.0
GCA_002386815.1__GCA_017857315.1	168	93	2708317	1497778	0.5530290582675514
GCA_002386815.1__GCA_905478885.1	157	79	2780648	1467056	0.5275950066315478
GCA_002386815.1__GCA_017856915.1	176	96	2708125	1961531	0.7243133164089546
GCF_003259625.1__GCF_009865065.1	125	61	8280969	3533080	0.4266505526104493
GCA_001464405.1__GCA_013823585.1	1193	621	3344153	1731646	0.5178130306837038
GCA_902760405.1__GCF_900115425.1	367	204	1764558	953811	0.5405381971009171
GCA_002320055.1__GCA_002481445.1	258	119	1745467	823182	0.4716113223567102
GCF_900107075.1__GCF_900314805.1	167	93	1887516	1019682	0.5402242947874349
GCA_019233845.1__GCA_019243545.1	747	368	4600214	2269641	0.4933772646229066
GCA_017937515.1__GCA_905193115.1	528	274	2154829	1122194	0.5207809993275568
GCA_019116085.1__GCF_904374825.1	178	97	1538014	821086	0.5338612002231449
GCF_003205375.1__GCF_902497795.1	622	304	6120347	2961615	0.48389658298786
GCF_900187515.1__GCF_902497675.1	762	367	6023290	2557992	0.4246835201360054
GCF_002891515.1__GCF_902498235.1	719	330	5932530	2564576	0.4322904393235264
GCA_017513825.1__GCA_017939145.1	228	106	1066106	506988	0.4755512116056002
GCA_900772355.1__GCA_905199475.1	255	139	883710	427375	0.4836145341797648
GCA_007116325.1__GCA_007122615.1	454	228	1578785	819478	0.5190561096032709
GCA_003564595.1__GCA_007116325.1	298	134	1442213	660202	0.4577701074667888
GCA_003564595.1__GCA_007124025.1	277	131	1635166	766115	0.4685242966157564
GCA_003526165.1__GCF_001747495.1	696	325	1663535	768345	0.4618748628673277
GCA_003526165.1__GCF_900104195.1	692	399	1663406	929440	0.5587571524931376
GCF_001747495.1__GCF_900104195.1	72	38	2716208	1055548	0.3886108869423844
GCF_001685155.1__GCF_900618115.1	213	91	2145952	906557	0.4224498031642832
GCF_001183565.1__GCF_001685165.1	215	45	2108567	303214	0.1438009795278025
GCF_001685165.1__GCF_900618115.1	210	81	2134032	888124	0.4161718287260922
GCA_018368125.1__GCF_000224655.1	505	259	3631948	1892926	0.5211875280152689
GCA_018265765.1__GCA_018368125.1	479	264	3381367	1802772	0.5331488714475536
GCF_009707205.1__GCF_009707235.1	174	75	4150877	1626665	0.3918846547368182
GCF_009707205.1__GCF_014493605.1	40	0	4367485	0	0.0
GCF_009707235.1__GCF_014493605.1	172	76	4141426	1617616	0.3905939644943553
GCF_000383635.1__GCF_001426425.1	1421	633	7944804	3712173	0.4672453845305687
GCF_000383635.1__GCF_006715185.1	907	485	8227116	4041410	0.4912304627769925
GCF_001426425.1__GCF_006715185.1	1417	585	7768584	2703048	0.3479460349530879
GCA_016462135.1__GCA_016463145.1	497	264	2559727	1408571	0.5502817292625346
GCA_016462475.1__GCA_016462965.1	603	287	2602517	1275942	0.4902723017755503
GCA_016462135.1__GCA_016462965.1	547	248	2757911	1166503	0.4229661508293777
GCA_003556235.1__GCA_007123475.1	368	186	1706656	883737	0.51781788479928
GCA_900638075.1__GCF_000801145.1	86	2	2204014	2671	0.001211879779348
GCA_002692635.1__GCA_016764375.1	257	138	1200563	659030	0.5489341250729866
GCA_002729675.1__GCA_016764375.1	240	130	1554115	824982	0.5308371645598943
GCA_002692635.1__GCA_002729675.1	277	147	1714357	853455	0.4978280486503103
GCF_001704385.2__GCF_900168155.1	328	167	3273086	1347692	0.4117496454416413
GCA_001603365.1__GCA_002482475.1	228	120	2947963	1572320	0.5333581188094966
GCA_001603365.1__GCF_900168155.1	216	92	3177306	1274060	0.4009875032496083
GCA_018380565.1__GCF_015549525.1	174	66	1597017	732376	0.4585899837008623
GCA_018380565.1__GCA_902385665.1	192	75	1587093	707253	0.4456279499689054
GCA_902385665.1__GCF_015549525.1	193	58	1662084	375898	0.2261606513268884
GCA_001795465.1__GCA_003537935.1	88	47	3822755	2080390	0.5442122239065804
GCA_902775465.1__GCA_902778955.1	372	150	1944708	772806	0.3973892224436779
GCA_902775465.1__GCA_902800865.1	255	115	2140806	825751	0.3857196775420098
GCA_902778955.1__GCA_902800865.1	333	141	1957156	775155	0.3960619388541332
GCA_017430275.1__GCA_017432515.1	272	129	1396410	618372	0.44282982791587
GCF_015099135.1__GCF_900452265.1	58	20	4862953	2083007	0.4283419971363079
GCF_003789135.1__GCF_900452265.1	312	149	4322979	2326620	0.5381983118585586
GCF_003789135.1__GCF_015099135.1	339	184	4382410	2746668	0.6267482960288974
GCF_003600795.1__GCF_018971125.1	61	27	4547708	1885163	0.4145303524324781
GCF_000972245.3__GCF_002237735.1	101	53	4786432	2197856	0.4591846285500348
GCF_000972245.3__GCF_018971125.1	82	40	4529346	2655975	0.5863926050250964
GCF_003985135.1__GCF_014191925.1	371	151	5975897	1746186	0.2922048355251103
GCF_004330745.1__GCF_014196235.1	423	206	6125723	2415112	0.3942574615273985
GCF_014191925.1__GCF_014196235.1	399	215	6097210	3353549	0.550013694788272
GCA_002393335.1__GCA_002415645.1	359	211	3316478	1794233	0.5410055486573407
GCA_002415645.1__GCA_002480445.1	427	201	3073070	1345628	0.4378774320142398
GCA_002325695.1__GCA_002685105.1	334	156	1399331	648673	0.4635593723000491
GCF_000771125.1__GCF_016102205.1	146	73	1983284	991411	0.4998835265146091
GCF_000771125.1__GCF_016102215.1	139	72	1976722	894635	0.4525851384261418
GCF_003202855.1__GCF_016101375.1	74	52	1990850	1285255	0.6455810332270135
GCF_900379735.1__GCF_900379745.1	375	95	4126616	492979	0.119463259968943
GCF_900380115.1__GCF_900380205.1	328	58	3838328	408639	0.1064627619109153
GCF_900379805.1__GCF_900379975.1	481	119	4124685	702067	0.1702110585414401
GCA_018374945.1__GCA_900762495.1	314	139	2670290	967845	0.3624493968819866
GCF_001528995.1__GCF_001636095.1	401	199	5944526	3130672	0.5266478773917382
GCF_001718335.1__GCF_016836745.1	182	98	6252016	4158883	0.6652067109233246
GCF_001526385.1__GCF_001532725.1	198	93	6422546	3013776	0.4692494222696108
GCF_000407525.1__GCF_001544115.1	218	124	3743528	2224040	0.5941026753372755
GCF_001815025.1__GCF_019175485.1	314	201	3451937	2067068	0.598813941274131
GCF_000393895.1__GCF_001807055.1	219	123	3807769	2156589	0.5663655016887842
GCA_902773465.1__GCA_902786455.1	291	112	2313772	775304	0.3350822812273638
GCA_002349415.1__GCA_902782135.1	285	147	2350762	1270398	0.5404196596678014
GCA_002350985.1__GCA_902780835.1	189	87	1985077	979813	0.4935894174382152
GCA_903857195.1__GCA_903922015.1	65	9	3621100	619457	0.1710687360194416
GCA_903872635.1__GCA_903912815.1	214	110	3506401	1660394	0.4735322628529937
GCA_903820535.1__GCA_903864235.1	75	18	3579000	835356	0.2334048616932104
GCF_014200515.1__GCF_014200545.1	403	216	5952586	3392114	0.5698555216169914
GCA_905612255.1__GCA_905618875.1	83	44	472703	262447	0.5552048537876849
GCA_905612255.1__GCA_905620435.1	92	53	501727	286841	0.5717073229066804
GCA_905618875.1__GCA_905620435.1	68	33	358892	134909	0.3759041717285423
GCA_903913395.1__GCA_903929275.1	200	90	5348316	2660257	0.497400864122464
GCA_903867295.1__GCA_903913395.1	260	125	5344888	2605320	0.4874414580810673
GCA_903835645.1__GCA_903913395.1	146	53	5514896	2373177	0.4303212608179737
GCA_900066505.1__GCA_905192905.1	304	137	2702348	1157912	0.4284836741974017
GCA_019117345.1__GCF_904384215.1	363	187	1751752	870671	0.4970286889925058
GCA_001002015.1__GCA_001779555.1	108	45	491865	176176	0.3581795817958179
GCA_016285115.1__GCA_017633475.1	465	256	1812399	1043525	0.5757700153222332
GCF_001555555.1__GCF_002888235.1	324	148	6312452	2726769	0.4319666905982017
GCF_002891115.1__GCF_009909265.1	198	87	6454214	2770841	0.4293072711874753
GCF_000179515.1__GCF_000567925.1	664	361	5647324	3147898	0.5574140955964276
GCA_902761795.1__GCA_902800125.1	447	224	1794915	824385	0.4592891585395409
GCA_000435655.1__GCA_017850555.1	350	178	2137128	1109039	0.5189389685596745
GCA_018374995.1__GCA_018380555.1	285	130	2534503	1002825	0.3956692890085354
GCA_000435655.1__GCA_905207085.1	270	129	2495753	1218768	0.4883367865329622
GCA_903840645.1__GCA_903879355.1	1191	581	4548630	2245599	0.4936868903384095
GCA_900755365.1__GCA_910583595.1	503	250	1698358	820170	0.4829193844878406
GCF_000173375.1__GCF_000771165.1	71	34	2010861	1271748	0.6324395370938121
GCA_902556005.1__GCA_902592035.1	145	65	1328995	621017	0.4672831726229218
GCA_903841035.1__GCA_903898885.1	231	117	935893	456831	0.4881231080903479
GCA_903841035.1__GCA_903913235.1	243	118	923587	484724	0.5248276556512813
GCA_903898885.1__GCA_903913235.1	210	102	977156	478310	0.4894919542017856
GCF_003850405.1__GCF_017349615.1	701	318	5925755	2626108	0.4431685076416423
GCF_000597925.1__GCF_002901665.1	721	308	5937127	2296096	0.3867352003755351
GCF_003850465.1__GCF_003850525.1	135	7	6686082	6167	0.0009223637999055
GCA_017482695.1__GCA_905213855.1	87	49	1848437	1029118	0.5567503788335767
GCA_905213855.1__GCA_910588275.1	67	35	1924924	803613	0.4174777809409618
GCA_013316065.1__GCA_900766715.1	308	144	1338764	666892	0.4981400754726001
GCA_903938865.1__GCA_903940205.1	975	490	2965789	1432599	0.4830414436091036
GCA_903938865.1__GCA_903953635.1	974	481	2942701	1520878	0.5168306260133123
GCA_903940205.1__GCA_903953635.1	1005	495	2910923	1520064	0.5221931325562373
GCA_900758725.1__GCA_900760895.1	407	202	1347980	703959	0.5222325257051291
GCA_900758725.1__GCA_905204055.1	384	205	1543622	798352	0.5171939762454798
GCA_900760895.1__GCA_905204055.1	440	224	1361363	693241	0.5092256804393832
GCA_011771255.1__GCA_011772705.1	36	0	1842552	0	0.0
GCA_011771745.1__GCA_011772705.1	100	0	2666352	0	0.0
GCA_011773505.1__GCA_011773645.1	23	1	1836506	1469	0.0007998884838927
GCA_001920235.1__GCA_005880655.1	466	240	1705231	847500	0.4970001131811467
GCF_000404105.1__GCF_017897245.1	420	177	4094915	1981379	0.4838632792133658
GCF_000264075.1__GCF_017897585.1	489	239	3733620	1937494	0.5189317605969541
GCF_000816045.1__GCF_017897585.1	477	255	3693019	1946701	0.5271299714407102
GCF_002875485.1__GCF_005146585.1	235	121	4884924	2404923	0.4923153359192487
GCF_002877155.1__GCF_005146585.1	497	281	4264946	2301018	0.5395186715142466
GCF_000272205.2__GCF_002876665.1	513	236	4378161	2081124	0.4753420442966807
GCA_900759615.1__GCA_905193165.1	168	84	1839502	898911	0.4886708467835316
GCA_001794965.1__GCA_003535795.1	44	16	1912280	797823	0.4172103457652645
GCA_001796365.1__GCA_003535795.1	46	25	1919310	892667	0.465097873715033
GCA_001794965.1__GCA_003518405.1	44	28	2014961	973154	0.4829641864036078
GCA_018696255.1__GCA_018700315.1	818	411	3135979	1519255	0.4844595579243356
GCA_018649045.1__GCA_018660475.1	612	295	3603542	1885164	0.5231419531116884
GCA_018649045.1__GCA_018656245.1	717	376	3313305	1782966	0.5381231127227949
GCF_003028395.1__GCF_018344415.1	82	42	4730059	2792852	0.5904476032962802
GCF_003028395.1__GCF_016950155.1	275	134	4350629	1958054	0.4500622783510155
GCF_018344415.1__GCF_018728555.1	306	144	4382724	2145091	0.4894424107016549
GCA_016707695.1__GCA_016717775.1	141	40	3885676	1257232	0.3235555409148884
GCA_018813665.1__GCA_018817785.1	208	100	1068618	541249	0.5064943693630465
GCA_002288415.1__GCA_002290545.1	94	55	2885701	1746152	0.6051049640971119
GCA_002288415.1__GCA_003528925.1	458	232	2145218	1155683	0.5387252018209804
GCA_002290545.1__GCA_003528925.1	459	232	2317664	1217902	0.5254868695376034
GCA_018369305.1__GCA_900759065.1	455	199	2264237	1005684	0.4441602182103729
GCA_900759065.1__GCA_905207215.1	352	175	2245269	1136734	0.5062796484519226
GCA_018369305.1__GCA_018711955.1	554	263	2212238	1107706	0.500717373085536
GCF_003797085.1__GCF_013277795.1	172	72	5959791	2528949	0.4243351822236719
GCA_012843125.1__GCF_002300185.1	131	42	6087883	1140136	0.1872795518573533
GCA_012843125.1__GCF_000716895.1	113	44	6436602	2581580	0.4010780843681185
GCF_014840235.1__GCF_015233815.1	146	83	4092534	2590648	0.6330180763311923
GCA_900551255.1__GCA_905210225.1	23	0	1304133	0	0.0
GCA_015491675.1__GCA_015492545.1	168	81	2193915	1236990	0.5638276779182421
GCA_007121905.1__GCA_007129935.1	677	321	2449903	1194041	0.4873829698563576
GCA_003242265.1__GCF_900115765.1	358	182	2034813	1065143	0.5234598953319052
GCA_018608185.1__GCA_905477765.1	117	67	447362	274543	0.6136931612430202
GCA_002431265.1__GCA_002476685.1	227	104	1491878	690840	0.4630673553735627
GCA_002405135.1__GCA_002476685.1	108	52	1555602	710851	0.4569619992774501
GCA_002405135.1__GCA_002431265.1	192	90	1527858	676525	0.4427931129725406
