pairid	dd_breakpoints_ref	dd_breakpoints_qry	dd_relocations_ref	dd_relocations_qry	dd_translocations_ref	dd_translocations_qry	dd_inversions_ref	dd_inversions_qry	dd_insertions_ref	dd_insertions_qry	dd_insertionsum_ref	dd_insertionsum_qry	dd_tandemins_ref	dd_tandemins_qry	dd_tandeminssum_ref	dd_tandeminssum_qry
GCA_016280785.1__GCA_902759985.1	484.0	1007.0	3.0	3.0	68.0	314.0	3.0	3.0	202.0	482.0	112209.0	654139.0	0.0	0.0	0.0	0.0
GCF_001672365.1__GCF_013170725.1	120.0	47.0	0.0	2.0	28.0	0.0	0.0	2.0	35.0	1.0	32572.0	1.0	1.0	0.0	225.0	0.0
GCA_002362815.1__GCA_002363355.1	447.0	495.0	0.0	0.0	45.0	49.0	0.0	0.0	253.0	300.0	104066.0	168490.0	0.0	1.0	0.0	7.0
GCA_002363355.1__GCF_004421065.1	840.0	560.0	9.0	11.0	198.0	0.0	4.0	16.0	367.0	252.0	588609.0	223696.0	1.0	1.0	42.0	47.0
GCA_002362815.1__GCF_004421065.1	842.0	573.0	10.0	13.0	198.0	0.0	2.0	12.0	368.0	269.0	589583.0	266811.0	1.0	1.0	42.0	47.0
GCF_017354925.1__GCF_017354965.1	994.0	994.0	68.0	93.0	0.0	0.0	38.0	36.0	370.0	355.0	512524.0	399867.0	7.0	4.0	3316.0	1248.0
GCA_003316735.1__GCF_000585195.1	478.0	377.0	0.0	3.0	42.0	16.0	0.0	1.0	179.0	192.0	366922.0	313073.0	0.0	0.0	0.0	0.0
GCF_000585195.1__GCF_000648635.1	286.0	322.0	0.0	4.0	11.0	16.0	1.0	1.0	100.0	150.0	289057.0	319020.0	0.0	0.0	0.0	0.0
GCA_003316735.1__GCF_000648635.1	466.0	426.0	2.0	6.0	45.0	24.0	0.0	2.0	147.0	232.0	315028.0	293280.0	0.0	0.0	0.0	0.0
GCA_902541505.1__GCA_902579505.1	136.0	105.0	1.0	0.0	34.0	19.0	2.0	2.0	72.0	55.0	229916.0	203327.0	0.0	0.0	0.0	0.0
GCA_902541505.1__GCA_902620885.1	116.0	132.0	2.0	1.0	23.0	31.0	3.0	3.0	63.0	76.0	197392.0	270871.0	0.0	0.0	0.0	0.0
GCA_902599815.1__GCA_902614755.1	101.0	101.0	0.0	0.0	21.0	21.0	1.0	1.0	58.0	60.0	213199.0	278045.0	0.0	0.0	0.0	0.0
GCA_015659075.1__GCA_910595815.1	174.0	217.0	0.0	0.0	38.0	56.0	0.0	0.0	83.0	111.0	88325.0	172030.0	0.0	0.0	0.0	0.0
GCF_001437465.1__GCF_902386015.1	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	292.0	292.0	0.0	0.0	0.0	0.0
GCF_003957705.1__GCF_004571045.1	1382.0	1331.0	13.0	14.0	47.0	83.0	0.0	0.0	630.0	381.0	545863.0	533498.0	2.0	2.0	702.0	168.0
GCA_016283735.1__GCA_902798995.1	859.0	898.0	9.0	8.0	123.0	161.0	1.0	2.0	367.0	442.0	390303.0	388109.0	2.0	2.0	571.0	130.0
GCA_902784395.1__GCA_902798995.1	722.0	882.0	12.0	11.0	77.0	174.0	2.0	0.0	298.0	416.0	258139.0	504768.0	0.0	3.0	0.0	226.0
GCA_016283735.1__GCA_902784395.1	792.0	704.0	4.0	5.0	126.0	74.0	1.0	1.0	331.0	336.0	612282.0	318438.0	1.0	1.0	65.0	170.0
GCF_001681385.1__GCF_001681755.1	531.0	491.0	8.0	10.0	62.0	52.0	5.0	3.0	238.0	249.0	390099.0	518036.0	0.0	1.0	0.0	561.0
GCF_001681895.1__GCF_001682075.1	44.0	53.0	2.0	2.0	8.0	8.0	0.0	0.0	20.0	24.0	1630.0	2417.0	0.0	0.0	0.0	0.0
GCF_001681285.1__GCF_001681955.1	57.0	58.0	3.0	3.0	9.0	8.0	0.0	0.0	20.0	20.0	1495.0	3267.0	1.0	0.0	9.0	0.0
GCA_000991695.1__GCA_001775325.1	105.0	86.0	0.0	0.0	27.0	4.0	0.0	0.0	42.0	48.0	110317.0	120534.0	1.0	0.0	607.0	0.0
GCA_903922225.1__GCA_903926485.1	1642.0	499.0	0.0	0.0	646.0	93.0	0.0	0.0	743.0	221.0	530987.0	241973.0	0.0	0.0	0.0	0.0
GCF_001808405.1__GCF_002860745.1	221.0	146.0	5.0	6.0	38.0	11.0	0.0	0.0	91.0	53.0	63553.0	68368.0	1.0	0.0	45.0	0.0
GCF_001808465.1__GCF_002860745.1	160.0	120.0	3.0	3.0	24.0	9.0	0.0	0.0	72.0	36.0	182328.0	110811.0	1.0	0.0	45.0	0.0
GCF_001703655.1__GCF_002860745.1	216.0	201.0	3.0	5.0	31.0	15.0	1.0	1.0	59.0	64.0	101924.0	90458.0	2.0	1.0	712.0	36.0
GCA_012843005.1__GCA_018432545.1	582.0	402.0	1.0	1.0	155.0	44.0	0.0	0.0	216.0	130.0	536660.0	91208.0	0.0	0.0	0.0	0.0
GCA_003486265.1__GCA_009929385.1	591.0	504.0	0.0	0.0	125.0	140.0	0.0	0.0	399.0	190.0	607341.0	119339.0	0.0	0.0	0.0	0.0
GCA_018053525.1__GCA_018064045.1	259.0	284.0	2.0	3.0	29.0	38.0	0.0	0.0	130.0	141.0	167093.0	147164.0	0.0	0.0	0.0	0.0
GCA_018064045.1__GCF_900129415.1	780.0	508.0	4.0	3.0	128.0	23.0	1.0	1.0	378.0	165.0	1129883.0	48708.0	0.0	0.0	0.0	0.0
GCA_018814065.1__GCA_018823785.1	326.0	325.0	1.0	1.0	23.0	21.0	0.0	0.0	204.0	154.0	81506.0	37715.0	0.0	0.0	0.0	0.0
GCA_018814065.1__GCA_018826175.1	411.0	455.0	0.0	0.0	36.0	43.0	0.0	0.0	212.0	249.0	87146.0	73101.0	1.0	0.0	48.0	0.0
GCA_018823785.1__GCA_018826175.1	416.0	473.0	0.0	0.0	28.0	36.0	0.0	0.0	192.0	291.0	52526.0	73948.0	1.0	0.0	48.0	0.0
GCA_903824635.1__GCA_903937665.1	665.0	1481.0	1.0	1.0	41.0	398.0	0.0	0.0	180.0	684.0	73828.0	349359.0	3.0	2.0	246.0	231.0
GCA_903846515.1__GCA_903857725.1	662.0	740.0	2.0	2.0	98.0	134.0	0.0	0.0	268.0	271.0	101533.0	109084.0	1.0	1.0	90.0	269.0
GCA_903824635.1__GCA_903937725.1	564.0	732.0	1.0	1.0	52.0	112.0	1.0	1.0	205.0	275.0	124872.0	113665.0	2.0	2.0	192.0	242.0
GCF_002777315.1__GCF_002777465.1	1179.0	1228.0	8.0	8.0	94.0	67.0	0.0	0.0	474.0	368.0	374477.0	227237.0	2.0	0.0	1245.0	0.0
GCF_002777315.1__GCF_013344965.1	680.0	627.0	4.0	7.0	93.0	36.0	0.0	0.0	246.0	340.0	407801.0	391432.0	0.0	0.0	0.0	0.0
GCF_002777465.1__GCF_013344965.1	628.0	628.0	6.0	8.0	54.0	28.0	0.0	0.0	234.0	336.0	402773.0	461355.0	0.0	1.0	0.0	1369.0
GCF_004209325.1__GCF_004209355.1	960.0	939.0	4.0	5.0	88.0	72.0	0.0	0.0	421.0	449.0	582876.0	665989.0	1.0	0.0	114.0	0.0
GCF_004209115.1__GCF_004209125.1	1036.0	1112.0	4.0	5.0	83.0	143.0	3.0	3.0	526.0	466.0	823331.0	624771.0	1.0	2.0	180.0	315.0
GCF_002165345.2__GCF_004209355.1	989.0	1120.0	24.0	41.0	7.0	82.0	15.0	0.0	374.0	554.0	482003.0	1187434.0	2.0	1.0	106.0	63.0
GCF_016649265.1__GCF_016649295.1	550.0	473.0	6.0	6.0	63.0	39.0	1.0	1.0	198.0	187.0	819924.0	861929.0	1.0	2.0	48.0	86.0
GCF_016649265.1__GCF_905220755.1	406.0	377.0	0.0	2.0	60.0	47.0	2.0	2.0	100.0	169.0	596780.0	1141281.0	0.0	7.0	0.0	1536.0
GCF_905220725.1__GCF_905220775.1	458.0	446.0	5.0	7.0	55.0	40.0	1.0	1.0	176.0	161.0	879311.0	640303.0	0.0	4.0	0.0	258.0
GCF_013034525.1__GCF_013110875.1	339.0	359.0	9.0	9.0	43.0	56.0	8.0	4.0	168.0	153.0	775244.0	434878.0	0.0	0.0	0.0	0.0
GCF_013031175.1__GCF_013110885.1	336.0	346.0	9.0	9.0	49.0	57.0	2.0	2.0	170.0	150.0	730706.0	343213.0	0.0	0.0	0.0	0.0
GCF_013034445.1__GCF_013110875.1	139.0	146.0	2.0	1.0	32.0	34.0	0.0	2.0	47.0	40.0	163842.0	244693.0	0.0	0.0	0.0	0.0
GCA_900471525.1__GCA_900473675.1	1148.0	1122.0	8.0	5.0	125.0	124.0	0.0	2.0	568.0	542.0	964678.0	1743993.0	0.0	1.0	0.0	492.0
GCF_016812995.1__GCF_900313045.1	286.0	276.0	5.0	7.0	20.0	7.0	2.0	2.0	125.0	127.0	519493.0	275873.0	1.0	0.0	113.0	0.0
GCF_016813015.1__GCF_016813195.1	12.0	9.0	3.0	3.0	2.0	1.0	0.0	0.0	1.0	1.0	149.0	643.0	0.0	0.0	0.0	0.0
GCF_016813095.1__GCF_016813775.1	23.0	31.0	3.0	3.0	0.0	1.0	0.0	0.0	5.0	18.0	845.0	51668.0	0.0	0.0	0.0	0.0
GCF_000746985.1__GCF_002587065.1	924.0	679.0	15.0	19.0	104.0	0.0	0.0	14.0	342.0	291.0	682185.0	377721.0	11.0	9.0	1266.0	929.0
GCF_000746985.1__GCF_002906925.1	825.0	724.0	9.0	9.0	70.0	24.0	0.0	0.0	278.0	396.0	454418.0	530108.0	9.0	5.0	893.0	610.0
GCF_002587065.1__GCF_002906925.1	702.0	808.0	17.0	9.0	0.0	36.0	5.0	0.0	231.0	442.0	408244.0	801115.0	8.0	6.0	956.0	620.0
GCA_002396445.1__GCA_002469325.1	931.0	941.0	14.0	11.0	74.0	60.0	0.0	0.0	363.0	465.0	620340.0	1306621.0	10.0	8.0	1795.0	1135.0
GCA_002396445.1__GCA_002477705.1	1554.0	1591.0	11.0	20.0	118.0	135.0	8.0	9.0	692.0	596.0	818530.0	655483.0	13.0	6.0	1666.0	865.0
GCA_002469325.1__GCA_002477705.1	1271.0	1301.0	7.0	11.0	81.0	111.0	3.0	3.0	625.0	479.0	1541529.0	709060.0	5.0	8.0	692.0	1156.0
GCF_012584455.1__GCF_018224605.1	896.0	970.0	7.0	11.0	62.0	130.0	2.0	2.0	475.0	275.0	628346.0	624396.0	2.0	1.0	150.0	53.0
GCF_000519065.1__GCF_003315425.1	1187.0	817.0	13.0	23.0	247.0	52.0	5.0	0.0	558.0	312.0	1860518.0	455144.0	2.0	1.0	220.0	112.0
GCF_003315425.1__GCF_013283205.1	918.0	883.0	43.0	40.0	97.0	5.0	0.0	31.0	351.0	350.0	732066.0	496330.0	5.0	4.0	549.0	556.0
GCA_017460465.1__GCA_017470205.1	417.0	359.0	0.0	0.0	74.0	62.0	1.0	0.0	228.0	181.0	732394.0	262564.0	0.0	0.0	0.0	0.0
GCA_902588785.1__GCA_902597835.1	128.0	100.0	1.0	1.0	28.0	14.0	0.0	0.0	69.0	54.0	310909.0	219024.0	0.0	0.0	0.0	0.0
GCA_902569395.1__GCA_902583525.1	124.0	83.0	0.0	0.0	35.0	17.0	3.0	3.0	73.0	50.0	483755.0	159730.0	0.0	0.0	0.0	0.0
GCA_902572765.1__GCA_902588785.1	111.0	107.0	3.0	3.0	20.0	18.0	0.0	0.0	64.0	64.0	277223.0	292998.0	0.0	0.0	0.0	0.0
GCA_001188635.1__GCA_905205815.1	560.0	612.0	22.0	35.0	0.0	67.0	7.0	1.0	228.0	208.0	191041.0	229687.0	0.0	0.0	0.0	0.0
GCA_905205815.1__GCF_001485255.1	468.0	497.0	7.0	4.0	47.0	48.0	1.0	1.0	158.0	212.0	153303.0	182175.0	0.0	0.0	0.0	0.0
GCA_001188635.1__GCF_001485255.1	321.0	454.0	7.0	11.0	0.0	61.0	4.0	2.0	94.0	180.0	116084.0	166146.0	0.0	1.0	0.0	45.0
GCA_910584015.1__GCF_001436125.1	240.0	240.0	0.0	3.0	55.0	31.0	0.0	0.0	103.0	120.0	308195.0	151835.0	0.0	0.0	0.0	0.0
GCA_910584015.1__GCF_902386305.1	240.0	240.0	0.0	3.0	55.0	31.0	0.0	0.0	103.0	120.0	308195.0	151835.0	0.0	0.0	0.0	0.0
GCF_001436125.1__GCF_902386305.1	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	148.0	148.0	0.0	0.0	0.0	0.0
GCA_017888905.1__GCA_019119735.1	777.0	491.0	0.0	1.0	191.0	100.0	0.0	0.0	368.0	142.0	590379.0	97214.0	0.0	3.0	0.0	295.0
GCA_017888905.1__GCA_905210025.1	873.0	512.0	0.0	0.0	227.0	92.0	0.0	0.0	394.0	203.0	981483.0	108442.0	0.0	0.0	0.0	0.0
GCA_019119735.1__GCA_905210025.1	877.0	750.0	1.0	0.0	190.0	133.0	0.0	0.0	339.0	343.0	644787.0	272849.0	0.0	0.0	0.0	0.0
GCF_000798615.1__GCF_014534735.1	388.0	371.0	9.0	11.0	32.0	13.0	2.0	2.0	123.0	196.0	253024.0	434323.0	0.0	0.0	0.0	0.0
GCA_002754795.1__GCF_002271775.1	754.0	485.0	0.0	0.0	76.0	38.0	0.0	0.0	87.0	504.0	146837.0	337883.0	0.0	0.0	0.0	0.0
GCF_000798615.1__GCF_016313165.1	538.0	395.0	9.0	8.0	45.0	0.0	0.0	5.0	204.0	122.0	313594.0	277379.0	1.0	4.0	108.0	621.0
GCA_011772115.1__GCA_011777335.1	848.0	808.0	10.0	10.0	42.0	35.0	0.0	0.0	430.0	409.0	243102.0	114875.0	0.0	0.0	0.0	0.0
GCA_011771605.1__GCA_011777005.1	732.0	698.0	7.0	7.0	33.0	30.0	0.0	0.0	377.0	354.0	577079.0	105650.0	0.0	0.0	0.0	0.0
GCA_011773105.1__GCA_011777335.1	847.0	808.0	10.0	10.0	42.0	35.0	0.0	0.0	430.0	408.0	245090.0	134701.0	0.0	0.0	0.0	0.0
GCF_008756925.1__GCF_008756975.1	917.0	917.0	16.0	11.0	12.0	5.0	5.0	8.0	369.0	362.0	986509.0	904770.0	0.0	2.0	0.0	223.0
GCF_008756925.1__GCF_009363355.1	747.0	741.0	25.0	30.0	22.0	10.0	1.0	2.0	311.0	312.0	637603.0	522306.0	3.0	1.0	1828.0	135.0
GCF_008756975.1__GCF_009363355.1	940.0	935.0	21.0	24.0	23.0	14.0	5.0	8.0	357.0	393.0	1131803.0	902757.0	3.0	3.0	1758.0	438.0
GCA_009699675.1__GCA_009705265.1	482.0	538.0	1.0	0.0	156.0	181.0	0.0	0.0	211.0	272.0	317107.0	369173.0	1.0	0.0	54.0	0.0
GCA_910573765.1__GCF_014192485.1	362.0	351.0	8.0	4.0	13.0	10.0	8.0	8.0	133.0	138.0	237564.0	175807.0	1.0	1.0	176.0	189.0
GCA_910576135.1__GCF_014192485.1	356.0	340.0	9.0	4.0	11.0	10.0	8.0	8.0	130.0	133.0	237995.0	176706.0	1.0	1.0	160.0	72.0
GCA_910575455.1__GCA_910576135.1	50.0	25.0	0.0	0.0	8.0	1.0	0.0	0.0	18.0	3.0	2109.0	262.0	0.0	2.0	0.0	261.0
GCA_009697925.1__GCA_009705485.1	59.0	35.0	0.0	0.0	15.0	9.0	0.0	0.0	29.0	11.0	40928.0	36124.0	0.0	0.0	0.0	0.0
GCA_009697645.1__GCA_009705485.1	42.0	36.0	0.0	0.0	5.0	8.0	0.0	0.0	25.0	19.0	65023.0	45686.0	0.0	0.0	0.0	0.0
GCA_009700335.1__GCA_009701535.1	58.0	46.0	0.0	0.0	14.0	4.0	0.0	0.0	20.0	28.0	47637.0	20131.0	0.0	0.0	0.0	0.0
GCA_902406335.1__GCA_905372435.1	591.0	588.0	11.0	7.0	54.0	56.0	2.0	0.0	290.0	222.0	758283.0	207573.0	1.0	1.0	194.0	1897.0
GCF_002923025.1__GCF_013337655.1	224.0	280.0	0.0	2.0	21.0	30.0	2.0	0.0	66.0	155.0	285961.0	299006.0	1.0	2.0	6.0	192.0
GCF_002922915.1__GCF_002923085.1	543.0	472.0	5.0	2.0	52.0	38.0	0.0	0.0	178.0	155.0	266984.0	239434.0	7.0	3.0	875.0	302.0
GCF_002923025.1__GCF_002923085.1	24.0	28.0	0.0	0.0	4.0	3.0	0.0	0.0	6.0	13.0	460.0	1858.0	1.0	1.0	6.0	80.0
GCA_902591435.1__GCA_902596395.1	55.0	49.0	0.0	0.0	16.0	16.0	2.0	2.0	34.0	31.0	256639.0	162730.0	0.0	0.0	0.0	0.0
GCA_013390845.1__GCA_013390855.1	133.0	112.0	0.0	2.0	34.0	12.0	1.0	0.0	54.0	47.0	130610.0	45781.0	4.0	1.0	290.0	36.0
GCA_013390495.1__GCA_013390875.1	164.0	119.0	1.0	1.0	42.0	12.0	1.0	3.0	82.0	52.0	500632.0	99259.0	1.0	0.0	94.0	0.0
GCA_013390845.1__GCA_013390875.1	137.0	108.0	0.0	1.0	31.0	8.0	1.0	1.0	66.0	46.0	133167.0	37348.0	3.0	0.0	249.0	0.0
GCA_016302105.1__GCA_016302425.1	543.0	476.0	0.0	0.0	117.0	98.0	0.0	0.0	274.0	234.0	141552.0	165474.0	0.0	0.0	0.0	0.0
GCA_016295285.1__GCA_018385095.1	531.0	1043.0	1.0	0.0	82.0	330.0	0.0	0.0	269.0	376.0	103076.0	406548.0	0.0	1.0	0.0	115.0
GCA_016297955.1__GCA_018385095.1	546.0	987.0	0.0	0.0	97.0	318.0	0.0	0.0	295.0	365.0	129848.0	318443.0	0.0	0.0	0.0	0.0
GCA_018818705.1__GCA_018824445.1	288.0	263.0	0.0	0.0	56.0	56.0	0.0	0.0	109.0	78.0	105396.0	107875.0	1.0	0.0	51.0	0.0
GCA_017641065.1__GCA_017643145.1	76.0	204.0	0.0	0.0	12.0	62.0	0.0	0.0	27.0	96.0	7290.0	372741.0	0.0	1.0	0.0	123.0
GCA_903832365.1__GCA_903909945.1	1687.0	1015.0	5.0	5.0	374.0	77.0	0.0	0.0	808.0	253.0	270427.0	91202.0	1.0	2.0	81.0	210.0
GCA_903869305.1__GCA_903904315.1	1863.0	2066.0	9.0	9.0	244.0	389.0	1.0	1.0	910.0	790.0	768444.0	611476.0	5.0	0.0	455.0	0.0
GCA_903886145.1__GCA_903904315.1	1945.0	2077.0	14.0	12.0	301.0	377.0	1.0	1.0	921.0	827.0	746473.0	597690.0	3.0	0.0	286.0	0.0
GCA_017416305.1__GCA_017507185.1	266.0	241.0	3.0	3.0	32.0	10.0	4.0	4.0	88.0	139.0	88498.0	647328.0	2.0	1.0	299.0	87.0
GCA_009697445.1__GCA_013521055.1	191.0	83.0	0.0	0.0	64.0	10.0	0.0	0.0	85.0	44.0	258710.0	50717.0	0.0	0.0	0.0	0.0
GCA_009697445.1__GCA_016106165.1	188.0	82.0	0.0	0.0	61.0	10.0	0.0	0.0	86.0	42.0	270648.0	47995.0	0.0	0.0	0.0	0.0
GCA_013521055.1__GCA_016106165.1	37.0	44.0	0.0	0.0	8.0	10.0	0.0	0.0	19.0	21.0	4176.0	15193.0	1.0	0.0	78.0	0.0
GCA_002493745.1__GCA_910579385.1	909.0	717.0	1.0	1.0	92.0	9.0	0.0	0.0	226.0	368.0	802545.0	143055.0	1.0	0.0	149.0	0.0
GCA_002493745.1__GCA_009775305.1	765.0	978.0	2.0	1.0	47.0	194.0	0.0	0.0	263.0	494.0	217192.0	356408.0	0.0	1.0	0.0	54.0
GCA_002491555.1__GCA_002493265.1	805.0	939.0	1.0	0.0	15.0	64.0	0.0	0.0	363.0	284.0	236252.0	425924.0	0.0	0.0	0.0	0.0
GCA_017888045.1__GCA_019118385.1	503.0	171.0	0.0	0.0	203.0	35.0	0.0	0.0	231.0	74.0	341648.0	28410.0	0.0	0.0	0.0	0.0
GCF_002057455.1__GCF_012034275.1	3367.0	3610.0	65.0	47.0	0.0	299.0	82.0	4.0	1288.0	1663.0	1654982.0	2363651.0	5.0	9.0	181.0	745.0
GCF_001746215.1__GCF_003054835.1	1780.0	1588.0	56.0	62.0	267.0	8.0	5.0	48.0	585.0	646.0	396529.0	270804.0	7.0	6.0	1663.0	564.0
GCF_008802135.1__GCF_902832755.1	923.0	462.0	8.0	5.0	267.0	28.0	6.0	7.0	191.0	192.0	594793.0	596638.0	6.0	3.0	958.0	432.0
GCF_008802135.1__GCF_902832795.1	617.0	140.0	1.0	1.0	244.0	5.0	1.0	1.0	72.0	68.0	14726.0	30724.0	3.0	3.0	47.0	388.0
GCF_902832755.1__GCF_902832795.1	384.0	381.0	10.0	7.0	29.0	30.0	6.0	6.0	126.0	137.0	581624.0	584852.0	2.0	5.0	338.0	986.0
GCA_002724235.1__GCA_003486585.1	461.0	945.0	0.0	1.0	42.0	280.0	0.0	0.0	261.0	392.0	180889.0	794618.0	0.0	0.0	0.0	0.0
GCA_003486585.1__GCA_003507035.1	838.0	716.0	0.0	0.0	184.0	118.0	0.0	0.0	381.0	350.0	487688.0	384117.0	0.0	0.0	0.0	0.0
GCA_002359745.1__GCA_003507035.1	639.0	901.0	0.0	0.0	65.0	190.0	0.0	0.0	346.0	386.0	172025.0	990872.0	0.0	0.0	0.0	0.0
GCA_900767395.1__GCA_905194195.1	312.0	744.0	1.0	0.0	12.0	291.0	0.0	0.0	204.0	365.0	76724.0	668066.0	0.0	1.0	0.0	102.0
GCA_007845345.1__GCA_015257495.1	266.0	194.0	3.0	2.0	60.0	4.0	5.0	10.0	102.0	101.0	229605.0	46373.0	0.0	0.0	0.0	0.0
GCA_007845265.1__GCA_015257495.1	214.0	181.0	2.0	1.0	29.0	7.0	1.0	2.0	79.0	81.0	77944.0	62293.0	0.0	1.0	0.0	396.0
GCA_007845325.1__GCA_007845345.1	163.0	201.0	2.0	2.0	27.0	44.0	11.0	9.0	54.0	89.0	51301.0	124105.0	1.0	0.0	198.0	0.0
GCA_903820225.1__GCA_903884405.1	299.0	109.0	0.0	0.0	73.0	12.0	0.0	0.0	179.0	54.0	108293.0	23559.0	0.0	0.0	0.0	0.0
GCA_903820225.1__GCA_903919345.1	268.0	326.0	0.0	0.0	42.0	79.0	0.0	0.0	178.0	198.0	86504.0	90086.0	0.0	0.0	0.0	0.0
GCA_903884405.1__GCA_903919345.1	148.0	383.0	0.0	0.0	8.0	105.0	0.0	0.0	94.0	230.0	39831.0	131532.0	0.0	0.0	0.0	0.0
GCA_004292525.1__GCA_004293465.1	2574.0	2573.0	5.0	5.0	399.0	403.0	0.0	0.0	1010.0	1038.0	519900.0	954959.0	8.0	13.0	567.0	880.0
GCA_004293395.1__GCA_004293515.1	1439.0	1478.0	1.0	1.0	93.0	108.0	0.0	0.0	708.0	626.0	521254.0	451390.0	12.0	18.0	511.0	1186.0
GCA_004292525.1__GCA_004293515.1	2919.0	2225.0	10.0	8.0	471.0	155.0	0.0	0.0	1519.0	583.0	1013384.0	414355.0	15.0	11.0	1223.0	912.0
GCA_002493245.1__GCA_900539245.1	620.0	504.0	0.0	0.0	62.0	30.0	0.0	0.0	210.0	251.0	630903.0	137046.0	0.0	0.0	0.0	0.0
GCA_002493245.1__GCA_905204545.1	660.0	584.0	1.0	2.0	64.0	61.0	1.0	0.0	240.0	269.0	479282.0	111226.0	1.0	1.0	57.0	48.0
GCA_900539245.1__GCA_905204545.1	339.0	383.0	0.0	0.0	59.0	92.0	0.0	0.0	190.0	171.0	195019.0	105001.0	0.0	2.0	0.0	2446.0
GCA_903831105.1__GCA_903873665.1	605.0	734.0	0.0	1.0	123.0	213.0	1.0	0.0	265.0	241.0	227021.0	369392.0	1.0	0.0	87.0	0.0
GCA_903831105.1__GCA_903900245.1	246.0	262.0	0.0	0.0	70.0	81.0	0.0	0.0	100.0	65.0	103053.0	51101.0	0.0	2.0	0.0	90.0
GCA_903873665.1__GCA_903900245.1	744.0	638.0	1.0	1.0	211.0	130.0	0.0	1.0	262.0	255.0	378446.0	206092.0	1.0	1.0	72.0	72.0
GCA_902525945.1__GCA_902547785.1	60.0	59.0	0.0	0.0	9.0	10.0	0.0	0.0	37.0	36.0	356438.0	149712.0	0.0	0.0	0.0	0.0
GCA_902525945.1__GCA_902612225.1	40.0	31.0	0.0	0.0	12.0	13.0	1.0	0.0	24.0	17.0	293526.0	72172.0	0.0	0.0	0.0	0.0
GCA_902547785.1__GCA_902612225.1	81.0	90.0	0.0	0.0	14.0	19.0	2.0	1.0	47.0	53.0	296204.0	269069.0	0.0	0.0	0.0	0.0
GCA_903842815.1__GCA_903907685.1	1645.0	1333.0	3.0	0.0	400.0	238.0	0.0	0.0	521.0	614.0	391723.0	661651.0	1.0	2.0	42.0	248.0
GCA_903866115.1__GCA_903907685.1	1211.0	1103.0	2.0	3.0	243.0	196.0	0.0	0.0	531.0	434.0	575263.0	364952.0	4.0	1.0	335.0	114.0
GCA_903867395.1__GCA_903907685.1	1737.0	1233.0	0.0	1.0	478.0	183.0	0.0	0.0	700.0	580.0	435893.0	442895.0	1.0	2.0	55.0	155.0
GCA_903831835.1__GCA_903856345.1	756.0	619.0	0.0	0.0	232.0	211.0	0.0	0.0	360.0	201.0	304007.0	131543.0	0.0	0.0	0.0	0.0
GCA_903856345.1__GCA_903896845.1	909.0	752.0	0.0	0.0	306.0	259.0	0.0	0.0	326.0	256.0	187791.0	146421.0	0.0	0.0	0.0	0.0
GCA_903833365.1__GCA_903856345.1	878.0	670.0	0.0	0.0	293.0	229.0	0.0	0.0	339.0	212.0	249432.0	122156.0	0.0	0.0	0.0	0.0
GCA_905372455.1__GCF_900167385.1	1454.0	1273.0	8.0	10.0	215.0	115.0	4.0	8.0	625.0	443.0	620199.0	283957.0	7.0	5.0	802.0	536.0
GCA_003640305.1__GCF_000224615.1	1323.0	878.0	0.0	13.0	272.0	8.0	1.0	19.0	753.0	209.0	695641.0	64518.0	7.0	1.0	667.0	44.0
GCA_003640305.1__GCA_905372455.1	849.0	620.0	0.0	2.0	186.0	81.0	1.0	1.0	463.0	262.0	392859.0	90392.0	1.0	0.0	82.0	0.0
GCF_002097765.1__GCF_900604905.1	359.0	225.0	0.0	0.0	42.0	13.0	0.0	0.0	144.0	30.0	71243.0	158804.0	3.0	1.0	108.0	15.0
GCF_001253055.1__GCF_008083325.1	1003.0	995.0	5.0	8.0	51.0	66.0	0.0	0.0	414.0	375.0	506319.0	505184.0	0.0	2.0	0.0	384.0
GCA_001515095.1__GCF_018398255.1	610.0	438.0	0.0	2.0	67.0	24.0	0.0	0.0	253.0	122.0	199019.0	41919.0	0.0	0.0	0.0	0.0
GCF_000337435.1__GCF_009856455.1	1074.0	1031.0	3.0	7.0	92.0	67.0	1.0	3.0	325.0	463.0	365401.0	540954.0	5.0	16.0	308.0	1115.0
GCF_000337435.1__GCF_009856205.1	1112.0	1120.0	9.0	5.0	109.0	105.0	4.0	5.0	383.0	462.0	526647.0	518922.0	7.0	11.0	374.0	787.0
GCF_000337015.1__GCF_009856205.1	1061.0	1059.0	8.0	9.0	117.0	97.0	2.0	3.0	456.0	411.0	658083.0	619231.0	6.0	5.0	471.0	328.0
GCA_002716425.1__GCA_003448475.1	153.0	305.0	0.0	0.0	7.0	79.0	0.0	0.0	90.0	142.0	106236.0	150973.0	0.0	0.0	0.0	0.0
GCA_002716425.1__GCA_009391675.1	72.0	171.0	0.0	0.0	7.0	68.0	0.0	0.0	60.0	56.0	155260.0	76007.0	0.0	0.0	0.0	0.0
GCA_003448475.1__GCA_009391675.1	653.0	502.0	0.0	0.0	133.0	98.0	0.0	0.0	350.0	224.0	292644.0	173334.0	0.0	0.0	0.0	0.0
