pairid	ani_gated	breakpoint_count	synteny_score	dnadiff_blocks	dnadiff_breakpoints	dnadiff_large_indels	dnadiff_synteny_score	dnadiff_blocks_min10000	dnadiff_breakpoints_min10000	dnadiff_large_indels_min10000	dnadiff_blocks_min5000	dnadiff_breakpoints_min5000	dnadiff_large_indels_min5000	mm2_blocks	mm2_breakpoints	mm2_large_indels	mm2_synteny_score	mm2_status
GCF_001668575.1__GCF_001500065.1	87.4796	22	0.982	1027	739	488	0.2797270955165691	1027	700	368	1027	724	434	354	269	171	0.23796	ok
GCF_014251255.1__GCF_003226855.1	85.7429	0	1.0	159	1	157	0.9936708860759492	159	1	21	159	1	96	3	1	2	0.5	ok
GCF_001483745.1__GCF_006337125.1	92.6203	9	0.9965	460	36	322	0.9215686274509804	460	33	172	460	34	238	52	34	29	0.333333	ok
GCA_016286145.1__GCA_905234775.1	90.6803	9	0.9753	472	332	224	0.2951167728237792	472	263	75	472	289	135	322	248	147	0.227414	ok
GCF_012396155.1__GCF_004306155.1	92.5091	5	0.9934	1470	1018	575	0.3070115724982981	1470	754	29	1470	815	159	1139	857	523	0.246924	ok
GCF_003268005.1__GCA_017652595.1	96.4867	4	0.8571	541	392	285	0.274074074074074	541	392	285	541	392	285	430	352	354	0.179487	ok
GCF_900566075.1__GCF_002102175.1	92.3656	113	0.9731	1031	754	505	0.2679611650485437	1031	753	495	1031	753	499	249	178	176	0.282258	ok
GCF_014534745.1__GCF_012844305.1	87.7248	26	0.9566	1657	1222	828	0.2620772946859904	1657	1175	723	1657	1203	782	2518	1865	1181	0.259039	ok
GCF_017114915.1__GCF_002091715.1	90.1899	58	0.9751	1305	963	627	0.2615030674846625	1305	931	551	1305	951	585	406	312	216	0.22963	ok
GCF_001039275.2__GCF_000010165.1	93.4315	21	0.9953	683	41	350	0.939882697947214	683	38	63	683	38	105	11	6	7	0.4	ok
GCF_004769405.1__GCF_002811765.1	90.109	9	0.9943	345	226	176	0.3430232558139535	345	218	142	345	219	156	175	105	93	0.396552	ok
GCF_005860765.1__GCF_006149045.1	91.7049	30	0.9907	664	428	323	0.3544494720965309	664	420	269	664	422	280	209	166	102	0.201923	ok
GCF_013364155.1__GCF_001553455.1	91.1127	118	0.9147	2417	1802	1224	0.2541390728476821	2417	1802	1209	2417	1802	1214	983	639	831	0.349287	ok
GCA_015061035.1__GCA_017521245.1	93.0825	33	0.9577	238	153	149	0.3544303797468354	238	147	129	238	149	137	112	87	54	0.216216	ok
GCF_002573625.1__GCA_000007325.1	93.8502	31	0.901	530	152	367	0.7126654064272211	530	149	149	530	150	232	414	298	227	0.27845	ok
GCF_017833855.1__GCF_900129795.1	87.4246	8	0.9714	1149	748	607	0.3484320557491289	1149	740	423	1149	745	485	118	74	86	0.367521	ok
GCA_017474845.1__GCA_017428805.1	92.0495	26	0.9536	372	266	171	0.2830188679245283	372	246	128	372	260	150	184	155	88	0.153005	ok
GCF_014236655.1__GCF_900105115.1	87.009	28	0.98	1102	147	764	0.8664850136239782	1102	143	184	1102	144	409	296	224	158	0.240678	ok
GCF_002939185.1__GCF_000493015.1	91.9346	5	0.998	410	103	317	0.7481662591687042	410	93	178	410	98	237	182	139	92	0.232044	ok
GCA_015061905.1__GCA_017440935.1	94.4438	31	0.8994	591	423	303	0.2830508474576271	591	412	260	591	418	276	412	317	197	0.22871	ok
GCF_003182485.1__GCF_900129495.1	88.0004	24	0.9865	1103	684	620	0.3793103448275862	1103	682	448	1103	682	508	38	22	28	0.405405	ok
GCF_010894455.1__GCF_017301635.1	87.0161	43	0.9856	2321	249	1657	0.8926724137931035	2321	234	391	2321	241	864	516	365	313	0.291262	ok
GCF_003611585.1__GCF_017309135.1	93.3824	29	0.9951	2030	820	1289	0.5958600295712173	2030	666	369	2030	741	759	1272	951	651	0.25177	ok
GCF_003254545.1__GCF_900101855.1	90.0508	8	0.9947	977	653	430	0.3309426229508196	977	640	349	977	649	387	202	105	132	0.477612	ok
GCF_002711365.1__GCA_000720535.1	87.1866	40	0.9821	1868	1365	931	0.2688805570433851	1868	1355	883	1868	1364	911	303	216	189	0.284768	ok
GCF_013033355.1__GCF_903914075.1	87.2703	16	0.9734	658	420	381	0.3607305936073059	658	408	314	658	414	336	98	64	63	0.340206	ok
GCF_004217615.1__GCF_900090285.1	94.3741	75	0.984	1280	271	1149	0.7881157154026583	1280	263	584	1280	264	871	231	157	182	0.317391	ok
GCA_900321715.1__GCA_900319485.1	91.5565	38	0.9502	405	288	198	0.2871287128712871	405	278	172	405	284	185	146	117	82	0.193103	ok
GCF_000720325.1__GCF_008704795.1	95.6087	51	0.9946	1535	334	887	0.7822685788787483	1535	307	430	1535	317	610	549	390	317	0.288321	ok
GCA_003216915.1__GCA_017644375.1	93.0294	0	1.0	102	48	72	0.5247524752475248	102	41	40	102	45	54	57	42	30	0.25	ok
GCA_003281645.1__GCA_902574425.1	92.3385	11	0.9551	113	82	52	0.2678571428571429	113	79	43	113	80	45	75	62	47	0.162162	ok
GCA_017555845.1__GCA_900770665.1	88.8538	9	0.9617	540	397	256	0.2634508348794063	540	360	173	540	374	206	250	204	110	0.180723	ok
GCF_007341385.1__GCF_004352915.1	87.3325	16	0.9779	1075	734	550	0.3165735567970205	1075	723	493	1075	731	510	114	79	67	0.300885	ok
GCF_001613045.1__GCF_001612615.1	91.9163	68	0.9863	1848	1331	908	0.2793719545208446	1848	1248	701	1848	1291	805	543	401	263	0.260148	ok
GCF_003612115.1__GCF_003611585.1	92.2439	92	0.969	2661	1951	1232	0.2665413533834586	2661	1701	737	2661	1811	960	1829	1479	894	0.190919	ok
GCF_004349245.1__GCF_013409365.1	89.7891	8	0.9945	2144	482	1589	0.7750816612225851	2144	398	303	2144	435	700	842	626	452	0.255648	ok
GCF_009467795.1__GCF_000220985.1	94.7502	65	0.9614	391	290	187	0.2564102564102564	391	285	171	391	289	175	132	118	58	0.099237	ok
GCF_002165135.1__GCF_018417595.1	88.4103	55	0.9722	1280	208	768	0.8373729476153244	1280	197	232	1280	202	400	404	293	232	0.272953	ok
GCF_007990265.1__GCA_001429255.1	87.3314	17	0.9892	811	195	516	0.7592592592592593	811	187	179	811	190	275	172	130	89	0.239766	ok
GCF_003184905.1__GCF_016909075.1	87.3314	2	0.9928	744	447	416	0.3983849259757739	744	434	284	744	439	322	154	109	82	0.287582	ok
GCA_902575065.1__GCA_902521485.1	95.0779	8	0.9758	81	56	40	0.3	81	54	30	81	55	33	52	41	32	0.196078	ok
GCF_014251575.1__GCF_000348805.1	87.6322	0	1.0	92	0	38	1.0	92	0	0	92	0	1	1	0	0	1.0	ok
GCF_001712755.1__GCF_001420605.1	93.7244	22	0.9861	855	607	412	0.2892271662763466	855	597	364	855	602	382	354	268	167	0.240793	ok
GCA_900766125.1__GCA_900765235.1	97.034	2	0.9841	431	321	174	0.2534883720930232	431	235	23	431	254	60	397	331	161	0.164141	ok
GCF_000718455.1__GCA_000470535.1	90.1669	86	0.9188	1919	1416	982	0.2617309697601668	1919	1391	920	1919	1403	948	786	641	364	0.183439	ok
GCF_003664035.1__GCF_900111825.1	85.223	15	0.9351	1231	886	628	0.2796747967479674	1231	879	563	1231	880	592	316	212	209	0.326984	ok
GCA_902591775.1__GCA_902517495.1	94.5856	1	0.99	81	57	47	0.2875	81	48	31	81	52	39	66	55	36	0.153846	ok
GCF_001746415.1__GCF_014650755.1	92.0855	67	0.985	1513	993	842	0.3432539682539682	1513	991	750	1513	991	798	382	279	289	0.267717	ok
GCF_014279895.1__GCF_000012625.1	93.3641	9	0.9953	207	21	135	0.8980582524271845	207	21	32	207	21	56	1	0	0	1.0	ok
GCA_902626435.1__GCA_902538225.1	90.937	3	0.9793	95	70	42	0.2553191489361702	95	63	27	95	66	32	66	51	34	0.215385	ok
GCA_005789205.1__GCA_018969355.1	89.1217	0	1.0	186	131	83	0.2918918918918919	186	108	33	186	118	55	132	106	71	0.19084	ok
GCA_005801025.1__GCA_014190215.1	94.158	4	0.9903	474	326	212	0.3107822410147991	474	232	10	474	253	59	441	357	218	0.188636	ok
GCF_003032475.1__GCF_003112535.1	90.4637	74	0.9808	2231	1657	1047	0.2569506726457399	2231	1657	994	2231	1657	997	386	266	313	0.309091	ok
GCF_012516395.1__GCA_903848645.1	92.9322	6	0.8889	1966	1472	941	0.2508905852417302	1966	1472	929	1966	1472	933	1048	708	718	0.323782	ok
GCA_900552425.1__GCA_905214105.1	94.5527	11	0.9943	423	284	225	0.3270142180094787	423	192	34	423	218	87	297	243	127	0.179054	ok
GCF_009827025.1__GCF_001513955.1	87.6742	25	0.9867	1961	1173	1156	0.4015306122448979	1961	1111	921	1961	1140	1002	414	287	248	0.305085	ok
GCF_013314535.1__GCF_018742245.1	88.3089	1	0.9968	1029	223	799	0.7830739299610895	1029	208	241	1029	215	446	681	494	380	0.273529	ok
GCF_002112505.1__GCF_900188455.1	86.3201	53	0.9607	1383	999	670	0.2771345875542692	1383	985	600	1383	992	629	470	333	248	0.289979	ok
GCF_002848005.1__GCF_900106855.1	90.8197	12	0.9777	466	42	358	0.9096774193548388	466	42	90	466	42	209	57	38	39	0.321429	ok
GCA_902590655.1__GCA_000402075.1	87.7304	0	1.0	176	124	91	0.2914285714285715	176	103	52	176	110	65	72	55	45	0.225352	ok
GCA_902628635.1__GCA_902545825.1	94.9596	10	0.9324	83	61	44	0.2560975609756097	83	53	29	83	58	37	55	45	33	0.166667	ok
GCF_004919685.1__GCF_003952465.1	87.2674	40	0.9781	1980	408	1435	0.7938352703385548	1980	382	277	1980	396	612	906	664	456	0.266298	ok
GCF_000955805.1__GCF_002091755.1	93.6569	63	0.9909	914	619	431	0.3220153340635268	914	617	376	914	618	396	92	72	53	0.208791	ok
GCF_008042075.1__GCF_014647975.1	86.1389	50	0.9711	2132	1484	1102	0.3036133270764899	2132	1482	1029	2132	1483	1045	513	331	304	0.353516	ok
GCA_900320955.1__GCA_900314695.1	92.8767	0	1.0	498	382	233	0.2313883299798792	498	285	81	498	327	143	366	290	158	0.205479	ok
GCF_018130465.1__GCF_018130825.1	90.059	46	0.9913	1724	1103	920	0.3598374927452118	1724	1090	813	1724	1093	838	169	113	109	0.327381	ok
GCF_003946095.1__GCF_003946145.1	87.7113	5	0.9909	405	262	211	0.3514851485148514	405	250	164	405	259	191	160	124	90	0.220126	ok
GCA_900550335.1__GCF_008151785.1	93.8566	0	1.0	533	230	376	0.5676691729323309	533	148	61	533	170	135	380	280	202	0.261214	ok
GCF_007829875.1__GCF_001513975.1	87.6364	49	0.9733	1994	1387	1025	0.3040642247867536	1994	1386	869	1994	1387	905	388	154	344	0.602067	ok
GCF_002154655.1__GCF_016894265.1	89.2339	4	0.9968	278	47	193	0.8303249097472925	278	42	100	278	46	145	98	68	55	0.298969	ok
GCF_003942675.1__GCA_000385835.1	89.9529	11	0.9684	484	337	266	0.3022774327122153	484	310	204	484	328	244	255	191	118	0.248031	ok
GCF_002573715.1__GCF_004000885.1	86.0094	25	0.9768	1102	756	550	0.3133514986376021	1102	738	449	1102	750	480	265	172	181	0.348485	ok
GCF_000514775.1__GCF_000016425.1	92.4346	21	0.9921	780	190	531	0.7560975609756098	780	171	246	780	178	352	284	202	158	0.286219	ok
GCF_000412995.1__GCF_018336815.1	93.3953	32	0.8678	871	376	587	0.5678160919540229	871	373	269	871	374	346	606	407	409	0.327273	ok
GCA_018260275.1__GCA_018260405.1	91.5264	6	0.9905	1192	864	502	0.27455919395466	1192	664	126	1192	756	288	738	574	319	0.221167	ok
GCA_900772695.1__GCA_900770445.1	93.9306	9	0.9925	986	688	418	0.3015228426395939	986	509	75	986	562	179	1010	775	461	0.231913	ok
GCF_900184795.1__GCA_016195125.1	91.113	39	0.8995	1223	900	609	0.2635024549918167	1223	890	587	1223	895	598	611	514	286	0.157377	ok
GCF_900573985.1__GCF_004803815.1	91.812	11	0.9904	301	45	274	0.85	301	44	181	301	45	246	23	14	17	0.363636	ok
GCA_014653365.1__GCA_902513955.1	89.4491	0	1.0	146	113	66	0.2206896551724138	146	107	49	146	108	55	81	62	42	0.225	ok
GCF_001460635.1__GCF_000007905.1	92.4511	17	0.8803	343	129	287	0.6228070175438596	343	127	110	343	129	166	190	132	158	0.301587	ok
GCF_013425765.1__GCF_002327105.1	84.3325	32	0.9711	913	61	691	0.9331140350877192	913	59	102	913	60	283	167	120	96	0.277108	ok
GCF_000737765.1__GCF_900129755.1	85.5651	11	0.9644	915	502	548	0.4507658643326039	915	491	404	915	499	460	156	107	102	0.309677	ok
GCA_003670475.1__GCA_903944295.1	93.8405	35	0.9359	229	166	111	0.2719298245614034	229	140	60	229	155	89	196	172	73	0.117949	ok
GCF_900095295.1__GCF_017874455.1	87.1651	17	0.9609	904	597	468	0.3388704318936877	904	597	383	904	597	396	50	35	31	0.285714	ok
GCF_003217325.1__GCF_000504425.1	95.5719	29	0.9949	681	97	438	0.8573529411764707	681	90	179	681	91	302	226	165	120	0.266667	ok
GCF_016907955.1__GCF_900104175.1	88.0588	59	0.9847	1591	986	924	0.379874213836478	1591	973	690	1591	980	824	389	257	251	0.337629	ok
GCF_001269885.1__GCF_017968885.1	91.0972	41	0.9902	1306	194	518	0.8513409961685824	1306	184	190	1306	187	284	319	216	188	0.320755	ok
GCF_003966155.1__GCF_002549795.1	87.5421	23	0.9853	1097	115	824	0.8950729927007299	1097	106	181	1097	108	450	154	122	78	0.202614	ok
GCF_004792695.1__GCF_004792685.1	87.3524	52	0.9632	1173	790	567	0.325938566552901	1173	781	474	1173	785	498	196	135	127	0.307692	ok
GCF_004011535.1__GCF_000820515.1	91.893	112	0.9761	1133	810	622	0.284452296819788	1133	809	613	1133	810	615	392	246	292	0.370844	ok
GCA_900553705.1__GCA_902399975.1	94.0843	4	0.9975	461	291	262	0.3673913043478261	461	205	50	461	233	115	299	220	150	0.261745	ok
GCF_019173455.1__GCF_013410215.1	83.8921	8	0.9862	704	23	598	0.9672830725462304	704	22	88	704	22	299	55	17	50	0.685185	ok
GCA_902604905.1__GCA_902587565.1	92.5199	1	0.9891	103	71	54	0.303921568627451	103	63	30	103	68	37	63	50	35	0.193548	ok
GCF_000737785.1__GCF_900156575.1	85.6275	9	0.9757	918	593	489	0.3533260632497274	918	584	392	918	590	420	170	124	91	0.266272	ok
GCA_003702525.1__GCF_006740685.1	89.2522	1	0.994	175	59	114	0.6609195402298851	175	52	51	175	55	70	94	66	43	0.290323	ok
GCA_902619055.1__GCA_902602515.1	93.0248	0	1.0	103	67	59	0.3431372549019608	103	59	25	103	63	42	59	44	26	0.241379	ok
GCA_009920765.1__GCA_003671255.1	88.9061	7	0.981	615	461	300	0.249185667752443	615	406	210	615	430	253	312	280	154	0.099678	ok
GCA_902612805.1__GCA_902522865.1	93.9224	5	0.9816	104	68	61	0.3398058252427184	104	64	42	104	66	48	61	45	37	0.25	ok
GCF_014161445.1__GCF_016863015.1	90.1246	85	0.9708	2378	1777	1130	0.2524190155658393	2378	1760	1057	2378	1770	1087	689	525	348	0.236919	ok
GCA_011389715.1__GCA_011390235.1	94.8042	0	1.0	725	520	306	0.2817679558011049	725	408	71	725	455	173	597	481	231	0.192953	ok
GCA_018673955.1__GCA_905614375.1	88.4808	2	0.9865	282	198	140	0.2953736654804271	282	180	94	282	187	117	142	100	74	0.29078	ok
GCA_012026885.1__GCF_009469615.1	86.2012	31	0.9541	716	448	377	0.3734265734265733	716	437	281	716	443	307	217	146	141	0.324074	ok
GCA_019116745.1__GCA_019119775.1	90.0198	0	1.0	624	448	287	0.2808988764044944	624	378	127	624	410	201	283	219	148	0.223404	ok
GCF_000222705.1__GCA_905221455.1	89.6384	10	0.9685	419	263	226	0.3708133971291866	419	235	141	419	254	178	163	123	79	0.240741	ok
GCA_902585365.1__GCA_902530715.1	93.9465	1	0.9677	88	63	41	0.2758620689655172	88	56	28	88	56	32	65	58	32	0.09375	ok
GCF_013201605.1__GCF_008245045.1	86.1789	3	0.9819	280	15	150	0.946236559139785	280	15	19	280	15	39	5	2	3	0.5	ok
GCF_002836735.1__GCF_904846705.1	94.6811	24	0.9882	338	233	168	0.3086053412462908	338	225	135	338	229	150	143	108	72	0.239437	ok
GCA_004020545.1__GCA_000824805.1	89.6829	30	0.9902	1529	1037	768	0.3213350785340314	1529	980	545	1529	1016	636	411	296	223	0.278049	ok
GCF_900626145.1__GCA_019115785.1	91.5799	34	0.8878	602	450	298	0.2512479201331115	602	449	292	602	449	294	239	167	167	0.298319	ok
GCF_003386135.1__GCF_000830005.1	93.8116	73	0.988	1657	287	1487	0.8266908212560387	1657	285	665	1657	285	1087	254	177	197	0.300395	ok
GCF_000745065.1__GCF_004684245.1	89.6675	12	0.972	530	63	297	0.8809073724007561	530	62	68	530	63	124	78	53	46	0.311688	ok
GCA_009886265.1__GCA_002313325.1	92.0634	2	0.9919	194	146	93	0.2435233160621761	194	122	48	194	137	70	126	103	60	0.176	ok
GCF_010548465.1__GCF_001611795.1	89.5454	1	0.999	2023	600	1437	0.7032640949554896	2023	457	212	2023	516	561	1011	743	525	0.264356	ok
GCF_004339745.1__GCF_001865575.1	88.2376	68	0.9746	1669	684	652	0.5899280575539568	1669	683	206	1669	684	280	380	236	316	0.377309	ok
GCF_001045555.1__GCF_900188435.1	86.4347	23	0.9534	672	225	555	0.6646795827123696	672	223	293	672	224	431	119	27	107	0.771186	ok
GCA_903899655.1__GCA_903889015.1	96.0369	0	1.0	282	217	123	0.2277580071174377	282	208	103	282	209	109	225	186	105	0.169643	ok
GCF_005886805.2__GCF_001482385.1	91.2333	22	0.9926	549	169	269	0.6916058394160585	549	164	99	549	165	137	5	4	3	0.0	ok
GCF_001665235.1__GCF_010731715.1	87.3366	7	0.9951	1048	95	808	0.909264565425024	1048	87	255	1048	88	491	229	166	124	0.27193	ok
GCF_003143995.1__GCF_000758985.1	88.771	14	0.9787	570	399	282	0.2987697715289982	570	393	235	570	395	252	87	66	38	0.232558	ok
GCF_014698475.1__GCF_014698045.1	95.2448	112	0.9348	2378	1740	1152	0.2679848548590661	2378	1684	1003	2378	1714	1071	1161	851	599	0.266379	ok
GCF_018398425.1__GCF_000498575.2	86.2028	52	0.9541	1167	648	744	0.4442538593481989	1167	645	463	1167	646	564	219	117	179	0.463303	ok
GCF_003054145.1__GCA_002151545.1	87.2811	14	0.9886	1283	37	988	0.971138845553822	1283	33	247	1283	35	616	77	50	51	0.342105	ok
GCF_000744935.1__GCF_901447495.1	89.3266	15	0.8929	1150	833	587	0.2750217580504787	1150	830	568	1150	832	577	626	486	349	0.2224	ok
GCF_001427905.1__GCF_014844035.1	91.4389	13	0.9914	990	72	589	0.9271991911021232	990	67	180	990	68	328	134	89	86	0.330827	ok
GCF_002531825.1__GCF_002211305.1	95.7392	63	0.9938	631	430	331	0.3174603174603174	631	408	266	631	421	293	204	153	108	0.246305	ok
GCA_017848205.1__GCA_902789705.1	96.1769	4	0.996	979	691	368	0.2934560327198364	979	538	22	979	570	91	889	692	384	0.220721	ok
GCF_009829325.1__GCF_001612785.1	91.412	83	0.9826	1497	1092	714	0.2700534759358288	1497	1066	648	1497	1081	681	335	262	174	0.215569	ok
GCF_009495755.1__GCF_003259835.1	89.6762	17	0.941	621	392	360	0.367741935483871	621	388	300	621	391	315	162	95	97	0.409938	ok
GCA_017561665.1__GCA_017428035.1	87.5505	1	0.9914	458	340	228	0.2560175054704595	458	291	133	458	312	172	299	231	143	0.224832	ok
GCA_010032875.1__GCF_002288365.1	85.1268	0	1.0	238	86	185	0.6371308016877637	238	65	41	238	71	88	127	91	62	0.277778	ok
GCF_000187895.1__GCA_902362595.1	90.8226	25	0.9258	561	420	259	0.25	561	416	246	561	418	253	232	177	131	0.233766	ok
GCF_000337775.1__GCA_000336895.1	88.6701	11	0.9911	672	454	334	0.323397913561848	672	438	259	672	445	293	81	56	44	0.3	ok
GCF_000306675.2__GCF_000244815.1	92.4265	65	0.9626	985	724	484	0.2642276422764228	985	723	472	985	724	477	333	253	217	0.237952	ok
GCF_003013405.1__GCF_001039275.2	94.1013	23	0.9952	642	82	444	0.8720748829953198	642	71	180	642	72	271	130	92	68	0.286822	ok
GCF_002286775.1__GCF_001485415.1	88.8927	2	0.9789	761	524	403	0.3105263157894736	761	499	307	761	512	341	511	392	239	0.231373	ok
GCA_902628965.1__GCA_902545555.1	91.8863	4	0.9512	129	77	76	0.3984375	129	72	48	129	72	65	65	52	36	0.1875	ok
GCF_003970575.1__GCF_002902265.1	91.4887	0	1.0	567	420	266	0.2579505300353356	567	365	150	567	390	206	524	394	244	0.246654	ok
GCF_900156575.1__GCF_900142785.1	91.4877	31	0.9822	746	520	368	0.3020134228187919	746	515	337	746	516	346	99	77	63	0.214286	ok
GCA_017964745.1__GCA_017524035.1	91.8672	5	0.9912	544	386	247	0.289134438305709	544	276	30	544	307	94	435	339	212	0.218894	ok
GCA_902579585.1__GCA_902579285.1	93.3555	1	0.9895	73	50	49	0.3055555555555556	73	39	29	73	40	33	53	41	22	0.211538	ok
GCF_900111895.1__GCF_001579805.1	92.7159	38	0.9926	920	63	566	0.9314472252448314	920	62	225	920	62	389	81	53	50	0.3375	ok
GCF_009496155.1__GCA_905221385.1	91.9912	15	0.9477	446	326	236	0.2674157303370786	446	313	189	446	318	210	256	195	131	0.235294	ok
GCF_003852545.1__GCF_013376875.1	87.9634	32	0.9842	1541	159	1098	0.8967532467532467	1541	151	161	1541	154	460	272	196	144	0.276753	ok
GCF_900177515.1__GCF_001305595.1	91.0463	162	0.9592	1996	1026	1094	0.4857142857142857	1996	1020	708	1996	1025	826	539	400	310	0.256506	ok
GCF_004117875.1__GCF_016458305.1	85.7986	33	0.9687	1171	789	597	0.3256410256410256	1171	783	520	1171	784	540	210	144	132	0.311005	ok
GCF_004365705.1__GCF_000719095.1	92.2035	83	0.9813	1500	1079	746	0.2801867911941293	1500	1076	708	1500	1077	720	517	339	308	0.343023	ok
GCF_900103225.1__GCF_000452705.1	87.1211	36	0.9855	952	109	594	0.8853838065194533	952	107	196	952	108	374	115	71	80	0.377193	ok
GCF_001514035.1__GCF_014656055.1	89.1496	24	0.9868	2083	1251	1181	0.3991354466858789	2083	1236	895	2083	1245	973	349	254	201	0.270115	ok
GCF_003946045.1__GCF_016861655.1	93.7219	14	0.9925	629	403	333	0.35828025477707	629	386	253	629	393	288	79	64	50	0.179487	ok
GCA_017644325.1__GCA_902618795.1	91.7756	16	0.9385	87	56	50	0.3488372093023255	87	56	47	87	56	47	50	40	43	0.183673	ok
GCF_001952855.1__GCF_001308855.1	86.0546	35	0.9696	1590	731	956	0.5399622404027691	1590	716	492	1590	721	622	1045	759	565	0.272989	ok
GCF_014279795.1__GCF_000153285.1	87.5194	12	0.989	313	23	252	0.9262820512820512	313	20	128	313	21	179	24	8	22	0.652174	ok
GCF_002113045.1__GCF_900105185.1	85.3309	17	0.9856	1283	495	839	0.6138845553822153	1283	468	289	1283	480	450	280	182	188	0.34767	ok
GCA_902630065.1__GCA_902603045.1	94.8046	3	0.9516	85	64	42	0.2380952380952381	85	62	36	85	64	40	55	46	32	0.148148	ok
GCF_018131005.1__GCF_900105845.1	87.3176	53	0.9759	1809	179	1215	0.900995575221239	1809	178	207	1809	178	499	522	378	283	0.274472	ok
GCF_001419795.1__GCF_014489635.1	92.0962	8	0.9973	2626	1167	1684	0.5554285714285714	2626	822	220	2626	943	624	1605	1201	806	0.251247	ok
GCF_015546995.1__GCF_000187465.1	94.2365	5	0.9952	252	47	204	0.8127490039840637	252	43	105	252	45	154	67	50	32	0.242424	ok
GCF_009193135.1__GCF_006349365.1	87.5921	18	0.9766	898	87	642	0.903010033444816	898	76	111	898	80	313	160	105	110	0.339623	ok
GCF_013267835.1__GCF_900654165.1	95.208	18	0.9919	188	79	113	0.5775401069518716	188	79	75	188	79	91	59	24	15	0.586207	ok
GCF_000801955.1__GCF_000020205.1	88.5685	40	0.9855	850	247	591	0.7090694935217903	850	239	279	850	243	415	284	207	151	0.268551	ok
GCF_900105905.1__GCF_017068395.1	95.7485	118	0.989	792	185	488	0.7661188369152971	792	183	206	792	184	265	266	192	192	0.275472	ok
GCF_002080455.1__GCF_001746425.1	90.0782	35	0.9892	1755	244	1465	0.8608893956670467	1755	244	423	1755	244	918	268	180	236	0.325843	ok
GCF_013267835.1__GCF_005221305.1	93.4966	20	0.9895	268	27	171	0.898876404494382	268	27	60	268	27	99	10	6	4	0.333333	ok
GCF_003635025.1__GCF_900106995.1	87.1613	96	0.9596	2403	1769	1251	0.2635303913405495	2403	1769	1234	2403	1769	1239	576	356	485	0.38087	ok
GCF_900537995.1__GCA_003483745.1	89.7598	63	0.9386	612	446	316	0.2700490998363338	612	445	303	612	446	312	190	120	143	0.365079	ok
GCF_003942585.1__GCF_905187535.1	88.9729	26	0.9372	408	279	193	0.3144963144963145	408	271	156	408	274	168	128	88	82	0.307087	ok
GCA_902624585.1__GCA_902597555.1	93.7628	1	0.9643	91	67	39	0.2555555555555555	91	60	19	91	61	24	65	55	25	0.140625	ok
