dnadiff_blocks	dnadiff_breakpoints	dnadiff_large_indels	dnadiff_synteny_score	pairid
90	52	59	0.4157303370786517	GCA_902625365.1__GCA_902621855.1
90	64	37	0.2808988764044944	GCA_902625365.1__GCA_902622475.1
94	67	45	0.2795698924731182	GCA_902625415.1__GCA_902540995.1
103	43	66	0.5784313725490196	GCA_902625415.1__GCA_902587545.1
95	55	63	0.4148936170212766	GCA_902625455.1__GCA_902595195.1
86	66	42	0.2235294117647058	GCA_902625455.1__GCA_902596545.1
138	87	78	0.364963503649635	GCA_902625475.1__GCA_902573735.1
123	85	64	0.3032786885245901	GCA_902625715.1__GCA_902576045.1
81	61	40	0.2375	GCA_902625715.1__GCA_902603665.1
127	97	61	0.2301587301587301	GCA_902625845.1__GCA_902623195.1
95	67	44	0.2872340425531915	GCA_902625845.1__GCA_902624085.1
113	79	43	0.2946428571428571	GCA_902625845.1__GCA_902624105.1
77	59	37	0.2236842105263158	GCA_902625895.1__GCA_902569095.1
76	51	44	0.3199999999999999	GCA_902625895.1__GCA_902617375.1
65	40	38	0.375	GCA_902625945.1__GCA_902554785.1
98	45	69	0.5360824742268041	GCA_902625945.1__GCA_902609855.1
82	59	39	0.2716049382716049	GCA_902625945.1__GCA_902616145.1
73	53	39	0.2638888888888888	GCA_902625945.1__GCA_902619495.1
78	52	41	0.3246753246753247	GCA_902625945.1__GCA_902624495.1
93	62	51	0.3260869565217391	GCA_902626045.1__GCA_902591415.1
79	50	41	0.3589743589743589	GCA_902626045.1__GCA_902594835.1
79	55	45	0.2948717948717948	GCA_902626065.1__GCA_000384495.1
102	56	65	0.4455445544554455	GCA_902626065.1__GCA_902526825.1
87	50	52	0.4186046511627906	GCA_902626065.1__GCA_902587025.1
123	73	61	0.4016393442622951	GCA_902626065.1__GCA_902619825.1
112	74	59	0.3333333333333333	GCA_902626245.1__GCA_902529715.1
131	91	59	0.3	GCA_902626245.1__GCA_902559305.1
120	89	58	0.2521008403361344	GCA_902626245.1__GCA_902595725.1
93	67	42	0.2717391304347826	GCA_902626245.1__GCA_902604305.1
152	116	65	0.2317880794701986	GCA_902626365.1__GCA_902517895.1
144	101	74	0.2937062937062937	GCA_902626365.1__GCA_902519075.1
138	84	81	0.3868613138686131	GCA_902626365.1__GCA_902526075.1
157	102	76	0.3461538461538461	GCA_902626365.1__GCA_902604715.1
151	112	71	0.2533333333333333	GCA_902626365.1__GCA_902608795.1
98	69	51	0.2886597938144329	GCA_902626435.1__GCA_902536555.1
95	70	42	0.2553191489361702	GCA_902626435.1__GCA_902538225.1
109	83	58	0.2314814814814815	GCA_902626435.1__GCA_902572395.1
96	64	46	0.3263157894736842	GCA_902626435.1__GCA_902590355.1
78	58	41	0.2467532467532467	GCA_902626575.1__GCA_902598425.1
67	53	34	0.196969696969697	GCA_902626575.1__GCA_902619595.1
169	119	90	0.2916666666666666	GCA_902626585.1__GCA_902517895.1
169	123	81	0.2678571428571429	GCA_902626585.1__GCA_902519075.1
186	123	102	0.3351351351351351	GCA_902626585.1__GCA_902526075.1
197	134	107	0.3163265306122449	GCA_902626585.1__GCA_902604715.1
161	120	77	0.25	GCA_902626585.1__GCA_902608795.1
130	89	67	0.3100775193798449	GCA_902626605.1__GCA_902537725.1
126	86	74	0.312	GCA_902626645.1__GCA_902519945.1
111	75	62	0.3181818181818182	GCA_902626645.1__GCA_902541315.1
85	56	40	0.3333333333333333	GCA_902626645.1__GCA_902552805.1
87	65	42	0.2441860465116279	GCA_902626645.1__GCA_902554995.1
103	74	51	0.2745098039215686	GCA_902626645.1__GCA_902558225.1
124	88	60	0.2845528455284553	GCA_902626645.1__GCA_902565935.1
89	61	48	0.3068181818181817	GCA_902626645.1__GCA_902574345.1
81	52	53	0.35	GCA_902626645.1__GCA_902624315.1
103	71	55	0.303921568627451	GCA_902626725.1__GCA_902624075.1
90	59	53	0.3370786516853933	GCA_902627045.1__GCA_902524345.1
98	64	49	0.3402061855670103	GCA_902627045.1__GCA_902540785.1
101	72	52	0.28	GCA_902627045.1__GCA_902614355.1
95	68	50	0.276595744680851	GCA_902627045.1__GCA_902618485.1
94	33	76	0.6451612903225806	GCA_902627045.1__GCA_902621345.1
82	55	40	0.3209876543209876	GCA_902627325.1__GCA_902624085.1
106	67	58	0.3619047619047619	GCA_902627325.1__GCA_902624105.1
110	75	61	0.3119266055045872	GCA_902627325.1__GCA_902624785.1
122	90	56	0.256198347107438	GCA_902627325.1__GCA_902625845.1
89	64	41	0.2727272727272727	GCA_902627335.1__GCA_000291825.1
145	104	81	0.2777777777777778	GCA_902627565.1__GCA_902540275.1
137	84	78	0.3823529411764705	GCA_902627565.1__GCA_902594235.1
130	86	67	0.3333333333333333	GCA_902627565.1__GCA_902623975.1
120	86	54	0.2773109243697479	GCA_902627565.1__GCA_902624075.1
88	68	41	0.2183908045977011	GCA_902627595.1__GCA_902514765.1
90	40	63	0.550561797752809	GCA_902627595.1__GCA_902587545.1
108	72	55	0.3271028037383178	GCA_902627595.1__GCA_902595715.1
75	59	36	0.2027027027027027	GCA_902627635.1__GCA_000384495.1
72	42	43	0.4084507042253521	GCA_902627635.1__GCA_902587025.1
93	55	55	0.4021739130434782	GCA_902627635.1__GCA_902615855.1
91	64	51	0.2888888888888888	GCA_902627635.1__GCA_902619825.1
120	74	62	0.3781512605042016	GCA_902627735.1__GCA_902531765.1
90	65	44	0.2696629213483146	GCA_902627735.1__GCA_902540275.1
127	84	64	0.3333333333333333	GCA_902627735.1__GCA_902617715.1
120	82	59	0.3109243697478991	GCA_902627735.1__GCA_902623975.1
73	48	35	0.3333333333333333	GCA_902627745.1__GCA_902574345.1
80	54	37	0.3164556962025316	GCA_902627745.1__GCA_902586125.1
76	53	35	0.2933333333333333	GCA_902627745.1__GCA_902597675.1
77	57	40	0.25	GCA_902627745.1__GCA_902612325.1
151	103	86	0.3133333333333333	GCA_902627805.1__GCA_902526645.1
105	74	48	0.2884615384615384	GCA_902627805.1__GCA_902597675.1
99	55	63	0.4387755102040817	GCA_902627805.1__GCA_902609685.1
99	66	57	0.326530612244898	GCA_902627805.1__GCA_902612325.1
92	56	58	0.3846153846153846	GCA_902627805.1__GCA_902624315.1
138	91	74	0.3357664233576642	GCA_902627935.1__GCA_902578775.1
109	58	77	0.4629629629629629	GCA_902627935.1__GCA_902592265.1
119	69	65	0.4152542372881356	GCA_902628045.1__GCA_902555985.1
90	62	47	0.3033707865168539	GCA_902628045.1__GCA_902576605.1
105	71	53	0.3173076923076923	GCA_902628045.1__GCA_902580215.1
87	53	50	0.3837209302325581	GCA_902628045.1__GCA_902593475.1
99	51	69	0.4795918367346938	GCA_902628045.1__GCA_902610815.1
69	41	40	0.3970588235294118	GCA_902628045.1__GCA_902622665.1
93	68	48	0.2608695652173913	GCA_902628195.1__GCA_902540275.1
135	94	71	0.2985074626865671	GCA_902628195.1__GCA_902566365.1
116	66	64	0.4260869565217391	GCA_902628195.1__GCA_902570425.1
122	70	70	0.4214876033057851	GCA_902628195.1__GCA_902571375.1
96	65	51	0.3157894736842105	GCA_902628195.1__GCA_902594825.1
120	88	64	0.2605042016806722	GCA_902628195.1__GCA_902623975.1
86	62	41	0.2705882352941177	GCA_902628195.1__GCA_902627735.1
116	85	56	0.2608695652173913	GCA_902628235.1__GCA_902623195.1
94	68	44	0.2688172043010752	GCA_902628235.1__GCA_902624085.1
116	81	56	0.2956521739130434	GCA_902628235.1__GCA_902624105.1
114	78	50	0.3097345132743363	GCA_902628235.1__GCA_902624785.1
128	89	77	0.2992125984251969	GCA_902628235.1__GCA_902625845.1
107	75	55	0.2924528301886793	GCA_902628235.1__GCA_902627325.1
120	85	61	0.2857142857142857	GCA_902628275.1__GCA_902556505.1
138	76	93	0.4452554744525547	GCA_902628275.1__GCA_902560805.1
113	74	60	0.3392857142857143	GCA_902628275.1__GCA_902591695.1
122	58	83	0.5206611570247934	GCA_902628275.1__GCA_902592375.1
107	60	74	0.4339622641509434	GCA_902628275.1__GCA_902593285.1
135	99	74	0.2611940298507462	GCA_902628275.1__GCA_902595105.1
109	67	61	0.3796296296296296	GCA_902628275.1__GCA_902615975.1
95	63	53	0.3297872340425531	GCA_902628305.1__GCA_902545555.1
93	61	51	0.3369565217391305	GCA_902628305.1__GCA_902557995.1
113	76	61	0.3214285714285714	GCA_902628305.1__GCA_902595795.1
107	76	56	0.2830188679245283	GCA_902628305.1__GCA_902596355.1
108	59	75	0.4485981308411215	GCA_902628305.1__GCA_902599335.1
141	108	54	0.2285714285714285	GCA_902628365.1__GCA_902529805.1
62	45	27	0.2622950819672131	GCA_902628495.1__GCA_902528175.1
59	43	28	0.2586206896551724	GCA_902628495.1__GCA_902590295.1
68	45	33	0.3283582089552238	GCA_902628495.1__GCA_902599575.1
84	56	48	0.3253012048192771	GCA_902628495.1__GCA_902614905.1
67	34	47	0.4848484848484848	GCA_902628495.1__GCA_902622545.1
102	73	53	0.2772277227722772	GCA_902628525.1__GCA_902521675.1
107	69	65	0.3490566037735849	GCA_902628525.1__GCA_902529645.1
88	60	44	0.3103448275862068	GCA_902628525.1__GCA_902532645.1
84	55	46	0.3373493975903614	GCA_902628525.1__GCA_902559935.1
100	75	42	0.2424242424242424	GCA_902628525.1__GCA_902588315.1
92	57	60	0.3736263736263736	GCA_902628525.1__GCA_902590535.1
96	64	51	0.3263157894736842	GCA_902628525.1__GCA_902591695.1
93	73	42	0.2065217391304348	GCA_902628525.1__GCA_902619745.1
78	61	37	0.2077922077922077	GCA_902628525.1__GCA_902623415.1
56	38	31	0.3090909090909091	GCA_902628565.1__GCA_902541515.1
70	52	38	0.2463768115942028	GCA_902628565.1__GCA_902554995.1
69	43	38	0.3676470588235294	GCA_902628565.1__GCA_902624315.1
61	40	38	0.3333333333333333	GCA_902628565.1__GCA_902626645.1
106	73	58	0.3047619047619048	GCA_902628605.1__GCA_902582405.1
110	74	49	0.3211009174311926	GCA_902628605.1__GCA_902593075.1
97	69	56	0.28125	GCA_902628605.1__GCA_902598305.1
83	61	44	0.2560975609756097	GCA_902628635.1__GCA_902545825.1
84	56	40	0.3253012048192771	GCA_902628635.1__GCA_902598425.1
63	34	46	0.4516129032258065	GCA_902628635.1__GCA_902626575.1
91	68	46	0.2444444444444444	GCA_902628645.1__GCA_902522015.1
92	70	48	0.2307692307692307	GCA_902628645.1__GCA_902538155.1
93	67	44	0.2717391304347826	GCA_902628645.1__GCA_902562275.1
102	68	54	0.3267326732673267	GCA_902628645.1__GCA_902584805.1
97	65	58	0.3229166666666666	GCA_902628645.1__GCA_902587565.1
101	70	53	0.3	GCA_902628645.1__GCA_902614395.1
76	37	50	0.5066666666666666	GCA_902628815.1__GCA_902552345.1
72	51	37	0.2816901408450704	GCA_902628815.1__GCA_902572475.1
58	42	28	0.2631578947368421	GCA_902628815.1__GCA_902577575.1
141	93	72	0.3357142857142857	GCA_902628835.1__GCA_902573325.1
141	94	79	0.3285714285714286	GCA_902628835.1__GCA_902577905.1
101	78	43	0.2199999999999999	GCA_902628835.1__GCA_902597795.1
107	65	63	0.3867924528301887	GCA_902628835.1__GCA_902604905.1
125	90	63	0.2741935483870967	GCA_902628835.1__GCA_902619045.1
136	81	81	0.4	GCA_902628835.1__GCA_902620425.1
145	99	78	0.3125	GCA_902628835.1__GCA_902621725.1
72	46	38	0.352112676056338	GCA_902628835.1__GCA_902628645.1
89	48	64	0.4545454545454546	GCA_902628925.1__GCA_902601475.1
70	53	35	0.2318840579710145	GCA_902628925.1__GCA_902623535.1
129	77	76	0.3984375	GCA_902628965.1__GCA_902545555.1
130	97	72	0.2480620155038759	GCA_902628965.1__GCA_902593405.1
134	103	67	0.225563909774436	GCA_902628965.1__GCA_902595105.1
141	93	76	0.3357142857142857	GCA_902628965.1__GCA_902618695.1
104	75	50	0.2718446601941747	GCA_902628965.1__GCA_902622955.1
140	108	67	0.2230215827338129	GCA_902628965.1__GCA_902624045.1
98	69	48	0.2886597938144329	GCA_902629075.1__GCA_902553695.1
130	93	66	0.2790697674418605	GCA_902629075.1__GCA_902574705.1
107	80	46	0.2452830188679244	GCA_902629075.1__GCA_902612345.1
130	91	68	0.2945736434108527	GCA_902629215.1__GCA_902577525.1
115	72	73	0.368421052631579	GCA_902629215.1__GCA_902592675.1
126	92	63	0.264	GCA_902629215.1__GCA_902597675.1
141	90	81	0.3571428571428571	GCA_902629215.1__GCA_902616725.1
81	59	38	0.2624999999999999	GCA_902629215.1__GCA_902624515.1
135	92	80	0.3134328358208955	GCA_902629215.1__GCA_902627565.1
141	89	82	0.3642857142857143	GCA_902629285.1__GCA_902556065.1
133	94	68	0.2878787878787878	GCA_902629285.1__GCA_902589725.1
114	83	57	0.2654867256637168	GCA_902629285.1__GCA_902591695.1
104	79	49	0.233009708737864	GCA_902629285.1__GCA_902591845.1
116	94	48	0.1826086956521738	GCA_902629285.1__GCA_902595285.1
123	89	69	0.2704918032786885	GCA_902629285.1__GCA_902622655.1
94	70	45	0.2473118279569892	GCA_902629465.1__GCA_902540995.1
103	68	60	0.3333333333333333	GCA_902629505.1__GCA_902516925.1
100	56	53	0.4343434343434343	GCA_902629505.1__GCA_902523665.1
113	85	51	0.2410714285714286	GCA_902629505.1__GCA_902593165.1
104	70	59	0.3203883495145631	GCA_902629505.1__GCA_902620455.1
105	62	64	0.4038461538461538	GCA_902629505.1__GCA_902622595.1
85	52	55	0.3809523809523809	GCA_902629535.1__GCA_902520335.1
109	77	52	0.2870370370370371	GCA_902629535.1__GCA_902524545.1
84	60	44	0.2771084337349397	GCA_902629535.1__GCA_902563075.1
57	44	28	0.2142857142857143	GCA_902629535.1__GCA_902572925.1
82	42	49	0.4814814814814815	GCA_902629535.1__GCA_902578265.1
97	63	55	0.34375	GCA_902629535.1__GCA_902579925.1
96	66	49	0.3052631578947368	GCA_902629535.1__GCA_902587155.1
89	72	35	0.1818181818181817	GCA_902629535.1__GCA_902597725.1
102	63	69	0.3762376237623762	GCA_902629575.1__GCA_902531765.1
107	64	67	0.3962264150943396	GCA_902629575.1__GCA_902539445.1
126	81	71	0.352	GCA_902629575.1__GCA_902627935.1
105	59	71	0.4326923076923077	GCA_902629695.1__GCA_902559565.1
99	77	50	0.2142857142857143	GCA_902629695.1__GCA_902565935.1
124	71	79	0.4227642276422764	GCA_902629695.1__GCA_902571375.1
141	90	81	0.3571428571428571	GCA_902629695.1__GCA_902577525.1
135	94	70	0.2985074626865671	GCA_902629935.1__GCA_902528575.1
144	107	73	0.2517482517482518	GCA_902629935.1__GCA_902555665.1
105	74	61	0.2884615384615384	GCA_902629935.1__GCA_902556285.1
155	112	79	0.2727272727272727	GCA_902629935.1__GCA_902579105.1
113	93	44	0.1696428571428571	GCA_902629935.1__GCA_902604035.1
101	69	60	0.31	GCA_902629955.1__GCA_902515985.1
79	57	39	0.2692307692307693	GCA_902629955.1__GCA_902572945.1
91	63	50	0.3	GCA_902629955.1__GCA_902574525.1
109	68	61	0.3703703703703703	GCA_902629955.1__GCA_902582315.1
120	77	79	0.3529411764705882	GCA_902629955.1__GCA_902610655.1
87	70	41	0.1860465116279069	GCA_902630065.1__GCA_902533775.1
83	52	55	0.3658536585365853	GCA_902630065.1__GCA_902534735.1
94	59	46	0.3655913978494624	GCA_902630065.1__GCA_902537055.1
85	64	42	0.2380952380952381	GCA_902630065.1__GCA_902603045.1
94	55	60	0.4086021505376344	GCA_902630555.1__GCA_902550555.1
75	50	36	0.3243243243243243	GCA_902630555.1__GCA_902615995.1
72	49	39	0.3098591549295775	GCA_902630555.1__GCA_902618195.1
80	58	42	0.2658227848101265	GCA_902630665.1__GCA_902543665.1
90	54	50	0.3932584269662921	GCA_902630665.1__GCA_902552345.1
83	38	61	0.5365853658536586	GCA_902630665.1__GCA_902557775.1
86	57	52	0.3294117647058824	GCA_902630665.1__GCA_902610115.1
74	48	43	0.3424657534246575	GCA_902630665.1__GCA_902610515.1
107	64	62	0.3962264150943396	GCA_902630885.1__GCA_902541175.1
59	32	36	0.4482758620689655	GCA_902630915.1__GCA_902610115.1
59	45	19	0.2241379310344827	GCA_902630915.1__GCA_902624495.1
129	91	61	0.2890625	GCA_902630925.1__GCA_000419545.1
95	79	40	0.1595744680851063	GCA_902630925.1__GCA_902538445.1
85	55	51	0.3452380952380952	GCA_902630925.1__GCA_902545945.1
89	61	46	0.3068181818181817	GCA_902630925.1__GCA_902561585.1
87	62	48	0.2790697674418605	GCA_902630925.1__GCA_902590625.1
81	36	57	0.55	GCA_902630925.1__GCA_902593905.1
83	55	47	0.3292682926829268	GCA_902630925.1__GCA_902594835.1
111	67	70	0.3909090909090909	GCA_902630925.1__GCA_902613915.1
89	67	40	0.2386363636363636	GCA_902630925.1__GCA_902626045.1
136	94	63	0.3037037037037037	GCA_902631125.1__GCA_902566635.1
139	94	66	0.3188405797101449	GCA_902631125.1__GCA_902586905.1
171	118	89	0.3058823529411765	GCA_902631125.1__GCA_902619855.1
63	51	26	0.1774193548387096	GCA_902631135.1__GCA_902553845.1
66	49	29	0.2461538461538461	GCA_902631135.1__GCA_902624515.1
68	50	24	0.253731343283582	GCA_902631255.1__GCA_902586125.1
66	48	30	0.2615384615384615	GCA_902631255.1__GCA_902597695.1
66	41	45	0.3692307692307692	GCA_902631255.1__GCA_902624315.1
72	44	51	0.3802816901408451	GCA_902631255.1__GCA_902627805.1
72	51	39	0.2816901408450704	GCA_902631265.1__GCA_902597055.1
92	47	65	0.4835164835164834	GCA_902631265.1__GCA_902623785.1
81	51	44	0.3625	GCA_902631265.1__GCA_902624345.1
75	50	39	0.3243243243243243	GCA_902631535.1__GCA_902542165.1
90	64	45	0.2808988764044944	GCA_902631535.1__GCA_902545945.1
98	71	53	0.2680412371134021	GCA_902631535.1__GCA_902575095.1
103	40	74	0.607843137254902	GCA_902631535.1__GCA_902609855.1
92	45	69	0.5054945054945055	GCA_902631535.1__GCA_902625945.1
95	71	44	0.2446808510638297	GCA_902631535.1__GCA_902626045.1
121	83	63	0.3083333333333333	GCA_902631595.1__GCA_902574705.1
114	66	80	0.415929203539823	GCA_902631595.1__GCA_902629075.1
76	43	49	0.4266666666666666	GCA_902631785.1__GCA_902630885.1
102	71	54	0.297029702970297	GCA_902632055.1__GCA_902538185.1
123	68	91	0.4426229508196722	GCA_902632055.1__GCA_902613795.1
171	128	97	0.2470588235294117	GCA_902632125.1__GCA_902554705.1
52	32	31	0.3725490196078431	GCA_902632145.1__GCA_902549495.1
58	36	37	0.368421052631579	GCA_902632145.1__GCA_902552345.1
38	31	20	0.1621621621621621	GCA_902632145.1__GCA_902554785.1
50	23	37	0.5306122448979591	GCA_902632145.1__GCA_902556855.1
51	30	36	0.4	GCA_902632145.1__GCA_902557775.1
56	34	32	0.3818181818181818	GCA_902632145.1__GCA_902573985.1
70	40	54	0.4202898550724637	GCA_902632145.1__GCA_902582165.1
59	39	30	0.3275862068965517	GCA_902632145.1__GCA_902610115.1
54	41	25	0.2264150943396226	GCA_902632145.1__GCA_902624495.1
80	53	39	0.3291139240506329	GCA_902632275.1__GCA_902560565.1
66	43	39	0.3384615384615385	GCA_902632275.1__GCA_902582315.1
110	74	55	0.3211009174311926	GCA_902632445.1__GCA_902524945.1
81	53	44	0.3375	GCA_902632445.1__GCA_902538445.1
89	49	52	0.4431818181818182	GCA_902632445.1__GCA_902552345.1
94	58	49	0.3763440860215054	GCA_902632445.1__GCA_902556855.1
92	60	58	0.3406593406593406	GCA_902632445.1__GCA_902585045.1
96	66	46	0.3052631578947368	GCA_902632445.1__GCA_902589305.1
82	58	39	0.2839506172839506	GCA_902632445.1__GCA_902610115.1
94	36	65	0.6129032258064516	GCA_902632515.1__GCA_902594235.1
89	57	44	0.3522727272727273	GCA_902632515.1__GCA_902627735.1
141	107	66	0.2357142857142857	GCA_902632545.1__GCA_902517615.1
121	81	77	0.3249999999999999	GCA_902632545.1__GCA_902528575.1
110	68	62	0.3761467889908256	GCA_902632545.1__GCA_902556065.1
129	77	75	0.3984375	GCA_902632545.1__GCA_902557155.1
128	86	73	0.3228346456692913	GCA_902632545.1__GCA_902591535.1
125	87	73	0.2983870967741935	GCA_902632545.1__GCA_902593235.1
137	85	66	0.375	GCA_902632545.1__GCA_902594405.1
115	70	64	0.3859649122807017	GCA_902632545.1__GCA_902594865.1
79	52	44	0.3333333333333333	GCA_902632545.1__GCA_902628305.1
78	54	40	0.2987012987012987	GCA_902632575.1__GCA_902530745.1
62	37	38	0.3934426229508196	GCA_902632575.1__GCA_902546975.1
53	36	28	0.3076923076923077	GCA_902632575.1__GCA_902595525.1
57	35	38	0.375	GCA_902632575.1__GCA_902616855.1
67	43	32	0.3484848484848485	GCA_902632575.1__GCA_902617465.1
103	71	51	0.303921568627451	GCA_902632605.1__GCA_902561325.1
80	63	33	0.2025316455696202	GCA_902632665.1__GCA_902528645.1
80	52	40	0.3417721518987342	GCA_902632665.1__GCA_902574345.1
69	43	37	0.3676470588235294	GCA_902632665.1__GCA_902624465.1
69	55	33	0.1911764705882352	GCA_902632665.1__GCA_902628565.1
60	43	29	0.2711864406779661	GCA_902632875.1__GCA_902519945.1
61	40	39	0.3333333333333333	GCA_902632935.1__GCA_902528645.1
50	31	22	0.3673469387755101	GCA_902632935.1__GCA_902541515.1
80	65	31	0.1772151898734176	GCA_902632935.1__GCA_902615425.1
68	49	34	0.2686567164179104	GCA_902632935.1__GCA_902632665.1
82	51	44	0.3703703703703703	GCA_902633125.1__GCA_902517745.1
92	60	52	0.3406593406593406	GCA_902633125.1__GCA_902524995.1
64	40	41	0.3650793650793651	GCA_902633125.1__GCA_902543295.1
80	46	35	0.4177215189873418	GCA_902633125.1__GCA_902594705.1
66	44	48	0.323076923076923	GCA_902633125.1__GCA_902598655.1
113	79	63	0.2946428571428571	GCA_902633185.1__GCA_902515965.1
91	62	45	0.3111111111111111	GCA_902633185.1__GCA_902534735.1
116	78	62	0.3217391304347826	GCA_902633185.1__GCA_902537055.1
88	63	42	0.2758620689655172	GCA_902633185.1__GCA_902592965.1
86	54	39	0.3647058823529412	GCA_902633185.1__GCA_902614975.1
93	57	60	0.3804347826086957	GCA_902633185.1__GCA_902630065.1
84	56	43	0.3253012048192771	GCA_902633335.1__GCA_902524105.1
81	44	44	0.4499999999999999	GCA_902633335.1__GCA_902552185.1
86	52	50	0.388235294117647	GCA_902633335.1__GCA_902582155.1
98	73	38	0.2474226804123711	GCA_902633335.1__GCA_902599495.1
69	44	34	0.3529411764705882	GCA_902633335.1__GCA_902616675.1
67	46	37	0.303030303030303	GCA_902633515.1__GCA_902528645.1
81	57	44	0.2875	GCA_902633515.1__GCA_902582605.1
77	54	41	0.2894736842105263	GCA_902633515.1__GCA_902597675.1
90	63	45	0.2921348314606742	GCA_902633515.1__GCA_902609685.1
90	59	44	0.3370786516853933	GCA_902633515.1__GCA_902626645.1
86	61	49	0.2823529411764706	GCA_902633585.1__GCA_902524545.1
84	58	39	0.3012048192771084	GCA_902633585.1__GCA_902544985.1
79	50	44	0.3589743589743589	GCA_902633585.1__GCA_902568855.1
81	60	43	0.25	GCA_902633585.1__GCA_902579925.1
93	60	59	0.3478260869565217	GCA_902633585.1__GCA_902582845.1
94	65	52	0.3010752688172042	GCA_902633585.1__GCA_902593845.1
61	45	31	0.25	GCA_902633965.1__GCA_902545825.1
68	49	37	0.2686567164179104	GCA_902633965.1__GCA_902598425.1
71	51	35	0.2714285714285714	GCA_902633965.1__GCA_902619595.1
60	37	37	0.3728813559322034	GCA_902633965.1__GCA_902626575.1
148	97	86	0.3401360544217687	GCA_902633975.1__GCA_902523065.1
