pairid	anim_ani	anim_af_ref	anim_af_qry	aligned_bases_qry	af_tier
GCA_002313955.1__GCA_002716545.1	99.9900	91.85	99.05	2167144	strict
GCA_002313955.1__GCA_003450615.1	99.9800	91.37	82.40	1802703	strict
GCA_002716545.1__GCA_003450615.1	99.9800	95.61	79.94	1879429	strict
GCA_002501495.1__GCA_009392525.1	98.6100	80.73	84.90	1149072	strict
GCA_002448635.1__GCA_002450545.1	97.6200	79.43	79.66	1077742	strict
GCA_002448635.1__GCA_009392805.1	99.9500	78.87	96.25	1302225	strict
GCA_000997995.1__GCA_001772745.1	99.8600	70.19	85.21	491768	strict
GCA_000997995.1__GCA_001773305.1	99.9900	71.39	99.81	576043	strict
GCA_001772745.1__GCA_001773305.1	99.8300	84.93	97.42	683976	strict
GCA_018380225.1__GCA_900759405.1	98.3900	92.40	77.16	1962978	strict
GCA_008667525.1__GCA_018380225.1	98.3200	69.85	95.29	1813478	strict
GCA_008667695.1__GCA_014864055.1	98.1400	78.84	88.42	1732352	strict
GCA_900538315.1__GCF_004405045.1	99.1800	87.51	91.11	4109755	strict
GCA_905202305.1__GCF_004405045.1	99.1800	87.51	79.14	4109930	strict
GCA_900538315.1__GCA_905202305.1	100.0000	86.87	100.00	4510901	strict
GCA_003445655.1__GCA_012521605.1	99.7400	59.30	86.30	1161674	strict
GCA_018381885.1__GCF_001055885.1	95.0100	89.18	89.37	1780625	strict
GCA_015255105.1__GCF_014982385.1	95.5800	79.14	94.64	1557555	strict
GCA_018366855.1__GCF_014931455.1	95.0800	86.26	92.88	1720819	strict
GCF_002236815.1__GCF_012396065.1	99.4200	99.81	84.39	7757262	strict
GCA_003963195.1__GCF_001051035.1	97.9200	70.75	93.28	2813536	strict
GCA_002200935.1__GCF_001908615.1	98.3600	75.38	70.53	5642271	strict
GCA_903882135.1__GCA_903929605.1	99.7700	86.02	92.65	4216173	strict
GCA_018711985.1__GCA_900758145.1	98.4500	80.90	77.04	1959209	strict
GCA_018711985.1__GCA_905200175.1	98.3400	81.44	83.50	2123351	strict
GCA_900758145.1__GCA_905200175.1	98.4800	78.84	84.90	2039069	strict
GCF_003467365.1__GCF_015548795.1	99.1100	86.86	88.69	4868641	strict
GCF_015548795.1__GCF_015559975.1	98.7100	81.48	82.39	4629108	strict
GCF_000382465.1__GCF_015548795.1	98.8200	79.04	73.80	4498811	strict
GCA_012275145.1__GCF_018310535.1	97.1100	78.54	62.05	7617348	strict
GCA_002373315.1__GCA_002394445.1	99.8800	94.04	64.82	1435780	strict
GCA_002394115.1__GCA_002394445.1	98.3600	87.19	72.79	1329474	strict
GCA_002372295.1__GCA_002394115.1	98.2900	86.70	80.76	1586632	strict
GCA_903834125.1__GCA_903897835.1	99.8900	84.50	86.41	2781001	strict
GCA_903834125.1__GCA_903913455.1	99.9100	85.38	93.81	3018984	strict
GCA_903897835.1__GCA_903913455.1	99.8500	86.39	92.81	3061700	strict
GCF_001282985.1__GCF_900197695.1	98.2200	90.16	91.29	1442863	strict
GCF_900197675.1__GCF_900197695.1	98.1500	89.73	90.40	1433098	strict
GCF_001283025.1__GCF_900197675.1	98.3400	92.19	92.60	1461870	strict
GCA_905200075.1__GCF_015549175.1	95.6800	76.71	90.34	1693662	strict
GCA_018374675.1__GCA_905212535.1	99.7200	73.81	78.62	2096808	strict
GCA_018374675.1__GCF_900169665.1	99.1500	64.32	79.27	2114070	strict
GCA_900540215.1__GCF_900169665.1	99.1500	78.01	92.93	2573355	strict
GCA_902756805.1__GCA_902791195.1	98.4600	81.20	76.41	1313451	strict
GCA_903828015.1__GCA_903894925.1	98.5700	88.49	88.13	2385748	strict
GCA_903894925.1__GCA_903915765.1	98.6100	87.91	86.19	2277678	strict
GCA_903828015.1__GCA_903915765.1	99.4300	92.19	90.03	2437254	strict
GCF_001702115.1__GCF_002907065.1	99.9400	95.51	99.10	1377273	strict
GCF_001438685.1__GCF_002907065.1	99.8500	97.50	95.11	1372137	strict
GCF_001702115.1__GCF_001702135.1	99.9600	95.02	99.14	1377810	strict
GCA_018653115.1__GCA_018671435.1	99.9600	87.14	84.62	2041608	strict
GCA_018663445.1__GCA_018694655.1	99.9500	83.14	78.79	1889557	strict
GCA_018653115.1__GCA_018694335.1	99.9500	70.97	87.31	2106546	strict
GCA_003459985.1__GCA_014864285.1	99.1800	87.31	82.07	2577175	strict
GCA_003459985.1__GCA_905196935.1	99.1900	83.99	75.29	2364354	strict
GCA_016712215.1__GCA_016722365.1	98.1000	86.48	86.54	2675564	strict
GCA_016705395.1__GCA_016721485.1	97.9800	82.82	90.36	3024622	strict
GCA_016703235.1__GCA_016721485.1	98.1100	85.45	86.81	3142366	strict
GCA_003483435.1__GCA_018265295.1	96.7600	77.03	76.66	1417716	strict
GCA_014869405.1__GCA_014869425.1	97.8700	88.29	79.15	1632183	strict
GCA_003483435.1__GCA_902399795.1	98.1800	47.98	86.91	1607364	strict
GCF_001304545.1__GCF_003605455.1	96.9400	92.73	94.56	2063392	strict
GCF_000506745.1__GCF_003599935.1	96.6300	91.24	95.41	2024892	strict
GCF_005890265.1__GCF_015700305.1	97.3500	90.55	93.76	2095822	strict
GCA_900754685.1__GCA_905198715.1	98.5800	78.31	90.01	2020989	strict
GCF_000721515.1__GCF_014905535.1	97.5900	89.62	84.53	7526386	strict
GCA_003537795.1__GCA_900544035.1	95.1400	86.01	86.30	1074787	strict
GCA_003537795.1__GCA_905210325.1	95.1700	89.45	82.50	1027442	strict
GCA_900544035.1__GCA_905210325.1	97.2800	93.52	86.12	1075005	strict
GCF_001043875.1__GCF_001476215.1	98.6900	91.50	84.08	5827333	strict
GCF_001476215.1__GCF_001477085.1	99.9900	97.90	97.90	6220429	strict
GCF_001043875.1__GCF_017347565.1	98.2300	85.13	85.93	5955495	strict
GCA_902779115.1__GCA_902784485.1	98.1200	87.10	79.32	1701279	strict
GCA_902515425.1__GCA_902521885.1	96.3700	79.76	69.24	709632	strict
GCA_902518535.1__GCA_902521885.1	96.0400	65.51	76.81	582800	strict
GCA_902515425.1__GCA_902555725.1	95.6500	78.10	85.13	872529	strict
GCA_903825745.1__GCA_903830245.1	99.9900	99.95	99.80	2811076	strict
GCA_903838635.1__GCA_903840855.1	99.9800	99.69	83.25	2341473	strict
GCA_903820865.1__GCA_903867635.1	99.9900	99.94	99.95	2812706	strict
GCA_002168805.2__GCA_002502485.1	99.5800	82.20	90.39	1586343	strict
GCA_014239125.1__GCF_910573905.1	97.8000	74.22	92.08	1756635	strict
GCF_001945535.1__GCF_910573905.1	98.4600	87.10	87.07	2103376	strict
GCA_000998105.1__GCA_000998715.1	99.8200	85.18	92.65	872788	strict
GCA_001000245.1__GCA_001000965.1	99.4700	94.43	99.63	1031234	strict
GCA_000998105.1__GCA_001000245.1	99.5300	86.02	94.23	887639	strict
GCA_903822225.1__GCA_903876775.1	99.7500	93.19	75.85	2168146	strict
GCA_016284995.1__GCA_017527665.1	98.2100	90.14	79.02	3010271	strict
GCA_017423585.1__GCA_017427935.1	98.5100	64.01	61.46	1362795	strict
GCA_017423585.1__GCA_017425265.1	98.9500	71.89	74.42	1650121	strict
GCA_002316475.1__GCA_002388155.1	97.6300	88.02	84.93	3777038	strict
GCF_003086915.1__GCF_016624665.1	97.3500	83.77	88.25	4146080	strict
GCA_002425625.1__GCF_003086915.1	97.1100	83.07	88.94	3875965	strict
GCA_903922855.1__GCA_903927455.1	99.1400	92.91	88.44	2477456	strict
GCA_903867725.1__GCA_903927455.1	99.6700	94.73	93.92	2521994	strict
GCA_903858135.1__GCA_903927455.1	99.7400	90.00	93.79	2402933	strict
GCF_001888095.1__GCF_003722115.1	99.9900	95.79	99.82	1986897	strict
GCF_001888095.1__GCF_900177455.1	99.9800	95.78	99.93	1989081	strict
GCF_003722115.1__GCF_900177455.1	99.9900	99.80	100.00	2079136	strict
GCF_000800955.1__GCF_003598585.1	98.9400	89.49	85.75	2583708	strict
GCA_017556185.1__GCA_017612775.1	98.7500	88.76	75.19	1224428	strict
GCF_014226885.1__GCF_900638015.1	98.8200	91.82	90.28	2494051	strict
GCF_001425805.1__GCF_001514045.1	96.8300	84.88	78.06	8384773	strict
GCA_013042885.1__GCA_018680135.1	99.4000	90.62	95.04	2500270	strict
GCA_013042885.1__GCA_013043865.1	99.3000	90.50	94.50	2486054	strict
GCA_013042885.1__GCA_018680155.1	99.4600	92.35	93.81	2467945	strict
GCF_002368255.1__GCF_014697225.1	99.9900	99.32	93.19	6740863	strict
GCF_014697245.1__GCF_014697285.1	99.9900	99.51	99.97	7136001	strict
GCA_017302695.1__GCF_014695405.1	98.1800	86.36	84.19	5725063	strict
GCA_001769465.1__GCA_001769775.1	99.7200	97.89	81.62	2057253	strict
GCA_001768435.1__GCA_001769775.1	99.7800	98.80	82.61	2078869	strict
GCA_001769465.1__GCA_003542255.1	98.4100	92.47	65.47	1650294	strict
GCA_009711595.1__GCA_017751145.1	96.2100	78.02	73.00	3063681	strict
GCA_002397945.1__GCA_012515675.1	98.5200	82.71	85.04	1164178	strict
GCA_002397945.1__GCA_019137035.1	98.3100	82.75	82.39	1128002	strict
GCA_012515675.1__GCA_019137035.1	98.1600	89.78	86.98	1239696	strict
GCA_007122115.1__GCF_000337715.1	95.5500	57.47	93.48	2370233	strict
GCA_002450845.1__GCA_002480685.1	100.0000	99.26	99.17	2707201	strict
GCA_002450845.1__GCA_003525265.1	99.9500	95.38	73.47	2005498	strict
GCA_002480685.1__GCA_003525265.1	99.9400	95.43	73.58	2008146	strict
GCA_900761805.1__GCA_905204735.1	94.8200	84.69	83.14	1755686	strict
GCF_000771605.1__GCF_900094965.1	99.9900	99.99	99.34	2041432	strict
GCF_018613105.1__GCF_018613245.1	99.9200	92.99	95.21	5825730	strict
GCF_012275205.1__GCF_018613095.1	96.5200	74.93	69.89	4520950	strict
GCF_018613105.1__GCF_018613205.1	99.5500	87.08	88.89	5438886	strict
GCF_004920475.1__GCF_004920495.1	100.0000	99.93	99.87	3076605	strict
GCF_004920495.1__GCF_900640065.1	99.6800	94.53	94.76	2918222	strict
GCF_003070625.1__GCF_004920495.1	99.9900	98.76	99.91	3040786	strict
GCA_904374775.1__GCA_904418855.1	98.4200	80.38	88.66	1928990	strict
GCA_904374775.1__GCA_904420475.1	98.7400	84.45	87.30	1899375	strict
GCA_904418855.1__GCA_904420475.1	98.4300	89.99	84.21	2024568	strict
GCA_002358415.1__GCA_013316575.1	99.8800	87.48	56.42	1055670	low-AF
GCA_013316575.1__GCA_014237655.1	99.9400	55.49	98.15	1182222	strict
GCA_003513905.1__GCA_003545315.1	99.6400	83.23	82.16	1481318	strict
GCA_018432345.1__GCA_018435645.1	98.1600	85.78	82.16	1952217	strict
GCF_001579135.1__GCF_900109835.1	97.2300	82.23	70.96	1807984	strict
GCF_001658075.1__GCF_013267695.1	99.2100	92.81	88.18	2056504	strict
GCF_000146525.1__GCF_900109835.1	97.4400	82.97	81.09	1822118	strict
GCF_001643095.1__GCF_006740745.1	98.0000	88.83	68.33	4796972	strict
GCF_001643095.1__GCF_009193375.1	97.9200	84.99	68.54	4811943	strict
GCF_000019945.1__GCF_006740745.1	98.0000	88.81	82.39	4818778	strict
GCA_000437815.1__GCA_900542455.1	97.7300	87.65	90.66	1853837	strict
GCA_000437815.1__GCA_905204845.1	98.2700	85.98	93.18	1905227	strict
GCA_900542455.1__GCA_905204845.1	98.0700	85.56	89.45	1894054	strict
GCA_018673975.1__GCA_018695855.1	99.9400	96.42	93.39	1571507	strict
GCA_018665305.1__GCA_018693955.1	99.9400	95.73	88.77	1489698	strict
GCA_018648495.1__GCA_018697445.1	99.9300	98.32	84.54	1643836	strict
GCA_002405295.1__GCA_002413685.1	99.8100	70.73	90.43	3373064	strict
GCF_001427925.1__GCF_001429525.1	98.7700	90.48	95.74	4772037	strict
GCF_000513535.1__GCF_001270075.1	98.3100	90.94	92.09	3592376	strict
GCF_001270075.1__GCF_013368775.1	98.4100	88.95	91.07	3571556	strict
GCA_007833955.1__GCF_000513535.1	98.7800	95.94	92.54	3787117	strict
GCA_002792455.1__GCA_002793975.1	99.3200	74.37	70.78	430236	strict
GCA_002431195.1__GCA_002708035.1	99.5200	93.99	45.35	2095738	low-AF
GCA_003538275.1__GCA_900299335.1	99.7400	62.16	81.91	2816926	strict
GCA_002431195.1__GCA_002729975.1	99.6900	69.54	81.20	3752307	strict
GCA_017850445.1__GCA_900764815.1	99.7700	92.39	79.29	2513983	strict
GCA_017850445.1__GCA_018367335.1	99.5000	86.32	80.96	2566764	strict
GCA_017850445.1__GCA_905194945.1	99.6700	91.49	84.90	2691822	strict
GCA_002772225.1__GCA_002793275.1	99.5300	83.74	85.25	608337	strict
GCA_017475025.1__GCA_017475225.1	98.4100	76.62	66.64	2017748	strict
GCA_002344305.1__GCA_003455755.1	99.5500	77.68	73.48	2427359	strict
GCA_002352275.1__GCA_003455755.1	99.3000	76.73	74.51	2385548	strict
GCA_002430565.1__GCA_003455755.1	99.8900	72.51	73.92	2261026	strict
GCF_001653935.1__GCF_002939035.1	97.3300	84.38	86.74	5193606	strict
GCF_001485395.1__GCF_002939035.1	97.3200	82.41	87.25	5051201	strict
GCF_001663855.1__GCF_002939165.1	96.8800	82.70	79.41	4905356	strict
GCF_002252925.1__GCF_002252965.1	98.9100	82.68	86.66	3242986	strict
GCF_002252745.1__GCF_002252925.1	98.5300	67.58	85.29	2533471	strict
GCF_002252745.1__GCF_002252965.1	98.8400	66.68	88.01	2614528	strict
GCF_000158435.2__GCF_900198355.1	97.0100	93.12	82.98	2099898	strict
GCA_003521015.1__GCA_003529415.1	99.0000	92.84	89.14	3708975	strict
GCF_002216165.1__GCF_002286955.1	95.4600	84.69	72.57	3428128	strict
GCA_003532275.1__GCF_002286955.1	95.6300	63.41	77.73	2562861	strict
GCA_903823385.1__GCA_903943615.1	99.8800	83.87	91.23	2360109	strict
GCA_902597955.1__GCA_902599205.1	96.0000	84.61	88.31	778837	strict
GCA_902597955.1__GCA_902622465.1	96.4100	86.16	80.08	706225	strict
GCA_902599205.1__GCA_902622465.1	96.2700	90.34	80.45	740290	strict
GCA_000435795.1__GCA_905197825.1	98.0000	87.58	86.01	2456052	strict
GCA_016778355.1__GCA_016778375.1	99.8200	58.51	70.74	926603	strict
GCA_017994995.1__GCA_018056865.1	99.0500	71.73	83.97	1764769	strict
GCA_018815275.1__GCA_018815865.1	99.7100	94.95	93.86	3776960	strict
GCA_018815275.1__GCA_018824105.1	99.6400	94.86	91.73	3691373	strict
GCA_018815865.1__GCA_018824105.1	99.6600	92.83	90.77	3591454	strict
GCA_015059695.1__GCA_017507635.1	97.2200	91.70	76.46	1720179	strict
GCA_015059695.1__GCA_017531965.1	97.2400	95.70	80.06	1801277	strict
GCA_017507635.1__GCA_017531965.1	98.6100	86.12	86.70	1670006	strict
GCA_902755195.1__GCA_902782455.1	95.4800	73.86	68.97	2532248	strict
GCA_900759295.1__GCA_905205245.1	98.2100	80.69	93.98	1658866	strict
GCA_002010295.1__GCA_004366995.1	99.9600	95.25	98.68	2249140	strict
GCA_002010295.1__GCA_002494665.1	99.9600	97.20	94.92	2163475	strict
GCA_002494665.1__GCA_004366995.1	100.0000	92.23	97.92	2180980	strict
GCA_018814905.1__GCA_018824685.1	99.4300	91.27	79.75	3198884	strict
GCA_016776415.1__GCA_016782905.1	99.7200	50.36	83.97	1576904	strict
GCA_016776415.1__GCA_018814905.1	98.9400	42.58	88.70	1665842	strict
GCA_002071555.1__GCA_017993015.1	99.4600	85.20	77.32	1537337	strict
GCA_002071555.1__GCA_018436145.1	99.0600	80.71	71.50	1421576	strict
GCA_017993015.1__GCA_018436145.1	99.0000	83.93	80.73	1447074	strict
GCF_000519025.1__GCF_000526975.1	96.9300	86.70	91.24	3050824	strict
GCF_007954305.1__GCF_007954345.1	100.0000	100.00	99.94	4422488	strict
GCF_000337295.1__GCF_000685635.1	99.9800	99.72	99.77	3885677	strict
GCF_000337295.1__GCF_005406325.1	100.0000	99.86	100.00	3894500	strict
GCF_000685635.1__GCF_005406325.1	99.9800	99.58	99.72	3895838	strict
GCA_016869095.1__GCA_017302665.1	97.3000	74.02	73.18	1213248	strict
GCA_903872275.1__GCA_903889345.1	99.7100	89.39	97.33	5434705	strict
GCA_903863355.1__GCA_903872275.1	99.7200	97.22	89.84	5493166	strict
GCA_903863355.1__GCA_903889345.1	99.7200	96.33	97.06	5934259	strict
GCF_014841625.1__GCF_014842095.1	96.7400	74.71	91.13	4241490	strict
GCA_900600405.1__GCF_014842095.1	96.9100	73.51	92.00	4169207	strict
GCA_900600405.1__GCF_014841705.1	96.1300	89.31	91.63	4152649	strict
GCA_001805945.1__GCA_001805995.1	99.7900	78.56	94.89	2154992	strict
GCA_001805945.1__GCA_003500255.1	99.7400	76.99	88.66	2013455	strict
GCA_001804475.1__GCA_003500255.1	99.8900	83.93	87.05	2198751	strict
GCA_017886555.1__GCA_905201965.1	99.4400	97.47	75.75	1838563	strict
GCA_017544355.1__GCA_905233155.1	98.1000	51.30	86.61	1538568	strict
GCA_017544355.1__GCA_905234335.1	97.9700	50.63	78.50	1394399	strict
GCA_905233155.1__GCA_905234335.1	99.0500	81.54	74.78	2212380	strict
GCA_015490595.1__GCA_015492235.1	99.7900	99.77	86.73	1894091	strict
GCA_015490595.1__GCF_013761125.1	97.1600	94.99	99.28	2168325	strict
GCA_015492235.1__GCF_013761125.1	97.2400	82.89	99.66	1893201	strict
GCA_002712965.1__GCA_009391645.1	98.7800	77.09	74.41	1306618	strict
GCA_018814585.1__GCA_018817105.1	99.9500	99.49	96.10	1722633	strict
GCA_018814585.1__GCA_018825025.1	99.9900	99.27	99.12	1776802	strict
GCA_018817105.1__GCA_018825025.1	99.9800	95.45	98.68	1707632	strict
GCF_002049255.1__GCF_002049395.1	99.3900	93.73	90.53	2444678	strict
GCF_002049395.1__GCF_900167165.1	99.2100	92.54	92.23	2395850	strict
GCF_002049255.1__GCF_003047205.1	99.1600	92.40	89.77	2424027	strict
GCF_001556235.1__GCF_003815615.1	98.4600	87.06	86.05	3783005	strict
GCF_001556235.1__GCF_003815635.1	98.5400	85.19	86.30	3794214	strict
GCF_003815615.1__GCF_003815635.1	98.4500	86.78	88.19	3872200	strict
GCA_018000135.1__GCA_018435005.1	99.9900	98.18	99.67	4356831	strict
GCA_002359565.1__GCA_009926805.1	99.3900	84.76	96.26	2467711	strict
GCA_002359565.1__GCA_009927355.1	98.9300	92.06	85.97	2203773	strict
GCA_009926805.1__GCA_009927355.1	99.0000	93.25	76.69	2231323	strict
GCA_017422705.1__GCA_902767505.1	99.0500	64.11	84.26	1125343	strict
GCA_902767505.1__GCA_902798315.1	98.7100	80.88	81.64	1450101	strict
GCA_902767505.1__GCA_902800885.1	98.9300	82.08	91.52	1625712	strict
GCF_001854285.1__GCF_001854305.1	99.2600	83.27	92.68	7248192	strict
GCF_005887445.1__GCF_005887475.1	99.9800	99.49	99.23	5283809	strict
GCA_004560015.1__GCA_015655785.1	96.1000	67.77	74.91	1366466	strict
GCA_900540325.1__GCA_905211165.1	96.4500	89.99	73.95	1562774	strict
GCA_014465835.1__GCA_015655785.1	97.5800	90.65	94.16	1825887	strict
GCF_002253345.1__GCF_002253365.1	98.8400	91.04	87.11	1725029	strict
GCF_002253325.1__GCF_002253455.1	98.8800	87.06	91.22	1741591	strict
GCF_002253455.1__GCF_002253465.1	98.8000	84.04	87.71	1737159	strict
GCA_003241585.1__GCA_003241635.1	100.0000	100.00	100.00	8374384	strict
GCA_009392385.1__GCA_009392625.1	99.1700	89.80	64.07	1638878	strict
GCA_009391445.1__GCA_009392385.1	99.3400	87.85	88.59	2243650	strict
GCA_002816355.1__GCA_009392645.1	98.5300	51.36	85.36	1323413	strict
GCA_009698005.1__GCA_009701225.1	99.9900	99.08	98.09	1460449	strict
GCA_009700495.1__GCA_009702335.1	99.9600	96.50	89.18	1337893	strict
GCA_009701225.1__GCA_009702335.1	99.9900	99.68	93.15	1372899	strict
GCF_000174695.1__GCF_016728685.1	100.0000	98.34	100.00	2730320	strict
GCA_003516525.1__GCA_013822525.1	98.9600	47.21	93.30	1395710	strict
GCA_003516525.1__GCF_001598955.1	98.9500	44.44	97.65	1460927	strict
GCA_013822525.1__GCF_001598955.1	99.1800	87.10	96.88	2869294	strict
GCA_903845385.1__GCA_903924745.1	99.0600	93.83	70.98	1079318	strict
GCA_903914725.1__GCA_903927785.1	98.7800	60.32	84.01	739281	strict
GCA_903819525.1__GCA_903898735.1	98.7600	82.19	74.54	956424	strict
GCA_016777665.1__GCA_902542575.1	96.5400	57.73	46.85	1252345	low-AF
GCA_016777665.1__GCA_016780545.1	99.9400	92.78	91.87	2455449	strict
GCA_016780855.1__GCA_902539465.1	96.3200	57.23	61.92	1531710	strict
GCA_018052765.1__GCA_019136315.1	99.4400	76.66	97.52	1506007	strict
GCA_019136315.1__GCA_019136965.1	99.6900	94.44	82.59	1614321	strict
GCA_017993075.1__GCA_019136965.1	99.4600	94.23	82.30	1618694	strict
GCA_903837215.1__GCA_903860295.1	99.6200	94.11	89.53	2457601	strict
GCA_903860295.1__GCA_903911465.1	99.6300	89.20	95.37	2487807	strict
GCA_903832185.1__GCA_903837215.1	99.8700	95.23	95.66	2614212	strict
GCF_002777325.1__GCF_002777705.1	98.8200	90.66	92.37	2296510	strict
GCF_002777325.1__GCF_002777795.1	99.9700	99.86	99.98	2485606	strict
GCF_002777705.1__GCF_002777795.1	98.8100	91.64	90.72	2367152	strict
GCA_902535235.1__GCA_902591215.1	99.8800	77.87	78.15	856197	strict
GCA_902535235.1__GCA_902633865.1	99.9800	77.85	94.47	1035000	strict
GCA_902591215.1__GCA_902633865.1	99.8800	74.67	90.31	992592	strict
GCA_013331705.1__GCA_018303935.1	99.4300	96.85	68.30	645363	strict
GCF_006385015.1__GCF_900445875.1	93.9600	83.05	67.29	2975044	strict
GCA_015160765.1__GCF_002332445.1	83.8800	22.84	23.12	904220	verylow-AF
GCF_000807915.1__GCF_002871435.1	83.7700	9.24	7.42	285292	verylow-AF
GCA_910575905.1__GCA_910584175.1	84.5600	12.23	6.51	397715	verylow-AF
GCA_910575905.1__GCA_910584755.1	99.1800	92.49	54.82	3349935	low-AF
GCA_910584175.1__GCA_910584755.1	84.4500	9.64	11.06	345177	verylow-AF
GCA_017552865.1__GCA_905201405.1	83.6700	2.98	2.93	59573	verylow-AF
GCA_016291295.1__GCA_905201405.1	83.2900	3.66	3.50	75283	verylow-AF
GCA_017412555.1__GCA_902756045.1	85.5200	15.97	12.86	290829	verylow-AF
GCA_007122975.1__GCA_007123895.1	81.6900	0.92	1.14	19938	verylow-AF
GCA_003563415.1__GCA_007122975.1	82.2900	1.56	1.22	27307	verylow-AF
GCA_003563415.1__GCA_007123895.1	99.6100	63.59	61.51	1381121	strict
GCA_003561105.1__GCA_007124975.1	82.9400	6.46	7.27	143378	verylow-AF
GCA_003561105.1__GCA_003562515.1	83.5000	6.80	10.52	207407	verylow-AF
GCA_003562515.1__GCA_007124975.1	99.6200	76.94	55.81	1697689	low-AF
GCA_016550495.1__GCA_016840765.1	84.4000	1.51	2.03	37770	verylow-AF
GCA_016550385.1__GCA_016840765.1	90.2400	47.35	22.47	1145422	verylow-AF
GCA_016550385.1__GCA_016550495.1	87.1600	25.48	9.62	490510	verylow-AF
GCF_002006235.1__GCF_002796935.1	83.9800	18.00	16.50	812282	verylow-AF
GCF_002796935.1__GCF_014231285.1	83.8600	21.25	18.74	876525	verylow-AF
GCF_000218855.1__GCF_002006235.1	85.1200	38.05	45.72	1895177	low-AF
GCF_007830535.1__GCF_007996985.1	99.9900	99.87	99.87	3093695	strict
GCA_014359545.1__GCF_007830535.1	91.3600	77.38	73.09	2387847	strict
GCA_014359545.1__GCF_007996985.1	91.3500	77.43	73.12	2388809	strict
GCA_900546205.1__GCA_905204235.1	85.1600	38.40	40.33	1241447	low-AF
GCA_900546205.1__GCF_015552275.1	98.8700	79.91	97.58	3003868	strict
GCA_900546205.1__GCF_009678155.1	84.9300	34.41	46.10	1419063	low-AF
GCA_016235285.1__GCF_004152925.1	87.6400	60.92	66.93	2053932	strict
GCA_003556885.1__GCA_007120735.1	99.6800	89.71	87.00	3010494	strict
GCA_003556885.1__GCA_007121925.1	84.5100	13.93	13.60	470565	verylow-AF
GCA_007120735.1__GCA_007121925.1	84.5100	13.29	13.47	451243	verylow-AF
GCF_000767035.1__GCF_001077715.1	86.0700	1.25	0.83	17521	verylow-AF
GCF_000767035.1__GCF_002850495.1	90.5100	0.73	0.22	4726	verylow-AF
GCA_000300315.1__GCF_002850495.1	90.5700	0.73	0.24	4728	verylow-AF
GCA_017886755.1__GCA_018714975.1	84.9200	34.96	31.29	516596	low-AF
GCA_018714975.1__GCA_905213385.1	84.2500	24.52	24.90	373161	verylow-AF
GCA_017886755.1__GCA_900761745.1	85.1400	33.86	30.53	504043	low-AF
GCF_000689195.1__GCF_013426955.1	85.9400	37.61	40.45	1857795	low-AF
GCF_000689195.1__GCF_013426975.1	94.4000	82.83	78.87	3622192	strict
GCF_013426955.1__GCF_013426975.1	86.0500	43.46	38.63	1906830	low-AF
GCA_016293175.1__GCA_902803335.1	83.9000	4.02	4.59	71326	verylow-AF
GCA_002448335.1__GCA_016281155.1	83.8400	6.23	6.61	122747	verylow-AF
GCA_018384635.1__GCA_902763665.1	83.8700	1.23	2.12	30312	verylow-AF
