cluster	genomes	expected_pairs	rows	median_junctions	pct_pairs_ge2_junctions	median_raw_inverted_fraction
HROM_Genome_5018	11	55	55	3.0	80.0	0.49949
HROM_Genome_5022	5	10	10	0.0	20.0	0.50796
HROM_Genome_5023	53	1378	1378	0.0	15.09433962264151	0.5
HROM_Genome_5024	14	91	91	1.0	42.857142857142854	0.50202
HROM_Genome_5025	4	6	6	3.0	66.66666666666667	0.50161
HROM_Genome_5026	156	12090	12090	1.0	33.655913978494624	0.49928
HROM_Genome_5027	49	1176	1176	1.0	32.22789115646258	0.49937
HROM_Genome_5028	59	1711	1711	1.0	38.340151957919346	0.497
HROM_Genome_5029	14	91	91	1.0	32.967032967032964	0.49646
HROM_Genome_5031	2	1	1	1.0	0.0	0.5056
HROM_Genome_5033	2	1	1	2.0	100.0	0.43385
HROM_Genome_5034	7	21	21	0.0	28.571428571428573	0.47528
HROM_Genome_5035	28	378	378	0.0	14.285714285714286	0.49946
HROM_Genome_5036	6	15	15	0.0	6.666666666666667	0.47869
HROM_Genome_5038	205	20910	20910	2.0	58.020086083213776	0.49924
HROM_Genome_5039	4	6	6	3.0	66.66666666666667	0.51372
HROM_Genome_5040	4	6	6	2.0	50.0	0.51017
HROM_Genome_5041	132	8646	8646	2.0	64.76983576220218	0.49942
HROM_Genome_5042	3	3	3	6.0	66.66666666666667	0.5122
HROM_Genome_5043	64	2016	2016	2.0	63.492063492063494	0.49915
HROM_Genome_5044	11	55	55	2.0	60.0	0.5092
HROM_Genome_5045	39	741	741	3.0	71.52496626180837	0.49843
HROM_Genome_5046	21	210	210	2.0	62.38095238095238	0.49944
HROM_Genome_5047	4	6	6	2.0	66.66666666666667	0.46975
HROM_Genome_5048	2	1	1	2.0	100.0	0.51988
HROM_Genome_5049	13	78	78	3.0	66.66666666666667	0.50048
HROM_Genome_5050	8	28	28	0.0	17.857142857142858	0.5
HROM_Genome_5051	9	36	36	3.0	66.66666666666667	0.49067
HROM_Genome_5052	2	1	1	0.0	0.0	0.53396
HROM_Genome_5053	2	1	1	6.0	100.0	0.46588
HROM_Genome_5054	3	3	3	1.0	33.333333333333336	0.44783
HROM_Genome_5060	2	1	1	2.0	100.0	0.50554
HROM_Genome_5062	70	2415	2415	2.0	61.44927536231884	0.49843
HROM_Genome_5063	5	10	10	3.0	50.0	0.50114
HROM_Genome_5064	3	3	3	0.0	0.0	0.48555
HROM_Genome_5065	5	10	10	1.0	20.0	0.46494
HROM_Genome_5066	56	1540	1540	3.0	71.49350649350649	0.49941
HROM_Genome_5067	40	780	780	4.0	75.64102564102564	0.50131
HROM_Genome_5068	114	6441	6441	5.0	76.47880763856544	0.49936
HROM_Genome_5069	5	10	10	1.0	30.0	0.49239
HROM_Genome_5070	13	78	78	0.0	17.94871794871795	0.50313
HROM_Genome_5071	34	561	561	0.0	21.568627450980394	0.49966
HROM_Genome_5073	2	1	1	10.0	100.0	0.4759
HROM_Genome_5074	139	9591	9591	0.0	9.039724741945575	0.49881
HROM_Genome_5075	28	378	378	1.0	24.603174603174605	0.50123
HROM_Genome_5076	47	1081	1081	0.0	21.924144310823312	0.49887
HROM_Genome_5077	2	1	1	2.0	100.0	0.99873
HROM_Genome_5078	2	1	1	23.0	100.0	0.57252
HROM_Genome_5079	14	91	91	3.0	64.83516483516483	0.49723
HROM_Genome_5080	5	10	10	0.0	20.0	0.50242
HROM_Genome_5081	110	5995	5995	1.0	28.8907422852377	0.4992
HROM_Genome_5082	20	190	190	3.0	67.36842105263158	0.50287
HROM_Genome_5083	13	78	78	0.0	14.102564102564102	0.50079
HROM_Genome_5084	11	55	55	1.0	36.36363636363637	0.49283
HROM_Genome_5085	10	45	45	0.0	17.77777777777778	0.49662
HROM_Genome_5087	2	1	1	2.0	100.0	0.47423
HROM_Genome_5091	19	171	171	1.0	30.994152046783626	0.49899
HROM_Genome_5092	10	45	45	0.0	2.2222222222222223	0.49906
HROM_Genome_5093	7	21	21	1.0	33.333333333333336	0.48047
HROM_Genome_5094	12	66	66	0.0	21.21212121212121	0.49622
HROM_Genome_5095	6	15	15	0.0	13.333333333333334	0.50386
HROM_Genome_5096	3	3	3	0.0	33.333333333333336	0.43798
HROM_Genome_5097	2	1	1	0.0	0.0	0.50817
HROM_Genome_5098	2	1	1	0.0	0.0	0.49524
HROM_Genome_5100	187	17391	17391	6.0	83.29020757863263	0.49918
HROM_Genome_5101	13	78	78	1.0	48.717948717948715	0.49076
HROM_Genome_5102	35	595	595	1.0	40.33613445378151	0.5
HROM_Genome_5103	4	6	6	1.0	33.333333333333336	0.51152
HROM_Genome_5104	16	120	120	1.0	30.833333333333332	0.50221
HROM_Genome_5105	7	21	21	0.0	19.047619047619047	0.50667
HROM_Genome_5106	4	6	6	1.0	33.333333333333336	0.49431
HROM_Genome_5108	2	1	1	3.0	100.0	0.45107
HROM_Genome_5109	3	3	3	0.0	33.333333333333336	0.57368
HROM_Genome_5111	6	15	15	0.0	26.666666666666668	0.51297
HROM_Genome_5112	4	6	6	1.0	33.333333333333336	0.50943
