query	reference	s2b_raw_ani	s2b_mash_ani	s2b_af_q	s2b_af_r	s2b_shared_tags	s2b_containment	s2b_ref_gc	s2b_corrected_ani	s2b_error
GCF_004936435.1	GCF_015554785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424524	0.000000	
GCF_004936435.1	GCF_015555785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.420987	0.000000	
GCF_004936435.1	GCF_027668125.1	0.000000	0.000000	0.000369	0.000268	0	0.000000	0.423017	0.000000	
GCF_017743155.1	GCF_001293145.1	1.000000	0.983068	0.657122	0.642183	1836	0.500000	0.600103	0.955068	
GCF_017743155.1	GCF_036419235.1	1.000000	0.980398	0.636364	0.517312	1778	0.500000	0.599507	0.952398	
GCF_017743155.1	GCF_025151715.1	0.000000	0.000000	0.000716	0.000467	0	0.000000	0.426665	0.000000	
GCF_017743155.1	GCF_023497585.1	0.000000	0.000000	0.000716	0.000529	0	0.000000	0.424397	0.000000	
GCF_017743155.1	GCF_015554785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424524	0.000000	
GCF_017743155.1	GCF_015555785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.420987	0.000000	
GCF_017743155.1	GCF_027668125.1	0.000000	0.000000	0.000358	0.000268	0	0.000000	0.423017	0.000000	
GCF_001293145.1	GCF_036419235.1	1.000000	0.978749	0.603708	0.502182	1726	0.500000	0.599507	0.950749	
GCF_001293145.1	GCF_025151715.1	0.000000	0.000000	0.000700	0.000467	0	0.000000	0.426665	0.000000	
GCF_001293145.1	GCF_023497585.1	0.000000	0.000000	0.000700	0.000529	0	0.000000	0.424397	0.000000	
GCF_001293145.1	GCF_015554785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424524	0.000000	
GCF_001293145.1	GCF_015555785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.420987	0.000000	
GCF_001293145.1	GCF_027668125.1	0.000000	0.000000	0.003148	0.002416	0	0.000000	0.423017	0.000000	
GCF_036419235.1	GCF_025151715.1	0.000000	0.000000	0.000582	0.000467	0	0.000000	0.426665	0.000000	
GCF_036419235.1	GCF_023497585.1	0.000000	0.000000	0.000582	0.000529	0	0.000000	0.424397	0.000000	
GCF_036419235.1	GCF_015554785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.424524	0.000000	
GCF_036419235.1	GCF_015555785.1	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.420987	0.000000	
GCF_036419235.1	GCF_027668125.1	0.000000	0.000000	0.000291	0.000268	0	0.000000	0.423017	0.000000	
GCF_025151715.1	GCF_023497585.1	1.000000	0.985544	0.652489	0.739015	2792	0.500000	0.424397	0.957544	
GCF_025151715.1	GCF_015554785.1	1.000000	0.933779	0.335359	0.363844	1435	0.500000	0.424524	0.905779	
GCF_025151715.1	GCF_015555785.1	1.000000	0.930136	0.271091	0.272941	1160	0.500000	0.420987	0.902136	
GCF_025151715.1	GCF_027668125.1	1.000000	0.951606	0.335359	0.385235	1435	0.500000	0.423017	0.923606	
GCF_023497585.1	GCF_015554785.1	1.000000	0.936499	0.370831	0.355223	1401	0.500000	0.424524	0.908499	
GCF_023497585.1	GCF_015555785.1	1.000000	0.932284	0.300953	0.267529	1137	0.500000	0.420987	0.904284	
GCF_023497585.1	GCF_027668125.1	1.000000	0.949337	0.357861	0.362953	1352	0.500000	0.423017	0.921337	
GCF_015554785.1	GCF_015555785.1	1.000000	0.971934	0.354970	0.329412	1400	0.500000	0.420987	0.943934	
GCF_015554785.1	GCF_027668125.1	1.000000	0.960819	0.293864	0.311141	1159	0.500000	0.423017	0.932819	
GCF_015555785.1	GCF_027668125.1	1.000000	0.968779	0.279765	0.319195	1189	0.500000	0.423017	0.940779	
