query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	synteny_score	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate
JAAZMQ010000003.1	DBPW01000041.1	88.5505	90.5828	0.2125	0.2275	0.28943	10	1.0000	0	3.454	0.3266	90.0927	93.3418	1.4995	0.98	AlfI:91.32,AloI:89.82,BcgI:90.73,FalI:89.91	319	10	683	11	6.9	ok	88.5505	gamma
JAAZLZ010000128.1	JAAYLE010000178.1	90.7296	90.7296	0.1522	0.1734	0.31497	7	1.0000	0	inf	0.3422	90.7768	90.1567	2.5653	2.53	AlfI:90.88,AloI:91.88,BcgI:91.25,FalI:89.32	400	7	542	7	5.142857142857143	ok	90.7296	uniform
JAAZIZ010000185.1	JAAYYJ010000070.1	92.7470	92.7470	0.3678	0.3517	0.12358	88	0.9798	10	inf	0.4606	92.7127	92.8977	1.4808	2.17	AlfI:92.82,AloI:93.44,BcgI:92.63,FalI:91.95	1560	88	2371	17	6.5227272727272725	ok	92.7470	uniform
JAAZIN010000145.1	JAAZHP010000228.1	91.3327	91.3327	0.0888	0.0881	0.37747	7	1.0000	0	inf	0.3686	91.1487	92.3367	3.0304	1.97	AlfI:92.03,AloI:93.44,BcgI:90.70,FalI:90.41	295	7	339	9	5.571428571428571	INCONSISTENT	91.3327	uniform
DUQQ01000101.1	NZ_JAAKDE010000001.1	87.5632	87.5632	0.2096	0.2054	0.42509	7	1.0000	0	inf	0.1927	87.4783	88.5235	2.9486	2.79	AlfI:89.05,AloI:89.12,BcgI:87.28,FalI:86.17	228	7	533	15	9	BELOW_DETECTION	87.5632	uniform
DUPW01000043.1	JAAYMC010000127.1	88.7986	89.6281	0.2799	0.2794	0.27815	18	0.9890	1	8.675	0.2727	89.3300	91.4627	2.9339	4.59	AlfI:90.60,AloI:87.67,BcgI:90.08,FalI:87.97	373	18	862	12	6	ok	88.7986	gamma
DUPR01000003.1	DALO01000002.1	91.1546	91.7536	0.6544	0.6373	0.23137	27	0.9928	2	6.784	0.4239	91.3899	93.1758	0.2364	0.03	AlfI:91.58,AloI:91.81,BcgI:91.78,FalI:91.78	414	27	896	25	11.222222222222221	ok	91.1546	gamma
DUNF01000014.1	DUOW01000022.1	91.4122	91.4122	0.2615	0.2564	0.49248	6	1.0000	0	inf	0.4135	91.0719	93.0623	9.2529	2.65	AlfI:82.94,AloI:90.75,BcgI:89.43,FalI:92.19	160	6	214	9	6	ok	91.4122	uniform
DULW01000009.1	LGEU01000130.1	92.1331	92.1331	0.1241	0.1185	0.55072	9	1.0000	0	inf	0.4417	91.8631	93.1493	1.8239	0.59	AlfI:93.05,AloI:93.36,BcgI:91.53,FalI:91.75	212	9	144	7	5.444444444444445	INCONSISTENT	92.1331	uniform
DULK01000018.1	CADDZD010000001.1	96.2245	96.8049	0.5967	0.5822	0.07848	118	0.9694	48	1.631	0.7859	96.1195	97.3955	0.3663	0.73	AlfI:96.69,AloI:97.06,BcgI:96.85,FalI:96.73	1986	118	2299	62	13.872881355932204	ok	96.2245	gamma
DULK01000018.1	CADDZA010000001.1	93.4929	93.9519	0.3658	0.5061	0.14408	72	0.9614	25	5.239	0.5612	93.5806	94.8459	0.7394	0.82	AlfI:93.88,AloI:94.33,BcgI:94.07,FalI:93.59	1039	72	1442	27	9.652777777777779	ok	93.4929	gamma
DULM01000238.1	LFTQ01000077.1	93.6077	94.1229	0.4459	0.4338	0.16702	55	0.9819	7	4.472	0.5808	93.7666	94.8498	0.9747	2.49	AlfI:94.50,AloI:93.62,BcgI:94.55,FalI:93.57	914	55	1046	22	7.890909090909091	ok	93.6077	gamma
DULM01000238.1	DUSK01000023.1	93.7796	93.7796	0.3405	0.4518	0.19862	33	0.9906	2	inf	0.5542	93.8856	93.4673	0.9576	1.49	AlfI:94.10,AloI:93.87,BcgI:94.10,FalI:93.15	593	33	763	17	7.363636363636363	ok	93.7796	uniform
DUUE01000282.1	JAAYMN010000103.1	90.5426	90.5426	0.1229	0.1418	0.37362	4	1.0000	0	inf	0.3223	90.2896	91.8942	1.5913	0.89	AlfI:91.12,AloI:90.33,BcgI:90.20,FalI:89.53	275	4	403	6	5.75	ok	90.5426	uniform
DUTP01000002.1	JAGPFQ010000008.1	90.7862	95.0993	0.8621	0.7925	0.24438	7	0.9959	1	0.605	0.6687	93.4648	97.4796	1.9092	1.37	AlfI:95.53,AloI:95.73,BcgI:93.82,FalI:95.19	269	7	465	76	36	ok	90.7862	gamma
DUTA01000020.1	LFSN01000011.1	90.0874	90.0874	0.2586	0.2035	0.43149	1	1.0000	0	inf	0.3061	89.7655	92.0743	1.4263	0.67	AlfI:89.66,AloI:90.28,BcgI:90.77,FalI:89.34	162	1	336	5	5	ok	90.0874	uniform
DUSS01000018.1	JADBKE010000001.1	87.9972	89.6159	0.6076	0.7259	0.19619	28	0.9855	6	4.881	0.2812	89.2400	92.3922	1.2160	1.83	AlfI:89.40,AloI:90.50,BcgI:89.28,FalI:89.59	544	28	1785	55	15.607142857142858	ok	87.9972	gamma
WNEG01000083.1	CAJHIR010000001.1	93.0081	93.0081	0.1915	0.2481	0.32758	6	1.0000	0	inf	0.4963	92.7936	93.7316	2.0906	0.76	AlfI:92.82,AloI:91.44,BcgI:92.84,FalI:93.53	295	6	337	9	7	INCONSISTENT	93.0081	uniform
JABBOX010000252.1	PKWT01000470.1	94.8688	95.1518	0.3756	0.3772	0.08086	183	0.9601	73	5.554	0.6493	94.8284	95.7066	0.8225	4.02	AlfI:95.50,AloI:95.31,BcgI:94.96,FalI:95.79	2502	183	3337	42	10.60655737704918	ok	94.8688	gamma
DUDM01000001.1	JAAZXA010000053.1	92.4311	92.8315	0.4276	0.5375	0.18020	52	0.9679	15	7.405	0.4823	92.5668	93.7813	1.7648	3.20	AlfI:92.88,AloI:91.75,BcgI:92.48,FalI:93.51	615	52	1161	26	9.692307692307692	ok	92.4311	gamma
DUDB01000001.1	PBIX01000003.1	90.2039	91.8826	0.5805	0.6480	0.10449	97	0.9658	50	3.074	0.4029	91.3219	94.2959	0.9792	3.02	AlfI:92.21,AloI:91.38,BcgI:91.71,FalI:92.36	1627	97	4136	48	15.536082474226804	ok	90.2039	gamma
DUBO01000001.1	DBZX01000095.1	94.8755	95.4199	0.8074	0.8703	0.07274	105	0.9754	59	2.985	0.6720	94.9062	96.1981	0.8263	3.47	AlfI:95.72,AloI:95.51,BcgI:95.32,FalI:94.90	2533	105	3916	92	23.266666666666666	ok	94.8755	gamma
DUBO01000001.1	JACNKC010000101.1	93.7682	94.4249	0.7954	0.7831	0.08243	121	0.9640	74	3.497	0.5904	93.9179	95.4934	1.5716	10.37	AlfI:95.07,AloI:93.49,BcgI:94.17,FalI:94.28	2226	121	3887	62	17.363636363636363	ok	93.7682	gamma
DUBE01000001.1	JABABA010000010.1	92.9998	93.3458	0.9008	0.9058	0.07311	78	0.9905	28	7.624	0.5101	93.0636	94.1644	0.7866	5.23	AlfI:93.77,AloI:93.02,BcgI:93.27,FalI:92.98	3075	78	6203	143	38.58974358974359	ok	92.9998	gamma
DTYS01000001.1	QNCW01000001.1	93.7372	93.7372	0.2836	0.2959	0.18780	35	0.9835	3	inf	0.5558	93.5719	94.1280	0.5742	0.54	AlfI:93.80,AloI:93.86,BcgI:93.97,FalI:93.39	671	35	916	10	6.114285714285714	ok	93.7372	uniform
DTUY01000001.1	NZUQ01000001.1	90.0896	90.0896	0.2068	0.3348	0.21367	42	0.9846	4	inf	0.3071	89.9389	91.3010	0.7075	0.53	AlfI:89.70,AloI:90.27,BcgI:89.93,FalI:90.41	691	42	1352	14	7.095238095238095	ok	90.0896	uniform
DTUJ01000001.1	NYYF01000001.1	96.0751	96.0751	0.1856	0.4336	0.23570	21	0.9919	1	inf	0.7352	96.1231	96.0385	0.7008	0.38	AlfI:95.59,AloI:96.21,BcgI:95.95,FalI:96.29	284	21	314	16	6.857142857142857	ok	96.0751	uniform
DTTI01000001.1	SCKS01000034.1	92.4351	92.4351	0.1866	0.2734	0.30865	24	0.9600	6	inf	0.4604	92.2669	93.0298	0.6611	0.17	AlfI:92.85,AloI:92.56,BcgI:92.19,FalI:92.42	312	24	430	15	7	ok	92.4351	uniform
JABEUW010000128.1	JABEUX010000053.1	93.5701	94.9650	0.5922	0.5627	0.08122	213	0.9778	39	1.584	0.6330	94.1251	96.4531	0.7357	1.44	AlfI:95.05,AloI:94.32,BcgI:95.01,FalI:94.43	2212	213	3626	34	9.046948356807512	ok	93.5701	gamma
CP040000.1	CP047921.1	91.0976	94.2750	0.9688	0.9734	0.16449	4	0.9943	3	1.014	0.5813	93.0955	96.7727	1.8581	1.58	AlfI:93.87,AloI:92.64,BcgI:94.50,FalI:94.33	538	4	1088	282	132.5	ok	91.0976	gamma
JABFFZ010000001.1	JACTMP010000003.1	89.8625	90.6829	0.1386	0.1183	0.24686	27	0.9643	6	7.192	0.3227	90.3998	92.2034	3.8188	4.99	AlfI:91.41,AloI:89.65,BcgI:90.62,FalI:87.59	1421	27	892	13	7	INCONSISTENT	89.8625	gamma
WTCK01000188.1	JABCTJ010000208.1	93.3973	93.3973	0.3044	0.1968	0.21539	21	0.9912	1	inf	0.5247	93.5035	93.1954	0.7145	0.67	AlfI:93.55,AloI:93.48,BcgI:92.99,FalI:93.70	555	21	704	11	6.333333333333333	ok	93.3973	uniform
WSZT01000205.1	PRCZ01000100.1	95.4780	96.0285	0.3022	0.4265	0.14617	44	0.9841	6	2.444	0.7276	95.3952	96.7388	1.4476	4.29	AlfI:96.59,AloI:96.62,BcgI:96.17,FalI:95.17	963	44	853	43	9.454545454545455	ok	95.4780	gamma
JABFSU010000130.1	MSXN01000024.1	90.1549	91.4139	0.6459	0.6464	0.10651	107	0.9908	12	4.344	0.3708	90.9806	93.5004	1.0835	2.99	AlfI:91.60,AloI:91.26,BcgI:91.54,FalI:90.51	1648	107	4275	60	13.102803738317757	ok	90.1549	gamma
JAADIK010000143.1	BDTX01000001.1	93.2065	93.9107	0.7822	0.6785	0.10732	113	0.9990	1	3.817	0.5534	93.3920	95.1620	0.4841	0.60	AlfI:94.08,AloI:94.01,BcgI:93.88,FalI:93.59	2532	113	2619	30	9.973451327433628	INCONSISTENT	93.2065	gamma
JAADIB010000210.1	QILJ01000576.1	97.5720	97.8704	0.2410	0.2709	0.08912	95	0.9832	9	1.434	0.8656	97.4476	98.0959	0.2771	0.43	AlfI:97.73,AloI:97.79,BcgI:98.01,FalI:97.83	1228	95	1106	18	6.5473684210526315	ok	97.5720	gamma
JAADHF010000131.1	QILZ01000160.1	93.7021	93.7021	0.2814	0.3332	0.14663	111	0.9266	49	inf	0.5500	94.0591	92.8052	1.2944	2.79	AlfI:92.79,AloI:93.57,BcgI:93.76,FalI:94.09	1302	111	1400	13	6.576576576576577	ok	93.7021	uniform
JAADGT010000136.1	NZ_JAFN01000001.1	94.9087	95.6260	0.7210	0.5415	0.07571	217	0.9994	1	2.211	0.6905	94.9629	96.5550	1.2153	9.11	AlfI:95.64,AloI:96.14,BcgI:95.35,FalI:94.93	2776	217	3640	37	9.267281105990783	ok	94.9087	gamma
JAADGR010000471.1	JAACEJ010000280.1	96.1049	96.3079	0.2800	0.3047	0.08471	175	0.9655	38	4.741	0.7471	96.0841	96.5483	0.3226	0.55	AlfI:96.43,AloI:96.52,BcgI:96.25,FalI:96.19	2454	175	2210	18	7.08	ok	96.1049	gamma
JAADFX010000001.1	WANW01000001.1	90.3555	92.5471	0.2088	0.2228	0.24467	30	0.9890	2	2.148	0.4544	91.7373	95.2523	2.6759	2.28	AlfI:93.07,AloI:90.39,BcgI:92.79,FalI:91.92	374	30	683	12	6.966666666666667	ok	90.3555	gamma
JAADCU010000096.1	JAADDN010000077.1	92.9094	92.9094	0.1270	0.0967	0.57538	2	1.0000	0	inf	0.5014	92.5824	93.8342	3.2099	1.85	AlfI:94.59,AloI:94.00,BcgI:93.98,FalI:91.38	109	2	117	5	5	ok	92.9094	uniform
QBUN01000426.1	WSZT01000205.1	97.9607	98.3143	0.3052	0.3971	0.07471	96	0.9710	20	0.761	0.8948	97.9582	98.4670	0.6250	2.89	AlfI:98.60,AloI:98.26,BcgI:98.37,FalI:97.97	1565	96	1160	43	7.96875	ok	97.9607	gamma
QBUL01000189.1	QEXZ01000001.1	94.5757	95.0290	0.1706	0.1970	0.19531	32	0.9813	4	4.097	0.6483	94.4961	95.8722	1.7431	2.98	AlfI:95.28,AloI:95.69,BcgI:95.34,FalI:93.95	1132	32	622	15	7.5625	INCONSISTENT	94.5757	gamma
JABMRO010000095.1	JACNGQ010000221.1	92.3568	92.3568	0.2735	0.2064	0.14806	40	1.0000	0	inf	0.4415	92.2775	92.6856	0.7317	0.55	AlfI:92.49,AloI:92.93,BcgI:92.29,FalI:92.20	1180	40	1817	14	6.325	ok	92.3568	uniform
JABMQM010000107.1	JACNIG010000447.1	97.3499	97.8712	0.4412	0.3276	0.05906	190	0.9946	6	0.945	0.8647	97.1628	98.2566	0.3876	2.26	AlfI:97.65,AloI:98.04,BcgI:98.01,FalI:97.78	2389	190	2513	24	6.773684210526316	ok	97.3499	gamma
JABMMX010000062.1	CAIQPA010000001.1	92.7742	93.2975	0.4205	0.4037	0.09299	203	0.9630	49	5.554	0.5015	92.9488	94.4692	2.5527	27.55	AlfI:92.75,AloI:93.75,BcgI:93.09,FalI:95.30	2579	203	3845	32	7.285714285714286	ok	92.7742	gamma
JABDDQ010000001.1	JABDCR010000001.1	92.1811	92.1811	0.0905	0.0816	0.43733	10	1.0000	0	inf	0.4384	92.0179	92.8402	8.8337	1.27	AlfI:92.82,AloI:83.99,BcgI:91.92,FalI:92.34	174	10	220	16	7.9	ok	92.1811	uniform
JABDBR010000001.1	NZ_FUYK01000019.1	88.5697	88.5697	0.2410	0.2200	0.54714	5	0.9737	1	inf	0.2433	88.3514	90.9190	4.7955	2.00	AlfI:89.51,AloI:89.91,BcgI:85.11,FalI:89.00	100	5	274	13	8.4	ok	88.5697	uniform
JAAFIU010000351.1	NZ_QGGO01000001.1	89.3298	90.5143	0.2550	0.2427	0.22183	20	1.0000	0	5.239	0.3382	90.0930	92.8566	0.5895	0.11	AlfI:90.62,AloI:90.03,BcgI:90.48,FalI:90.57	637	20	1193	9	6.1	ok	89.3298	gamma
DUKU01000184.1	JAABQR010000114.1	96.2235	96.2235	0.3424	0.5304	0.11070	93	0.9702	21	inf	0.7384	96.3540	96.0982	0.9648	2.35	AlfI:95.75,AloI:96.72,BcgI:96.13,FalI:96.44	1122	93	1289	34	8.35483870967742	ok	96.2235	uniform
DUKF01000204.1	DAQG01000119.1	89.9084	90.9388	0.2600	0.2520	0.26564	10	1.0000	0	5.554	0.3529	90.4773	93.4001	2.1082	1.27	AlfI:89.37,AloI:91.10,BcgI:90.88,FalI:91.47	450	10	768	7	5.7	ok	89.9084	gamma
DUHU01000161.1	DUHJ01000134.1	91.9591	91.9591	0.1441	0.1267	0.29542	13	1.0000	0	inf	0.4080	91.7211	92.9949	0.8876	0.58	AlfI:91.35,AloI:92.17,BcgI:92.24,FalI:91.45	292	13	495	10	5.615384615384615	ok	91.9591	uniform
DUHK01000014.1	JAEELZ010000124.1	92.5136	92.5136	0.1096	0.0923	0.64466	1	1.0000	0	inf	0.4826	91.8437	94.5311	3.2847	0.41	AlfI:90.29,AloI:93.57,BcgI:93.35,FalI:92.20	101	1	105	6	6	ok	92.5136	uniform
JABCOQ020000001.1	CAJPIQ010000001.1	95.6194	96.2733	0.6257	0.6695	0.14988	49	0.9683	14	1.833	0.7452	95.6053	96.9804	0.6059	0.25	AlfI:96.16,AloI:95.84,BcgI:96.28,FalI:96.44	605	49	747	24	9.714285714285714	ok	95.6194	gamma
JAAXXZ010000017.1	CAINXS010000001.1	94.9193	96.7633	0.5534	0.5595	0.11382	59	0.9587	32	0.650	0.7811	95.4692	97.9519	1.0197	3.33	AlfI:96.37,AloI:97.39,BcgI:96.59,FalI:96.74	909	59	1199	58	13.59322033898305	ok	94.9193	gamma
JAAXXJ010000216.1	JAFNGD010000001.1	93.0150	93.0150	0.1772	0.2353	0.15727	60	0.9757	8	inf	0.4873	92.9169	93.3864	1.5481	3.44	AlfI:91.97,AloI:93.51,BcgI:93.27,FalI:92.70	1443	60	1429	12	6.35	INCONSISTENT	93.0150	uniform
JAAXWU010000024.1	NZ_CP017305.1	90.0978	91.8613	0.4123	0.4107	0.13873	83	0.9785	13	2.985	0.3999	91.2875	94.3190	2.1248	3.24	AlfI:91.74,AloI:90.00,BcgI:92.02,FalI:92.13	1125	83	2340	23	8.144578313253012	ok	90.0978	gamma
JABWCF010000007.1	CAJPFH010000001.1	93.9158	94.2620	0.8624	0.7950	0.10742	57	0.9798	27	5.962	0.5906	93.9472	94.9342	0.6673	1.10	AlfI:94.13,AloI:93.81,BcgI:94.48,FalI:94.17	1412	57	2430	110	23.92982456140351	ok	93.9158	gamma
JABWBP010000032.1	WYBG01000129.1	94.3673	94.5258	0.2143	0.2581	0.11400	137	0.9375	61	9.871	0.6018	94.3744	94.8176	1.3213	3.95	AlfI:94.97,AloI:94.75,BcgI:94.35,FalI:93.65	2294	137	1957	34	7.678832116788321	INCONSISTENT	94.3673	gamma
JABWBH010000045.1	BOJX01000001.1	95.5342	95.9411	0.6632	0.7044	0.05828	224	0.9556	156	3.258	0.7148	95.4337	96.5568	0.7998	3.81	AlfI:95.85,AloI:95.91,BcgI:96.05,FalI:95.25	4091	224	5343	77	15.982142857142858	ok	95.5342	gamma
JABFXN010000262.1	NZ_CP042806.1	92.1203	92.7439	0.7830	0.6678	0.06498	274	0.9994	2	5.554	0.4634	92.3890	94.0565	0.8385	6.51	AlfI:92.70,AloI:92.85,BcgI:92.57,FalI:93.41	4354	274	8890	65	13.306569343065693	ok	92.1203	gamma
JABFXM010000205.1	JABFXC010000077.1	91.3983	91.8358	0.3774	0.3173	0.13256	82	1.0000	0	8.932	0.3963	91.5827	93.1654	3.2427	14.12	AlfI:90.44,AloI:91.19,BcgI:91.79,FalI:93.68	1224	82	2507	11	5.926829268292683	ok	91.3983	gamma
JABXJV010000174.1	JAHPZH010000004.1	88.7842	89.7474	0.2773	0.2597	0.27163	12	0.9853	1	6.784	0.3076	89.4223	92.1300	3.8080	5.15	AlfI:89.76,AloI:91.06,BcgI:87.25,FalI:90.14	438	12	922	11	6.583333333333333	ok	88.7842	gamma
JACAUA010000001.1	CAIMBM010000001.1	90.1088	90.1088	0.1505	0.1765	0.23860	43	0.8658	42	inf	0.2977	90.0129	91.2189	2.7557	6.95	AlfI:90.31,AloI:89.62,BcgI:89.09,FalI:91.84	832	43	1067	13	7.3023255813953485	INCONSISTENT	90.1088	uniform
JACASX010000001.1	JAANXC010000001.1	95.5788	96.1909	0.3178	0.4044	0.23955	26	0.9150	17	2.026	0.7446	95.4392	97.0426	2.3446	3.66	AlfI:95.50,AloI:97.06,BcgI:94.72,FalI:96.73	324	26	320	26	8.038461538461538	ok	95.5788	gamma
JACCEP010000010.1	NZ_RAPG01000010.1	85.9832	90.2456	0.6528	0.6770	0.09719	57	0.9784	35	2.086	0.2948	89.5859	94.3927	1.0711	1.60	AlfI:90.44,AloI:91.09,BcgI:90.11,FalI:90.02	1796	57	6412	148	28.87719298245614	ok	85.9832	gamma
JABXKU010000001.1	MAXT01000001.1	93.3274	93.3274	0.1870	0.2439	0.17007	59	0.9551	20	inf	0.5093	93.3049	93.2932	2.2678	4.27	AlfI:93.96,AloI:91.69,BcgI:93.45,FalI:92.37	1127	59	1119	28	8.203389830508474	INCONSISTENT	93.3274	uniform
JACDCB010000089.1	WHSX01000100.1	93.7679	93.7679	0.1750	0.1216	0.33559	6	1.0000	0	inf	0.5652	93.6468	94.1696	2.7807	2.64	AlfI:92.62,AloI:95.00,BcgI:92.22,FalI:94.26	302	6	284	15	7.833333333333333	ok	93.7679	uniform
JACCVM010000082.1	JACCTL010000092.1	91.3373	91.7894	0.3202	0.2960	0.19761	34	0.9950	1	8.932	0.3897	91.5058	93.2642	3.1530	7.46	AlfI:91.82,AloI:91.74,BcgI:91.44,FalI:94.59	562	34	1133	12	6.823529411764706	ok	91.3373	gamma
JACDEY010000029.1	JACDCJ010000183.1	95.5324	95.9435	0.4088	0.3534	0.12524	80	0.9863	6	3.035	0.7153	95.5397	96.4508	1.0587	1.50	AlfI:95.30,AloI:96.20,BcgI:95.93,FalI:96.36	902	80	1154	16	6.3875	ok	95.5324	gamma
PNKE01000014.1	JACZJQ010000243.1	92.6669	92.9823	0.4889	0.4287	0.09641	176	0.9347	109	8.932	0.4807	92.6935	93.9476	0.2717	0.30	AlfI:93.03,AloI:93.19,BcgI:92.92,FalI:93.00	2237	176	3840	29	9.857954545454545	ok	92.6669	gamma
PNOG01000020.1	NZ_QXIS01000001.1	90.6744	91.0024	0.5492	0.6443	0.15555	40	0.9709	20	12.781	0.3444	90.8067	92.1774	0.7521	0.70	AlfI:90.58,AloI:91.33,BcgI:91.07,FalI:91.07	770	40	2127	51	17.675	ok	90.6744	gamma
PNOG01000020.1	NZ_QXIU01000001.1	91.2370	91.2370	0.2224	0.1997	0.23385	41	0.9139	26	inf	0.3596	91.1641	91.6759	1.4650	0.90	AlfI:90.95,AloI:90.59,BcgI:91.34,FalI:92.06	679	41	893	17	7.7317073170731705	INCONSISTENT	91.2370	uniform
PNOJ01000001.1	JADJYS010000001.1	93.9697	95.0397	0.9095	0.6101	0.07565	115	0.9933	16	1.911	0.6408	94.3086	96.2937	2.3485	18.61	AlfI:95.50,AloI:93.89,BcgI:94.82,FalI:96.23	2550	115	4112	62	21.765217391304347	ok	93.9697	gamma
JACAOA010000001.1	NZ_VBSP01000001.1	95.6757	96.3620	0.6456	0.5912	0.11703	71	0.9595	33	1.680	0.7574	95.6272	97.1155	1.2409	3.68	AlfI:95.43,AloI:96.63,BcgI:96.13,FalI:96.67	1017	71	1257	42	12	ok	95.6757	gamma
JACGYV010000033.1	NZ_JSWE01000001.1	94.6422	95.2353	0.7214	0.6027	0.12697	41	0.9873	11	2.863	0.6737	94.6514	96.0948	1.6697	6.57	AlfI:95.88,AloI:94.91,BcgI:94.21,FalI:95.44	1004	41	1453	69	21.804878048780488	ok	94.6422	gamma
BJGB01000001.1	SHUW01000015.1	95.1715	95.5904	0.4646	0.6995	0.10529	123	0.9819	17	3.454	0.6884	95.1554	96.2117	0.7233	1.11	AlfI:95.32,AloI:96.04,BcgI:95.58,FalI:95.79	1260	123	1796	26	8.487804878048781	ok	95.1715	gamma
JABABM010000010.1	PBMX01000001.1	86.7771	86.7771	0.2103	0.3699	0.30908	21	0.9733	4	inf	0.1470	86.6932	88.3138	1.1774	0.72	AlfI:85.92,AloI:86.42,BcgI:87.09,FalI:86.96	248	21	1171	14	7.9523809523809526	BELOW_DETECTION	86.7771	uniform
JABABE010000001.1	JABAAZ010000010.1	NaN	NaN	0.0000	0.0000	NaN	0	0.0000	0	NaN	NaN	NaN	NaN	0.0000	NaN	-	46	0	0	0	0	BELOW_DETECTION	NaN	none
JABAAY010000100.1	JABABL010000010.1	88.7702	88.7702	0.3372	0.3631	0.66425	3	1.0000	0	inf	0.2596	88.4101	91.3962	2.0549	0.36	AlfI:88.65,AloI:88.06,BcgI:90.12,FalI:88.50	63	3	181	6	5.333333333333333	ok	88.7702	uniform
JAAZZC010000262.1	JABSSR010000001.1	92.7228	93.1916	0.1725	0.1475	0.23799	26	0.9845	2	5.962	0.5125	92.8874	94.1650	1.3038	1.85	AlfI:93.53,AloI:93.45,BcgI:92.34,FalI:93.65	570	26	630	10	5.884615384615385	ok	92.7228	gamma
JAAZZB010000066.1	DQLO01000350.1	93.0753	93.0753	0.0740	0.1069	0.25561	35	0.9529	9	inf	0.4828	93.0079	93.2687	2.0824	1.16	AlfI:93.09,AloI:92.36,BcgI:93.30,FalI:91.22	800	35	515	11	6.2	INCONSISTENT	93.0753	uniform
JAAZWY010000010.1	JABIPN010000011.1	89.1932	89.1932	0.2373	0.2125	0.93126	3	0.9444	1	inf	0.2846	89.1477	90.3129	2.6836	0.19	AlfI:87.73,AloI:90.41,FalI:89.96	48	3	85	8	6.666666666666667	ok	89.1932	uniform
JACONB010000001.1	CP073341.1	93.9194	96.2791	0.5541	0.4575	0.10560	68	0.9980	1	0.669	0.7477	94.8294	97.8321	0.5074	1.21	AlfI:96.18,AloI:96.58,BcgI:96.07,FalI:96.48	1348	68	1682	16	8.161764705882353	ok	93.9194	gamma
JACOMV010000001.1	RFFC02000001.1	94.2491	96.9039	0.6714	0.5975	0.05698	250	0.9897	22	0.487	0.7928	95.3022	98.3064	0.3421	0.87	AlfI:96.91,AloI:97.04,BcgI:96.94,FalI:96.70	4570	250	4619	48	9.42	ok	94.2491	gamma
JACIXD010000001.1	JACVJD010000001.1	88.8193	90.4767	0.2549	0.2832	0.22316	33	0.9443	18	4.166	0.3199	90.0390	93.0399	0.9285	0.96	AlfI:91.05,AloI:90.12,BcgI:90.27,FalI:90.28	662	33	1175	22	10.242424242424242	INCONSISTENT	88.8193	gamma
JACIXB010000001.1	DTOR01000483.1	95.9265	95.9265	0.2021	0.2036	0.16100	70	0.8926	51	inf	0.7179	95.8454	96.0388	0.4824	0.38	AlfI:96.12,AloI:96.05,BcgI:95.89,FalI:95.64	1051	70	704	16	7.057142857142857	INCONSISTENT	95.9265	uniform
JACIWB010000001.1	JACIWA010000001.1	88.3116	88.3116	0.0507	0.0831	1.05305	1	1.0000	0	inf	0.2376	88.2248	90.0079	2.8261	0.41	AlfI:86.68,AloI:88.75,FalI:89.51	99	1	77	6	6	INCONSISTENT	88.3116	uniform
JACMRM010000094.1	JACMNL010000072.1	89.3403	90.5200	0.2257	0.2310	0.24601	23	1.0000	0	5.089	0.3424	90.1501	92.7341	1.4715	2.10	AlfI:90.34,AloI:90.94,BcgI:89.54,FalI:91.01	510	23	974	13	6.695652173913044	ok	89.3403	gamma
JACNLQ010000058.1	SCKP01000009.1	89.4637	89.4637	0.1183	0.1386	0.67343	2	1.0000	0	inf	0.2854	89.1051	92.4404	6.3299	2.63	AlfI:88.46,AloI:93.10,BcgI:86.77,FalI:89.77	114	2	157	7	6	INCONSISTENT	89.4637	uniform
JACNLL010000040.1	JABMRH010000052.1	95.4393	95.4393	0.1532	0.2021	0.21077	38	0.9662	7	inf	0.6843	95.4442	95.4809	0.5907	0.41	AlfI:95.28,AloI:95.78,BcgI:95.19,FalI:95.67	706	38	463	10	6.2631578947368425	INCONSISTENT	95.4393	uniform
JACNKC010000101.1	DBZX01000095.1	94.6700	95.0380	0.7002	0.7910	0.07889	137	0.9801	41	4.741	0.6405	94.6195	95.7690	0.5365	3.45	AlfI:95.39,AloI:95.27,BcgI:94.85,FalI:94.85	2336	137	3636	97	15.72992700729927	ok	94.6700	gamma
JACNKA010000061.1	CAJQRI010000001.1	89.1652	89.1652	0.0634	0.1700	0.62244	1	1.0000	0	inf	0.2569	88.8552	91.3771	2.8364	0.87	AlfI:88.54,AloI:87.37,BcgI:90.21,FalI:89.20	116	1	190	6	6	ok	89.1652	uniform
JACNJL010000055.1	JAAZZB010000066.1	90.0295	91.8116	0.5505	0.6099	0.11323	83	0.9631	44	3.035	0.3941	91.2321	94.2676	2.8649	12.95	AlfI:92.37,AloI:90.82,BcgI:91.95,FalI:89.51	1459	83	3526	72	14.855421686746988	ok	90.0295	gamma
JAATVL010000043.1	JAATVM010000004.1	NaN	NaN	0.0000	0.0000	NaN	0	0.0000	0	NaN	NaN	NaN	NaN	0.0000	NaN	-	158	0	0	0	0	BELOW_DETECTION	NaN	none
