query	reference	ani	ani_uniform	af_query	af_reference	std_err	ani_cal	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate	ani_upper95	pairid
FBJ9M5_ctg	FJSWXJ12M2_ctg	99.1181	99.3907	0.798	0.8693	0.022	98.747	51	0.9935	26	0.183	0.9629	99.0117	99.4977	0.1777	1.68	AlfI:99.34,AloI:99.51,BcgI:99.40,FalI:99.33	4119	51	4324	407	79.27450980392157	ok	99.1181	gamma	99.1051	FBJ9M5_ctg__FJSWXJ12M2_ctg
FBJ9M5_ctg	FJSWXJ13M2_ctg	99.1453	99.3901	0.771	0.8733	0.02229	98.7061	50	0.9934	26	0.202	0.9629	99.0241	99.4932	0.1874	2.08	AlfI:99.36,AloI:99.54,BcgI:99.39,FalI:99.36	4023	50	4214	392	78.9	ok	99.1453	gamma	99.1182	FBJ9M5_ctg__FJSWXJ13M2_ctg
FBJ9M5_ctg	FJSWXJ17M1_ctg	99.1315	99.3934	0.7984	0.877	0.02195	98.7734	52	0.9933	27	0.188	0.9631	99.0191	99.499	0.1922	2.01	AlfI:99.33,AloI:99.52,BcgI:99.40,FalI:99.37	4126	52	4324	392	77.76923076923077	ok	99.1315	gamma	99.1122	FBJ9M5_ctg__FJSWXJ17M1_ctg
FBJ9M5_ctg	FJSWXJ18M1_ctg	99.2316	99.4257	0.7885	0.819	0.02132	98.6514	55	0.9926	30	0.214	0.9651	99.1253	99.5091	0.1079	0.89	AlfI:99.45,AloI:99.45,BcgI:99.40,FalI:99.51	4119	55	4302	350	73.81818181818181	ok	99.2316	gamma	99.2142	FBJ9M5_ctg__FJSWXJ18M1_ctg
FBJ9M5_ctg	FJSWXJ20M1_ctg	99.2353	99.4231	0.7836	0.8254	0.02139	98.6597	59	0.9913	35	0.221	0.9649	99.131	99.5041	0.0796	0.57	AlfI:99.45,AloI:99.44,BcgI:99.40,FalI:99.48	4106	59	4293	437	68.66101694915254	ok	99.2353	gamma	99.2197	FBJ9M5_ctg__FJSWXJ20M1_ctg
FBJ9M5_ctg	FJSWXJ21M1_ctg	99.211	99.462	0.7893	0.8369	0.0206	98.709	45	0.9948	21	0.161	0.9673	99.1039	99.5608	0.1352	1.43	AlfI:99.48,AloI:99.49,BcgI:99.43,FalI:99.57	4129	45	4325	423	90.42222222222222	ok	99.211	gamma	99.1935	FBJ9M5_ctg__FJSWXJ21M1_ctg
FBJ9M5_ctg	FJSWXJ24M1_ctg	99.1877	99.4205	0.7463	0.8131	0.02203	98.5409	54	0.9921	30	0.2	0.9648	99.0542	99.523	0.0698	0.56	AlfI:99.46,AloI:99.39,BcgI:99.40,FalI:99.45	3911	54	4091	294	71.07407407407408	ok	99.1877	gamma	99.1484	FBJ9M5_ctg__FJSWXJ24M1_ctg
FBJ9M5_ctg	FJSWXJ2M1_ctg	99.2174	99.4591	0.8054	0.8397	0.02049	98.7509	49	0.9944	23	0.166	0.9671	99.1143	99.5543	0.0944	0.92	AlfI:99.48,AloI:99.50,BcgI:99.43,FalI:99.53	4190	49	4395	394	84.40816326530613	ok	99.2174	gamma	99.2028	FBJ9M5_ctg__FJSWXJ2M1_ctg
FBJ9M5_ctg	FJSWXJ37M4_ctg	99.1534	99.3904	0.7716	0.8028	0.02227	98.5326	52	0.9929	28	0.208	0.9629	99.0282	99.4924	0.1795	1.86	AlfI:99.36,AloI:99.53,BcgI:99.39,FalI:99.36	4023	52	4215	392	75.82692307692308	ok	99.1534	gamma	99.1221	FBJ9M5_ctg__FJSWXJ37M4_ctg
FBJ9M5_ctg	FJSWXJ39M4_ctg	99.1799	99.4053	0.7804	0.8465	0.02187	98.6862	59	0.9914	34	0.202	0.9638	99.0742	99.4982	0.1638	2.14	AlfI:99.39,AloI:99.48,BcgI:99.38,FalI:99.54	4071	59	4253	382	67.7457627118644	ok	99.1799	gamma	99.1658	FBJ9M5_ctg__FJSWXJ39M4_ctg
FBJ9M5_ctg	FJSWXJ3M1_ctg	99.0891	99.3888	0.7852	0.87	0.02228	98.7202	54	0.9926	29	0.183	0.9628	98.9475	99.5145	0.1972	3.24	AlfI:99.41,AloI:99.54,BcgI:99.34,FalI:99.48	4039	54	4254	393	73.48148148148148	ok	99.0891	gamma	99.0441	FBJ9M5_ctg__FJSWXJ3M1_ctg
FBJ9M5_ctg	FJSWXJ41M1_ctg	99.2183	99.4555	0.8018	0.9025	0.02072	98.8966	43	0.9953	19	0.178	0.9669	99.0875	99.5573	0.0994	1.15	AlfI:99.49,AloI:99.52,BcgI:99.42,FalI:99.49	4136	43	4335	410	94.81395348837208	ok	99.2183	gamma	99.1777	FBJ9M5_ctg__FJSWXJ41M1_ctg
FBJ9M5_ctg	FJSWXJ43M4_ctg	99.2182	99.4188	0.7888	0.8119	0.02145	98.6173	48	0.9941	24	0.214	0.9647	99.1081	99.5052	0.1061	0.79	AlfI:99.44,AloI:99.43,BcgI:99.40,FalI:99.50	4121	48	4309	401	84.54166666666667	ok	99.2182	gamma	99.1977	FBJ9M5_ctg__FJSWXJ43M4_ctg
FBJ9M5_ctg	FJSWXJ5M1_ctg	99.2205	99.4151	0.7702	0.8161	0.02173	98.6015	58	0.9914	34	0.221	0.9644	99.1167	99.4981	0.0854	0.46	AlfI:99.42,AloI:99.49,BcgI:99.40,FalI:99.41	4049	58	4222	244	68.6896551724138	ok	99.2205	gamma	99.2069	FBJ9M5_ctg__FJSWXJ5M1_ctg
FBJ9M5_ctg	FSCCD3M1_ctg	99.2922	99.4781	0.7881	0.8472	0.02023	98.7798	59	0.9917	34	0.188	0.9683	99.1925	99.5561	0.0968	1.56	AlfI:99.54,AloI:99.52,BcgI:99.45,FalI:99.47	4184	59	4322	361	70.22033898305085	ok	99.2922	gamma	99.2782	FBJ9M5_ctg__FSCCD3M1_ctg
FBJ9M5_ctg	FSCCD5M1_ctg	99.2185	99.411	0.8064	0.8975	0.0214	98.8548	42	0.9956	18	0.234	0.9642	99.095	99.4993	0.08	0.24	AlfI:99.42,AloI:99.43,BcgI:99.41,FalI:99.35	4188	42	4390	388	98.4047619047619	ok	99.2185	gamma	99.1843	FBJ9M5_ctg__FSCCD5M1_ctg
FBJ9M5_ctg	FSCDJY15M2_ctg	99.1989	99.4186	0.7855	0.8367	0.02156	98.6768	53	0.9925	30	0.2	0.9647	99.0925	99.5094	0.0782	0.6	AlfI:99.47,AloI:99.39,BcgI:99.40,FalI:99.41	4070	53	4270	254	75.79245283018868	ok	99.1989	gamma	99.1831	FBJ9M5_ctg__FSCDJY15M2_ctg
FBJ9M5_ctg	FSCDJY6M1_ctg	99.2318	99.4337	0.8027	0.8654	0.02105	98.798	50	0.9936	26	0.208	0.9656	99.115	99.5221	0.101	1.33	AlfI:99.48,AloI:99.50,BcgI:99.40,FalI:99.46	4181	50	4361	397	82.14	ok	99.2318	gamma	99.2037	FBJ9M5_ctg__FSCDJY6M1_ctg
FBJ9M5_ctg	FSCDJY7M2_ctg	99.1293	99.4184	0.7746	0.8671	0.02169	98.7235	57	0.9917	33	0.166	0.9646	99.0198	99.5304	0.0755	0.75	AlfI:99.45,AloI:99.47,BcgI:99.39,FalI:99.47	4042	57	4245	319	69.84210526315789	ok	99.1293	gamma	99.1137	FBJ9M5_ctg__FSCDJY7M2_ctg
FBJ9M5_ctg	FSCREG14M4-2-1_ctg	99.1808	99.3913	0.7589	0.8668	0.02234	98.668	46	0.9944	22	0.214	0.963	99.0942	99.4748	0.1432	1.62	AlfI:99.40,AloI:99.50,BcgI:99.36,FalI:99.46	3993	46	4168	388	85.21739130434783	ok	99.1808	gamma	99.1859	FBJ9M5_ctg__FSCREG14M4-2-1_ctg
FBJ9M5_ctg	FSCREG2M3-3_ctg	99.21	99.4601	0.7805	0.8424	0.02078	98.7091	48	0.994	24	0.161	0.9672	99.1102	99.5567	0.0523	0.42	AlfI:99.49,AloI:99.48,BcgI:99.44,FalI:99.47	4076	48	4265	431	83.77083333333333	ok	99.21	gamma	99.2002	FBJ9M5_ctg__FSCREG2M3-3_ctg
FBJ9M5_ctg	FSCREG6M5-3_ctg	99.1454	99.3229	0.7839	0.8235	0.02327	98.5595	56	0.992	32	0.294	0.9588	99.057	99.3987	0.058	0.12	AlfI:99.33,AloI:99.28,BcgI:99.33,FalI:99.33	4078	56	4279	395	71.75	ok	99.1454	gamma	99.149	FBJ9M5_ctg__FSCREG6M5-3_ctg
FBJ9M5_ctg	FSCREG7M3-3_ctg	99.1612	99.3802	0.7704	0.8622	0.02247	98.6708	50	0.9934	26	0.227	0.9623	99.042	99.4757	0.0752	0.17	AlfI:99.38,AloI:99.41,BcgI:99.38,FalI:99.33	4009	50	4210	389	79.18	ok	99.1612	gamma	99.1354	FBJ9M5_ctg__FSCREG7M3-3_ctg
FBJ9M5_ctg	FSDJN3M1_ctg	98.876	99.2699	0.8384	0.8118	0.02381	98.5631	72	0.9898	42	0.2	0.9555	98.7337	99.4302	0.1683	1.29	AlfI:99.24,AloI:99.25,BcgI:99.27,FalI:99.41	4226	72	4528	388	57.75	ok	98.876	gamma	98.8342	FBJ9M5_ctg__FSDJN3M1_ctg
FBJ9M5_ctg	FSDJN6M3_ctg	99.4402	99.5425	0.6782	0.6306	0.01953	98.3033	214	0.9504	190	0.214	0.9722	99.4022	99.5798	0.0928	0.56	AlfI:99.57,AloI:99.59,BcgI:99.53,FalI:99.49	4376	214	4011	94	18.00467289719626	ok	99.4402	gamma	99.4796	FBJ9M5_ctg__FSDJN6M3_ctg
FBJ9M5_ctg	FSDLZ46M1_ctg	99.1926	99.3997	0.79	0.8186	0.02185	98.6128	44	0.9948	21	0.221	0.9635	99.0806	99.4891	0.2193	3.59	AlfI:99.42,AloI:99.58,BcgI:99.36,FalI:99.40	4103	44	4301	286	91.8409090909091	ok	99.1926	gamma	99.1715	FBJ9M5_ctg__FSDLZ46M1_ctg
FBJ9M5_ctg	FSDLZ50M2_ctg	99.2244	99.4524	0.807	0.8963	0.02064	98.9033	53	0.9934	27	0.173	0.9667	99.1297	99.5415	0.1417	2.06	AlfI:99.46,AloI:99.54,BcgI:99.42,FalI:99.56	4214	53	4380	398	78.0	ok	99.2244	gamma	99.2176	FBJ9M5_ctg__FSDLZ50M2_ctg
FBJ9M5_ctg	FSDLZ51M1_ctg	99.3077	99.4726	0.756	0.8274	0.02068	98.7023	88	0.9838	64	0.202	0.968	99.2294	99.5389	0.1314	1.78	AlfI:99.48,AloI:99.57,BcgI:99.44,FalI:99.55	4075	88	4172	246	45.14772727272727	ok	99.3077	gamma	99.3148	FBJ9M5_ctg__FSDLZ51M1_ctg
FBJ9M5_ctg	FSDLZ56M1_ctg	99.2151	99.4132	0.7581	0.8146	0.02186	98.5935	76	0.9867	52	0.214	0.9643	99.1201	99.4947	0.1444	2.85	AlfI:99.51,AloI:99.43,BcgI:99.36,FalI:99.44	4029	76	4183	223	51.93421052631579	ok	99.2151	gamma	99.2105	FBJ9M5_ctg__FSDLZ56M1_ctg
FBJ9M5_ctg	FSDLZ59M1_ctg	99.1528	99.4029	0.7816	0.8624	0.02189	98.7123	52	0.9932	27	0.188	0.9637	99.0515	99.5016	0.0655	0.44	AlfI:99.43,AloI:99.38,BcgI:99.39,FalI:99.45	4072	52	4269	391	77.09615384615384	ok	99.1528	gamma	99.1439	FBJ9M5_ctg__FSDLZ59M1_ctg
FBJ9M5_ctg	FSDLZ61M5_ctg	99.1725	99.4172	0.7812	0.8018	0.0216	98.5763	55	0.9927	29	0.183	0.9646	99.0748	99.513	0.0548	0.31	AlfI:99.44,AloI:99.40,BcgI:99.40,FalI:99.46	4086	55	4273	391	73.0909090909091	ok	99.1725	gamma	99.1661	FBJ9M5_ctg__FSDLZ61M5_ctg
FBJ9M5_ctg	FSDTA2M6_ctg	99.2544	99.4584	0.8063	0.8793	0.02051	98.8661	53	0.9932	28	0.188	0.9671	99.1511	99.5429	0.0511	0.17	AlfI:99.44,AloI:99.49,BcgI:99.46,FalI:99.46	4185	53	4377	392	78.0	ok	99.2544	gamma	99.2381	FBJ9M5_ctg__FSDTA2M6_ctg
FBJ9M5_ctg	FSDTA5M1_ctg	99.2213	99.3998	0.8077	0.861	0.0215	98.7694	54	0.993	29	0.241	0.9635	99.1313	99.4748	0.1246	0.91	AlfI:99.40,AloI:99.50,BcgI:99.39,FalI:99.38	4228	54	4425	359	77.37037037037037	ok	99.2213	gamma	99.2188	FBJ9M5_ctg__FSDTA5M1_ctg
FBJ9M5_ctg	FSDTA7M1_ctg	99.1176	99.3032	0.8016	0.8716	0.02341	98.6923	55	0.9926	30	0.303	0.9576	99.0215	99.3843	0.0362	0.14	AlfI:99.28,AloI:99.31,BcgI:99.31,FalI:99.30	4142	55	4368	391	74.4	ok	99.1176	gamma	99.114	FBJ9M5_ctg__FSDTA7M1_ctg
FBJ9M5_ctg	FSHHK13M1_ctg	99.1484	99.3859	0.7771	0.8393	0.02229	98.6246	47	0.9939	24	0.208	0.9627	99.0374	99.4843	0.0739	0.25	AlfI:99.37,AloI:99.41,BcgI:99.40,FalI:99.34	4035	47	4240	388	84.63829787234043	ok	99.1484	gamma	99.1307	FBJ9M5_ctg__FSHHK13M1_ctg
FBJ9M5_ctg	FSHHK15M2_ctg	98.8966	99.2545	0.7886	0.8907	0.02473	98.6301	49	0.9936	25	0.221	0.9545	98.7495	99.4058	0.118	0.97	AlfI:99.25,AloI:99.35,BcgI:99.23,FalI:99.33	3990	49	4280	366	80.24489795918367	ok	98.8966	gamma	98.8524	FBJ9M5_ctg__FSHHK15M2_ctg
FBJ9M5_ctg	FSHHK16M1_ctg	99.1156	99.4033	0.7868	0.8678	0.02186	98.7234	47	0.9942	23	0.17	0.9637	99.0186	99.5118	0.1694	1.22	AlfI:99.45,AloI:99.42,BcgI:99.40,FalI:99.28	4072	47	4289	396	85.57446808510639	ok	99.1156	gamma	99.1121	FBJ9M5_ctg__FSHHK16M1_ctg
FBJ9M5_ctg	FSHHK17M1_ctg	99.1656	99.4087	0.7717	0.8612	0.02192	98.6946	51	0.9929	28	0.194	0.964	99.0514	99.5088	0.1495	0.7	AlfI:99.42,AloI:99.31,BcgI:99.41,FalI:99.46	4016	51	4218	407	77.58823529411765	ok	99.1656	gamma	99.1444	FBJ9M5_ctg__FSHHK17M1_ctg
FBJ9M5_ctg	FSHHK18M1_ctg	99.1351	99.3982	0.7964	0.8464	0.02182	98.6921	52	0.9933	27	0.2	0.9634	98.9822	99.516	0.1359	1.62	AlfI:99.42,AloI:99.50,BcgI:99.36,FalI:99.46	4141	52	4355	394	78.13461538461539	ok	99.1351	gamma	99.0763	FBJ9M5_ctg__FSHHK18M1_ctg
FBJ9M5_ctg	FSHHK21M1_ctg	99.1824	99.409	0.7798	0.7913	0.02183	98.5507	61	0.9914	34	0.2	0.9641	99.0788	99.5012	0.1915	1.65	AlfI:99.45,AloI:99.51,BcgI:99.39,FalI:99.32	4049	61	4240	260	65.36065573770492	ok	99.1824	gamma	99.1704	FBJ9M5_ctg__FSHHK21M1_ctg
FBJ9M5_ctg	FSHHK22M1_ctg	99.1302	99.4102	0.7828	0.8432	0.02176	98.6646	50	0.9935	26	0.166	0.9641	99.0484	99.5118	0.1152	0.86	AlfI:99.46,AloI:99.44,BcgI:99.39,FalI:99.34	4060	50	4272	395	80.14	ok	99.1302	gamma	99.1409	FBJ9M5_ctg__FSHHK22M1_ctg
FBJ9M5_ctg	FSHHK25M1_ctg	99.126	99.4099	0.778	0.8562	0.02178	98.6813	46	0.9947	21	0.17	0.9641	99.0147	99.521	0.1152	0.87	AlfI:99.40,AloI:99.43,BcgI:99.40,FalI:99.51	4064	46	4271	410	86.93478260869566	ok	99.126	gamma	99.1085	FBJ9M5_ctg__FSHHK25M1_ctg
FBJ9M5_ctg	FXJWS23M10_ctg	99.1765	99.4266	0.7785	0.8419	0.02157	98.6791	53	0.9926	29	0.183	0.9651	99.0522	99.5311	0.1249	0.89	AlfI:99.40,AloI:99.53,BcgI:99.42,FalI:99.44	4017	53	4222	415	74.64150943396227	ok	99.1765	gamma	99.145	FBJ9M5_ctg__FXJWS23M10_ctg
FBJ9M5_ctg	FXJWS23M13_ctg	99.1954	99.4134	0.7681	0.8515	0.02186	98.6863	61	0.9906	37	0.206	0.9643	99.0892	99.5041	0.0732	0.27	AlfI:99.39,AloI:99.45,BcgI:99.42,FalI:99.37	4028	61	4198	243	64.75409836065573	ok	99.1954	gamma	99.1807	FBJ9M5_ctg__FXJWS23M13_ctg
FBJ9M5_ctg	FXJWS23M14_ctg	99.1802	99.4104	0.7716	0.8553	0.02191	98.6944	58	0.9913	34	0.2	0.9641	99.0716	99.5054	0.0922	0.35	AlfI:99.39,AloI:99.45,BcgI:99.42,FalI:99.35	4028	58	4205	243	68.12068965517241	ok	99.1802	gamma	99.1639	FBJ9M5_ctg__FXJWS23M14_ctg
FBJ9M5_ctg	FXJWS23M15_ctg	99.1855	99.4128	0.7696	0.8558	0.02187	98.6955	59	0.9911	35	0.2	0.9643	99.0786	99.5063	0.0972	0.42	AlfI:99.39,AloI:99.45,BcgI:99.43,FalI:99.35	4027	59	4202	243	66.96610169491525	ok	99.1855	gamma	99.1706	FBJ9M5_ctg__FXJWS23M15_ctg
FBJ9M5_ctg	FXJWS23M55_ctg	99.1923	99.4304	0.782	0.8426	0.02145	98.6951	54	0.9924	30	0.188	0.9654	99.0664	99.5319	0.1269	0.87	AlfI:99.40,AloI:99.52,BcgI:99.43,FalI:99.42	4035	54	4235	415	73.62962962962963	ok	99.1923	gamma	99.1585	FBJ9M5_ctg__FXJWS23M55_ctg
FBJ9M5_ctg	FXJWS23M56_ctg	99.1757	99.4125	0.7709	0.8291	0.02186	98.629	60	0.9908	36	0.194	0.9643	99.0687	99.5089	0.0985	0.39	AlfI:99.40,AloI:99.45,BcgI:99.42,FalI:99.35	4026	60	4209	243	65.88333333333334	ok	99.1757	gamma	99.1611	FBJ9M5_ctg__FXJWS23M56_ctg
FBJ9M5_ctg	FXJWS23M57_ctg	99.1733	99.4135	0.7891	0.8849	0.0216	98.7947	50	0.9935	26	0.183	0.9643	99.0874	99.5047	0.1013	1.56	AlfI:99.47,AloI:99.48,BcgI:99.37,FalI:99.46	4111	50	4297	394	80.82	ok	99.1733	gamma	99.178	FBJ9M5_ctg__FXJWS23M57_ctg
FBJ9M5_ctg	FXJWS23M58_ctg	99.1938	99.4177	0.7892	0.8842	0.0215	98.8026	52	0.9933	27	0.188	0.9646	99.1135	99.5025	0.0991	1.52	AlfI:99.47,AloI:99.47,BcgI:99.38,FalI:99.48	4117	52	4297	405	77.84615384615384	ok	99.1938	gamma	99.203	FBJ9M5_ctg__FXJWS23M58_ctg
FBJ9M5_ctg	FXJWS23M59_ctg	99.1762	99.4128	0.7725	0.856	0.02185	98.7	59	0.9911	35	0.194	0.9643	99.0692	99.5091	0.0935	0.35	AlfI:99.40,AloI:99.45,BcgI:99.42,FalI:99.35	4030	59	4211	243	67.01694915254237	ok	99.1762	gamma	99.1614	FBJ9M5_ctg__FXJWS23M59_ctg
FBJ9M5_ctg	FXJWS23M60_ctg	99.1874	99.4134	0.7691	0.8518	0.02186	98.6847	58	0.9913	34	0.2	0.9643	99.082	99.5061	0.0922	0.41	AlfI:99.39,AloI:99.45,BcgI:99.43,FalI:99.35	4035	58	4200	243	68.08620689655173	ok	99.1874	gamma	99.1738	FBJ9M5_ctg__FXJWS23M60_ctg
FBJ9M5_ctg	FXJWS23M61_ctg	99.178	99.4134	0.7716	0.852	0.02185	98.6902	60	0.9908	36	0.194	0.9643	99.0723	99.5089	0.0972	0.39	AlfI:99.40,AloI:99.45,BcgI:99.42,FalI:99.35	4029	60	4208	243	65.86666666666666	ok	99.178	gamma	99.1645	FBJ9M5_ctg__FXJWS23M61_ctg
FBJ9M5_ctg	FXJWS23M7_ctg	99.1767	99.4096	0.7727	0.8565	0.02193	98.6971	57	0.9916	33	0.2	0.9641	99.0645	99.5064	0.0922	0.34	AlfI:99.39,AloI:99.45,BcgI:99.42,FalI:99.35	4027	57	4207	243	69.33333333333333	ok	99.1767	gamma	99.157	FBJ9M5_ctg__FXJWS23M7_ctg
FBJ9M5_ctg	FXJWS23M8_ctg	99.1795	99.4277	0.7777	0.8402	0.02154	98.6754	54	0.9924	30	0.183	0.9652	99.0562	99.5314	0.1159	0.73	AlfI:99.40,AloI:99.52,BcgI:99.42,FalI:99.44	4019	54	4223	415	73.22222222222223	ok	99.1795	gamma	99.1489	FBJ9M5_ctg__FXJWS23M8_ctg
FBJ9M5_ctg	FXJWS49M11_ctg	99.1686	99.4061	0.7524	0.8382	0.02218	98.6017	54	0.9922	30	0.194	0.9639	99.0633	99.5022	0.154	1.69	AlfI:99.43,AloI:99.53,BcgI:99.37,FalI:99.43	3952	54	4133	387	71.85185185185185	ok	99.1686	gamma	99.1567	FBJ9M5_ctg__FXJWS49M11_ctg
FBJ9M5_ctg	FXJWS49M12_ctg	99.1797	99.4079	0.7546	0.8389	0.02213	98.6145	57	0.9914	33	0.2	0.964	99.0719	99.5019	0.1511	1.61	AlfI:99.43,AloI:99.53,BcgI:99.38,FalI:99.43	3953	57	4137	387	68.08771929824562	ok	99.1797	gamma	99.1649	FBJ9M5_ctg__FXJWS49M12_ctg
FBJ9M5_ctg	FXJWS49M14_ctg	99.0622	99.3921	0.8368	0.8635	0.02162	98.8129	62	0.9923	32	0.166	0.963	98.9391	99.521	0.0419	0.21	AlfI:99.36,AloI:99.40,BcgI:99.40,FalI:99.40	4263	62	4493	414	67.45161290322581	ok	99.0622	gamma	99.0334	FBJ9M5_ctg__FXJWS49M14_ctg
FBJ9M5_ctg	FXJWS49M16_ctg	99.1559	99.3999	0.7569	0.8463	0.0223	98.6245	54	0.992	31	0.194	0.9635	99.0484	99.4987	0.1511	1.66	AlfI:99.43,AloI:99.52,BcgI:99.37,FalI:99.40	3945	54	4135	387	71.81481481481481	ok	99.1559	gamma	99.1424	FBJ9M5_ctg__FXJWS49M16_ctg
FBJ9M5_ctg	FXJWS49M17_ctg	99.1539	99.4	0.7509	0.8567	0.02233	98.6414	56	0.9917	32	0.194	0.9635	99.0425	99.5005	0.1464	1.45	AlfI:99.42,AloI:99.52,BcgI:99.37,FalI:99.41	3953	56	4126	352	69.21428571428571	ok	99.1539	gamma	99.1368	FBJ9M5_ctg__FXJWS49M17_ctg
FBJ9M5_ctg	FXJWS49M18_ctg	99.1533	99.3989	0.755	0.8429	0.02232	98.6105	54	0.9922	30	0.194	0.9634	99.0445	99.4986	0.1592	1.74	AlfI:99.42,AloI:99.52,BcgI:99.37,FalI:99.41	3947	54	4135	403	71.87037037037037	ok	99.1533	gamma	99.1386	FBJ9M5_ctg__FXJWS49M18_ctg
FBJ9M5_ctg	FXJWS49M20_ctg	99.1442	99.3992	0.7551	0.8637	0.02233	98.6623	54	0.9919	31	0.188	0.9635	99.0363	99.5013	0.1458	1.44	AlfI:99.42,AloI:99.51,BcgI:99.37,FalI:99.41	3946	54	4133	387	71.72222222222223	ok	99.1442	gamma	99.1308	FBJ9M5_ctg__FXJWS49M20_ctg
FBJ9M5_ctg	FXJWS49M23_ctg	99.1625	99.4039	0.7555	0.843	0.0222	98.6184	55	0.992	31	0.194	0.9637	99.054	99.5021	0.158	1.8	AlfI:99.43,AloI:99.53,BcgI:99.37,FalI:99.43	3957	55	4143	392	70.58181818181818	ok	99.1625	gamma	99.1476	FBJ9M5_ctg__FXJWS49M23_ctg
FBJ9M5_ctg	FXJWS49M30_ctg	99.1581	99.4038	0.7572	0.8567	0.02219	98.6561	55	0.992	31	0.194	0.9637	99.0404	99.5059	0.0927	0.77	AlfI:99.39,AloI:99.48,BcgI:99.39,FalI:99.47	3971	55	4151	329	70.83636363636364	ok	99.1581	gamma	99.1345	FBJ9M5_ctg__FXJWS49M30_ctg
FBJ9M5_ctg	FXJWS49M32_ctg	99.1826	99.4113	0.7582	0.8371	0.02203	98.6201	56	0.992	31	0.2	0.9642	99.0668	99.5076	0.0828	0.59	AlfI:99.40,AloI:99.48,BcgI:99.40,FalI:99.46	3970	56	4149	401	69.55357142857143	ok	99.1826	gamma	99.1598	FBJ9M5_ctg__FXJWS49M32_ctg
FBJ9M5_ctg	FXJWS49M36_ctg	99.1557	99.402	0.7558	0.8396	0.02226	98.6105	57	0.9914	33	0.194	0.9636	99.0415	99.5033	0.1563	1.75	AlfI:99.43,AloI:99.52,BcgI:99.37,FalI:99.41	3955	57	4139	387	67.98245614035088	ok	99.1557	gamma	99.1357	FBJ9M5_ctg__FXJWS49M36_ctg
FBJ9M5_ctg	FXJWS49M40_ctg	99.1601	99.404	0.7559	0.8362	0.0222	98.6044	58	0.9915	33	0.194	0.9638	99.047	99.5043	0.1549	1.66	AlfI:99.43,AloI:99.53,BcgI:99.37,FalI:99.41	3954	58	4146	403	66.98275862068965	ok	99.1601	gamma	99.1409	FBJ9M5_ctg__FXJWS49M40_ctg
FBJ9M5_ctg	FXJWS49M47_ctg	99.1756	99.4094	0.753	0.8403	0.0221	98.6152	57	0.9917	32	0.194	0.9641	99.0717	99.5039	0.1508	1.62	AlfI:99.43,AloI:99.53,BcgI:99.38,FalI:99.44	3954	57	4136	387	68.10526315789474	ok	99.1756	gamma	99.1647	FBJ9M5_ctg__FXJWS49M47_ctg
FBJ9M5_ctg	FXJWS49M9_ctg	99.1722	99.405	0.7533	0.835	0.02219	98.602	60	0.9909	35	0.2	0.9638	99.0604	99.5016	0.1455	1.57	AlfI:99.44,AloI:99.52,BcgI:99.37,FalI:99.43	3955	60	4137	387	64.65	ok	99.1722	gamma	99.1538	FBJ9M5_ctg__FXJWS49M9_ctg
FBJ9M5_ctg	FXZDX24M5-1_ctg	99.2506	99.4339	0.7928	0.8208	0.02111	98.6919	71	0.9889	45	0.227	0.9656	99.1241	99.5198	0.0862	0.51	AlfI:99.42,AloI:99.51,BcgI:99.43,FalI:99.46	4145	71	4331	228	57.54929577464789	ok	99.2506	gamma	99.2127	FBJ9M5_ctg__FXZDX24M5-1_ctg
FBJ9M5_ctg	FYNDL2M1_ctg	99.1078	99.401	0.7901	0.8363	0.02191	98.6592	56	0.9927	29	0.178	0.9636	98.9773	99.521	0.1422	2.13	AlfI:99.46,AloI:99.45,BcgI:99.36,FalI:99.50	4099	56	4302	246	71.75	ok	99.1078	gamma	99.0722	FBJ9M5_ctg__FYNDL2M1_ctg
FBJ9M5_ctg	FYNLJ22M3_ctg	99.2253	99.439	0.8029	0.8508	0.02095	98.7643	51	0.9939	25	0.194	0.9659	99.1183	99.5279	0.0968	1.33	AlfI:99.50,AloI:99.45,BcgI:99.41,FalI:99.45	4161	51	4359	343	80.52941176470588	ok	99.2253	gamma	99.2069	FBJ9M5_ctg__FYNLJ22M3_ctg
FBJ9M5_ctg	FZXDX6M3-2_ctg	99.2412	99.4731	0.7726	0.8695	0.02059	98.776	47	0.994	24	0.17	0.968	99.1203	99.5702	0.1338	1.64	AlfI:99.51,AloI:99.58,BcgI:99.44,FalI:99.46	4061	47	4240	392	84.93617021276596	ok	99.2412	gamma	99.2101	FBJ9M5_ctg__FZXDX6M3-2_ctg
FBJ9M5_ctg	F_FJ_ND_D11_M_1_ctg	99.2393	99.4139	0.777	0.8351	0.02157	98.6979	83	0.9851	60	0.234	0.9644	99.1517	99.4867	0.1774	1.91	AlfI:99.38,AloI:99.55,BcgI:99.41,FalI:99.43	4166	83	4285	227	48.68674698795181	ok	99.2393	gamma	99.2396	FBJ9M5_ctg__F_FJ_ND_D11_M_1_ctg
