query_asm	ref_asm	band	anim_ani	ani_gated	ani_npmle	lrt_np	ani_spatial
GCA_017881405.1	GCA_001797445.1	0.85-0.9	87.139	91.7117	91.69465596043706	1.8380619824570203	91.7117
GCA_001873935.1	GCA_001797445.1	0.85-0.9	87.0361	90.6693	89.9545193807993	-0.36705466188732316	90.6693
GCF_000512235.1	GCA_002067165.1	0.85-0.9	87.2013	90.4157	90.34000230597441	0.5098849831588268	90.4157
GCA_002418945.1	GCA_017992765.1	0.85-0.9	87.0891	89.6496	88.52527698612693	0.5468918324168044	89.6496
GCF_000422565.1	GCA_002382645.1	0.85-0.9	85.371	89.558	87.07913815644358	0.9152515765122189	89.558
GCA_018822105.1	GCA_903843965.1	0.85-0.9	86.2709	89.2533	89.56640323969162	1.7925742861343679	89.2533
GCA_003135255.1	GCA_003141695.1	0.85-0.9	90.0476	94.2674	94.23685241159674	0.542642952258575	94.2674
GCA_005880855.1	GCA_005880315.1	0.85-0.9	87.7648	91.0474	91.02540100841092	5.4725228283105025	91.02540100841092
GCA_003153215.1	GCA_003142035.1	0.85-0.9	89.605	93.7987	93.27265417510253	0.17546542463742298	93.7987
GCA_017610525.1	GCA_003660865.1	0.85-0.9	89.4488	95.5046	95.51011834644068	0.10346196699795485	95.5046
GCA_018821925.1	GCA_001777915.1	0.85-0.9	88.7565	90.9004	87.73467641894388	0.9151247099794091	90.9004
GCA_005893275.1	GCA_005893265.1	0.85-0.9	86.1909	89.4731	87.73058055159728	0.09393680598304854	89.4731
GCA_016710095.1	GCA_016215625.1	0.85-0.9	89.537	92.0625	90.44678239239377	1.2370861480485473	92.0625
GCA_003500765.1	GCA_009773155.1	0.85-0.9	87.5143	93.8286	93.71299504705439	0.20118056363412506	93.8286
GCA_017651625.1	GCA_017528425.1	0.85-0.9	88.6644	89.4476	90.21601394820915	5.989791842623163	90.21601394820915
GCA_016208085.1	GCA_018829985.1	0.85-0.9	87.9198	93.4208	93.41642453963284	0.5846709765460218	93.4208
GCA_003167155.1	GCA_013289785.1	0.85-0.9	87.7492	92.5497	92.52798268940073	1.1481947452507484	92.5497
GCA_003158175.1	GCA_013289785.1	0.85-0.9	85.3244	91.0222	90.98809909467428	1.9242855003772092	91.0222
GCA_902791745.1	GCA_902790465.1	0.85-0.9	88.1864	94.2303	92.04714683137041	0.4692075953570338	94.2303
GCA_004554425.1	GCA_900772775.1	0.85-0.9	86.681	90.6466	90.94279932974474	5.549872398940806	90.94279932974474
GCA_017959225.1	GCA_002390045.1	0.85-0.9	85.7324	87.86	87.37588886461822	12.071456105244124	87.37588886461822
GCA_016715065.1	GCA_016699655.1	0.85-0.9	88.3911	90.7844	85.86606773714414	7.061869585510067	85.86606773714414
GCA_017625775.1	GCA_017631885.1	0.85-0.9	88.4083	91.7683	92.9120736605244	1.6126195842010702	91.7683
GCA_902796785.1	GCA_017650365.1	0.85-0.9	88.2409	94.306	92.84407827915076	0.17999747887051853	94.306
GCA_903916325.1	GCA_903915125.1	0.85-0.9	87.8176	94.4916	95.43988623572494	13.39463376090987	95.43988623572494
GCA_903916325.1	GCA_903861835.1	0.85-0.9	86.2089	92.7198	92.80259105360742	0.3702184278538425	92.7198
GCF_003001905.1	GCF_900113175.1	0.85-0.9	89.8334	90.8546	89.0831638445043	0.9600149073721695	90.8546
GCF_000632715.1	GCF_011761475.1	0.85-0.9	90.615	91.262	89.35641217881727	0.597122860485797	91.262
GCA_001916215.1	GCA_900547045.1	0.85-0.9	86.6385	95.8363	96.30974479658761	1.1049936030434537	95.8363
GCF_000935355.1	GCF_008364765.1	0.85-0.9	89.4066	89.5262	89.34628567979314	0.46348604956801864	89.5262
GCF_900114715.1	GCF_900115625.1	0.85-0.9	86.8814	86.5929	86.76566065368793	12.912583093443573	86.76566065368793
GCF_002742685.1	GCF_900111795.1	0.85-0.9	86.6136	88.5609	89.44566928539597	13.423054813123144	89.44566928539597
GCA_900538465.1	GCF_004343035.1	0.85-0.9	87.8953	92.2052	93.58535964884746	5.38661589503954	93.58535964884746
GCA_016298185.1	GCA_016290145.1	0.85-0.9	87.4218	87.8541	89.57831609375171	2.290722823271267	87.8541
GCA_910588025.1	GCA_910587775.1	0.85-0.9	88.0647	90.224	92.67244525074987	9.296759075543491	92.67244525074987
GCA_910576855.1	GCA_009917405.1	0.85-0.9	88.2874	92.2056	93.24644264329396	0.49494595936425867	92.2056
GCF_001592085.1	GCF_003946545.1	0.85-0.9	87.5864	88.0202	89.7200912818628	10.691487413014329	89.7200912818628
GCF_001578185.1	GCF_017355165.1	0.85-0.9	90.9705	91.8557	90.96035514091554	1.028014640980473	91.8557
GCF_003931795.1	GCF_900637845.1	0.85-0.9	87.9235	86.6102	88.46334666694682	5.871823343411052	88.46334666694682
GCA_014238525.1	GCA_014238225.1	0.85-0.9	86.6487	89.7248	83.06550881543697	0.12717347106853083	89.7248
GCA_017633835.1	GCA_017645255.1	0.85-0.9	86.6164	91.7213	82.88990944559876	0.12499499600215103	91.7213
GCF_003339585.1	GCF_000685865.1	0.85-0.9	86.4175	88.3986	86.16384816676864	16.32887894622945	86.16384816676864
GCF_002096815.1	GCF_001579025.1	0.85-0.9	88.4302	87.3215	88.4656878828616	3.7352371528836557	87.3215
GCA_003554025.1	GCA_003552925.1	0.85-0.9	86.9637	91.4329	79.20880446016002	4.747334062235495	91.4329
GCF_900115605.1	GCF_900116255.1	0.85-0.9	86.5697	86.9464	88.79268736702846	5.148831680358398	88.79268736702846
GCF_018967645.1	GCF_018138385.1	0.85-0.9	88.2963	86.5314	89.27894366721796	9.50099952413484	89.27894366721796
GCF_904424705.1	GCF_001591825.1	0.85-0.9	86.3276	87.7533	88.4392331179202	2.840749449386294	87.7533
GCF_900129085.1	GCA_019116785.1	0.85-0.9	86.299	92.2949	91.63398571103481	5.372854433686143	91.63398571103481
GCF_000833605.1	GCF_014201585.1	0.85-0.9	87.8073	88.2074	88.67877858388786	7.874490140162834	88.67877858388786
GCA_900754615.1	GCA_900547815.1	0.85-0.9	89.0121	93.4936	93.54328900635342	0.7432806616848211	93.4936
GCA_900110015.1	GCF_002272135.1	0.85-0.9	88.9648	88.8836	86.39706256301454	2.1548624487259076	88.8836
GCF_003458715.1	GCF_003436425.1	0.85-0.9	88.8586	90.5759	91.22826111790054	1.651732456199852	90.5759
GCF_000484595.1	GCF_003058165.1	0.85-0.9	88.9283	88.8872	89.31936749654201	3.0916489422470477	88.8872
GCA_900544435.1	GCF_003024675.1	0.85-0.9	89.8845	96.298	96.17803335213794	0.5574022009686814	96.298
GCF_002874535.1	GCF_018613195.1	0.85-0.9	87.6441	87.7563	85.10536517292007	5.861215738901592	85.10536517292007
GCF_000307855.1	GCA_012840465.1	0.85-0.9	89.647	91.2686	91.47055155411539	4.896138771014648	91.2686
GCA_000438415.1	GCA_003524085.1	0.85-0.9	89.1076	95.1209	91.31584968931874	1.1821078238921814	95.1209
GCA_900754715.1	GCA_900543035.1	0.85-0.9	88.1376	92.5694	90.7039632712633	0.6506615923581194	92.5694
GCF_003316765.1	GCF_008180615.1	0.85-0.9	87.9	86.272	85.68620680112693	-0.06713333993229753	86.272
GCF_006861775.1	GCF_900111345.1	0.85-0.9	88.1787	89.6789	89.92703415646564	1.378701677848312	89.6789
GCA_012839485.1	GCA_012838635.1	0.85-0.9	86.9808	92.0298	91.86669542784682	0.31793985285199255	92.0298
GCA_910579535.1	GCA_910583945.1	0.85-0.9	88.2078	96.33	95.59282240308784	0.12855774437031187	96.33
GCA_012513195.1	GCA_012516175.1	0.85-0.9	84.7512	99.6134	99.60419745554475	0.5044702470732503	99.6134
GCF_018390575.1	GCF_000348905.1	0.85-0.9	88.1343	87.5712	86.33357395411801	2.911728515586219	87.5712
GCF_900107305.1	GCF_004341445.1	0.85-0.9	88.3974	90.4038	90.51097821135504	3.35457727041603	90.4038
GCA_017962745.1	GCA_017617065.1	0.85-0.9	85.9045	87.7586	82.61837229173294	1.8264394961233847	87.7586
GCA_017646825.1	GCA_017397315.1	0.85-0.9	86.777	91.6802	91.42183574764601	0.6952658132299803	91.6802
GCA_017616855.1	GCA_017620395.1	0.85-0.9	86.1917	90.793	86.20322547342138	3.0909923111630633	90.793
GCF_000244875.1	GCF_000022065.1	0.85-0.9	87.3633	87.2511	87.59404063894678	2.901562766679035	87.2511
GCA_012523915.1	GCA_012735285.1	0.85-0.9	85.8959	95.069	95.02720121781968	0.1906406164290928	95.069
GCA_017379935.1	GCA_017415025.1	0.85-0.9	87.3207	88.5415	88.97309920444522	0.6942502852289181	88.5415
GCA_012511525.1	GCA_012523135.1	0.85-0.9	87.1947	92.6017	92.58579016621427	1.3249725838304585	92.6017
GCA_000702525.1	GCA_017392525.1	0.85-0.9	86.1155	90.7272	88.75212028583978	7.508422844546544	88.75212028583978
GCF_904384255.1	GCA_900554165.1	0.85-0.9	89.8134	94.6508	94.11071088138615	0.32986899525701574	94.6508
GCA_017416855.1	GCA_015068865.1	0.85-0.9	88.3996	91.4147	92.58611778576078	1.77866529940502	91.4147
GCA_017619985.1	GCA_017557505.1	0.85-0.9	86.92	91.7482	91.93752466303613	1.5004710375455943	91.7482
GCA_017428635.1	GCA_017545225.1	0.85-0.9	87.3005	90.6098	88.32416656286777	0.2862182267567732	90.6098
GCA_015068285.1	GCA_017547995.1	0.85-0.9	86.9436	93.1754	93.35751569343982	6.663481541627505	93.35751569343982
GCF_900538275.1	GCA_002841495.1	0.85-0.9	87.3447	89.7611	86.24716957630878	7.236567299596572	86.24716957630878
GCA_017441925.1	GCA_902782895.1	0.85-0.9	86.0199	89.3152	89.7438652844531	4.303772395116312	89.3152
GCA_001513385.1	GCA_012522015.1	0.85-0.9	87.3034	90.3656	90.73698908875146	9.696944386534597	90.73698908875146
GCA_017548765.1	GCA_017543445.1	0.85-0.9	87.9968	89.1582	88.6429225059727	2.151753539495985	89.1582
GCA_017425305.1	GCF_015668515.1	0.85-0.9	85.1333	91.21	91.16929389386583	0.009105081007351856	91.21
GCA_017548765.1	GCA_900319565.1	0.85-0.9	86.5742	88.9834	87.75419877204287	0.05564138276281483	88.9834
GCA_017613995.1	GCA_902796565.1	0.85-0.9	86.0884	93.4322	93.42707585740727	0.22299866460792828	93.4322
GCA_002841435.1	GCA_002841495.1	0.85-0.9	88.968	91.8071	91.74625261437907	1.3121285099582565	91.8071
GCA_017524445.1	GCA_017393775.1	0.85-0.9	86.2084	89.295	84.78700714377483	1.3564260694693075	89.295
GCA_017507985.1	GCA_015064805.1	0.85-0.9	86.5525	87.8535	87.9438801718592	-0.01789774445205694	87.8535
GCA_012518535.1	GCA_002385665.1	0.85-0.9	89.1807	92.6259	92.61722677403543	0.7720904637358217	92.6259
GCA_017619295.1	GCA_900103495.1	0.85-0.9	89.1921	90.7457	91.3091557539264	4.766697955647942	90.7457
GCA_900539725.1	GCF_000312505.2	0.85-0.9	88.8148	89.6132	87.07507366594555	0.5092158469806236	89.6132
GCA_017938145.1	GCA_017622795.1	0.85-0.9	87.4589	90.4778	90.78281258876841	0.6979706720946979	90.4778
GCA_900539655.1	GCA_900540475.1	0.85-0.9	88.091	90.1914	89.27722459990837	4.072709526140898	90.1914
GCA_012521175.1	GCA_012519955.1	0.85-0.9	88.2666	91.022	91.97562166176712	4.323759611338232	91.022
GCA_900315945.1	GCA_002373675.1	0.85-0.9	87.3707	90.3325	87.9225922237122	3.0176686861573216	90.3325
GCA_017556805.1	GCA_015057365.1	0.85-0.9	88.301	87.5382	87.58536988852633	2.6930074793353924	87.5382
GCA_017531925.1	GCA_017483195.1	0.85-0.9	89.4636	89.277	86.05170026299656	1.5777731361906717	89.277
GCA_900753135.1	GCA_900765095.1	0.85-0.9	88.6394	97.395	95.68379337013113	0.12602815576670423	97.395
GCA_900544965.1	GCA_900547135.1	0.85-0.9	88.7433	92.1302	92.11196671542254	0.9582877610395144	92.1302
GCA_016650135.1	GCA_016650115.1	0.85-0.9	88.9452	94.4113	94.35862817914182	0.659960162760143	94.4113
GCA_002404515.1	GCA_900553925.1	0.85-0.9	88.1472	92.957	92.597615573974	1.0162243488993	92.957
GCA_019114065.1	GCA_902406105.1	0.85-0.9	85.9044	96.0281	96.32111272404997	4.30740508246879	96.0281
GCA_015064725.1	GCA_017621475.1	0.85-0.9	88.8481	88.2513	90.19850287449015	17.511440557680544	90.19850287449015
GCA_900553865.1	GCA_900553405.1	0.85-0.9	89.3521	96.8345	96.84970304791113	0.20104710921449964	96.8345
GCA_902794055.1	GCA_017523925.1	0.85-0.9	88.9314	92.2505	88.92830846902093	1.6542136103935263	92.2505
GCF_003589745.1	GCF_003862475.1	0.85-0.9	87.496	87.8144	88.1033407643267	0.11648018090158985	87.8144
GCF_000018425.1	GCA_002294005.1	0.85-0.9	87.179	89.8408	86.31995950148192	0.6867818210766927	89.8408
GCA_003513005.1	GCA_003485325.1	0.85-0.9	88.4958	91.1341	90.76987184181729	2.7871814023633306	91.1341
GCF_000024605.1	GCF_003368535.1	0.85-0.9	89.4799	89.4652	87.24505087482032	2.4983205462231126	89.4652
GCA_002424365.1	GCA_012729715.1	0.85-0.9	87.2248	92.6845	93.30060228598673	5.946934211095112	93.30060228598673
GCF_900129285.1	GCA_000214705.1	0.85-0.9	87.6324	87.8118	84.04264487572395	2.3334290513962515	87.8118
GCA_002382755.1	GCA_003513005.1	0.85-0.9	87.6488	90.3232	89.79782907986558	2.2168741694370055	90.3232
GCA_002402825.1	GCA_002327235.1	0.85-0.9	87.5628	90.5485	90.3916611755056	1.140031676575063	90.5485
GCA_016841875.1	GCA_016841245.1	0.85-0.9	90.8024	91.257	91.2071538324782	2.6655829417277346	91.257
GCA_900759105.1	GCA_900553245.1	0.85-0.9	85.5571	93.401	92.95302945644278	4.0775050128432895	93.401
GCA_012516535.1	GCA_012842275.1	0.85-0.9	90.621	94.2109	94.21443433109266	0.7560620555866535	94.2109
GCA_003509545.1	GCF_013167955.1	0.85-0.9	87.7314	90.9636	91.80421668438423	8.131192632476768	91.80421668438423
GCA_011048115.1	GCA_003445475.1	0.85-0.9	85.7576	95.0341	94.98285951961323	0.11357171215776418	95.0341
GCA_000681355.2	GCA_002327235.1	0.85-0.9	88.5287	91.8659	91.5782207889142	2.094419175095709	91.8659
GCA_000961765.1	GCA_000802045.1	0.85-0.9	89.9584	92.5615	91.99796577198039	0.044597237993002636	92.5615
GCF_002257705.1	GCA_017889675.1	0.85-0.9	87.7917	89.5757	90.65886928851529	1.2425713292325327	89.5757
GCF_003992135.1	GCA_900766245.1	0.85-0.9	89.9379	91.2604	91.57937522107397	0.552475606631333	91.2604
GCA_015058545.1	GCF_003992065.1	0.85-0.9	87.176	89.2371	89.51430474010242	1.5981561143139515	89.2371
GCA_900545535.1	GCF_003269275.1	0.85-0.9	86.546	86.0574	87.5207053927995	8.301213409593856	87.5207053927995
GCF_902810435.1	GCF_002959775.1	0.85-0.9	87.8755	86.2851	87.46924903835172	4.424610389517056	86.2851
GCF_003467125.1	GCA_900095875.1	0.85-0.9	88.9292	90.0002	86.83947763231504	2.1971684831414677	90.0002
GCF_003463825.1	GCF_002959915.1	0.85-0.9	87.9167	91.1016	91.63691125381517	0.22475141747656835	91.1016
GCF_003992135.1	GCF_003999875.1	0.85-0.9	89.8532	90.0089	90.93951077000443	1.8760465042880696	90.0089
GCA_900554395.1	GCA_003150755.1	0.85-0.9	85.8229	91.5241	91.21325745690373	2.6093488200963293	91.5241
GCF_000271485.2	GCF_900114615.1	0.85-0.9	89.6119	90.1063	89.82796330989149	0.42996289504844754	90.1063
GCF_000374545.1	GCA_009929485.1	0.85-0.9	89.3091	89.6282	89.79482336738995	8.261586492144488	89.79482336738995
GCF_000702545.1	GCA_017635515.1	0.85-0.9	87.5079	91.5551	91.70281788505994	2.8664472221867072	91.5551
GCA_902782705.1	GCA_017619685.1	0.85-0.9	90.1766	94.2385	94.23303269947799	1.0909117100659387	94.2385
GCA_017444395.1	GCA_016280345.1	0.85-0.9	87.8007	94.0772	93.99826136702747	0.1262204251577259	94.0772
GCA_017635515.1	GCA_015058655.1	0.85-0.9	89.7796	94.0729	94.4684498259988	13.495833319473604	94.4684498259988
GCF_003992005.1	GCF_003992055.1	0.85-0.9	88.8315	88.496	85.42959334581806	1.5232261597772094	88.496
GCF_000024945.1	GCA_900552445.1	0.85-0.9	88.1283	95.1107	95.07536220447929	0.16756648833074905	95.1107
GCA_900554395.1	GCA_000436095.1	0.85-0.9	85.4883	91.9182	91.84738975499953	0.08703329205047794	91.9182
GCA_012798135.1	GCA_002329525.1	0.85-0.9	88.7375	92.0814	89.22549648249274	1.397672111367683	92.0814
GCF_000702545.1	GCA_902780915.1	0.85-0.9	87.3552	91.5171	89.37005307221978	3.9531093905516173	91.5171
GCF_000286455.1	GCF_000234095.1	0.85-0.9	87.0795	87.629	87.86587766098461	6.447310995765292	87.86587766098461
GCF_900114615.1	GCF_000271665.2	0.85-0.9	89.8962	90.9171	90.13994547227931	0.6287827803107575	90.9171
GCA_002314325.1	GCA_900554895.1	0.85-0.9	87.2832	91.6025	91.88021197708777	7.676156146676703	91.88021197708777
GCF_900111575.1	GCF_900142275.1	0.85-0.9	87.5	91.3422	91.10116893403053	1.2751267084616984	91.3422
GCA_012841735.1	GCA_012521345.1	0.85-0.9	85.1726	92.0158	90.13292843567935	0.09219433591744064	92.0158
GCA_018725345.1	GCA_018333455.1	0.85-0.9	87.2095	90.4031	90.37987592922056	0.26027411072331574	90.4031
GCA_018335695.1	GCA_018333635.1	0.85-0.9	88.6743	88.704	89.70549985808371	12.836720537947713	89.70549985808371
GCA_012522075.1	GCA_012521345.1	0.85-0.9	87.9091	91.0686	91.32248624029164	6.756450508769831	91.32248624029164
GCA_018333455.1	GCA_018333635.1	0.85-0.9	86.8103	89.9553	87.38440458418509	0.6057506744734837	89.9553
GCF_001280565.1	GCF_900176145.1	0.85-0.9	88.7042	88.2463	85.5099439358472	2.428223795107442	88.2463
GCA_012842495.1	GCA_014896535.1	0.85-0.9	88.2858	88.3542	88.9341085595436	4.6175921890044265	88.3542
GCF_000009905.1	GCA_003242675.1	0.85-0.9	87.5654	90.5531	90.7718086987444	2.3717333867798516	90.5531
GCF_001693735.1	GCF_003001995.1	0.85-0.9	88.0841	88.6721	87.33822799484062	0.35452365051105517	88.6721
GCA_015666175.1	GCA_007130465.1	0.85-0.9	86.7442	90.7067	90.80209816360819	0.16198002437349146	90.7067
GCA_002398515.1	GCA_012512055.1	0.85-0.9	88.6064	92.0318	91.02943358999258	0.3584939233990099	92.0318
GCA_012735195.1	GCA_012839115.1	0.85-0.9	87.7427	90.3243	90.20196559600342	0.12033472832513326	90.3243
GCA_012799075.1	GCA_012522085.1	0.85-0.9	85.5827	91.5763	91.63199273368676	1.1018591724805447	91.5763
GCA_012727895.1	GCA_012839115.1	0.85-0.9	86.3365	89.2648	89.00790254837258	0.861844057752819	89.2648
GCA_012727675.1	GCA_012735435.1	0.85-0.9	88.3123	91.5772	91.53529613085188	0.7237019224194228	91.5772
GCA_012521755.1	GCA_012522085.1	0.85-0.9	87.1854	91.5781	91.47097609901196	1.2248777830759536	91.5781
GCF_008327825.1	GCF_000469385.1	0.85-0.9	88.3261	95.7351	92.45161735171003	0.7497845008546733	95.7351
GCF_000426625.1	GCA_002084825.1	0.85-0.9	88.077	90.9247	90.84299490853817	0.4288339448413865	90.9247
GCF_000023905.1	GCF_007990635.1	0.85-0.9	89.6018	94.3805	94.11996612557286	0.3698812088456407	94.3805
GCF_000469505.1	GCF_001274535.1	0.85-0.9	89.5665	90.7692	90.4666554921865	-0.006171018897020986	90.7692
GCF_000482505.1	GCF_007990635.1	0.85-0.9	90.1228	94.6581	94.47912330011684	0.34798837109161695	94.6581
GCA_013361745.1	GCA_013361935.1	0.85-0.9	87.3163	93.1119	93.04907610207462	0.9018099963741406	93.1119
GCA_002238605.1	GCA_012267435.1	0.85-0.9	88.6863	91.6639	90.36628928448415	0.3013453528642458	91.6639
GCA_009840525.1	GCA_002238605.1	0.85-0.9	88.2996	90.9982	90.21965569012721	0.17909662257625314	90.9982
GCA_009838765.1	GCA_012270965.1	0.85-0.9	88.7317	91.2679	90.96468537568913	-0.203869762782233	91.2679
GCA_017881545.1	GCA_017881465.1	0.85-0.9	87.4992	91.9879	91.57840142112533	-0.22402397222640502	91.9879
GCA_016712265.1	GCA_016794835.1	0.85-0.9	87.0737	91.9714	91.80182106292844	0.1742748535816645	91.9714
GCA_002238605.1	GCA_009843625.1	0.85-0.9	88.45	92.262	91.87460407814146	0.15545684445260122	92.262
GCA_002724575.1	GCA_002501085.1	0.85-0.9	88.2522	90.6388	88.3951449359446	0.8766365103329008	90.6388
GCA_003142495.1	GCA_013697785.1	0.85-0.9	86.455	91.3394	91.25121041168647	1.3916245446689572	91.3394
GCA_012270965.1	GCA_009840115.1	0.85-0.9	89.3779	91.4255	91.3637656349632	0.5266693232788384	91.4255
GCA_002839855.1	GCA_016937715.1	0.85-0.9	89.1704	92.1731	92.19495687966932	17.42143669237339	92.19495687966932
GCA_018725485.1	GCA_018725175.1	0.85-0.9	86.3179	90.834	90.77291849805195	0.5824963602732112	90.834
GCA_001515185.1	GCA_004375695.1	0.85-0.9	91.1695	95.0158	94.89162028024896	0.03662990980956238	95.0158
GCF_000328685.1	GCF_000337675.1	0.85-0.9	87.7545	88.2439	88.3216006453338	0.4855355901663643	88.2439
GCF_000336635.1	GCF_000337775.1	0.85-0.9	88.8308	88.5316	88.9708572107157	1.5824803811692618	88.5316
GCA_003162175.1	GCA_003139855.1	0.85-0.9	89.6673	91.5647	91.64631254244347	2.533110612453129	91.5647
GCA_016926855.1	GCA_001412355.1	0.85-0.9	88.6754	90.9629	89.16841370871764	0.28764912121914676	90.9629
GCF_000196895.1	GCF_001593955.1	0.85-0.9	86.081	85.1023	85.02156812488141	2.3179152639040694	85.1023
GCA_011048835.1	GCA_016841665.1	0.85-0.9	86.2347	88.5804	87.9624459379878	-0.04714922346374806	88.5804
GCF_000328685.1	GCA_003559215.1	0.85-0.9	87.5196	89.2408	89.01712623384634	-0.22716879619747488	89.2408
GCA_012910725.1	GCA_905067535.1	0.85-0.9	91.3568	94.3196	94.28819076408475	0.35469670448873103	94.3196
GCF_014647115.1	GCF_014647155.1	0.85-0.9	89.9886	89.9739	90.19650544513974	1.5106958023716288	89.9739
GCF_000336615.1	GCF_001280425.1	0.85-0.9	89.3664	89.2247	88.78812273340525	0.4083671061198402	89.2247
GCA_016926455.1	GCA_016935475.1	0.85-0.9	87.6326	93.3022	93.40008286706913	0.4259305877713615	93.3022
GCA_015520115.1	GCF_000025505.1	0.85-0.9	86.7118	90.6718	90.53085109106893	1.2849850447466338	90.6718
GCF_013415885.1	GCF_000337455.1	0.85-0.9	89.3622	91.5613	90.69322907715028	0.8526188879377514	91.5613
GCF_016065055.1	GCF_000337455.1	0.85-0.9	89.3158	88.9714	89.70116394049855	1.7363194770023256	88.9714
GCA_905067555.1	GCA_012910725.1	0.85-0.9	91.2831	94.6063	94.59689608594141	0.4734504930683556	94.6063
GCF_002487355.1	GCA_905339155.1	0.85-0.9	89.26	94.7215	94.74457901453421	12.00615075455812	94.74457901453421
GCA_003022745.1	GCA_018609945.1	0.85-0.9	87.5665	93.3092	93.30768864249073	0.21971702922871827	93.3092
GCF_003781945.1	GCF_001261915.1	0.85-0.9	88.1927	90.6376	91.00275358710599	0.4224386792536734	90.6376
GCF_000711215.1	GCA_017553245.1	0.85-0.9	88.221	92.8249	92.65355609756475	1.802107220280277	92.8249
GCF_007004735.1	GCF_002906575.1	0.85-0.9	86.9653	86.7056	87.6177271794451	2.040058297284304	86.7056
GCA_012511245.1	GCF_001017125.1	0.85-0.9	86.7546	90.7527	90.40420696472013	0.11628692826889164	90.7527
GCA_007128515.1	GCA_007129135.1	0.85-0.9	88.9297	95.3684	95.13602626144107	1.2604280641809282	95.3684
GCA_016841625.1	GCA_016841265.1	0.85-0.9	89.0817	90.5663	89.15266001816602	1.2487078212079723	90.5663
GCF_000970045.1	GCA_016841625.1	0.85-0.9	88.8338	90.0596	88.92430667939016	1.0701150519143994	90.0596
GCA_001896715.1	GCA_019136335.1	0.85-0.9	89.4453	93.4397	93.26687939015929	1.6471079378009108	93.4397
GCA_018609665.1	GCA_003020965.1	0.85-0.9	90.3003	94.2392	93.88653526042067	0.405362368765509	94.2392
GCF_001469955.1	GCF_003439925.1	0.85-0.9	87.4469	88.6923	83.62751767269405	2.2010865298079807	88.6923
GCF_900110215.1	GCF_004118325.1	0.85-0.9	89.1657	88.7071	89.50756034725566	2.4245014496364092	88.7071
