query	reference	enzyme	tag_len	body_len	n_miss	hist
NZ_CP065380.1	NZ_JADNLD010000100.1	FalI	27	21	0	0,1,0
NZ_CP065380.1	NZ_JADNLD010000100.1	PsrI	27	20	0	1,0,0
NZ_CP186690.1	NZ_JADNLD010000100.1	AlfI	32	26	3	3,2,0
NZ_CP186690.1	NZ_JADNLD010000100.1	AloI	27	20	0	1,2,0
NZ_CP186690.1	NZ_JADNLD010000100.1	BcgI	32	26	2	2,0,0
NZ_CP186690.1	NZ_JADNLD010000100.1	BplI	27	21	0	0,2,0
NZ_CP186690.1	NZ_JADNLD010000100.1	BsaXI	27	21	1	3,2,1
NZ_CP186690.1	NZ_JADNLD010000100.1	Bsp24I	27	21	2	3,3,0
NZ_CP186690.1	NZ_JADNLD010000100.1	CjeI	28	23	11	23,5,5
NZ_CP186690.1	NZ_JADNLD010000100.1	CjePI	27	22	7	35,8,7
NZ_CP186690.1	NZ_JADNLD010000100.1	FalI	27	21	5	4,7,0
NZ_CP186690.1	NZ_JADNLD010000100.1	PpiI	28	21	0	1,2,0
NZ_CP186690.1	NZ_JADNLD010000100.1	PsrI	27	20	0	0,0,2
NZ_CP030777.1	NZ_JADNLD010000100.1	AlfI	32	26	0	1,0,0
NZ_CP030777.1	NZ_JADNLD010000100.1	AloI	27	20	1	0,1,0
NZ_CP030777.1	NZ_JADNLD010000100.1	BcgI	32	26	1	0,1,0
NZ_CP030777.1	NZ_JADNLD010000100.1	BsaXI	27	21	0	1,1,0
NZ_CP030777.1	NZ_JADNLD010000100.1	Bsp24I	27	21	0	3,1,1
NZ_CP030777.1	NZ_JADNLD010000100.1	CjeI	28	23	3	9,5,0
NZ_CP030777.1	NZ_JADNLD010000100.1	CjePI	27	22	5	7,4,2
NZ_CP030777.1	NZ_JADNLD010000100.1	FalI	27	21	0	1,2,1
NZ_CP030777.1	NZ_JADNLD010000100.1	PpiI	28	21	0	0,1,0
NZ_CP030777.1	NZ_JADNLD010000100.1	PsrI	27	20	0	0,1,0
NZ_CP170812.1	NZ_JADNLD010000100.1	AloI	27	20	1	0,0,0
NZ_CP170812.1	NZ_JADNLD010000100.1	BcgI	32	26	1	0,0,0
NZ_CP170812.1	NZ_JADNLD010000100.1	BplI	27	21	1	0,0,0
NZ_CP170812.1	NZ_JADNLD010000100.1	BsaXI	27	21	2	1,1,0
NZ_CP170812.1	NZ_JADNLD010000100.1	Bsp24I	27	21	0	2,1,0
NZ_CP170812.1	NZ_JADNLD010000100.1	CjeI	28	23	1	2,1,2
NZ_CP170812.1	NZ_JADNLD010000100.1	CjePI	27	22	4	2,2,1
NZ_CP170812.1	NZ_JADNLD010000100.1	FalI	27	21	0	3,0,0
NZ_CP170812.1	NZ_JADNLD010000100.1	PpiI	28	21	2	0,0,0
NZ_CP170812.1	NZ_JADNLD010000100.1	PsrI	27	20	0	0,0,1
NZ_CP102289.1	NZ_JADNLD010000100.1	AlfI	32	26	80	797,73,14
NZ_CP102289.1	NZ_JADNLD010000100.1	AloI	27	20	27	331,23,5
NZ_CP102289.1	NZ_JADNLD010000100.1	BcgI	32	26	111	1095,124,19
NZ_CP102289.1	NZ_JADNLD010000100.1	BplI	27	21	29	227,17,8
NZ_CP102289.1	NZ_JADNLD010000100.1	BsaXI	27	21	92	1008,83,16
NZ_CP102289.1	NZ_JADNLD010000100.1	Bsp24I	27	21	59	875,88,17
NZ_CP102289.1	NZ_JADNLD010000100.1	CjeI	28	23	344	4063,378,93
NZ_CP102289.1	NZ_JADNLD010000100.1	CjePI	27	22	406	5141,502,129
NZ_CP102289.1	NZ_JADNLD010000100.1	FalI	27	21	73	936,92,12
NZ_CP102289.1	NZ_JADNLD010000100.1	PpiI	28	21	10	136,16,4
NZ_CP102289.1	NZ_JADNLD010000100.1	PsrI	27	20	24	239,26,1
NZ_CP097279.1	NZ_JADNLD010000100.1	AlfI	32	26	73	808,70,15
NZ_CP097279.1	NZ_JADNLD010000100.1	AloI	27	20	27	309,24,2
NZ_CP097279.1	NZ_JADNLD010000100.1	BcgI	32	26	91	1119,122,18
NZ_CP097279.1	NZ_JADNLD010000100.1	BplI	27	21	21	210,16,1
NZ_CP097279.1	NZ_JADNLD010000100.1	BsaXI	27	21	79	966,89,20
NZ_CP097279.1	NZ_JADNLD010000100.1	Bsp24I	27	21	50	872,75,14
NZ_CP097279.1	NZ_JADNLD010000100.1	CjeI	28	23	279	3919,357,81
NZ_CP097279.1	NZ_JADNLD010000100.1	CjePI	27	22	352	5072,448,119
NZ_CP097279.1	NZ_JADNLD010000100.1	FalI	27	21	60	932,85,18
NZ_CP097279.1	NZ_JADNLD010000100.1	PpiI	28	21	7	130,13,2
NZ_CP097279.1	NZ_JADNLD010000100.1	PsrI	27	20	12	228,27,1
NZ_JADNJF010000010.1	NZ_JADNLD010000100.1	AlfI	32	26	66	804,88,15
NZ_JADNJF010000010.1	NZ_JADNLD010000100.1	AloI	27	20	33	318,28,7
NZ_JADNJF010000010.1	NZ_JADNLD010000100.1	BcgI	32	26	112	1089,115,22
NZ_JADNJF010000010.1	NZ_JADNLD010000100.1	BplI	27	21	19	200,20,3
NZ_JADNJF010000010.1	NZ_JADNLD010000100.1	BsaXI	27	21	89	996,87,22
NZ_JADNJF010000010.1	NZ_JADNLD010000100.1	Bsp24I	27	21	56	883,83,16
NZ_JADNJF010000010.1	NZ_JADNLD010000100.1	CjeI	28	23	315	3961,387,89
NZ_JADNJF010000010.1	NZ_JADNLD010000100.1	CjePI	27	22	369	5084,476,132
NZ_JADNJF010000010.1	NZ_JADNLD010000100.1	FalI	27	21	68	925,86,15
NZ_JADNJF010000010.1	NZ_JADNLD010000100.1	PpiI	28	21	13	121,18,4
NZ_JADNJF010000010.1	NZ_JADNLD010000100.1	PsrI	27	20	24	230,25,3
NZ_CP157286.1	NZ_CP186690.1	AlfI	32	26	989	184,180,158
NZ_CP157286.1	NZ_CP186690.1	AloI	27	20	212	72,54,42
NZ_CP157286.1	NZ_CP186690.1	BcgI	32	26	953	156,145,111
NZ_CP157286.1	NZ_CP186690.1	BplI	27	21	197	55,39,28
NZ_CP157286.1	NZ_CP186690.1	BsaXI	27	21	414	130,94,64
NZ_CP157286.1	NZ_CP186690.1	Bsp24I	27	21	323	87,52,54
NZ_CP157286.1	NZ_CP186690.1	CjeI	28	23	1414	373,243,184
NZ_CP157286.1	NZ_CP186690.1	CjePI	27	22	1291	407,289,246
NZ_CP157286.1	NZ_CP186690.1	FalI	27	21	369	119,98,65
NZ_CP157286.1	NZ_CP186690.1	PpiI	28	21	162	58,46,33
NZ_CP157286.1	NZ_CP186690.1	PsrI	27	20	124	50,28,29
NZ_CP065380.1	NZ_CP186690.1	AlfI	32	26	609	93,128,101
NZ_CP065380.1	NZ_CP186690.1	AloI	27	20	147	53,36,21
NZ_CP065380.1	NZ_CP186690.1	BcgI	32	26	651	101,82,72
NZ_CP065380.1	NZ_CP186690.1	BplI	27	21	179	42,24,22
NZ_CP065380.1	NZ_CP186690.1	BsaXI	27	21	332	97,63,43
NZ_CP065380.1	NZ_CP186690.1	Bsp24I	27	21	194	48,39,42
NZ_CP065380.1	NZ_CP186690.1	CjeI	28	23	998	238,189,150
NZ_CP065380.1	NZ_CP186690.1	CjePI	27	22	964	236,200,168
NZ_CP065380.1	NZ_CP186690.1	FalI	27	21	242	72,57,53
NZ_CP065380.1	NZ_CP186690.1	PpiI	28	21	138	34,37,18
NZ_CP065380.1	NZ_CP186690.1	PsrI	27	20	90	32,24,13
NZ_CP157286.1	NZ_CP030777.1	AlfI	32	26	978	170,169,158
NZ_CP157286.1	NZ_CP030777.1	AloI	27	20	206	54,55,49
NZ_CP157286.1	NZ_CP030777.1	BcgI	32	26	928	133,132,129
NZ_CP157286.1	NZ_CP030777.1	BplI	27	21	186	49,24,33
NZ_CP157286.1	NZ_CP030777.1	BsaXI	27	21	424	125,75,66
NZ_CP157286.1	NZ_CP030777.1	Bsp24I	27	21	292	90,56,48
NZ_CP157286.1	NZ_CP030777.1	CjeI	28	23	1353	334,243,182
NZ_CP157286.1	NZ_CP030777.1	CjePI	27	22	1290	367,251,239
NZ_CP157286.1	NZ_CP030777.1	FalI	27	21	373	106,104,65
NZ_CP157286.1	NZ_CP030777.1	PpiI	28	21	163	44,43,37
NZ_CP157286.1	NZ_CP030777.1	PsrI	27	20	125	48,26,26
NZ_CP065380.1	NZ_CP030777.1	AlfI	32	26	656	111,118,102
NZ_CP065380.1	NZ_CP030777.1	AloI	27	20	163	41,46,20
NZ_CP065380.1	NZ_CP030777.1	BcgI	32	26	649	91,87,73
NZ_CP065380.1	NZ_CP030777.1	BplI	27	21	188	33,21,25
NZ_CP065380.1	NZ_CP030777.1	BsaXI	27	21	345	103,62,44
NZ_CP065380.1	NZ_CP030777.1	Bsp24I	27	21	197	49,48,33
NZ_CP065380.1	NZ_CP030777.1	CjeI	28	23	1047	229,189,140
NZ_CP065380.1	NZ_CP030777.1	CjePI	27	22	985	235,210,156
NZ_CP065380.1	NZ_CP030777.1	FalI	27	21	257	70,58,57
NZ_CP065380.1	NZ_CP030777.1	PpiI	28	21	141	29,38,22
NZ_CP065380.1	NZ_CP030777.1	PsrI	27	20	94	34,28,13
NZ_CP186690.1	NZ_CP030777.1	AlfI	32	26	417	1303,478,200
NZ_CP186690.1	NZ_CP030777.1	AloI	27	20	75	306,78,31
NZ_CP186690.1	NZ_CP030777.1	BcgI	32	26	377	872,307,118
NZ_CP186690.1	NZ_CP030777.1	BplI	27	21	93	248,66,21
NZ_CP186690.1	NZ_CP030777.1	BsaXI	27	21	228	669,192,53
NZ_CP186690.1	NZ_CP030777.1	Bsp24I	27	21	138	392,104,48
NZ_CP186690.1	NZ_CP030777.1	CjeI	28	23	681	1650,474,171
NZ_CP186690.1	NZ_CP030777.1	CjePI	27	22	522	1648,521,189
NZ_CP186690.1	NZ_CP030777.1	FalI	27	21	177	502,152,61
NZ_CP186690.1	NZ_CP030777.1	PpiI	28	21	61	253,73,27
NZ_CP186690.1	NZ_CP030777.1	PsrI	27	20	39	188,58,7
NZ_CP157286.1	NZ_CP170812.1	AlfI	32	26	884	90,81,99
NZ_CP157286.1	NZ_CP170812.1	AloI	27	20	188	30,39,17
NZ_CP157286.1	NZ_CP170812.1	BcgI	32	26	789	100,89,75
NZ_CP157286.1	NZ_CP170812.1	BplI	27	21	142	39,30,33
NZ_CP157286.1	NZ_CP170812.1	BsaXI	27	21	353	94,72,43
NZ_CP157286.1	NZ_CP170812.1	Bsp24I	27	21	240	51,39,35
NZ_CP157286.1	NZ_CP170812.1	CjeI	28	23	1118	203,149,143
NZ_CP157286.1	NZ_CP170812.1	CjePI	27	22	1108	235,188,156
NZ_CP157286.1	NZ_CP170812.1	FalI	27	21	300	69,66,46
NZ_CP157286.1	NZ_CP170812.1	PpiI	28	21	141	30,31,20
NZ_CP157286.1	NZ_CP170812.1	PsrI	27	20	108	26,25,18
NZ_CP065380.1	NZ_CP170812.1	AlfI	32	26	724	83,114,93
NZ_CP065380.1	NZ_CP170812.1	AloI	27	20	191	36,22,24
NZ_CP065380.1	NZ_CP170812.1	BcgI	32	26	727	99,94,73
NZ_CP065380.1	NZ_CP170812.1	BplI	27	21	194	33,33,26
NZ_CP065380.1	NZ_CP170812.1	BsaXI	27	21	402	97,70,41
NZ_CP065380.1	NZ_CP170812.1	Bsp24I	27	21	214	54,32,38
NZ_CP065380.1	NZ_CP170812.1	CjeI	28	23	1148	203,160,138
NZ_CP065380.1	NZ_CP170812.1	CjePI	27	22	1162	207,165,139
NZ_CP065380.1	NZ_CP170812.1	FalI	27	21	293	41,56,48
NZ_CP065380.1	NZ_CP170812.1	PpiI	28	21	175	26,32,23
NZ_CP065380.1	NZ_CP170812.1	PsrI	27	20	102	23,20,19
NZ_CP186690.1	NZ_CP170812.1	AlfI	32	26	723	95,73,94
NZ_CP186690.1	NZ_CP170812.1	AloI	27	20	149	38,30,16
NZ_CP186690.1	NZ_CP170812.1	BcgI	32	26	545	99,80,84
NZ_CP186690.1	NZ_CP170812.1	BplI	27	21	121	29,32,25
NZ_CP186690.1	NZ_CP170812.1	BsaXI	27	21	343	92,75,45
NZ_CP186690.1	NZ_CP170812.1	Bsp24I	27	21	179	52,37,32
NZ_CP186690.1	NZ_CP170812.1	CjeI	28	23	886	212,170,131
NZ_CP186690.1	NZ_CP170812.1	CjePI	27	22	806	237,187,132
NZ_CP186690.1	NZ_CP170812.1	FalI	27	21	262	75,58,46
NZ_CP186690.1	NZ_CP170812.1	PpiI	28	21	140	25,39,22
NZ_CP186690.1	NZ_CP170812.1	PsrI	27	20	79	30,21,15
NZ_CP030777.1	NZ_CP170812.1	AlfI	32	26	710	82,78,87
NZ_CP030777.1	NZ_CP170812.1	AloI	27	20	158	26,33,10
NZ_CP030777.1	NZ_CP170812.1	BcgI	32	26	528	86,83,71
NZ_CP030777.1	NZ_CP170812.1	BplI	27	21	109	27,24,22
NZ_CP030777.1	NZ_CP170812.1	BsaXI	27	21	342	89,78,50
NZ_CP030777.1	NZ_CP170812.1	Bsp24I	27	21	184	45,41,28
NZ_CP030777.1	NZ_CP170812.1	CjeI	28	23	888	175,158,126
NZ_CP030777.1	NZ_CP170812.1	CjePI	27	22	782	224,179,134
NZ_CP030777.1	NZ_CP170812.1	FalI	27	21	236	75,51,45
NZ_CP030777.1	NZ_CP170812.1	PpiI	28	21	143	22,37,19
NZ_CP030777.1	NZ_CP170812.1	PsrI	27	20	84	29,18,19
NZ_CP157286.1	NZ_JAQEFF010000001.1	AlfI	32	26	1	3,1,0
NZ_CP157286.1	NZ_JAQEFF010000001.1	AloI	27	20	0	1,1,0
NZ_CP157286.1	NZ_JAQEFF010000001.1	BcgI	32	26	3	2,1,0
NZ_CP157286.1	NZ_JAQEFF010000001.1	BsaXI	27	21	2	3,0,2
NZ_CP157286.1	NZ_JAQEFF010000001.1	Bsp24I	27	21	0	2,1,0
NZ_CP157286.1	NZ_JAQEFF010000001.1	CjeI	28	23	2	11,6,0
NZ_CP157286.1	NZ_JAQEFF010000001.1	CjePI	27	22	8	18,7,1
NZ_CP157286.1	NZ_JAQEFF010000001.1	FalI	27	21	2	5,4,2
NZ_CP157286.1	NZ_JAQEFF010000001.1	PpiI	28	21	0	1,1,0
NZ_CP157286.1	NZ_JAQEFF010000001.1	PsrI	27	20	0	1,1,1
NZ_CP065380.1	NZ_JAQEFF010000001.1	AlfI	32	26	1	0,0,1
NZ_CP065380.1	NZ_JAQEFF010000001.1	AloI	27	20	0	1,1,0
NZ_CP065380.1	NZ_JAQEFF010000001.1	BcgI	32	26	1	6,2,0
NZ_CP065380.1	NZ_JAQEFF010000001.1	BplI	27	21	0	0,0,1
NZ_CP065380.1	NZ_JAQEFF010000001.1	BsaXI	27	21	0	1,2,0
NZ_CP065380.1	NZ_JAQEFF010000001.1	Bsp24I	27	21	2	7,1,0
NZ_CP065380.1	NZ_JAQEFF010000001.1	CjeI	28	23	5	13,2,3
NZ_CP065380.1	NZ_JAQEFF010000001.1	CjePI	27	22	5	20,3,4
NZ_CP065380.1	NZ_JAQEFF010000001.1	FalI	27	21	0	2,1,0
NZ_CP065380.1	NZ_JAQEFF010000001.1	PsrI	27	20	1	2,0,0
NZ_CP186690.1	NZ_JAQEFF010000001.1	AlfI	32	26	3	6,1,0
NZ_CP186690.1	NZ_JAQEFF010000001.1	AloI	27	20	3	8,1,0
NZ_CP186690.1	NZ_JAQEFF010000001.1	BcgI	32	26	10	4,4,0
NZ_CP186690.1	NZ_JAQEFF010000001.1	BplI	27	21	2	1,0,0
NZ_CP186690.1	NZ_JAQEFF010000001.1	BsaXI	27	21	7	5,3,2
NZ_CP186690.1	NZ_JAQEFF010000001.1	Bsp24I	27	21	4	5,6,1
NZ_CP186690.1	NZ_JAQEFF010000001.1	CjeI	28	23	25	25,20,6
NZ_CP186690.1	NZ_JAQEFF010000001.1	CjePI	27	22	25	28,27,9
NZ_CP186690.1	NZ_JAQEFF010000001.1	FalI	27	21	11	7,16,1
NZ_CP186690.1	NZ_JAQEFF010000001.1	PpiI	28	21	0	3,1,0
NZ_CP186690.1	NZ_JAQEFF010000001.1	PsrI	27	20	2	2,2,0
NZ_CP030777.1	NZ_JAQEFF010000001.1	AlfI	32	26	2	3,2,0
NZ_CP030777.1	NZ_JAQEFF010000001.1	AloI	27	20	4	7,1,0
NZ_CP030777.1	NZ_JAQEFF010000001.1	BcgI	32	26	6	7,2,0
NZ_CP030777.1	NZ_JAQEFF010000001.1	BplI	27	21	1	2,0,0
NZ_CP030777.1	NZ_JAQEFF010000001.1	BsaXI	27	21	3	7,2,1
NZ_CP030777.1	NZ_JAQEFF010000001.1	Bsp24I	27	21	1	9,1,0
NZ_CP030777.1	NZ_JAQEFF010000001.1	CjeI	28	23	12	32,4,1
NZ_CP030777.1	NZ_JAQEFF010000001.1	CjePI	27	22	15	39,5,2
NZ_CP030777.1	NZ_JAQEFF010000001.1	FalI	27	21	3	14,10,2
NZ_CP030777.1	NZ_JAQEFF010000001.1	PpiI	28	21	1	2,0,0
NZ_CP030777.1	NZ_JAQEFF010000001.1	PsrI	27	20	2	2,0,0
NZ_CP170812.1	NZ_JAQEFF010000001.1	AlfI	32	26	0	2,0,0
NZ_CP170812.1	NZ_JAQEFF010000001.1	AloI	27	20	1	0,0,0
NZ_CP170812.1	NZ_JAQEFF010000001.1	BcgI	32	26	2	0,1,0
NZ_CP170812.1	NZ_JAQEFF010000001.1	BplI	27	21	2	1,0,0
NZ_CP170812.1	NZ_JAQEFF010000001.1	BsaXI	27	21	2	3,0,0
NZ_CP170812.1	NZ_JAQEFF010000001.1	Bsp24I	27	21	1	4,0,0
NZ_CP170812.1	NZ_JAQEFF010000001.1	CjeI	28	23	3	11,2,1
NZ_CP170812.1	NZ_JAQEFF010000001.1	CjePI	27	22	6	13,1,3
NZ_CP170812.1	NZ_JAQEFF010000001.1	FalI	27	21	2	3,4,0
NZ_CP170812.1	NZ_JAQEFF010000001.1	PsrI	27	20	0	2,0,0
NZ_CP010453.1	NZ_JAQEFF010000001.1	AlfI	32	26	0	1,0,0
NZ_CP010453.1	NZ_JAQEFF010000001.1	AloI	27	20	0	3,0,0
NZ_CP010453.1	NZ_JAQEFF010000001.1	BcgI	32	26	0	3,0,0
NZ_CP010453.1	NZ_JAQEFF010000001.1	BplI	27	21	0	1,0,0
NZ_CP010453.1	NZ_JAQEFF010000001.1	BsaXI	27	21	0	2,0,0
NZ_CP010453.1	NZ_JAQEFF010000001.1	Bsp24I	27	21	0	2,0,0
NZ_CP010453.1	NZ_JAQEFF010000001.1	CjeI	28	23	0	9,0,0
NZ_CP010453.1	NZ_JAQEFF010000001.1	CjePI	27	22	0	11,0,0
NZ_CP010453.1	NZ_JAQEFF010000001.1	FalI	27	21	0	5,0,0
NZ_CP010453.1	NZ_JAQEFF010000001.1	PpiI	28	21	0	1,0,0
NZ_CP102289.1	NZ_JAQEFF010000001.1	AlfI	32	26	79	805,72,13
NZ_CP102289.1	NZ_JAQEFF010000001.1	AloI	27	20	28	314,26,4
NZ_CP102289.1	NZ_JAQEFF010000001.1	BcgI	32	26	112	1104,105,20
NZ_CP102289.1	NZ_JAQEFF010000001.1	BplI	27	21	29	207,20,9
NZ_CP102289.1	NZ_JAQEFF010000001.1	BsaXI	27	21	85	956,94,24
NZ_CP102289.1	NZ_JAQEFF010000001.1	Bsp24I	27	21	62	859,89,11
NZ_CP102289.1	NZ_JAQEFF010000001.1	CjeI	28	23	296	3956,381,84
NZ_CP102289.1	NZ_JAQEFF010000001.1	CjePI	27	22	361	5074,519,102
NZ_CP102289.1	NZ_JAQEFF010000001.1	FalI	27	21	83	901,98,20
NZ_CP102289.1	NZ_JAQEFF010000001.1	PpiI	28	21	9	130,10,3
NZ_CP102289.1	NZ_JAQEFF010000001.1	PsrI	27	20	22	246,18,6
NZ_CP097279.1	NZ_JAQEFF010000001.1	AlfI	32	26	79	791,76,16
NZ_CP097279.1	NZ_JAQEFF010000001.1	AloI	27	20	22	308,26,4
NZ_CP097279.1	NZ_JAQEFF010000001.1	BcgI	32	26	109	1096,100,20
NZ_CP097279.1	NZ_JAQEFF010000001.1	BplI	27	21	23	192,22,3
NZ_CP097279.1	NZ_JAQEFF010000001.1	BsaXI	27	21	81	950,109,21
NZ_CP097279.1	NZ_JAQEFF010000001.1	Bsp24I	27	21	48	854,81,17
NZ_CP097279.1	NZ_JAQEFF010000001.1	CjeI	28	23	278	3884,351,82
NZ_CP097279.1	NZ_JAQEFF010000001.1	CjePI	27	22	342	4997,476,118
NZ_CP097279.1	NZ_JAQEFF010000001.1	FalI	27	21	73	895,89,16
NZ_CP097279.1	NZ_JAQEFF010000001.1	PpiI	28	21	9	126,8,2
NZ_CP097279.1	NZ_JAQEFF010000001.1	PsrI	27	20	14	229,20,3
NZ_JADNJF010000010.1	NZ_JAQEFF010000001.1	AlfI	32	26	56	806,81,15
NZ_JADNJF010000010.1	NZ_JAQEFF010000001.1	AloI	27	20	27	316,30,5
NZ_JADNJF010000010.1	NZ_JAQEFF010000001.1	BcgI	32	26	117	1100,91,19
NZ_JADNJF010000010.1	NZ_JAQEFF010000001.1	BplI	27	21	21	190,23,4
NZ_JADNJF010000010.1	NZ_JAQEFF010000001.1	BsaXI	27	21	85	966,95,14
NZ_JADNJF010000010.1	NZ_JAQEFF010000001.1	Bsp24I	27	21	59	862,78,12
NZ_JADNJF010000010.1	NZ_JAQEFF010000001.1	CjeI	28	23	285	3922,383,86
NZ_JADNJF010000010.1	NZ_JAQEFF010000001.1	CjePI	27	22	346	5054,456,114
NZ_JADNJF010000010.1	NZ_JAQEFF010000001.1	FalI	27	21	71	941,77,19
NZ_JADNJF010000010.1	NZ_JAQEFF010000001.1	PpiI	28	21	10	125,8,3
NZ_JADNJF010000010.1	NZ_JAQEFF010000001.1	PsrI	27	20	22	235,22,3
NZ_JADNLD010000100.1	NZ_JAQEFF010000001.1	AlfI	32	26	58	811,67,10
NZ_JADNLD010000100.1	NZ_JAQEFF010000001.1	AloI	27	20	31	306,26,5
NZ_JADNLD010000100.1	NZ_JAQEFF010000001.1	BcgI	32	26	103	1094,110,19
NZ_JADNLD010000100.1	NZ_JAQEFF010000001.1	BplI	27	21	29	198,17,4
NZ_JADNLD010000100.1	NZ_JAQEFF010000001.1	BsaXI	27	21	78	964,91,17
NZ_JADNLD010000100.1	NZ_JAQEFF010000001.1	Bsp24I	27	21	62	866,83,16
NZ_JADNLD010000100.1	NZ_JAQEFF010000001.1	CjeI	28	23	295	3933,385,77
NZ_JADNLD010000100.1	NZ_JAQEFF010000001.1	CjePI	27	22	348	5078,496,112
NZ_JADNLD010000100.1	NZ_JAQEFF010000001.1	FalI	27	21	72	920,91,13
NZ_JADNLD010000100.1	NZ_JAQEFF010000001.1	PpiI	28	21	19	125,12,2
NZ_JADNLD010000100.1	NZ_JAQEFF010000001.1	PsrI	27	20	11	231,25,3
